tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;00:42:39.917;00:42:39.917;00:42:49.239;00:00:00.000;00:00:00.000;00:00:09.322
;q52;Timer-1;00:42:40.772;00:42:40.772;00:42:49.239;00:00:00.855;00:00:00.000;00:00:08.467
;q43;Timer-10;00:42:44.628;00:42:57.014;00:42:58.325;00:00:04.711;00:00:12.386;00:00:01.311
;q15;Timer-11;00:42:44.629;00:42:57.878;00:42:59.921;00:00:04.712;00:00:13.249;00:00:02.043
;q3;Timer-12;00:42:44.689;00:42:57.931;00:42:59.261;00:00:04.772;00:00:13.242;00:00:01.330
;q80;Timer-13;00:42:44.779;00:42:58.325;00:43:02.665;00:00:04.862;00:00:13.546;00:00:04.340
;q37;Timer-14;00:42:44.899;00:42:59.261;00:43:00.886;00:00:04.982;00:00:14.362;00:00:01.625
;q12;Timer-15;00:42:45.034;00:42:59.921;00:43:01.969;00:00:05.117;00:00:14.887;00:00:02.048
;q55;Timer-16;00:42:45.139;00:43:00.886;00:43:02.221;00:00:05.222;00:00:15.747;00:00:01.335
;q12;Timer-17;00:42:45.199;00:43:01.969;00:43:02.831;00:00:05.282;00:00:16.770;00:00:00.862
;q53;Timer-18;00:42:45.213;00:43:02.221;00:43:04.613;00:00:05.296;00:00:17.008;00:00:02.392
;q81;Timer-19;00:42:45.545;00:43:02.665;00:43:05.010;00:00:05.628;00:00:17.120;00:00:02.345
;q97;Timer-2;00:42:42.707;00:42:42.707;00:42:53.244;00:00:02.790;00:00:00.000;00:00:10.537
;q28;Timer-20;00:42:45.679;00:43:02.831;00:43:04.505;00:00:05.762;00:00:17.152;00:00:01.674
;q21;Timer-21;00:42:45.695;00:43:04.505;00:43:05.993;00:00:05.778;00:00:18.810;00:00:01.488
;q63;Timer-22;00:42:45.860;00:43:04.613;00:43:05.946;00:00:05.943;00:00:18.753;00:00:01.333
;q12;Timer-23;00:42:45.860;00:43:05.010;00:43:06.131;00:00:05.943;00:00:19.150;00:00:01.121
;q15;Timer-24;00:42:45.966;00:43:05.946;00:43:07.280;00:00:06.049;00:00:19.980;00:00:01.334
;q21;Timer-25;00:42:46.221;00:43:05.993;00:43:07.158;00:00:06.304;00:00:19.772;00:00:01.165
;q28;Timer-3;00:42:42.978;00:42:49.239;00:42:55.481;00:00:03.061;00:00:06.261;00:00:06.242
;q97;Timer-4;00:42:43.127;00:42:49.239;00:42:54.626;00:00:03.210;00:00:06.112;00:00:05.387
;q96;Timer-5;00:42:43.173;00:42:53.245;00:42:55.619;00:00:03.256;00:00:10.072;00:00:02.374
;q96;Timer-6;00:42:43.577;00:42:54.626;00:42:56.841;00:00:03.660;00:00:11.049;00:00:02.215
;q96;Timer-7;00:42:43.698;00:42:55.481;00:42:57.877;00:00:03.781;00:00:11.783;00:00:02.396
;q55;Timer-8;00:42:44.283;00:42:55.619;00:42:57.014;00:00:04.366;00:00:11.336;00:00:01.395
;q52;Timer-9;00:42:44.373;00:42:56.842;00:42:57.931;00:00:04.456;00:00:12.469;00:00:01.089
tenant2;q50;Timer-26;00:43:00.292;00:43:06.131;00:43:07.268;00:00:20.375;00:00:05.839;00:00:01.137
;q98;Timer-27;00:43:01.014;00:43:07.158;00:43:07.727;00:00:21.097;00:00:06.144;00:00:00.569
;q8;Timer-28;00:43:01.435;00:43:07.268;00:43:08.372;00:00:21.518;00:00:05.833;00:00:01.104
;q4;Timer-29;00:43:03.176;00:43:07.280;00:43:09.200;00:00:23.259;00:00:04.104;00:00:01.920
;q6;Timer-30;00:43:03.309;00:43:07.727;00:43:09.274;00:00:23.392;00:00:04.418;00:00:01.547
;q99;Timer-31;00:43:03.341;00:43:08.373;00:43:09.095;00:00:23.424;00:00:05.032;00:00:00.722
;q56;Timer-32;00:43:03.461;00:43:09.095;00:43:10.197;00:00:23.544;00:00:05.634;00:00:01.102
;q48;Timer-33;00:43:03.491;00:43:09.200;00:43:09.882;00:00:23.574;00:00:05.709;00:00:00.682
;q5;Timer-34;00:43:03.611;00:43:09.274;00:43:10.458;00:00:23.694;00:00:05.663;00:00:01.184
;q58;Timer-35;00:43:03.642;00:43:09.882;00:43:10.957;00:00:23.725;00:00:06.240;00:00:01.075
;q85;Timer-36;00:43:03.702;00:43:10.197;00:43:12.802;00:00:23.785;00:00:06.495;00:00:02.605
;q23;Timer-37;00:43:03.866;00:43:10.458;00:43:14.688;00:00:23.949;00:00:06.592;00:00:04.230
;q16;Timer-38;00:43:03.867;00:43:10.957;00:43:11.379;00:00:23.950;00:00:07.090;00:00:00.422
;q96;Timer-39;00:43:03.897;00:43:11.379;00:43:11.880;00:00:23.980;00:00:07.482;00:00:00.501
;q24;Timer-40;00:43:03.912;00:43:11.881;00:43:12.387;00:00:23.995;00:00:07.969;00:00:00.506
;q25;Timer-41;00:43:03.943;00:43:12.387;00:43:14.216;00:00:24.026;00:00:08.444;00:00:01.829
;q79;Timer-42;00:43:04.004;00:43:12.802;00:43:13.937;00:00:24.087;00:00:08.798;00:00:01.135
;q11;Timer-43;00:43:04.034;00:43:13.937;00:43:15.345;00:00:24.117;00:00:09.903;00:00:01.408
;q93;Timer-44;00:43:05.999;00:43:14.216;00:43:14.352;00:00:26.082;00:00:08.217;00:00:00.136
;q55;Timer-45;00:43:07.679;00:43:14.353;00:43:15.124;00:00:27.762;00:00:06.674;00:00:00.771
;q15;Timer-46;00:43:09.254;00:43:14.688;00:43:15.317;00:00:29.337;00:00:05.434;00:00:00.629
;q13;Timer-47;00:43:11.130;00:43:15.261;00:43:15.964;00:00:31.213;00:00:04.131;00:00:00.703
;q6;Timer-48;00:43:11.160;00:43:15.318;00:43:16.804;00:00:31.243;00:00:04.158;00:00:01.486
;q46;Timer-49;00:43:11.265;00:43:15.345;00:43:16.155;00:00:31.348;00:00:04.080;00:00:00.810
;q47;Timer-50;00:43:11.265;00:43:15.964;00:43:17.998;00:00:31.348;00:00:04.699;00:00:02.034
