tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;00:39:03.742;00:39:03.743;00:39:16.095;00:00:00.000;00:00:00.001;00:00:12.352
;q52;Timer-1;00:39:04.643;00:39:04.643;00:39:14.280;00:00:00.901;00:00:00.000;00:00:09.637
;q43;Timer-10;00:39:08.701;00:39:20.801;00:39:22.610;00:00:04.959;00:00:12.100;00:00:01.809
;q15;Timer-11;00:39:08.701;00:39:20.809;00:39:23.276;00:00:04.959;00:00:12.108;00:00:02.467
;q3;Timer-12;00:39:08.765;00:39:21.385;00:39:22.083;00:00:05.023;00:00:12.620;00:00:00.698
;q80;Timer-13;00:39:08.859;00:39:22.084;00:39:26.334;00:00:05.117;00:00:13.225;00:00:04.250
;q37;Timer-14;00:39:08.986;00:39:22.611;00:39:24.658;00:00:05.244;00:00:13.625;00:00:02.047
;q12;Timer-15;00:39:09.133;00:39:23.276;00:39:25.581;00:00:05.391;00:00:14.143;00:00:02.305
;q55;Timer-16;00:39:09.243;00:39:24.658;00:39:25.685;00:00:05.501;00:00:15.415;00:00:01.027
;q12;Timer-17;00:39:09.306;00:39:25.581;00:39:26.793;00:00:05.564;00:00:16.275;00:00:01.212
;q53;Timer-18;00:39:09.323;00:39:25.685;00:39:27.454;00:00:05.581;00:00:16.362;00:00:01.769
;q81;Timer-19;00:39:09.671;00:39:26.334;00:39:28.751;00:00:05.929;00:00:16.663;00:00:02.417
;q97;Timer-2;00:39:06.679;00:39:06.679;00:39:14.361;00:00:02.937;00:00:00.000;00:00:07.682
;q28;Timer-20;00:39:09.812;00:39:26.793;00:39:28.659;00:00:06.070;00:00:16.981;00:00:01.866
;q21;Timer-21;00:39:09.828;00:39:27.454;00:39:29.208;00:00:06.086;00:00:17.626;00:00:01.754
;q63;Timer-22;00:39:10.002;00:39:28.659;00:39:29.784;00:00:06.260;00:00:18.657;00:00:01.125
;q12;Timer-23;00:39:10.003;00:39:28.751;00:39:29.914;00:00:06.261;00:00:18.748;00:00:01.163
;q15;Timer-24;00:39:10.114;00:39:29.208;00:39:30.495;00:00:06.372;00:00:19.094;00:00:01.287
;q21;Timer-25;00:39:10.381;00:39:29.784;00:39:30.989;00:00:06.639;00:00:19.403;00:00:01.205
;q28;Timer-3;00:39:06.963;00:39:14.280;00:39:18.056;00:00:03.221;00:00:07.317;00:00:03.776
;q97;Timer-4;00:39:07.121;00:39:14.361;00:39:21.385;00:00:03.379;00:00:07.240;00:00:07.024
;q96;Timer-5;00:39:07.169;00:39:16.095;00:39:18.142;00:00:03.427;00:00:08.926;00:00:02.047
;q96;Timer-6;00:39:07.595;00:39:18.057;00:39:20.801;00:00:03.853;00:00:10.462;00:00:02.744
;q96;Timer-7;00:39:07.721;00:39:18.142;00:39:18.726;00:00:03.979;00:00:10.421;00:00:00.584
;q55;Timer-8;00:39:08.338;00:39:18.726;00:39:19.617;00:00:04.596;00:00:10.388;00:00:00.891
;q52;Timer-9;00:39:08.432;00:39:19.617;00:39:20.809;00:00:04.690;00:00:11.185;00:00:01.192
tenant2;q50;Timer-26;00:39:25.193;00:39:29.914;00:39:31.167;00:00:21.451;00:00:04.721;00:00:01.253
;q98;Timer-27;00:39:25.951;00:39:30.495;00:39:31.116;00:00:22.209;00:00:04.544;00:00:00.621
;q8;Timer-28;00:39:26.393;00:39:30.989;00:39:31.893;00:00:22.651;00:00:04.596;00:00:00.904
;q4;Timer-29;00:39:28.224;00:39:31.116;00:39:33.102;00:00:24.482;00:00:02.892;00:00:01.986
;q6;Timer-30;00:39:28.366;00:39:31.167;00:39:33.064;00:00:24.624;00:00:02.801;00:00:01.897
;q99;Timer-31;00:39:28.398;00:39:31.893;00:39:32.950;00:00:24.656;00:00:03.495;00:00:01.057
;q56;Timer-32;00:39:28.525;00:39:32.950;00:39:34.126;00:00:24.783;00:00:04.425;00:00:01.176
;q48;Timer-33;00:39:28.557;00:39:33.064;00:39:34.117;00:00:24.815;00:00:04.507;00:00:01.053
;q5;Timer-34;00:39:28.683;00:39:33.103;00:39:34.465;00:00:24.941;00:00:04.420;00:00:01.362
;q58;Timer-35;00:39:28.715;00:39:34.117;00:39:35.533;00:00:24.973;00:00:05.402;00:00:01.416
;q85;Timer-36;00:39:28.778;00:39:34.126;00:39:37.054;00:00:25.036;00:00:05.348;00:00:02.928
;q23;Timer-37;00:39:28.952;00:39:34.465;00:39:39.933;00:00:25.210;00:00:05.513;00:00:05.468
;q16;Timer-38;00:39:28.953;00:39:35.533;00:39:36.033;00:00:25.211;00:00:06.580;00:00:00.500
;q96;Timer-39;00:39:28.984;00:39:36.033;00:39:36.519;00:00:25.242;00:00:07.049;00:00:00.486
;q24;Timer-40;00:39:29.000;00:39:36.519;00:39:36.960;00:00:25.258;00:00:07.519;00:00:00.441
;q25;Timer-41;00:39:29.032;00:39:36.960;00:39:39.115;00:00:25.290;00:00:07.928;00:00:02.155
;q79;Timer-42;00:39:29.096;00:39:37.054;00:39:37.780;00:00:25.354;00:00:07.958;00:00:00.726
;q11;Timer-43;00:39:29.127;00:39:37.781;00:39:39.623;00:00:25.385;00:00:08.654;00:00:01.842
;q93;Timer-44;00:39:31.196;00:39:39.115;00:39:39.317;00:00:27.454;00:00:07.919;00:00:00.202
;q55;Timer-45;00:39:32.964;00:39:39.317;00:39:39.717;00:00:29.222;00:00:06.353;00:00:00.400
;q15;Timer-46;00:39:34.623;00:39:39.623;00:39:40.258;00:00:30.881;00:00:05.000;00:00:00.635
;q13;Timer-47;00:39:36.597;00:39:39.895;00:39:40.724;00:00:32.855;00:00:03.298;00:00:00.829
;q6;Timer-48;00:39:36.628;00:39:39.933;00:39:41.251;00:00:32.886;00:00:03.305;00:00:01.318
;q46;Timer-49;00:39:36.740;00:39:40.258;00:39:41.124;00:00:32.998;00:00:03.518;00:00:00.866
;q47;Timer-50;00:39:36.740;00:39:40.725;00:39:42.906;00:00:32.998;00:00:03.985;00:00:02.181
;q26;Timer-51;00:39:36.789;00:39:41.124;00:39:41.714;00:00:33.047;00:00:04.335;00:00:00.590
;q79;Timer-52;00:39:36.866;00:39:41.251;00:39:42.002;00:00:33.124;00:00:04.385;00:00:00.751
;q35;Timer-53;00:39:37.008;00:39:41.714;00:39:44.648;00:00:33.266;00:00:04.706;00:00:02.934
;q88;Timer-54;00:39:37.641;00:39:42.906;00:39:45.539;00:00:33.899;00:00:05.265;00:00:02.633
;q17;Timer-55;00:39:38.413;00:39:44.648;00:39:48.185;00:00:34.671;00:00:06.235;00:00:03.537
;q18;Timer-56;00:39:38.588;00:39:45.539;00:39:48.073;00:00:34.846;00:00:06.951;00:00:02.534
;q56;Timer-57;00:39:38.699;00:39:45.827;00:39:48.511;00:00:34.957;00:00:07.128;00:00:02.684
;q10;Timer-58;00:39:38.762;00:39:48.073;00:39:49.843;00:00:35.020;00:00:09.311;00:00:01.770
;q16;Timer-59;00:39:38.793;00:39:48.185;00:39:48.482;00:00:35.051;00:00:09.392;00:00:00.297
;q63;Timer-60;00:39:38.793;00:39:48.482;00:39:49.705;00:00:35.051;00:00:09.689;00:00:01.223
;q53;Timer-61;00:39:38.857;00:39:48.511;00:39:49.484;00:00:35.115;00:00:09.654;00:00:00.973
;q3;Timer-62;00:39:38.858;00:39:49.484;00:39:49.875;00:00:35.116;00:00:10.626;00:00:00.391
;q56;Timer-63;00:39:38.921;00:39:49.706;00:39:50.449;00:00:35.179;00:00:10.785;00:00:00.743
;q60;Timer-64;00:39:38.921;00:39:49.843;00:39:50.638;00:00:35.179;00:00:10.922;00:00:00.795
;q49;Timer-65;00:39:38.952;00:39:49.875;00:39:50.816;00:00:35.210;00:00:10.923;00:00:00.941
;q90;Timer-66;00:39:39.015;00:39:50.449;00:39:50.759;00:00:35.273;00:00:11.434;00:00:00.310
;q5;Timer-67;00:39:39.094;00:39:50.639;00:39:51.955;00:00:35.352;00:00:11.545;00:00:01.316
;q46;Timer-68;00:39:39.236;00:39:50.759;00:39:51.639;00:00:35.494;00:00:11.523;00:00:00.880
;q40;Timer-69;00:39:39.379;00:39:50.816;00:39:51.672;00:00:35.637;00:00:11.437;00:00:00.856
;q80;Timer-70;00:39:39.522;00:39:51.639;00:39:54.044;00:00:35.780;00:00:12.117;00:00:02.405
;q33;Timer-71;00:39:39.616;00:39:51.955;00:39:53.325;00:00:35.874;00:00:12.339;00:00:01.370
;q66;Timer-72;00:39:39.680;00:39:53.325;00:39:54.418;00:00:35.938;00:00:13.645;00:00:01.093
;q73;Timer-73;00:39:39.695;00:39:53.400;00:39:53.981;00:00:35.953;00:00:13.705;00:00:00.581
;q70;Timer-74;00:39:39.712;00:39:53.981;00:39:55.013;00:00:35.970;00:00:14.269;00:00:01.032
;q53;Timer-75;00:39:39.775;00:39:54.044;00:39:54.596;00:00:36.033;00:00:14.269;00:00:00.552
;q1;Timer-76;00:39:39.791;00:39:54.418;00:39:55.051;00:00:36.049;00:00:14.627;00:00:00.633
;q95;Timer-77;00:39:39.870;00:39:54.596;00:39:54.937;00:00:36.128;00:00:14.726;00:00:00.341
;q36;Timer-78;00:39:39.886;00:39:54.937;00:39:55.596;00:00:36.144;00:00:15.051;00:00:00.659
