tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;00:35:25.438;00:35:25.438;00:35:39.220;00:00:00.000;00:00:00.000;00:00:13.782
;q52;Timer-1;00:35:26.388;00:35:26.388;00:35:35.826;00:00:00.950;00:00:00.000;00:00:09.438
;q43;Timer-10;00:35:30.672;00:35:42.910;00:35:44.002;00:00:05.234;00:00:12.238;00:00:01.092
;q15;Timer-11;00:35:30.673;00:35:43.683;00:35:45.601;00:00:05.235;00:00:13.010;00:00:01.918
;q3;Timer-12;00:35:30.740;00:35:44.002;00:35:44.919;00:00:05.302;00:00:13.262;00:00:00.917
;q80;Timer-13;00:35:30.840;00:35:44.521;00:35:48.893;00:00:05.402;00:00:13.681;00:00:04.372
;q37;Timer-14;00:35:30.973;00:35:44.919;00:35:46.764;00:00:05.535;00:00:13.946;00:00:01.845
;q12;Timer-15;00:35:31.123;00:35:45.601;00:35:47.449;00:00:05.685;00:00:14.478;00:00:01.848
;q55;Timer-16;00:35:31.240;00:35:46.764;00:35:47.608;00:00:05.802;00:00:15.524;00:00:00.844
;q12;Timer-17;00:35:31.306;00:35:47.449;00:35:48.456;00:00:05.868;00:00:16.143;00:00:01.007
;q53;Timer-18;00:35:31.323;00:35:47.608;00:35:49.246;00:00:05.885;00:00:16.285;00:00:01.638
;q81;Timer-19;00:35:31.690;00:35:48.456;00:35:50.855;00:00:06.252;00:00:16.766;00:00:02.399
;q97;Timer-2;00:35:28.538;00:35:28.539;00:35:38.943;00:00:03.100;00:00:00.001;00:00:10.404
;q28;Timer-20;00:35:31.840;00:35:48.893;00:35:50.379;00:00:06.402;00:00:17.053;00:00:01.486
;q21;Timer-21;00:35:31.857;00:35:49.246;00:35:51.099;00:00:06.419;00:00:17.389;00:00:01.853
;q63;Timer-22;00:35:32.041;00:35:50.379;00:35:51.397;00:00:06.603;00:00:18.338;00:00:01.018
;q12;Timer-23;00:35:32.041;00:35:50.856;00:35:52.001;00:00:06.603;00:00:18.815;00:00:01.145
;q15;Timer-24;00:35:32.157;00:35:51.099;00:35:52.382;00:00:06.719;00:00:18.942;00:00:01.283
;q21;Timer-25;00:35:32.441;00:35:51.397;00:35:52.603;00:00:07.003;00:00:18.956;00:00:01.206
;q28;Timer-3;00:35:28.838;00:35:35.826;00:35:40.945;00:00:03.400;00:00:06.988;00:00:05.119
;q97;Timer-4;00:35:29.004;00:35:38.944;00:35:44.521;00:00:03.566;00:00:09.940;00:00:05.577
;q96;Timer-5;00:35:29.055;00:35:39.220;00:35:41.601;00:00:03.617;00:00:10.165;00:00:02.381
;q96;Timer-6;00:35:29.504;00:35:40.945;00:35:41.980;00:00:04.066;00:00:11.441;00:00:01.035
;q96;Timer-7;00:35:29.639;00:35:41.601;00:35:42.340;00:00:04.201;00:00:11.962;00:00:00.739
;q55;Timer-8;00:35:30.289;00:35:41.980;00:35:42.910;00:00:04.851;00:00:11.691;00:00:00.930
;q52;Timer-9;00:35:30.389;00:35:42.340;00:35:43.683;00:00:04.951;00:00:11.951;00:00:01.343
tenant2;q50;Timer-26;00:35:48.075;00:35:52.001;00:35:53.064;00:00:22.637;00:00:03.926;00:00:01.063
;q98;Timer-27;00:35:48.874;00:35:52.382;00:35:53.458;00:00:23.436;00:00:03.508;00:00:01.076
;q8;Timer-28;00:35:49.342;00:35:52.603;00:35:53.500;00:00:23.904;00:00:03.261;00:00:00.897
;q4;Timer-29;00:35:51.276;00:35:53.065;00:35:54.826;00:00:25.838;00:00:01.789;00:00:01.761
;q6;Timer-30;00:35:51.426;00:35:53.458;00:35:54.909;00:00:25.988;00:00:02.032;00:00:01.451
;q99;Timer-31;00:35:51.459;00:35:53.500;00:35:54.404;00:00:26.021;00:00:02.041;00:00:00.904
;q56;Timer-32;00:35:51.594;00:35:54.404;00:35:55.329;00:00:26.156;00:00:02.810;00:00:00.925
;q48;Timer-33;00:35:51.626;00:35:54.826;00:35:55.620;00:00:26.188;00:00:03.200;00:00:00.794
;q5;Timer-34;00:35:51.760;00:35:54.909;00:35:56.137;00:00:26.322;00:00:03.149;00:00:01.228
;q58;Timer-35;00:35:51.795;00:35:55.329;00:35:56.402;00:00:26.357;00:00:03.534;00:00:01.073
;q85;Timer-36;00:35:51.861;00:35:55.621;00:35:58.181;00:00:26.423;00:00:03.760;00:00:02.560
;q23;Timer-37;00:35:52.045;00:35:56.138;00:36:00.682;00:00:26.607;00:00:04.093;00:00:04.544
;q16;Timer-38;00:35:52.046;00:35:56.402;00:35:57.066;00:00:26.608;00:00:04.356;00:00:00.664
;q96;Timer-39;00:35:52.079;00:35:57.066;00:35:57.562;00:00:26.641;00:00:04.987;00:00:00.496
;q24;Timer-40;00:35:52.096;00:35:57.562;00:35:57.969;00:00:26.658;00:00:05.466;00:00:00.407
;q25;Timer-41;00:35:52.129;00:35:57.969;00:35:59.884;00:00:26.691;00:00:05.840;00:00:01.915
