tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;23:32:48.504;23:32:48.504;23:32:56.737;00:00:00.000;00:00:00.000;00:00:08.233
;q52;Timer-1;23:32:52.778;23:32:52.778;23:32:56.737;00:00:04.274;00:00:00.000;00:00:03.959
;q43;Timer-10;23:33:12.055;23:33:13.356;23:33:14.923;00:00:23.551;00:00:01.301;00:00:01.567
;q15;Timer-11;23:33:12.055;23:33:14.554;23:33:16.458;00:00:23.551;00:00:02.499;00:00:01.904
;q3;Timer-12;23:33:12.355;23:33:14.896;23:33:15.901;00:00:23.851;00:00:02.541;00:00:01.005
;q80;Timer-13;23:33:12.806;23:33:14.923;23:33:19.474;00:00:24.302;00:00:02.117;00:00:04.551
;q37;Timer-14;23:33:13.405;23:33:15.901;23:33:18.463;00:00:24.901;00:00:02.496;00:00:02.562
;q12;Timer-15;23:33:14.081;23:33:16.458;23:33:19.058;00:00:25.577;00:00:02.377;00:00:02.600
;q55;Timer-16;23:33:14.606;23:33:18.463;23:33:19.175;00:00:26.102;00:00:03.857;00:00:00.712
;q12;Timer-17;23:33:14.906;23:33:19.058;23:33:22.092;00:00:26.402;00:00:04.152;00:00:03.034
;q53;Timer-18;23:33:14.980;23:33:19.175;23:33:22.620;00:00:26.476;00:00:04.195;00:00:03.445
;q81;Timer-19;23:33:16.631;23:33:19.475;23:33:22.340;00:00:28.127;00:00:02.844;00:00:02.865
;q97;Timer-2;23:33:02.454;23:33:02.454;23:33:10.877;00:00:13.950;00:00:00.000;00:00:08.423
;q28;Timer-20;23:33:17.305;23:33:22.093;23:33:23.990;00:00:28.801;00:00:04.788;00:00:01.897
;q21;Timer-21;23:33:17.382;23:33:22.340;23:33:25.023;00:00:28.878;00:00:04.958;00:00:02.683
;q63;Timer-22;23:33:18.206;23:33:22.620;23:33:24.135;00:00:29.702;00:00:04.414;00:00:01.515
;q12;Timer-23;23:33:18.207;23:33:23.990;23:33:25.006;00:00:29.703;00:00:05.783;00:00:01.016
;q15;Timer-24;23:33:18.732;23:33:24.135;23:33:25.365;00:00:30.228;00:00:05.403;00:00:01.230
;q21;Timer-25;23:33:20.007;23:33:25.006;23:33:27.971;00:00:31.503;00:00:04.999;00:00:02.965
;q28;Timer-3;23:33:03.804;23:33:03.805;23:33:10.854;00:00:15.300;00:00:00.001;00:00:07.049
;q97;Timer-4;23:33:04.554;23:33:04.554;23:33:12.266;00:00:16.050;00:00:00.000;00:00:07.712
;q96;Timer-5;23:33:04.780;23:33:10.854;23:33:13.289;00:00:16.276;00:00:06.074;00:00:02.435
;q96;Timer-6;23:33:06.805;23:33:10.877;23:33:13.356;00:00:18.301;00:00:04.072;00:00:02.479
;q96;Timer-7;23:33:07.404;23:33:12.266;23:33:13.304;00:00:18.900;00:00:04.862;00:00:01.038
;q55;Timer-8;23:33:10.330;23:33:13.289;23:33:14.554;00:00:21.826;00:00:02.959;00:00:01.265
;q52;Timer-9;23:33:10.780;23:33:13.304;23:33:14.896;00:00:22.276;00:00:02.524;00:00:01.592
tenant2;q50;Timer-26;23:34:30.358;23:34:30.358;23:34:31.654;00:01:41.854;00:00:00.000;00:00:01.296
;q98;Timer-27;23:34:33.958;23:34:33.958;23:34:35.351;00:01:45.454;00:00:00.000;00:00:01.393
;q8;Timer-28;23:34:36.058;23:34:36.058;23:34:36.906;00:01:47.554;00:00:00.000;00:00:00.848
;q4;Timer-29;23:34:44.758;23:34:44.759;23:34:46.435;00:01:56.254;00:00:00.001;00:00:01.676
;q6;Timer-30;23:34:45.433;23:34:45.433;23:34:47.032;00:01:56.929;00:00:00.000;00:00:01.599
;q99;Timer-31;23:34:45.584;23:34:45.584;23:34:46.284;00:01:57.080;00:00:00.000;00:00:00.700
;q56;Timer-32;23:34:46.184;23:34:46.284;23:34:47.199;00:01:57.680;00:00:00.100;00:00:00.915
;q48;Timer-33;23:34:46.334;23:34:46.435;23:34:47.145;00:01:57.830;00:00:00.101;00:00:00.710
;q5;Timer-34;23:34:46.935;23:34:47.032;23:34:48.143;00:01:58.431;00:00:00.097;00:00:01.111
;q58;Timer-35;23:34:47.084;23:34:47.145;23:34:48.212;00:01:58.580;00:00:00.061;00:00:01.067
;q85;Timer-36;23:34:47.385;23:34:47.385;23:34:50.167;00:01:58.881;00:00:00.000;00:00:02.782
