tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;00:01:27.776;00:01:27.776;00:01:37.777;00:00:00.000;00:00:00.000;00:00:10.001
;q52;Timer-1;00:01:29.677;00:01:29.677;00:01:37.777;00:00:01.901;00:00:00.000;00:00:08.100
;q43;Timer-10;00:01:38.244;00:01:46.737;00:01:47.702;00:00:10.468;00:00:08.493;00:00:00.965
;q15;Timer-11;00:01:38.244;00:01:47.302;00:01:49.161;00:00:10.468;00:00:09.058;00:00:01.859
;q3;Timer-12;00:01:38.378;00:01:47.639;00:01:48.826;00:00:10.602;00:00:09.261;00:00:01.187
;q80;Timer-13;00:01:38.579;00:01:47.702;00:01:52.241;00:00:10.803;00:00:09.123;00:00:04.539
;q37;Timer-14;00:01:38.844;00:01:48.826;00:01:50.785;00:00:11.068;00:00:09.982;00:00:01.959
;q12;Timer-15;00:01:39.145;00:01:49.161;00:01:51.425;00:00:11.369;00:00:10.016;00:00:02.264
;q55;Timer-16;00:01:39.379;00:01:50.785;00:01:51.606;00:00:11.603;00:00:11.406;00:00:00.821
;q12;Timer-17;00:01:39.512;00:01:51.425;00:01:52.661;00:00:11.736;00:00:11.913;00:00:01.236
;q53;Timer-18;00:01:39.545;00:01:51.606;00:01:53.176;00:00:11.769;00:00:12.061;00:00:01.570
;q81;Timer-19;00:01:40.279;00:01:52.241;00:01:54.537;00:00:12.503;00:00:11.962;00:00:02.296
;q97;Timer-2;00:01:33.977;00:01:33.977;00:01:43.456;00:00:06.201;00:00:00.000;00:00:09.479
;q28;Timer-20;00:01:40.578;00:01:52.662;00:01:54.206;00:00:12.802;00:00:12.084;00:00:01.544
;q21;Timer-21;00:01:40.612;00:01:53.176;00:01:54.965;00:00:12.836;00:00:12.564;00:00:01.789
;q63;Timer-22;00:01:40.980;00:01:54.206;00:01:55.052;00:00:13.204;00:00:13.226;00:00:00.846
;q12;Timer-23;00:01:40.980;00:01:54.537;00:01:55.539;00:00:13.204;00:00:13.557;00:00:01.002
;q15;Timer-24;00:01:41.213;00:01:54.965;00:01:56.226;00:00:13.437;00:00:13.752;00:00:01.261
;q21;Timer-25;00:01:41.780;00:01:55.052;00:01:56.220;00:00:14.004;00:00:13.272;00:00:01.168
;q28;Timer-3;00:01:34.577;00:01:37.777;00:01:44.131;00:00:06.801;00:00:03.200;00:00:06.354
;q97;Timer-4;00:01:34.910;00:01:37.777;00:01:43.449;00:00:07.134;00:00:02.867;00:00:05.672
;q96;Timer-5;00:01:35.010;00:01:43.449;00:01:45.944;00:00:07.234;00:00:08.439;00:00:02.495
;q96;Timer-6;00:01:35.910;00:01:43.456;00:01:45.944;00:00:08.134;00:00:07.546;00:00:02.488
;q96;Timer-7;00:01:36.178;00:01:44.132;00:01:46.737;00:00:08.402;00:00:07.954;00:00:02.605
;q55;Timer-8;00:01:37.478;00:01:45.944;00:01:47.302;00:00:09.702;00:00:08.466;00:00:01.358
;q52;Timer-9;00:01:37.677;00:01:45.944;00:01:47.639;00:00:09.901;00:00:08.267;00:00:01.695
tenant2;q50;Timer-26;00:02:13.046;00:02:13.046;00:02:14.073;00:00:45.270;00:00:00.000;00:00:01.027
;q98;Timer-27;00:02:14.647;00:02:14.647;00:02:15.503;00:00:46.871;00:00:00.000;00:00:00.856
;q8;Timer-28;00:02:15.580;00:02:15.580;00:02:16.389;00:00:47.804;00:00:00.000;00:00:00.809
;q4;Timer-29;00:02:19.447;00:02:19.447;00:02:21.173;00:00:51.671;00:00:00.000;00:00:01.726
;q6;Timer-30;00:02:19.747;00:02:19.747;00:02:21.384;00:00:51.971;00:00:00.000;00:00:01.637
;q99;Timer-31;00:02:19.814;00:02:19.814;00:02:20.585;00:00:52.038;00:00:00.000;00:00:00.771
;q56;Timer-32;00:02:20.082;00:02:20.585;00:02:21.534;00:00:52.306;00:00:00.503;00:00:00.949
;q48;Timer-33;00:02:20.150;00:02:21.173;00:02:21.823;00:00:52.374;00:00:01.023;00:00:00.650
;q5;Timer-34;00:02:20.416;00:02:21.384;00:02:22.518;00:00:52.640;00:00:00.968;00:00:01.134
;q58;Timer-35;00:02:20.483;00:02:21.534;00:02:22.593;00:00:52.707;00:00:01.051;00:00:01.059
;q85;Timer-36;00:02:20.616;00:02:21.823;00:02:24.556;00:00:52.840;00:00:01.207;00:00:02.733
;q23;Timer-37;00:02:20.984;00:02:22.518;00:02:27.144;00:00:53.208;00:00:01.534;00:00:04.626
;q16;Timer-38;00:02:20.985;00:02:22.593;00:02:22.871;00:00:53.209;00:00:01.608;00:00:00.278
;q96;Timer-39;00:02:21.052;00:02:22.872;00:02:23.488;00:00:53.276;00:00:01.820;00:00:00.616
;q24;Timer-40;00:02:21.087;00:02:23.488;00:02:23.897;00:00:53.311;00:00:02.401;00:00:00.409
;q25;Timer-41;00:02:21.154;00:02:23.897;00:02:26.095;00:00:53.378;00:00:02.743;00:00:02.198
;q79;Timer-42;00:02:21.288;00:02:24.557;00:02:25.912;00:00:53.512;00:00:03.269;00:00:01.355
;q11;Timer-43;00:02:21.354;00:02:25.912;00:02:27.161;00:00:53.578;00:00:04.558;00:00:01.249
;q93;Timer-44;00:02:25.722;00:02:26.095;00:02:26.224;00:00:57.946;00:00:00.373;00:00:00.129
;q55;Timer-45;00:02:29.455;00:02:29.455;00:02:29.840;00:01:01.679;00:00:00.000;00:00:00.385
;q15;Timer-46;00:02:32.955;00:02:32.955;00:02:33.443;00:01:05.179;00:00:00.000;00:00:00.488
;q13;Timer-47;00:02:37.122;00:02:37.122;00:02:37.787;00:01:09.346;00:00:00.000;00:00:00.665
;q6;Timer-48;00:02:37.189;00:02:37.189;00:02:38.498;00:01:09.413;00:00:00.000;00:00:01.309
;q46;Timer-49;00:02:37.422;00:02:37.422;00:02:38.154;00:01:09.646;00:00:00.000;00:00:00.732
;q47;Timer-50;00:02:37.423;00:02:37.787;00:02:39.977;00:01:09.647;00:00:00.364;00:00:02.190
;q26;Timer-51;00:02:37.523;00:02:38.154;00:02:38.695;00:01:09.747;00:00:00.631;00:00:00.541
;q79;Timer-52;00:02:37.691;00:02:38.498;00:02:39.149;00:01:09.915;00:00:00.807;00:00:00.651
;q35;Timer-53;00:02:37.992;00:02:38.695;00:02:41.120;00:01:10.216;00:00:00.703;00:00:02.425
;q88;Timer-54;00:02:39.325;00:02:39.978;00:02:41.816;00:01:11.549;00:00:00.653;00:00:01.838
;q17;Timer-55;00:02:40.960;00:02:41.120;00:02:43.182;00:01:13.184;00:00:00.160;00:00:02.062
;q18;Timer-56;00:02:41.327;00:02:41.816;00:02:43.343;00:01:13.551;00:00:00.489;00:00:01.527
;q56;Timer-57;00:02:41.561;00:02:43.023;00:02:43.840;00:01:13.785;00:00:01.462;00:00:00.817
;q10;Timer-58;00:02:41.698;00:02:43.182;00:02:45.055;00:01:13.922;00:00:01.484;00:00:01.873
;q16;Timer-59;00:02:41.761;00:02:43.343;00:02:43.719;00:01:13.985;00:00:01.582;00:00:00.376
;q63;Timer-60;00:02:41.761;00:02:43.719;00:02:44.334;00:01:13.985;00:00:01.958;00:00:00.615
;q53;Timer-61;00:02:41.896;00:02:43.840;00:02:44.788;00:01:14.120;00:00:01.944;00:00:00.948
;q3;Timer-62;00:02:41.896;00:02:44.334;00:02:44.730;00:01:14.120;00:00:02.438;00:00:00.396
;q56;Timer-63;00:02:42.030;00:02:44.789;00:02:45.560;00:01:14.254;00:00:02.759;00:00:00.771
;q60;Timer-64;00:02:42.029;00:02:44.730;00:02:45.559;00:01:14.253;00:00:02.701;00:00:00.829
;q49;Timer-65;00:02:42.097;00:02:45.055;00:02:46.132;00:01:14.321;00:00:02.958;00:00:01.077
;q90;Timer-66;00:02:42.230;00:02:45.560;00:02:45.941;00:01:14.454;00:00:03.330;00:00:00.381
;q5;Timer-67;00:02:42.397;00:02:45.560;00:02:46.523;00:01:14.621;00:00:03.163;00:00:00.963
;q46;Timer-68;00:02:42.697;00:02:45.942;00:02:46.730;00:01:14.921;00:00:03.245;00:00:00.788
;q40;Timer-69;00:02:42.998;00:02:46.132;00:02:46.691;00:01:15.222;00:00:03.134;00:00:00.559
;q80;Timer-70;00:02:43.298;00:02:46.523;00:02:47.796;00:01:15.522;00:00:03.225;00:00:01.273
;q33;Timer-71;00:02:43.498;00:02:46.730;00:02:47.888;00:01:15.722;00:00:03.232;00:00:01.158
;q66;Timer-72;00:02:43.631;00:02:47.796;00:02:49.018;00:01:15.855;00:00:04.165;00:00:01.222
;q73;Timer-73;00:02:43.664;00:02:47.888;00:02:48.468;00:01:15.888;00:00:04.224;00:00:00.580
;q70;Timer-74;00:02:43.698;00:02:47.901;00:02:48.971;00:01:15.922;00:00:04.203;00:00:01.070
;q53;Timer-75;00:02:43.831;00:02:48.468;00:02:49.347;00:01:16.055;00:00:04.637;00:00:00.879
;q1;Timer-76;00:02:43.864;00:02:48.971;00:02:49.654;00:01:16.088;00:00:05.107;00:00:00.683
;q95;Timer-77;00:02:44.031;00:02:49.019;00:02:49.303;00:01:16.255;00:00:04.988;00:00:00.284
;q36;Timer-78;00:02:44.064;00:02:49.303;00:02:49.993;00:01:16.288;00:00:05.239;00:00:00.690
;q63;Timer-79;00:02:44.131;00:02:49.347;00:02:49.963;00:01:16.355;00:00:05.216;00:00:00.616
;q18;Timer-80;00:02:44.299;00:02:49.654;00:02:51.124;00:01:16.523;00:00:05.355;00:00:01.470
;q91;Timer-81;00:02:44.632;00:02:49.993;00:02:50.742;00:01:16.856;00:00:05.361;00:00:00.749
;q28;Timer-82;00:02:44.631;00:02:49.963;00:02:50.942;00:01:16.855;00:00:05.332;00:00:00.979
;q74;Timer-83;00:02:44.665;00:02:50.742;00:02:52.079;00:01:16.889;00:00:06.077;00:00:01.337
;q27;Timer-84;00:02:44.665;00:02:50.942;00:02:51.909;00:01:16.889;00:00:06.277;00:00:00.967
;q65;Timer-85;00:02:44.665;00:02:51.124;00:02:52.237;00:01:16.889;00:00:06.459;00:00:01.113
;q81;Timer-86;00:02:44.932;00:02:51.909;00:02:52.500;00:01:17.156;00:00:06.977;00:00:00.591
;q53;Timer-87;00:02:45.099;00:02:52.079;00:02:52.636;00:01:17.323;00:00:06.980;00:00:00.557
;q4;Timer-88;00:02:45.132;00:02:52.237;00:02:53.626;00:01:17.356;00:00:07.105;00:00:01.389
;q62;Timer-89;00:02:45.732;00:02:52.500;00:02:53.180;00:01:17.956;00:00:06.768;00:00:00.680
;q18;Timer-90;00:02:45.833;00:02:52.636;00:02:54.160;00:01:18.057;00:00:06.803;00:00:01.524
;q11;Timer-91;00:02:45.868;00:02:53.181;00:02:54.329;00:01:18.092;00:00:07.313;00:00:01.148
;q58;Timer-92;00:02:45.935;00:02:53.626;00:02:54.528;00:01:18.159;00:00:07.691;00:00:00.902
;q39;Timer-93;00:02:46.203;00:02:54.160;00:02:56.487;00:01:18.427;00:00:07.957;00:00:02.327
;q86;Timer-94;00:02:46.236;00:02:54.329;00:02:54.846;00:01:18.460;00:00:08.093;00:00:00.517
;q53;Timer-95;00:02:46.303;00:02:54.528;00:02:55.014;00:01:18.527;00:00:08.225;00:00:00.486
;q90;Timer-96;00:02:46.370;00:02:54.846;00:02:55.116;00:01:18.594;00:00:08.476;00:00:00.270
;q88;Timer-97;00:02:46.503;00:02:55.014;00:02:56.314;00:01:18.727;00:00:08.511;00:00:01.300
;q31;Timer-98;00:02:46.637;00:02:55.116;00:02:56.893;00:01:18.861;00:00:08.479;00:00:01.777
tenant3;q80;Timer-100;00:02:38.937;00:02:39.149;00:02:43.023;00:01:11.161;00:00:00.212;00:00:03.874
;q37;Timer-101;00:02:43.404;00:02:46.691;00:02:47.901;00:01:15.628;00:00:03.287;00:00:01.210
;q28;Timer-102;00:02:47.405;00:02:56.314;00:02:57.823;00:01:19.629;00:00:08.909;00:00:01.509
;q96;Timer-103;00:02:47.738;00:02:56.487;00:02:57.697;00:01:19.962;00:00:08.749;00:00:01.210
;q89;Timer-104;00:02:47.805;00:02:56.893;00:02:58.392;00:01:20.029;00:00:09.088;00:00:01.499
;q21;Timer-105;00:02:51.973;00:02:57.823;00:02:59.141;00:01:24.197;00:00:05.850;00:00:01.318
;q12;Timer-106;00:02:52.174;00:02:58.392;00:02:59.415;00:01:24.398;00:00:06.218;00:00:01.023
;q3;Timer-107;00:02:53.041;00:02:58.514;00:02:59.029;00:01:25.265;00:00:05.473;00:00:00.515
;q86;Timer-108;00:02:53.174;00:02:59.029;00:03:00.101;00:01:25.398;00:00:05.855;00:00:01.072
;q20;Timer-109;00:02:56.943;00:02:59.415;00:03:00.212;00:01:29.167;00:00:02.472;00:00:00.797
;q15;Timer-110;00:03:01.210;00:03:03.809;00:03:04.618;00:01:33.434;00:00:02.599;00:00:00.809
;q96;Timer-111;00:03:01.210;00:03:04.449;00:03:04.895;00:01:33.434;00:00:03.239;00:00:00.446
;q89;Timer-112;00:03:01.312;00:03:04.618;00:03:06.170;00:01:33.536;00:00:03.306;00:00:01.552
;q21;Timer-113;00:03:01.413;00:03:04.675;00:03:06.164;00:01:33.637;00:00:03.262;00:00:01.489
;q22;Timer-114;00:03:01.546;00:03:06.164;00:03:14.442;00:01:33.770;00:00:04.618;00:00:08.278
;q42;Timer-115;00:03:01.613;00:03:06.170;00:03:06.496;00:01:33.837;00:00:04.557;00:00:00.326
;q53;Timer-116;00:03:03.379;00:03:08.510;00:03:09.870;00:01:35.603;00:00:05.131;00:00:01.360
;q97;Timer-117;00:03:04.113;00:03:10.797;00:03:18.056;00:01:36.337;00:00:06.684;00:00:07.259
;q52;Timer-118;00:03:04.447;00:03:15.607;00:03:16.163;00:01:36.671;00:00:11.160;00:00:00.556
;q42;Timer-119;00:03:04.480;00:03:16.163;00:03:16.453;00:01:36.704;00:00:11.683;00:00:00.290
;q86;Timer-120;00:03:05.081;00:03:18.056;00:03:19.723;00:01:37.305;00:00:12.975;00:00:01.667
;q12;Timer-121;00:03:05.182;00:03:19.723;00:03:20.146;00:01:37.406;00:00:14.541;00:00:00.423
;q63;Timer-122;00:03:05.649;00:03:20.071;00:03:21.639;00:01:37.873;00:00:14.422;00:00:01.568
;q98;Timer-123;00:03:07.249;00:03:27.901;00:03:28.615;00:01:39.473;00:00:20.652;00:00:00.714
;q20;Timer-124;00:03:07.382;00:03:28.512;00:03:29.386;00:01:39.606;00:00:21.130;00:00:00.874
;q98;Timer-125;00:03:07.716;00:03:29.386;00:03:29.940;00:01:39.940;00:00:21.670;00:00:00.554
