tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;00:09:32.185;00:09:32.186;00:09:42.135;00:00:00.000;00:00:00.001;00:00:09.949
;q52;Timer-1;00:09:33.739;00:09:33.739;00:09:42.135;00:00:01.554;00:00:00.000;00:00:08.396
;q43;Timer-10;00:09:40.750;00:09:49.869;00:09:51.071;00:00:08.565;00:00:09.119;00:00:01.202
;q15;Timer-11;00:09:40.750;00:09:50.327;00:09:52.147;00:00:08.565;00:00:09.577;00:00:01.820
;q3;Timer-12;00:09:40.859;00:09:50.327;00:09:51.165;00:00:08.674;00:00:09.468;00:00:00.838
;q80;Timer-13;00:09:41.023;00:09:51.072;00:09:55.374;00:00:08.838;00:00:10.049;00:00:04.302
;q37;Timer-14;00:09:41.241;00:09:51.165;00:09:53.112;00:00:09.056;00:00:09.924;00:00:01.947
;q12;Timer-15;00:09:41.488;00:09:52.148;00:09:54.063;00:00:09.303;00:00:10.660;00:00:01.915
;q55;Timer-16;00:09:41.677;00:09:53.113;00:09:54.323;00:00:09.492;00:00:11.436;00:00:01.210
;q12;Timer-17;00:09:41.788;00:09:54.064;00:09:55.591;00:00:09.603;00:00:12.276;00:00:01.527
;q53;Timer-18;00:09:41.815;00:09:54.323;00:09:55.985;00:00:09.630;00:00:12.508;00:00:01.662
;q81;Timer-19;00:09:42.415;00:09:55.374;00:09:57.686;00:00:10.230;00:00:12.959;00:00:02.312
;q97;Timer-2;00:09:37.258;00:09:37.258;00:09:45.525;00:00:05.073;00:00:00.000;00:00:08.267
;q28;Timer-20;00:09:42.660;00:09:55.591;00:09:57.300;00:00:10.475;00:00:12.931;00:00:01.709
;q21;Timer-21;00:09:42.689;00:09:55.985;00:09:58.093;00:00:10.504;00:00:13.296;00:00:02.108
;q63;Timer-22;00:09:42.989;00:09:57.300;00:09:58.482;00:00:10.804;00:00:14.311;00:00:01.182
;q12;Timer-23;00:09:42.989;00:09:57.686;00:09:58.238;00:00:10.804;00:00:14.697;00:00:00.552
;q15;Timer-24;00:09:43.179;00:09:58.093;00:09:59.194;00:00:10.994;00:00:14.914;00:00:01.101
;q21;Timer-25;00:09:43.643;00:09:58.238;00:09:59.234;00:00:11.458;00:00:14.595;00:00:00.996
;q28;Timer-3;00:09:37.748;00:09:42.135;00:09:47.864;00:00:05.563;00:00:04.387;00:00:05.729
;q97;Timer-4;00:09:38.022;00:09:42.135;00:09:49.869;00:00:05.837;00:00:04.113;00:00:07.734
