tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;02:01:24.055;02:01:24.278;02:01:25.454;00:00:00.000;00:00:00.223;00:00:01.176
;q52;Timer-1;02:01:58.256;02:01:58.257;02:01:59.421;00:00:34.201;00:00:00.001;00:00:01.164
;q43;Timer-10;02:04:32.480;02:04:32.480;02:04:33.764;00:03:08.425;00:00:00.000;00:00:01.284
;q15;Timer-11;02:04:32.480;02:04:32.481;02:04:33.062;00:03:08.425;00:00:00.001;00:00:00.581
;q3;Timer-12;02:04:34.891;02:04:34.892;02:04:35.318;00:03:10.836;00:00:00.001;00:00:00.426
;q80;Timer-13;02:04:38.495;02:04:38.496;02:04:39.668;00:03:14.440;00:00:00.001;00:00:01.172
;q37;Timer-14;02:04:43.291;02:04:43.293;02:04:43.938;00:03:19.236;00:00:00.002;00:00:00.645
;q12;Timer-15;02:04:48.702;02:04:48.704;02:04:48.934;00:03:24.647;00:00:00.002;00:00:00.230
;q55;Timer-16;02:04:52.893;02:04:52.894;02:04:53.343;00:03:28.838;00:00:00.001;00:00:00.449
;q12;Timer-17;02:04:55.294;02:04:55.295;02:04:55.495;00:03:31.239;00:00:00.001;00:00:00.200
;q53;Timer-18;02:04:55.898;02:04:55.899;02:04:56.513;00:03:31.843;00:00:00.001;00:00:00.614
;q81;Timer-19;02:05:09.100;02:05:09.101;02:05:47.943;00:03:45.045;00:00:00.001;00:00:38.842
;q97;Timer-2;02:03:15.659;02:03:15.660;02:03:19.607;00:01:51.604;00:00:00.001;00:00:03.947
;q28;Timer-20;02:05:14.502;02:05:14.502;02:05:19.340;00:03:50.447;00:00:00.000;00:00:04.838
;q21;Timer-21;02:05:15.103;02:05:15.109;02:05:16.788;00:03:51.048;00:00:00.006;00:00:01.679
;q63;Timer-22;02:05:21.703;02:05:21.704;02:05:22.260;00:03:57.648;00:00:00.001;00:00:00.556
;q12;Timer-23;02:05:21.704;02:05:21.706;02:05:21.938;00:03:57.649;00:00:00.002;00:00:00.232
;q15;Timer-24;02:05:25.903;02:05:25.904;02:05:26.254;00:04:01.848;00:00:00.001;00:00:00.350
;q21;Timer-25;02:05:36.104;02:05:36.104;02:05:37.026;00:04:12.049;00:00:00.000;00:00:00.922
;q28;Timer-3;02:03:26.463;02:03:26.464;02:03:31.264;00:02:02.408;00:00:00.001;00:00:04.800
;q97;Timer-4;02:03:32.466;02:03:32.468;02:03:36.007;00:02:08.411;00:00:00.002;00:00:03.539
;q96;Timer-5;02:03:34.267;02:03:34.272;02:03:34.868;00:02:10.212;00:00:00.005;00:00:00.596
;q96;Timer-6;02:03:50.468;02:03:50.468;02:03:50.920;00:02:26.413;00:00:00.000;00:00:00.452
;q96;Timer-7;02:03:55.272;02:03:55.273;02:03:55.721;00:02:31.217;00:00:00.001;00:00:00.448
;q55;Timer-8;02:04:18.675;02:04:18.676;02:04:19.130;00:02:54.620;00:00:00.001;00:00:00.454
;q52;Timer-9;02:04:22.276;02:04:22.277;02:04:22.715;00:02:58.221;00:00:00.001;00:00:00.438
tenant2;q50;Timer-26;02:14:58.904;02:14:58.912;02:14:59.751;00:13:34.849;00:00:00.008;00:00:00.839
;q98;Timer-27;02:15:27.704;02:15:27.706;02:15:28.439;00:14:03.649;00:00:00.002;00:00:00.733
;q8;Timer-28;02:15:44.504;02:15:44.507;02:15:45.492;00:14:20.449;00:00:00.003;00:00:00.985
;q4;Timer-29;02:16:54.106;02:16:54.107;02:18:19.434;00:15:30.051;00:00:00.001;00:01:25.327
;q6;Timer-30;02:16:59.506;02:16:59.515;02:21:21.257;00:15:35.451;00:00:00.009;00:04:21.742
;q99;Timer-31;02:17:00.708;02:17:00.724;02:17:02.460;00:15:36.653;00:00:00.016;00:00:01.736
;q56;Timer-32;02:17:05.508;02:17:05.510;02:17:08.109;00:15:41.453;00:00:00.002;00:00:02.599
;q48;Timer-33;02:17:06.708;02:17:08.109;02:17:10.881;00:15:42.653;00:00:01.401;00:00:02.772
;q5;Timer-34;02:17:11.508;02:17:11.508;02:17:23.571;00:15:47.453;00:00:00.000;00:00:12.063
;q58;Timer-35;02:17:12.708;02:17:23.572;02:17:25.929;00:15:48.653;00:00:10.864;00:00:02.357
;q85;Timer-36;02:17:15.107;02:17:25.930;02:17:29.248;00:15:51.052;00:00:10.823;00:00:03.318
;q23;Timer-37;02:17:21.711;02:17:29.249;02:18:06.116;00:15:57.656;00:00:07.538;00:00:36.867
;q16;Timer-38;02:17:21.711;02:18:06.116;02:18:31.312;00:15:57.656;00:00:44.405;00:00:25.196
;q96;Timer-39;02:17:22.912;02:18:19.435;02:18:20.428;00:15:58.857;00:00:56.523;00:00:00.993
;q24;Timer-40;02:17:23.512;02:18:20.429;02:18:20.635;00:15:59.457;00:00:56.917;00:00:00.206
;q25;Timer-41;02:17:24.711;02:18:20.636;02:18:22.518;00:16:00.656;00:00:55.925;00:00:01.882
;q79;Timer-42;02:17:27.112;02:18:22.519;02:18:25.849;00:16:03.057;00:00:55.407;00:00:03.330
;q11;Timer-43;02:17:28.329;02:18:25.849;02:19:08.794;00:16:04.274;00:00:57.520;00:00:42.945
