tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;00:13:45.834;00:13:46.121;00:13:47.739;00:00:00.000;00:00:00.287;00:00:01.618
;q52;Timer-1;00:14:28.586;00:14:28.588;00:14:30.035;00:00:42.752;00:00:00.002;00:00:01.447
;q43;Timer-10;00:17:41.337;00:17:41.338;00:17:42.741;00:03:55.503;00:00:00.001;00:00:01.403
;q15;Timer-11;00:17:41.337;00:17:41.338;00:17:42.030;00:03:55.503;00:00:00.001;00:00:00.692
;q3;Timer-12;00:17:44.338;00:17:44.339;00:17:44.763;00:03:58.504;00:00:00.001;00:00:00.424
;q80;Timer-13;00:17:48.838;00:17:48.839;00:17:50.106;00:04:03.004;00:00:00.001;00:00:01.267
;q37;Timer-14;00:17:54.838;00:17:54.839;00:17:55.762;00:04:09.004;00:00:00.001;00:00:00.923
;q12;Timer-15;00:18:01.601;00:18:01.602;00:18:01.825;00:04:15.767;00:00:00.001;00:00:00.223
;q55;Timer-16;00:18:06.839;00:18:06.840;00:18:07.292;00:04:21.005;00:00:00.001;00:00:00.452
;q12;Timer-17;00:18:09.840;00:18:09.840;00:18:10.072;00:04:24.006;00:00:00.000;00:00:00.232
;q53;Timer-18;00:18:10.589;00:18:10.590;00:18:11.205;00:04:24.755;00:00:00.001;00:00:00.615
;q81;Timer-19;00:18:27.090;00:18:27.092;00:19:05.942;00:04:41.256;00:00:00.002;00:00:38.850
;q97;Timer-2;00:16:05.335;00:16:05.335;00:16:09.718;00:02:19.501;00:00:00.000;00:00:04.383
;q28;Timer-20;00:18:33.838;00:18:33.839;00:18:38.477;00:04:48.004;00:00:00.001;00:00:04.638
;q21;Timer-21;00:18:34.591;00:18:34.597;00:18:36.478;00:04:48.757;00:00:00.006;00:00:01.881
;q63;Timer-22;00:18:42.842;00:18:42.842;00:18:43.403;00:04:57.008;00:00:00.000;00:00:00.561
;q12;Timer-23;00:18:42.842;00:18:42.842;00:18:43.087;00:04:57.008;00:00:00.000;00:00:00.245
;q15;Timer-24;00:18:48.092;00:18:48.093;00:18:48.514;00:05:02.258;00:00:00.001;00:00:00.421
;q21;Timer-25;00:19:00.842;00:19:00.843;00:19:01.743;00:05:15.008;00:00:00.001;00:00:00.900
;q28;Timer-3;00:16:18.836;00:16:18.836;00:16:23.875;00:02:33.002;00:00:00.000;00:00:05.039
;q97;Timer-4;00:16:26.337;00:16:26.337;00:16:29.576;00:02:40.503;00:00:00.000;00:00:03.239
;q96;Timer-5;00:16:28.585;00:16:28.591;00:16:29.084;00:02:42.751;00:00:00.006;00:00:00.493
;q96;Timer-6;00:16:48.836;00:16:48.836;00:16:49.375;00:03:03.002;00:00:00.000;00:00:00.539
;q96;Timer-7;00:16:54.836;00:16:54.837;00:16:55.299;00:03:09.002;00:00:00.001;00:00:00.462
;q55;Timer-8;00:17:24.088;00:17:24.089;00:17:24.565;00:03:38.254;00:00:00.001;00:00:00.476
;q52;Timer-9;00:17:28.588;00:17:28.589;00:17:28.963;00:03:42.754;00:00:00.001;00:00:00.374
tenant2;q50;Timer-26;00:30:44.343;00:30:44.355;00:30:46.152;00:16:58.509;00:00:00.012;00:00:01.797
