tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;22:11:54.221;22:11:54.392;22:11:55.591;00:00:00.000;00:00:00.171;00:00:01.199
;q52;Timer-1;22:12:51.223;22:12:51.224;22:12:52.376;00:00:57.002;00:00:00.001;00:00:01.152
;q43;Timer-10;22:17:08.228;22:17:08.229;22:17:09.686;00:05:14.007;00:00:00.001;00:00:01.457
;q15;Timer-11;22:17:08.230;22:17:08.233;22:17:08.890;00:05:14.009;00:00:00.003;00:00:00.657
;q3;Timer-12;22:17:12.230;22:17:12.231;22:17:12.696;00:05:18.009;00:00:00.001;00:00:00.465
;q80;Timer-13;22:17:18.229;22:17:18.230;22:17:19.470;00:05:24.008;00:00:00.001;00:00:01.240
;q37;Timer-14;22:17:26.238;22:17:26.239;22:17:26.920;00:05:32.017;00:00:00.001;00:00:00.681
;q12;Timer-15;22:17:35.242;22:17:35.253;22:17:35.496;00:05:41.021;00:00:00.011;00:00:00.243
;q55;Timer-16;22:17:42.245;22:17:42.246;22:17:42.745;00:05:48.024;00:00:00.001;00:00:00.499
;q12;Timer-17;22:17:46.249;22:17:46.250;22:17:46.499;00:05:52.028;00:00:00.001;00:00:00.249
;q53;Timer-18;22:17:47.251;22:17:47.252;22:17:47.829;00:05:53.030;00:00:00.001;00:00:00.577
;q81;Timer-19;22:18:09.253;22:18:09.254;22:18:47.809;00:06:15.032;00:00:00.001;00:00:38.555
;q97;Timer-2;22:15:00.227;22:15:00.228;22:15:04.253;00:03:06.006;00:00:00.001;00:00:04.025
;q28;Timer-20;22:18:18.252;22:18:18.252;22:18:23.658;00:06:24.031;00:00:00.000;00:00:05.406
;q21;Timer-21;22:18:19.252;22:18:19.257;22:18:20.896;00:06:25.031;00:00:00.005;00:00:01.639
;q63;Timer-22;22:18:30.254;22:18:30.254;22:18:30.836;00:06:36.033;00:00:00.000;00:00:00.582
;q12;Timer-23;22:18:30.263;22:18:30.265;22:18:30.509;00:06:36.042;00:00:00.002;00:00:00.244
;q15;Timer-24;22:18:37.265;22:18:37.267;22:18:37.634;00:06:43.044;00:00:00.002;00:00:00.367
