tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;14:22:26.516;14:22:26.866;14:22:28.710;00:00:00.000;00:00:00.350;00:00:01.844
;q52;Timer-1;14:25:17.517;14:25:17.519;14:25:19.316;00:02:51.001;00:00:00.002;00:00:01.797
;q43;Timer-10;14:38:08.519;14:38:08.524;14:38:10.024;00:15:42.003;00:00:00.005;00:00:01.500
;q15;Timer-11;14:38:08.518;14:38:08.519;14:38:09.344;00:15:42.002;00:00:00.001;00:00:00.825
;q3;Timer-12;14:38:20.520;14:38:20.522;14:38:20.975;00:15:54.004;00:00:00.002;00:00:00.453
;q80;Timer-13;14:38:38.520;14:38:38.521;14:38:40.035;00:16:12.004;00:00:00.001;00:00:01.514
;q37;Timer-14;14:39:02.520;14:39:02.522;14:39:03.446;00:16:36.004;00:00:00.002;00:00:00.924
;q12;Timer-15;14:39:29.541;14:39:29.542;14:39:29.828;00:17:03.025;00:00:00.001;00:00:00.286
;q55;Timer-16;14:39:50.520;14:39:50.521;14:39:50.991;00:17:24.004;00:00:00.001;00:00:00.470
;q12;Timer-17;14:40:02.519;14:40:02.520;14:40:02.772;00:17:36.003;00:00:00.001;00:00:00.252
;q53;Timer-18;14:40:05.519;14:40:05.520;14:40:06.160;00:17:39.003;00:00:00.001;00:00:00.640
;q81;Timer-19;14:41:11.522;14:41:11.523;14:41:50.098;00:18:45.006;00:00:00.001;00:00:38.575
;q97;Timer-2;14:31:44.517;14:31:44.518;14:31:48.982;00:09:18.001;00:00:00.001;00:00:04.464
;q28;Timer-20;14:41:38.519;14:41:38.520;14:41:43.816;00:19:12.003;00:00:00.001;00:00:05.296
;q21;Timer-21;14:41:41.520;14:41:41.525;14:41:43.465;00:19:15.004;00:00:00.005;00:00:01.940
;q63;Timer-22;14:42:14.522;14:42:14.524;14:42:15.056;00:19:48.006;00:00:00.002;00:00:00.532
;q12;Timer-23;14:42:14.522;14:42:14.525;14:42:14.744;00:19:48.006;00:00:00.003;00:00:00.219
;q15;Timer-24;14:42:35.522;14:42:35.523;14:42:35.885;00:20:09.006;00:00:00.001;00:00:00.362
;q21;Timer-25;14:43:26.522;14:43:26.523;14:43:27.428;00:21:00.006;00:00:00.001;00:00:00.905
;q28;Timer-3;14:32:38.517;14:32:38.518;14:32:43.905;00:10:12.001;00:00:00.001;00:00:05.387
;q97;Timer-4;14:33:08.518;14:33:08.519;14:33:12.021;00:10:42.002;00:00:00.001;00:00:03.502
;q96;Timer-5;14:33:17.516;14:33:17.517;14:33:17.983;00:10:51.000;00:00:00.001;00:00:00.466
;q96;Timer-6;14:34:38.518;14:34:38.519;14:34:39.009;00:12:12.002;00:00:00.001;00:00:00.490
;q96;Timer-7;14:35:02.519;14:35:02.520;14:35:02.966;00:12:36.003;00:00:00.001;00:00:00.446
;q55;Timer-8;14:36:59.519;14:36:59.522;14:36:59.972;00:14:33.003;00:00:00.003;00:00:00.450
;q52;Timer-9;14:37:17.519;14:37:17.520;14:37:17.936;00:14:51.003;00:00:00.001;00:00:00.416
tenant2;q50;Timer-26;15:30:20.523;15:30:20.536;15:30:22.804;01:07:54.007;00:00:00.013;00:00:02.268
;q98;Timer-27;15:32:44.523;15:32:44.525;15:32:45.418;01:10:18.007;00:00:00.002;00:00:00.893
;q8;Timer-28;15:34:08.523;15:34:08.524;15:34:09.659;01:11:42.007;00:00:00.001;00:00:01.135
;q4;Timer-29;15:39:56.524;15:39:56.525;15:40:33.799;01:17:30.008;00:00:00.001;00:00:37.274
;q6;Timer-30;15:40:23.523;15:40:23.543;15:44:37.321;01:17:57.007;00:00:00.020;00:04:13.778
;q99;Timer-31;15:40:29.524;15:40:29.541;15:40:31.529;01:18:03.008;00:00:00.017;00:00:01.988
;q56;Timer-32;15:40:53.524;15:40:53.526;15:40:55.091;01:18:27.008;00:00:00.002;00:00:01.565
;q48;Timer-33;15:40:59.524;15:40:59.524;15:41:01.828;01:18:33.008;00:00:00.000;00:00:02.304
;q5;Timer-34;15:41:23.524;15:41:23.525;15:41:32.814;01:18:57.008;00:00:00.001;00:00:09.289
;q58;Timer-35;15:41:29.523;15:41:29.525;15:41:31.770;01:19:03.007;00:00:00.002;00:00:02.245
;q85;Timer-36;15:41:41.525;15:41:41.526;15:41:44.333;01:19:15.009;00:00:00.001;00:00:02.807
;q23;Timer-37;15:42:14.524;15:42:14.525;15:43:00.046;01:19:48.008;00:00:00.001;00:00:45.521
;q16;Timer-38;15:42:14.526;15:42:14.527;15:42:39.929;01:19:48.010;00:00:00.001;00:00:25.402
;q96;Timer-39;15:42:20.525;15:42:39.929;15:42:40.703;01:19:54.009;00:00:19.404;00:00:00.774
;q24;Timer-40;15:42:23.524;15:42:40.704;15:42:40.840;01:19:57.008;00:00:17.180;00:00:00.136
;q25;Timer-41;15:42:29.525;15:42:40.841;15:42:42.245;01:20:03.009;00:00:11.316;00:00:01.404
;q79;Timer-42;15:42:41.526;15:42:42.247;15:42:44.239;01:20:15.010;00:00:00.721;00:00:01.992
;q11;Timer-43;15:42:47.525;15:42:47.525;15:43:31.758;01:20:21.009;00:00:00.000;00:00:44.233
;q93;Timer-44;15:49:20.526;15:49:20.528;15:49:20.568;01:26:54.010;00:00:00.002;00:00:00.040
;q55;Timer-45;15:54:56.526;15:54:56.526;15:54:56.961;01:32:30.010;00:00:00.000;00:00:00.435
;q15;Timer-46;16:00:11.526;16:00:11.527;16:00:11.973;01:37:45.010;00:00:00.001;00:00:00.446
;q13;Timer-47;16:06:26.525;16:06:26.525;16:06:28.203;01:44:00.009;00:00:00.000;00:00:01.678
;q6;Timer-48;16:06:32.527;16:06:32.528;16:08:30.755;01:44:06.011;00:00:00.001;00:01:58.227
;q46;Timer-49;16:06:53.527;16:06:53.528;16:06:55.723;01:44:27.011;00:00:00.001;00:00:02.195
;q47;Timer-50;16:06:53.527;16:06:53.528;16:07:05.512;01:44:27.011;00:00:00.001;00:00:11.984
;q26;Timer-51;16:07:02.527;16:07:02.527;16:07:03.978;01:44:36.011;00:00:00.000;00:00:01.451
;q79;Timer-52;16:07:17.528;16:07:17.528;16:07:18.865;01:44:51.012;00:00:00.000;00:00:01.337
;q35;Timer-53;16:07:44.528;16:08:30.755;16:46:10.885;01:45:18.012;00:00:46.227;00:37:40.130
;q88;Timer-54;16:09:44.527;16:09:44.528;16:09:51.998;01:47:18.011;00:00:00.001;00:00:07.470
;q17;Timer-55;16:12:11.529;16:12:11.529;16:12:13.358;01:49:45.013;00:00:00.000;00:00:01.829
