tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;08:22:31.087;08:22:31.254;08:22:32.540;00:00:00.000;00:00:00.167;00:00:01.286
;q52;Timer-1;08:22:50.089;08:22:50.091;08:22:51.292;00:00:19.002;00:00:00.002;00:00:01.201
;q43;Timer-10;08:24:15.770;08:24:15.771;08:24:17.147;00:01:44.683;00:00:00.001;00:00:01.376
;q15;Timer-11;08:24:15.772;08:24:15.775;08:24:16.452;00:01:44.685;00:00:00.003;00:00:00.677
;q3;Timer-12;08:24:17.103;08:24:17.104;08:24:17.549;00:01:46.016;00:00:00.001;00:00:00.445
;q80;Timer-13;08:24:19.104;08:24:19.104;08:24:20.396;00:01:48.017;00:00:00.000;00:00:01.292
;q37;Timer-14;08:24:21.769;08:24:21.770;08:24:22.444;00:01:50.682;00:00:00.001;00:00:00.674
;q12;Timer-15;08:24:24.770;08:24:24.779;08:24:24.974;00:01:53.683;00:00:00.009;00:00:00.195
;q55;Timer-16;08:24:27.107;08:24:27.108;08:24:27.572;00:01:56.020;00:00:00.001;00:00:00.464
;q12;Timer-17;08:24:28.437;08:24:28.438;08:24:28.676;00:01:57.350;00:00:00.001;00:00:00.238
;q53;Timer-18;08:24:28.771;08:24:28.772;08:24:29.345;00:01:57.684;00:00:00.001;00:00:00.573
;q81;Timer-19;08:24:36.105;08:24:36.105;08:25:15.017;00:02:05.018;00:00:00.000;00:00:38.912
;q97;Timer-2;08:23:33.092;08:23:33.095;08:23:37.231;00:01:02.005;00:00:00.003;00:00:04.136
;q28;Timer-20;08:24:39.110;08:24:39.111;08:24:44.386;00:02:08.023;00:00:00.001;00:00:05.275
;q21;Timer-21;08:24:39.444;08:24:39.444;08:24:41.049;00:02:08.357;00:00:00.000;00:00:01.605
;q63;Timer-22;08:24:43.113;08:24:43.113;08:24:43.864;00:02:12.026;00:00:00.000;00:00:00.751
;q12;Timer-23;08:24:43.114;08:24:43.865;08:24:44.111;00:02:12.027;00:00:00.751;00:00:00.246
;q15;Timer-24;08:24:45.447;08:24:45.447;08:24:45.790;00:02:14.360;00:00:00.000;00:00:00.343
;q21;Timer-25;08:24:51.113;08:24:51.113;08:24:52.018;00:02:20.026;00:00:00.000;00:00:00.905
;q28;Timer-3;08:23:39.094;08:23:39.095;08:23:44.052;00:01:08.007;00:00:00.001;00:00:04.957
;q97;Timer-4;08:23:42.431;08:23:42.436;08:23:46.261;00:01:11.344;00:00:00.005;00:00:03.825
;q96;Timer-5;08:23:43.432;08:23:43.443;08:23:44.261;00:01:12.345;00:00:00.011;00:00:00.818
;q96;Timer-6;08:23:52.433;08:23:52.435;08:23:52.929;00:01:21.346;00:00:00.002;00:00:00.494
;q96;Timer-7;08:23:55.100;08:23:55.101;08:23:55.591;00:01:24.013;00:00:00.001;00:00:00.490
;q55;Timer-8;08:24:08.100;08:24:08.102;08:24:08.582;00:01:37.013;00:00:00.002;00:00:00.480
;q52;Timer-9;08:24:10.100;08:24:10.101;08:24:10.545;00:01:39.013;00:00:00.001;00:00:00.444
tenant2;q50;Timer-26;08:30:03.783;08:30:03.791;08:30:04.609;00:07:32.696;00:00:00.008;00:00:00.818
;q98;Timer-27;08:30:19.783;08:30:19.786;08:30:20.456;00:07:48.696;00:00:00.003;00:00:00.670
;q8;Timer-28;08:30:29.117;08:30:29.118;08:30:30.062;00:07:58.030;00:00:00.001;00:00:00.944
;q4;Timer-29;08:31:07.784;08:31:07.784;08:32:46.797;00:08:36.697;00:00:00.000;00:01:39.013
;q6;Timer-30;08:31:10.783;08:31:10.798;08:36:40.969;00:08:39.696;00:00:00.015;00:05:30.171
;q99;Timer-31;08:31:11.450;08:31:11.456;08:31:12.951;00:08:40.363;00:00:00.006;00:00:01.495
;q56;Timer-32;08:31:14.119;08:31:14.124;08:31:16.500;00:08:43.032;00:00:00.005;00:00:02.376
;q48;Timer-33;08:31:14.788;08:31:16.500;08:31:19.212;00:08:43.701;00:00:01.712;00:00:02.712
;q5;Timer-34;08:31:17.454;08:31:19.212;08:31:32.576;00:08:46.367;00:00:01.758;00:00:13.364
;q58;Timer-35;08:31:18.127;08:31:32.576;08:31:34.974;00:08:47.040;00:00:14.449;00:00:02.398
;q85;Timer-36;08:31:19.462;08:31:34.974;08:31:38.305;00:08:48.375;00:00:15.512;00:00:03.331
;q23;Timer-37;08:31:23.135;08:31:38.306;08:32:15.197;00:08:52.048;00:00:15.171;00:00:36.891
;q16;Timer-38;08:31:23.138;08:32:15.197;08:32:40.734;00:08:52.051;00:00:52.059;00:00:25.537
;q96;Timer-39;08:31:23.803;08:32:40.735;08:32:41.477;00:08:52.716;00:01:16.932;00:00:00.742
;q24;Timer-40;08:31:24.139;08:32:41.477;08:32:41.623;00:08:53.052;00:01:17.338;00:00:00.146
;q25;Timer-41;08:31:24.805;08:32:41.623;08:32:43.033;00:08:53.718;00:01:16.818;00:00:01.410
;q79;Timer-42;08:31:26.143;08:32:43.035;08:32:45.054;00:08:55.056;00:01:16.892;00:00:02.019
;q11;Timer-43;08:31:26.811;08:32:45.054;08:33:26.386;00:08:55.724;00:01:18.243;00:00:41.332
;q93;Timer-44;08:32:10.483;08:32:46.798;08:32:46.815;00:09:39.396;00:00:36.315;00:00:00.017
;q55;Timer-45;08:32:47.816;08:32:47.817;08:32:48.488;00:10:16.729;00:00:00.001;00:00:00.671
;q15;Timer-46;08:33:22.817;08:33:22.817;08:33:23.451;00:10:51.730;00:00:00.000;00:00:00.634
;q13;Timer-47;08:34:04.484;08:34:04.484;08:34:06.776;00:11:33.397;00:00:00.000;00:00:02.292
;q6;Timer-48;08:34:05.151;08:37:26.894;08:40:28.848;00:11:34.064;00:03:21.743;00:03:01.954
