TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;22:30:01.015
tenant1;q86;Timer-0;Started;22:30:01.464
tenant1;q86;Timer-0;Finished;22:30:03.459
tenant1;q52;Timer-1;Launched;22:30:29.516
tenant1;q52;Timer-1;Started;22:30:29.517
tenant1;q52;Timer-1;Finished;22:30:31.298
tenant1;q97;Timer-2;Launched;22:31:34.017
tenant1;q97;Timer-2;Started;22:31:34.018
tenant1;q97;Timer-2;Finished;22:31:39.001
tenant1;q28;Timer-3;Launched;22:31:43.017
tenant1;q28;Timer-3;Started;22:31:43.017
tenant1;q97;Timer-4;Launched;22:31:48.017
tenant1;q97;Timer-4;Started;22:31:48.022
tenant1;q28;Timer-3;Finished;22:31:48.710
tenant1;q96;Timer-5;Launched;22:31:49.518
tenant1;q96;Timer-5;Started;22:31:49.519
tenant1;q96;Timer-5;Finished;22:31:50.045
tenant1;q97;Timer-4;Finished;22:31:51.677
tenant1;q96;Timer-6;Launched;22:32:03.017
tenant1;q96;Timer-6;Started;22:32:03.019
tenant1;q96;Timer-6;Finished;22:32:03.491
tenant1;q96;Timer-7;Launched;22:32:07.020
tenant1;q96;Timer-7;Started;22:32:07.021
tenant1;q96;Timer-7;Finished;22:32:07.487
tenant1;q55;Timer-8;Launched;22:32:26.520
tenant1;q55;Timer-8;Started;22:32:26.522
tenant1;q55;Timer-8;Finished;22:32:26.965
tenant1;q52;Timer-9;Launched;22:32:29.519
tenant1;q52;Timer-9;Started;22:32:29.520
tenant1;q52;Timer-9;Finished;22:32:29.962
tenant1;q43;Timer-10;Launched;22:32:38.019
tenant1;q43;Timer-10;Started;22:32:38.020
tenant1;q15;Timer-11;Launched;22:32:38.021
tenant1;q15;Timer-11;Started;22:32:38.021
tenant1;q15;Timer-11;Finished;22:32:38.791
tenant1;q43;Timer-10;Finished;22:32:39.509
tenant1;q3;Timer-12;Launched;22:32:40.019
tenant1;q3;Timer-12;Started;22:32:40.020
tenant1;q3;Timer-12;Finished;22:32:40.449
tenant1;q80;Timer-13;Launched;22:32:43.019
tenant1;q80;Timer-13;Started;22:32:43.020
tenant1;q80;Timer-13;Finished;22:32:44.450
tenant1;q37;Timer-14;Launched;22:32:47.024
tenant1;q37;Timer-14;Started;22:32:47.026
tenant1;q37;Timer-14;Finished;22:32:47.995
tenant1;q12;Timer-15;Launched;22:32:51.532
