TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;18:01:43.020
tenant1;q86;Timer-0;Started;18:01:43.211
tenant1;q86;Timer-0;Finished;18:01:46.731
tenant1;q52;Timer-1;Launched;18:02:40.020
tenant1;q52;Timer-1;Started;18:02:40.022
tenant1;q52;Timer-1;Finished;18:02:40.757
tenant1;q97;Timer-2;Launched;18:04:49.021
tenant1;q97;Timer-2;Started;18:04:49.022
tenant1;q28;Timer-3;Launched;18:05:07.021
tenant1;q28;Timer-3;Started;18:05:07.032
tenant1;q97;Timer-2;Finished;18:05:13.055
tenant1;q97;Timer-4;Launched;18:05:17.022
tenant1;q97;Timer-4;Started;18:05:17.023
tenant1;q28;Timer-3;Finished;18:05:19.392
tenant1;q96;Timer-5;Launched;18:05:20.022
tenant1;q96;Timer-5;Started;18:05:20.022
tenant1;q96;Timer-5;Finished;18:05:20.753
tenant1;q97;Timer-4;Finished;18:05:41.309
tenant1;q96;Timer-6;Launched;18:05:47.021
tenant1;q96;Timer-6;Started;18:05:47.022
tenant1;q96;Timer-6;Finished;18:05:47.753
tenant1;q96;Timer-7;Launched;18:05:55.022
tenant1;q96;Timer-7;Started;18:05:55.023
tenant1;q96;Timer-7;Finished;18:05:55.743
tenant1;q55;Timer-8;Launched;18:06:34.023
tenant1;q55;Timer-8;Started;18:06:34.023
tenant1;q55;Timer-8;Finished;18:06:34.740
tenant1;q52;Timer-9;Launched;18:06:40.023
tenant1;q52;Timer-9;Started;18:06:40.023
tenant1;q52;Timer-9;Finished;18:06:40.739
tenant1;q15;Timer-11;Launched;18:06:57.022
tenant1;q15;Timer-11;Started;18:06:57.022
tenant1;q43;Timer-10;Launched;18:06:57.023
tenant1;q43;Timer-10;Started;18:06:57.023
tenant1;q15;Timer-11;Finished;18:06:57.704
tenant1;q43;Timer-10;Finished;18:06:58.713
tenant1;q3;Timer-12;Launched;18:07:01.023
tenant1;q3;Timer-12;Started;18:07:01.024
tenant1;q3;Timer-12;Finished;18:07:01.753
tenant1;q80;Timer-13;Launched;18:07:07.023
tenant1;q80;Timer-13;Started;18:07:07.024
tenant1;q80;Timer-13;Finished;18:07:08.717
tenant1;q37;Timer-14;Launched;18:07:15.024
tenant1;q37;Timer-14;Started;18:07:15.024
tenant1;q37;Timer-14;Finished;18:07:20.460
tenant1;q12;Timer-15;Launched;18:07:24.024
tenant1;q12;Timer-15;Started;18:07:24.025
tenant1;q12;Timer-15;Finished;18:07:24.403
tenant1;q55;Timer-16;Launched;18:07:31.024
tenant1;q55;Timer-16;Started;18:07:31.024
tenant1;q55;Timer-16;Finished;18:07:31.734
tenant1;q12;Timer-17;Launched;18:07:35.023
tenant1;q12;Timer-17;Started;18:07:35.023
tenant1;q12;Timer-17;Finished;18:07:35.395
tenant1;q53;Timer-18;Launched;18:07:36.023
tenant1;q53;Timer-18;Started;18:07:36.024
tenant1;q53;Timer-18;Finished;18:07:37.006
tenant1;q81;Timer-19;Launched;18:07:58.024
tenant1;q81;Timer-19;Started;18:07:58.025
tenant1;q81;Timer-19;Finished;18:07:59.307
tenant1;q28;Timer-20;Launched;18:08:07.024
tenant1;q28;Timer-20;Started;18:08:07.024
tenant1;q21;Timer-21;Launched;18:08:08.025
tenant1;q21;Timer-21;Started;18:08:08.025
tenant1;q21;Timer-21;Finished;18:08:10.912
tenant1;q28;Timer-20;Finished;18:08:18.555
tenant1;q12;Timer-23;Launched;18:08:19.025
tenant1;q63;Timer-22;Launched;18:08:19.025
tenant1;q12;Timer-23;Started;18:08:19.025
tenant1;q63;Timer-22;Started;18:08:19.026
tenant1;q12;Timer-23;Finished;18:08:19.398
tenant1;q63;Timer-22;Finished;18:08:19.933
tenant1;q15;Timer-24;Launched;18:08:26.025
tenant1;q15;Timer-24;Started;18:08:26.026
tenant1;q15;Timer-24;Finished;18:08:26.680
tenant1;q21;Timer-25;Launched;18:08:43.025
tenant1;q21;Timer-25;Started;18:08:43.026
tenant1;q21;Timer-25;Finished;18:08:45.847
tenant2;q50;Timer-26;Launched;18:24:21.026
tenant2;q50;Timer-26;Started;18:24:21.036
tenant2;q50;Timer-26;Finished;18:24:21.266
tenant2;q98;Timer-27;Launched;18:25:09.026
tenant2;q98;Timer-27;Started;18:25:09.027
tenant2;q98;Timer-27;Finished;18:25:09.200
tenant2;q8;Timer-28;Launched;18:25:37.027
tenant2;q8;Timer-28;Started;18:25:37.027
tenant2;q8;Timer-28;Finished;18:25:37.846
tenant2;q4;Timer-29;Launched;18:27:33.027
tenant2;q4;Timer-29;Started;18:27:33.027
tenant2;q4;Timer-29;Finished;18:27:41.860
tenant2;q6;Timer-30;Launched;18:27:42.025
tenant2;q6;Timer-30;Started;18:27:42.025
tenant2;q6;Timer-30;Finished;18:27:42.359
tenant2;q99;Timer-31;Launched;18:27:44.027
tenant2;q99;Timer-31;Started;18:27:44.027
tenant2;q99;Timer-31;Finished;18:27:44.279
tenant2;q56;Timer-32;Launched;18:27:52.027
tenant2;q56;Timer-32;Started;18:27:52.028
tenant2;q56;Timer-32;Finished;18:27:52.676
tenant2;q48;Timer-33;Launched;18:27:54.028
tenant2;q48;Timer-33;Started;18:27:54.028
tenant2;q48;Timer-33;Finished;18:27:54.491
tenant2;q5;Timer-34;Launched;18:28:02.028
tenant2;q5;Timer-34;Started;18:28:02.028
tenant2;q58;Timer-35;Launched;18:28:04.028
tenant2;q58;Timer-35;Started;18:28:04.037
tenant2;q58;Timer-35;Finished;18:28:04.735
tenant2;q5;Timer-34;Finished;18:28:07.526
tenant2;q85;Timer-36;Launched;18:28:08.029
tenant2;q85;Timer-36;Started;18:28:08.029
tenant2;q85;Timer-36;Finished;18:28:08.521
