TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;20:57:08.966
tenant1;q86;Timer-0;Started;20:57:09.161
tenant1;q86;Timer-0;Finished;20:57:12.822
tenant1;q52;Timer-1;Launched;20:57:23.216
tenant1;q52;Timer-1;Started;20:57:23.217
tenant1;q52;Timer-1;Finished;20:57:23.943
tenant1;q97;Timer-2;Launched;20:57:55.467
tenant1;q97;Timer-2;Started;20:57:55.467
tenant1;q28;Timer-3;Launched;20:57:59.967
tenant1;q28;Timer-3;Started;20:57:59.977
tenant1;q97;Timer-4;Launched;20:58:02.467
tenant1;q96;Timer-5;Launched;20:58:03.216
tenant1;q96;Timer-5;Started;20:58:03.227
tenant1;q96;Timer-5;Finished;20:58:03.978
tenant1;q96;Timer-6;Launched;20:58:09.967
tenant1;q96;Timer-6;Started;20:58:09.968
tenant1;q96;Timer-6;Finished;20:58:10.723
tenant1;q28;Timer-3;Finished;20:58:11.407
tenant1;q97;Timer-4;Started;20:58:11.408
tenant1;q96;Timer-7;Launched;20:58:11.967
tenant1;q96;Timer-7;Started;20:58:11.968
tenant1;q96;Timer-7;Finished;20:58:12.717
tenant1;q97;Timer-2;Finished;20:58:17.740
tenant1;q55;Timer-8;Launched;20:58:21.718
tenant1;q55;Timer-8;Started;20:58:21.718
tenant1;q55;Timer-8;Finished;20:58:22.433
tenant1;q52;Timer-9;Launched;20:58:23.218
tenant1;q52;Timer-9;Started;20:58:23.218
tenant1;q52;Timer-9;Finished;20:58:23.944
tenant1;q43;Timer-10;Launched;20:58:27.467
tenant1;q43;Timer-10;Started;20:58:27.468
tenant1;q15;Timer-11;Launched;20:58:27.468
tenant1;q15;Timer-11;Started;20:58:27.469
tenant1;q15;Timer-11;Finished;20:58:28.144
tenant1;q3;Timer-12;Launched;20:58:28.468
tenant1;q3;Timer-12;Started;20:58:28.469
tenant1;q3;Timer-12;Finished;20:58:29.204
tenant1;q43;Timer-10;Finished;20:58:29.227
tenant1;q80;Timer-13;Launched;20:58:29.968
tenant1;q80;Timer-13;Started;20:58:29.969
tenant1;q80;Timer-13;Finished;20:58:31.656
tenant1;q37;Timer-14;Launched;20:58:31.969
tenant1;q37;Timer-14;Started;20:58:31.969
tenant1;q97;Timer-4;Finished;20:58:33.697
tenant1;q12;Timer-15;Launched;20:58:34.219
tenant1;q12;Timer-15;Started;20:58:34.220
tenant1;q12;Timer-15;Finished;20:58:34.595
tenant1;q55;Timer-16;Launched;20:58:35.969
tenant1;q55;Timer-16;Started;20:58:35.969
tenant1;q55;Timer-16;Finished;20:58:36.708
tenant1;q12;Timer-17;Launched;20:58:36.969
tenant1;q12;Timer-17;Started;20:58:36.969
tenant1;q53;Timer-18;Launched;20:58:37.218
tenant1;q53;Timer-18;Started;20:58:37.219
tenant1;q12;Timer-17;Finished;20:58:37.330
tenant1;q37;Timer-14;Finished;20:58:37.423
