TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;17:57:24.928
tenant1;q86;Timer-0;Started;17:57:25.137
tenant1;q86;Timer-0;Finished;17:57:28.724
tenant1;q52;Timer-1;Launched;17:57:43.929
tenant1;q52;Timer-1;Started;17:57:43.930
tenant1;q52;Timer-1;Finished;17:57:44.666
tenant1;q97;Timer-2;Launched;17:58:26.929
tenant1;q97;Timer-2;Started;17:58:26.930
tenant1;q28;Timer-3;Launched;17:58:32.929
tenant1;q28;Timer-3;Started;17:58:32.940
tenant1;q97;Timer-4;Launched;17:58:36.263
tenant1;q96;Timer-5;Launched;17:58:37.263
tenant1;q96;Timer-5;Started;17:58:37.273
tenant1;q96;Timer-5;Finished;17:58:38.033
tenant1;q28;Timer-3;Finished;17:58:44.596
tenant1;q97;Timer-4;Started;17:58:44.597
tenant1;q96;Timer-6;Launched;17:58:46.263
tenant1;q96;Timer-6;Started;17:58:46.263
tenant1;q96;Timer-6;Finished;17:58:47.028
tenant1;q96;Timer-7;Launched;17:58:48.929
tenant1;q96;Timer-7;Started;17:58:48.930
tenant1;q97;Timer-2;Finished;17:58:49.495
tenant1;q96;Timer-7;Finished;17:58:49.672
tenant1;q55;Timer-8;Launched;17:59:01.930
tenant1;q55;Timer-8;Started;17:59:01.931
tenant1;q55;Timer-8;Finished;17:59:02.655
tenant1;q52;Timer-9;Launched;17:59:03.931
tenant1;q52;Timer-9;Started;17:59:03.931
tenant1;q52;Timer-9;Finished;17:59:04.666
tenant1;q97;Timer-4;Finished;17:59:07.514
tenant1;q43;Timer-10;Launched;17:59:09.597
tenant1;q15;Timer-11;Launched;17:59:09.597
tenant1;q43;Timer-10;Started;17:59:09.597
tenant1;q15;Timer-11;Started;17:59:09.598
tenant1;q15;Timer-11;Finished;17:59:10.275
tenant1;q3;Timer-12;Launched;17:59:10.930
tenant1;q3;Timer-12;Started;17:59:10.930
tenant1;q43;Timer-10;Finished;17:59:11.306
tenant1;q3;Timer-12;Finished;17:59:11.643
tenant1;q80;Timer-13;Launched;17:59:12.931
tenant1;q80;Timer-13;Started;17:59:12.931
tenant1;q80;Timer-13;Finished;17:59:14.634
tenant1;q37;Timer-14;Launched;17:59:15.597
tenant1;q37;Timer-14;Started;17:59:15.598
tenant1;q12;Timer-15;Launched;17:59:18.597
tenant1;q12;Timer-15;Started;17:59:18.599
tenant1;q12;Timer-15;Finished;17:59:18.976
tenant1;q55;Timer-16;Launched;17:59:20.932
tenant1;q55;Timer-16;Started;17:59:20.932
tenant1;q37;Timer-14;Finished;17:59:21.086
tenant1;q55;Timer-16;Finished;17:59:21.639
tenant1;q12;Timer-17;Launched;17:59:22.265
tenant1;q12;Timer-17;Started;17:59:22.265
tenant1;q53;Timer-18;Launched;17:59:22.598
tenant1;q53;Timer-18;Started;17:59:22.598
tenant1;q12;Timer-17;Finished;17:59:22.627
tenant1;q53;Timer-18;Finished;17:59:23.580
tenant1;q81;Timer-19;Launched;17:59:29.932
tenant1;q81;Timer-19;Started;17:59:29.933
tenant1;q81;Timer-19;Finished;17:59:31.222
tenant1;q28;Timer-20;Launched;17:59:32.931
tenant1;q28;Timer-20;Started;17:59:32.932
tenant1;q21;Timer-21;Launched;17:59:33.266
tenant1;q21;Timer-21;Started;17:59:33.266
tenant1;q21;Timer-21;Finished;17:59:36.204
tenant1;q63;Timer-22;Launched;17:59:36.933
tenant1;q12;Timer-23;Launched;17:59:36.933
tenant1;q63;Timer-22;Started;17:59:36.934
tenant1;q12;Timer-23;Started;17:59:36.934
tenant1;q12;Timer-23;Finished;17:59:37.293
tenant1;q63;Timer-22;Finished;17:59:37.854
tenant1;q15;Timer-24;Launched;17:59:39.267
tenant1;q15;Timer-24;Started;17:59:39.267
tenant1;q15;Timer-24;Finished;17:59:39.926
tenant1;q28;Timer-20;Finished;17:59:43.487
tenant1;q21;Timer-25;Launched;17:59:44.934
tenant1;q21;Timer-25;Started;17:59:44.935
tenant1;q21;Timer-25;Finished;17:59:47.820
tenant2;q50;Timer-26;Launched;18:04:57.601
tenant2;q50;Timer-26;Started;18:04:57.611
tenant2;q50;Timer-26;Finished;18:04:57.862
tenant2;q98;Timer-27;Launched;18:05:13.601
tenant2;q98;Timer-27;Started;18:05:13.601
tenant2;q98;Timer-27;Finished;18:05:13.790
tenant2;q8;Timer-28;Launched;18:05:22.935
tenant2;q8;Timer-28;Started;18:05:22.936
tenant2;q8;Timer-28;Finished;18:05:23.734
tenant2;q4;Timer-29;Launched;18:06:01.602
tenant2;q4;Timer-29;Started;18:06:01.602
tenant2;q6;Timer-30;Launched;18:06:04.604
tenant2;q6;Timer-30;Started;18:06:04.614
tenant2;q6;Timer-30;Finished;18:06:05.044
tenant2;q99;Timer-31;Launched;18:06:05.272
tenant2;q99;Timer-31;Started;18:06:05.272
tenant2;q99;Timer-31;Finished;18:06:05.547
tenant2;q56;Timer-32;Launched;18:06:07.940
tenant2;q56;Timer-32;Started;18:06:07.941
tenant2;q56;Timer-32;Finished;18:06:08.590
tenant2;q48;Timer-33;Launched;18:06:08.607
tenant2;q48;Timer-33;Started;18:06:08.607
tenant2;q48;Timer-33;Finished;18:06:09.062
tenant2;q4;Timer-29;Finished;18:06:10.847
tenant2;q5;Timer-34;Launched;18:06:11.274
tenant2;q5;Timer-34;Started;18:06:11.274
tenant2;q58;Timer-35;Launched;18:06:11.941
tenant2;q58;Timer-35;Started;18:06:11.942
tenant2;q58;Timer-35;Finished;18:06:12.614
tenant2;q85;Timer-36;Launched;18:06:13.275
tenant2;q85;Timer-36;Started;18:06:13.275
tenant2;q85;Timer-36;Finished;18:06:13.771
tenant2;q5;Timer-34;Finished;18:06:16.582
tenant2;q23;Timer-37;Launched;18:06:16.942
tenant2;q23;Timer-37;Started;18:06:16.950
tenant2;q16;Timer-38;Launched;18:06:16.950
tenant2;q16;Timer-38;Started;18:06:16.950
tenant2;q16;Timer-38;Finished;18:06:16.969
tenant2;q96;Timer-39;Launched;18:06:17.608
tenant2;q96;Timer-39;Started;18:06:17.608
tenant2;q96;Timer-39;Finished;18:06:17.748
tenant2;q24;Timer-40;Launched;18:06:17.943
tenant2;q24;Timer-40;Started;18:06:17.944
tenant2;q24;Timer-40;Finished;18:06:18.028
tenant2;q25;Timer-41;Launched;18:06:18.610
tenant2;q25;Timer-41;Started;18:06:18.610
tenant2;q25;Timer-41;Finished;18:06:18.902
tenant2;q79;Timer-42;Launched;18:06:19.944
tenant2;q79;Timer-42;Started;18:06:19.944
tenant2;q11;Timer-43;Launched;18:06:20.610
tenant2;q11;Timer-43;Started;18:06:20.619
tenant2;q79;Timer-42;Finished;18:06:20.625
tenant2;q11;Timer-43;Finished;18:06:25.788
tenant2;q23;Timer-37;Finished;18:06:31.750
tenant2;q93;Timer-44;Launched;18:07:04.278
tenant2;q93;Timer-44;Started;18:07:04.278
tenant2;q93;Timer-44;Finished;18:07:04.287
tenant2;q55;Timer-45;Launched;18:07:41.610
tenant2;q55;Timer-45;Started;18:07:41.610
tenant2;q55;Timer-45;Finished;18:07:41.741
tenant2;q15;Timer-46;Launched;18:08:16.611
tenant2;q15;Timer-46;Started;18:08:16.612
tenant2;q15;Timer-46;Finished;18:08:16.739
tenant3;q93;Timer-99;Launched;18:08:56.967
tenant3;q93;Timer-99;Started;18:08:56.976
tenant3;q93;Timer-99;Finished;18:08:56.991
tenant2;q13;Timer-47;Launched;18:08:58.279
tenant2;q13;Timer-47;Started;18:08:58.279
tenant2;q13;Timer-47;Finished;18:08:58.689
tenant2;q6;Timer-48;Launched;18:08:58.945
tenant2;q6;Timer-48;Started;18:08:58.945
tenant2;q6;Timer-48;Finished;18:08:59.263
tenant2;q46;Timer-49;Launched;18:09:01.280
tenant2;q46;Timer-49;Started;18:09:01.280
tenant2;q47;Timer-50;Launched;18:09:01.280
tenant2;q47;Timer-50;Started;18:09:01.281
tenant2;q46;Timer-49;Finished;18:09:01.966
tenant2;q26;Timer-51;Launched;18:09:02.281
tenant2;q26;Timer-51;Started;18:09:02.281
tenant2;q26;Timer-51;Finished;18:09:02.547
tenant2;q79;Timer-52;Launched;18:09:03.948
tenant2;q79;Timer-52;Started;18:09:03.948
tenant2;q79;Timer-52;Finished;18:09:04.512
tenant2;q47;Timer-50;Finished;18:09:04.793
tenant2;q35;Timer-53;Launched;18:09:06.948
tenant2;q35;Timer-53;Started;18:09:06.949
tenant2;q35;Timer-53;Finished;18:09:09.347
tenant3;q80;Timer-100;Launched;18:09:16.300
tenant3;q80;Timer-100;Started;18:09:16.300
tenant3;q80;Timer-100;Finished;18:09:17.999
tenant2;q88;Timer-54;Launched;18:09:20.282
tenant2;q88;Timer-54;Started;18:09:20.282
tenant2;q88;Timer-54;Finished;18:09:23.187
tenant2;q17;Timer-55;Launched;18:09:36.614
tenant2;q17;Timer-55;Started;18:09:36.614
tenant2;q17;Timer-55;Finished;18:09:36.928
tenant2;q18;Timer-56;Launched;18:09:40.282
tenant2;q18;Timer-56;Started;18:09:40.283
tenant2;q18;Timer-56;Finished;18:09:40.784
tenant2;q56;Timer-57;Launched;18:09:42.616
tenant2;q56;Timer-57;Started;18:09:42.616
tenant2;q56;Timer-57;Finished;18:09:43.276
tenant2;q10;Timer-58;Launched;18:09:43.950
tenant2;q10;Timer-58;Started;18:09:43.950
tenant2;q16;Timer-59;Launched;18:09:44.616
tenant2;q63;Timer-60;Launched;18:09:44.617
tenant2;q16;Timer-59;Started;18:09:44.617
tenant2;q63;Timer-60;Started;18:09:44.617
tenant2;q16;Timer-59;Finished;18:09:44.620
tenant2;q10;Timer-58;Finished;18:09:44.962
tenant2;q63;Timer-60;Finished;18:09:44.994
tenant2;q53;Timer-61;Launched;18:09:45.950
tenant2;q53;Timer-61;Started;18:09:45.950
tenant2;q3;Timer-62;Launched;18:09:45.951
tenant2;q3;Timer-62;Started;18:09:45.952
tenant2;q3;Timer-62;Finished;18:09:46.085
tenant2;q53;Timer-61;Finished;18:09:46.341
tenant2;q60;Timer-64;Launched;18:09:47.284
tenant2;q60;Timer-64;Started;18:09:47.284
tenant2;q56;Timer-63;Launched;18:09:47.285
tenant2;q56;Timer-63;Started;18:09:47.285
tenant2;q56;Timer-63;Finished;18:09:47.918
tenant2;q60;Timer-64;Finished;18:09:47.948
tenant2;q49;Timer-65;Launched;18:09:47.952
tenant2;q49;Timer-65;Started;18:09:47.952
tenant2;q49;Timer-65;Finished;18:09:49.209
tenant2;q90;Timer-66;Launched;18:09:49.286
tenant2;q90;Timer-66;Started;18:09:49.286
tenant2;q90;Timer-66;Finished;18:09:49.513
tenant2;q5;Timer-67;Launched;18:09:50.953
tenant2;q5;Timer-67;Started;18:09:50.953
tenant2;q46;Timer-68;Launched;18:09:53.953
tenant2;q46;Timer-68;Started;18:09:53.954
tenant2;q46;Timer-68;Finished;18:09:54.584
tenant2;q5;Timer-67;Finished;18:09:56.301
tenant2;q40;Timer-69;Launched;18:09:56.954
tenant2;q40;Timer-69;Started;18:09:56.954
tenant2;q40;Timer-69;Finished;18:09:57.081
tenant2;q80;Timer-70;Launched;18:09:59.954
tenant2;q80;Timer-70;Started;18:09:59.955
tenant2;q80;Timer-70;Finished;18:10:00.662
tenant3;q37;Timer-101;Launched;18:10:00.967
tenant3;q37;Timer-101;Started;18:10:00.967
tenant2;q33;Timer-71;Launched;18:10:01.955
tenant2;q33;Timer-71;Started;18:10:01.955
tenant2;q33;Timer-71;Finished;18:10:02.551
tenant2;q66;Timer-72;Launched;18:10:03.287
tenant2;q66;Timer-72;Started;18:10:03.287
tenant2;q73;Timer-73;Launched;18:10:03.623
tenant2;q73;Timer-73;Started;18:10:03.623
tenant2;q66;Timer-72;Finished;18:10:03.740
tenant2;q70;Timer-74;Launched;18:10:03.957
tenant2;q70;Timer-74;Started;18:10:03.957
tenant2;q73;Timer-73;Finished;18:10:04.022
tenant2;q53;Timer-75;Launched;18:10:05.291
tenant2;q53;Timer-75;Started;18:10:05.291
tenant2;q1;Timer-76;Launched;18:10:05.624
tenant2;q1;Timer-76;Started;18:10:05.624
tenant2;q53;Timer-75;Finished;18:10:05.688
tenant2;q70;Timer-74;Finished;18:10:05.758
tenant2;q1;Timer-76;Finished;18:10:06.038
tenant3;q37;Timer-101;Finished;18:10:06.502
tenant2;q95;Timer-77;Launched;18:10:07.291
tenant2;q95;Timer-77;Started;18:10:07.291
tenant2;q36;Timer-78;Launched;18:10:07.624
tenant2;q36;Timer-78;Started;18:10:07.625
tenant2;q36;Timer-78;Finished;18:10:08.270
tenant2;q63;Timer-79;Launched;18:10:08.292
tenant2;q63;Timer-79;Started;18:10:08.292
tenant2;q63;Timer-79;Finished;18:10:08.674
tenant2;q18;Timer-80;Launched;18:10:09.958
tenant2;q18;Timer-80;Started;18:10:09.958
tenant2;q18;Timer-80;Finished;18:10:10.476
tenant2;q91;Timer-81;Launched;18:10:13.294
tenant2;q28;Timer-82;Launched;18:10:13.294
tenant2;q91;Timer-81;Started;18:10:13.294
tenant2;q28;Timer-82;Started;18:10:13.294
tenant2;q91;Timer-81;Finished;18:10:13.452
tenant2;q74;Timer-83;Launched;18:10:13.627
tenant2;q27;Timer-84;Launched;18:10:13.628
tenant2;q74;Timer-83;Started;18:10:13.631
tenant2;q65;Timer-85;Launched;18:10:13.631
tenant2;q27;Timer-84;Started;18:10:13.639
tenant2;q65;Timer-85;Started;18:10:13.647
tenant2;q27;Timer-84;Finished;18:10:14.068
tenant2;q95;Timer-77;Finished;18:10:14.415
tenant2;q65;Timer-85;Finished;18:10:15.171
tenant2;q74;Timer-83;Finished;18:10:15.834
tenant2;q81;Timer-86;Launched;18:10:16.295
tenant2;q81;Timer-86;Started;18:10:16.295
tenant2;q81;Timer-86;Finished;18:10:16.480
tenant2;q28;Timer-82;Finished;18:10:16.498
tenant2;q53;Timer-87;Launched;18:10:17.962
tenant2;q53;Timer-87;Started;18:10:17.963
tenant2;q4;Timer-88;Launched;18:10:18.296
tenant2;q4;Timer-88;Started;18:10:18.296
tenant2;q53;Timer-87;Finished;18:10:18.341
tenant2;q62;Timer-89;Launched;18:10:24.295
tenant2;q62;Timer-89;Started;18:10:24.295
tenant2;q62;Timer-89;Finished;18:10:24.438
tenant2;q18;Timer-90;Launched;18:10:25.296
tenant2;q18;Timer-90;Started;18:10:25.297
tenant2;q11;Timer-91;Launched;18:10:25.630
tenant2;q11;Timer-91;Started;18:10:25.630
tenant2;q18;Timer-90;Finished;18:10:25.812
tenant2;q58;Timer-92;Launched;18:10:26.297
tenant2;q58;Timer-92;Started;18:10:26.297
tenant2;q58;Timer-92;Finished;18:10:26.972
tenant2;q4;Timer-88;Finished;18:10:27.177
tenant2;q39;Timer-93;Launched;18:10:28.964
tenant2;q39;Timer-93;Started;18:10:28.964
tenant2;q86;Timer-94;Launched;18:10:29.297
tenant2;q86;Timer-94;Started;18:10:29.298
tenant2;q86;Timer-94;Finished;18:10:29.452
tenant2;q53;Timer-95;Launched;18:10:29.965
tenant2;q53;Timer-95;Started;18:10:29.965
tenant2;q53;Timer-95;Finished;18:10:30.367
tenant2;q11;Timer-91;Finished;18:10:30.596
tenant2;q90;Timer-96;Launched;18:10:30.631
tenant2;q90;Timer-96;Started;18:10:30.631
tenant2;q90;Timer-96;Finished;18:10:30.876
tenant2;q88;Timer-97;Launched;18:10:31.966
tenant2;q88;Timer-97;Started;18:10:31.966
tenant2;q31;Timer-98;Launched;18:10:33.299
tenant2;q31;Timer-98;Started;18:10:33.299
tenant2;q88;Timer-97;Finished;18:10:34.852
tenant2;q31;Timer-98;Finished;18:10:35.530
tenant3;q28;Timer-102;Launched;18:10:40.967
