tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;21:55:05.997;21:55:06.185;21:55:09.609;00:00:00.000;00:00:00.188;00:00:03.424
;q52;Timer-1;21:55:19.151;21:55:19.152;21:55:19.872;00:00:13.154;00:00:00.001;00:00:00.720
;q43;Timer-10;21:56:18.461;21:56:18.461;21:56:20.231;00:01:12.464;00:00:00.000;00:00:01.770
;q15;Timer-11;21:56:18.461;21:56:18.461;21:56:19.162;00:01:12.464;00:00:00.000;00:00:00.701
;q3;Timer-12;21:56:19.384;21:56:19.384;21:56:20.121;00:01:13.387;00:00:00.000;00:00:00.737
;q80;Timer-13;21:56:20.768;21:56:20.768;21:56:22.486;00:01:14.771;00:00:00.000;00:00:01.718
;q37;Timer-14;21:56:22.615;21:56:22.616;21:56:28.197;00:01:16.618;00:00:00.001;00:00:05.581
;q12;Timer-15;21:56:24.693;21:56:24.694;21:56:25.057;00:01:18.696;00:00:00.001;00:00:00.363
;q55;Timer-16;21:56:26.308;21:56:26.938;21:56:27.696;00:01:20.311;00:00:00.630;00:00:00.758
;q12;Timer-17;21:56:27.231;21:56:27.231;21:56:27.622;00:01:21.234;00:00:00.000;00:00:00.391
;q53;Timer-18;21:56:27.461;21:56:27.470;21:56:28.492;00:01:21.464;00:00:00.009;00:00:01.022
;q81;Timer-19;21:56:32.539;21:56:32.540;21:56:33.784;00:01:26.542;00:00:00.001;00:00:01.244
;q97;Timer-2;21:55:48.921;21:55:48.922;21:56:11.247;00:00:42.924;00:00:00.001;00:00:22.325
;q28;Timer-20;21:56:34.617;21:56:34.617;21:56:44.336;00:01:28.620;00:00:00.000;00:00:09.719
;q21;Timer-21;21:56:34.848;21:56:34.848;21:56:37.831;00:01:28.851;00:00:00.000;00:00:02.983
;q63;Timer-22;21:56:37.386;21:56:37.386;21:56:38.322;00:01:31.389;00:00:00.000;00:00:00.936
;q12;Timer-23;21:56:37.386;21:56:37.387;21:56:37.756;00:01:31.389;00:00:00.001;00:00:00.369
;q15;Timer-24;21:56:39.001;21:56:39.001;21:56:39.669;00:01:33.004;00:00:00.000;00:00:00.668
;q21;Timer-25;21:56:42.925;21:56:42.926;21:56:45.839;00:01:36.928;00:00:00.001;00:00:02.913
;q28;Timer-3;21:55:53.074;21:55:53.085;21:56:04.556;00:00:47.077;00:00:00.011;00:00:11.471
;q97;Timer-4;21:55:55.383;21:56:04.557;21:56:26.937;00:00:49.386;00:00:09.174;00:00:22.380
;q96;Timer-5;21:55:56.075;21:55:56.085;21:55:56.847;00:00:50.078;00:00:00.010;00:00:00.762
;q96;Timer-6;21:56:02.306;21:56:02.307;21:56:03.065;00:00:56.309;00:00:00.001;00:00:00.758
;q96;Timer-7;21:56:04.151;21:56:04.152;21:56:04.902;00:00:58.154;00:00:00.001;00:00:00.750
;q55;Timer-8;21:56:13.152;21:56:13.153;21:56:13.890;00:01:07.155;00:00:00.001;00:00:00.737
;q52;Timer-9;21:56:14.538;21:56:14.538;21:56:15.274;00:01:08.541;00:00:00.000;00:00:00.736
tenant2;q50;Timer-26;22:00:19.387;22:00:19.397;22:00:19.631;00:05:13.390;00:00:00.010;00:00:00.234
;q98;Timer-27;22:00:30.464;22:00:30.464;22:00:30.660;00:05:24.467;00:00:00.000;00:00:00.196
;q8;Timer-28;22:00:36.926;22:00:36.926;22:00:37.706;00:05:30.929;00:00:00.000;00:00:00.780
;q4;Timer-29;22:01:03.696;22:01:03.696;22:01:12.749;00:05:57.699;00:00:00.000;00:00:09.053
;q6;Timer-30;22:01:05.772;22:01:05.781;22:01:06.149;00:05:59.775;00:00:00.009;00:00:00.368
;q99;Timer-31;22:01:06.234;22:01:06.235;22:01:06.507;00:06:00.237;00:00:00.001;00:00:00.272
;q56;Timer-32;22:01:08.081;22:01:08.081;22:01:08.728;00:06:02.084;00:00:00.000;00:00:00.647
;q48;Timer-33;22:01:08.543;22:01:08.552;22:01:09.177;00:06:02.546;00:00:00.009;00:00:00.625
;q5;Timer-34;22:01:10.390;22:01:10.390;22:01:15.253;00:06:04.393;00:00:00.000;00:00:04.863
;q58;Timer-35;22:01:10.852;22:01:10.852;22:01:11.537;00:06:04.855;00:00:00.000;00:00:00.685
;q85;Timer-36;22:01:11.775;22:01:11.775;22:01:12.282;00:06:05.778;00:00:00.000;00:00:00.507
;q23;Timer-37;22:01:14.316;22:01:14.317;22:01:28.442;00:06:08.319;00:00:00.001;00:00:14.125
;q16;Timer-38;22:01:14.317;22:01:14.317;22:01:14.335;00:06:08.320;00:00:00.000;00:00:00.018
;q96;Timer-39;22:01:14.779;22:01:14.779;22:01:14.914;00:06:08.782;00:00:00.000;00:00:00.135
;q24;Timer-40;22:01:15.018;22:01:15.018;22:01:15.097;00:06:09.021;00:00:00.000;00:00:00.079
;q25;Timer-41;22:01:15.472;22:01:15.472;22:01:15.765;00:06:09.475;00:00:00.000;00:00:00.293
