tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;07:29:40.124;07:29:40.262;07:29:43.285;00:00:00.000;00:00:00.138;00:00:03.023
;q52;Timer-1;07:31:05.624;07:31:05.625;07:31:06.331;00:01:25.500;00:00:00.001;00:00:00.706
;q43;Timer-10;07:37:31.127;07:37:31.127;07:37:32.801;00:07:51.003;00:00:00.000;00:00:01.674
;q15;Timer-11;07:37:31.127;07:37:31.128;07:37:31.782;00:07:51.003;00:00:00.001;00:00:00.654
;q3;Timer-12;07:37:37.127;07:37:37.127;07:37:37.844;00:07:57.003;00:00:00.000;00:00:00.717
;q80;Timer-13;07:37:46.127;07:37:46.128;07:37:47.725;00:08:06.003;00:00:00.001;00:00:01.597
;q37;Timer-14;07:37:58.127;07:37:58.128;07:38:03.520;00:08:18.003;00:00:00.001;00:00:05.392
;q12;Timer-15;07:38:11.628;07:38:11.629;07:38:11.964;00:08:31.504;00:00:00.001;00:00:00.335
;q55;Timer-16;07:38:22.127;07:38:22.128;07:38:22.811;00:08:42.003;00:00:00.001;00:00:00.683
;q12;Timer-17;07:38:28.128;07:38:28.128;07:38:28.455;00:08:48.004;00:00:00.000;00:00:00.327
;q53;Timer-18;07:38:29.626;07:38:29.626;07:38:30.577;00:08:49.502;00:00:00.000;00:00:00.951
;q81;Timer-19;07:39:02.628;07:39:02.628;07:39:03.572;00:09:22.504;00:00:00.000;00:00:00.944
;q97;Timer-2;07:34:19.125;07:34:19.126;07:34:34.779;00:04:39.001;00:00:00.001;00:00:15.653
;q28;Timer-20;07:39:16.127;07:39:16.128;07:39:23.851;00:09:36.003;00:00:00.001;00:00:07.723
;q21;Timer-21;07:39:17.628;07:39:17.629;07:39:20.521;00:09:37.504;00:00:00.001;00:00:02.892
;q63;Timer-22;07:39:34.128;07:39:34.129;07:39:35.013;00:09:54.004;00:00:00.001;00:00:00.884
;q12;Timer-23;07:39:34.129;07:39:34.129;07:39:34.466;00:09:54.005;00:00:00.000;00:00:00.337
;q15;Timer-24;07:39:44.629;07:39:44.629;07:39:45.268;00:10:04.505;00:00:00.000;00:00:00.639
;q21;Timer-25;07:40:10.129;07:40:10.130;07:40:12.933;00:10:30.005;00:00:00.001;00:00:02.803
;q28;Timer-3;07:34:46.126;07:34:46.126;07:34:53.873;00:05:06.002;00:00:00.000;00:00:07.747
;q97;Timer-4;07:35:01.126;07:35:01.126;07:35:16.679;00:05:21.002;00:00:00.000;00:00:15.553
;q96;Timer-5;07:35:05.626;07:35:05.635;07:35:06.351;00:05:25.502;00:00:00.009;00:00:00.716
;q96;Timer-6;07:35:46.125;07:35:46.126;07:35:46.833;00:06:06.001;00:00:00.001;00:00:00.707
;q96;Timer-7;07:35:58.126;07:35:58.127;07:35:58.834;00:06:18.002;00:00:00.001;00:00:00.707
