tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;22:50:12.781;22:50:12.977;22:50:16.672;00:00:00.000;00:00:00.196;00:00:03.695
;q52;Timer-1;22:50:24.995;22:50:24.996;22:50:25.723;00:00:12.214;00:00:00.001;00:00:00.727
;q43;Timer-10;22:51:20.068;22:51:20.069;22:51:21.850;00:01:07.287;00:00:00.001;00:00:01.781
;q15;Timer-11;22:51:20.068;22:51:20.069;22:51:20.757;00:01:07.287;00:00:00.001;00:00:00.688
;q3;Timer-12;22:51:20.925;22:51:20.926;22:51:21.660;00:01:08.144;00:00:00.001;00:00:00.734
;q80;Timer-13;22:51:22.211;22:51:22.212;22:51:23.925;00:01:09.430;00:00:00.001;00:00:01.713
;q37;Timer-14;22:51:23.926;22:51:23.926;22:51:29.438;00:01:11.145;00:00:00.000;00:00:05.512
;q12;Timer-15;22:51:25.855;22:51:25.856;22:51:26.223;00:01:13.074;00:00:00.001;00:00:00.367
;q55;Timer-16;22:51:27.355;22:51:29.439;22:51:30.146;00:01:14.574;00:00:02.084;00:00:00.707
;q12;Timer-17;22:51:28.211;22:51:28.212;22:51:28.587;00:01:15.430;00:00:00.001;00:00:00.375
;q53;Timer-18;22:51:28.426;22:51:28.436;22:51:29.473;00:01:15.645;00:00:00.010;00:00:01.037
;q81;Timer-19;22:51:33.141;22:51:33.142;22:51:34.335;00:01:20.360;00:00:00.001;00:00:01.193
;q97;Timer-2;22:50:52.638;22:50:52.639;22:51:15.044;00:00:39.857;00:00:00.001;00:00:22.405
;q28;Timer-20;22:51:35.070;22:51:35.070;22:51:44.698;00:01:22.289;00:00:00.000;00:00:09.628
;q21;Timer-21;22:51:35.285;22:51:35.285;22:51:38.252;00:01:22.504;00:00:00.000;00:00:02.967
;q63;Timer-22;22:51:37.642;22:51:37.643;22:51:38.569;00:01:24.861;00:00:00.001;00:00:00.926
;q12;Timer-23;22:51:37.642;22:51:37.643;22:51:38.013;00:01:24.861;00:00:00.001;00:00:00.370
;q15;Timer-24;22:51:39.143;22:51:39.143;22:51:39.802;00:01:26.362;00:00:00.000;00:00:00.659
;q21;Timer-25;22:51:42.786;22:51:42.787;22:51:45.708;00:01:30.005;00:00:00.001;00:00:02.921
;q28;Timer-3;22:50:56.496;22:50:56.506;22:51:07.523;00:00:43.715;00:00:00.010;00:00:11.017
;q97;Timer-4;22:50:58.639;22:51:07.524;22:51:30.489;00:00:45.858;00:00:08.885;00:00:22.965
;q96;Timer-5;22:50:59.281;22:50:59.291;22:51:00.044;00:00:46.500;00:00:00.010;00:00:00.753
;q96;Timer-6;22:51:05.067;22:51:05.068;22:51:05.820;00:00:52.286;00:00:00.001;00:00:00.752
;q96;Timer-7;22:51:06.783;22:51:06.783;22:51:07.527;00:00:54.002;00:00:00.000;00:00:00.744
;q55;Timer-8;22:51:15.140;22:51:15.140;22:51:15.849;00:01:02.359;00:00:00.000;00:00:00.709
;q52;Timer-9;22:51:16.425;22:51:16.425;22:51:17.154;00:01:03.644;00:00:00.000;00:00:00.729
tenant2;q50;Timer-26;22:55:03.787;22:55:03.797;22:55:04.047;00:04:51.006;00:00:00.010;00:00:00.250
;q98;Timer-27;22:55:14.072;22:55:14.073;22:55:14.263;00:05:01.291;00:00:00.001;00:00:00.190
;q8;Timer-28;22:55:20.073;22:55:20.073;22:55:20.828;00:05:07.292;00:00:00.000;00:00:00.755
;q4;Timer-29;22:55:44.930;22:55:44.930;22:55:54.590;00:05:32.149;00:00:00.000;00:00:09.660
;q6;Timer-30;22:55:46.860;22:55:46.869;22:55:47.239;00:05:34.079;00:00:00.009;00:00:00.370
;q99;Timer-31;22:55:47.289;22:55:47.289;22:55:47.560;00:05:34.508;00:00:00.000;00:00:00.271
;q56;Timer-32;22:55:49.003;22:55:49.004;22:55:49.661;00:05:36.222;00:00:00.001;00:00:00.657
;q48;Timer-33;22:55:49.432;22:55:49.440;22:55:49.916;00:05:36.651;00:00:00.008;00:00:00.476
;q5;Timer-34;22:55:51.146;22:55:51.146;22:55:55.031;00:05:38.365;00:00:00.000;00:00:03.885
;q58;Timer-35;22:55:51.575;22:55:51.576;22:55:52.241;00:05:38.794;00:00:00.001;00:00:00.665
;q85;Timer-36;22:55:52.433;22:55:52.433;22:55:52.940;00:05:39.652;00:00:00.000;00:00:00.507
;q23;Timer-37;22:55:54.791;22:55:54.792;22:56:08.399;00:05:42.010;00:00:00.001;00:00:13.607
;q16;Timer-38;22:55:54.792;22:55:54.792;22:55:54.811;00:05:42.011;00:00:00.000;00:00:00.019
;q96;Timer-39;22:55:55.228;22:55:55.228;22:55:55.370;00:05:42.447;00:00:00.000;00:00:00.142
;q24;Timer-40;22:55:55.435;22:55:55.435;22:55:55.514;00:05:42.654;00:00:00.000;00:00:00.079
;q25;Timer-41;22:55:55.864;22:55:55.864;22:55:56.154;00:05:43.083;00:00:00.000;00:00:00.290
;q79;Timer-42;22:55:56.722;22:55:56.722;22:55:57.292;00:05:43.941;00:00:00.000;00:00:00.570
;q11;Timer-43;22:55:57.152;22:55:57.152;22:56:02.370;00:05:44.371;00:00:00.000;00:00:05.218
;q93;Timer-44;22:56:25.223;22:56:25.223;22:56:25.233;00:06:12.442;00:00:00.000;00:00:00.010
;q55;Timer-45;22:56:49.223;22:56:49.224;22:56:49.355;00:06:36.442;00:00:00.001;00:00:00.131
;q15;Timer-46;22:57:11.724;22:57:11.724;22:57:11.851;00:06:58.943;00:00:00.000;00:00:00.127
;q13;Timer-47;22:57:38.509;22:57:38.509;22:57:38.921;00:07:25.728;00:00:00.000;00:00:00.412
;q6;Timer-48;22:57:38.938;22:57:38.938;22:57:39.258;00:07:26.157;00:00:00.000;00:00:00.320
;q46;Timer-49;22:57:40.439;22:57:40.439;22:57:41.094;00:07:27.658;00:00:00.000;00:00:00.655
;q47;Timer-50;22:57:40.438;22:57:40.438;22:57:44.075;00:07:27.657;00:00:00.000;00:00:03.637
;q26;Timer-51;22:57:41.082;22:57:41.083;22:57:41.350;00:07:28.301;00:00:00.001;00:00:00.267
;q79;Timer-52;22:57:42.155;22:57:42.155;22:57:42.696;00:07:29.374;00:00:00.000;00:00:00.541
;q35;Timer-53;22:57:44.084;22:57:44.084;22:57:46.389;00:07:31.303;00:00:00.000;00:00:02.305
;q88;Timer-54;22:57:52.656;22:57:52.656;22:57:55.507;00:07:39.875;00:00:00.000;00:00:02.851
;q17;Timer-55;22:58:03.156;22:58:03.156;22:58:03.457;00:07:50.375;00:00:00.000;00:00:00.301
;q18;Timer-56;22:58:05.513;22:58:05.514;22:58:06.014;00:07:52.732;00:00:00.001;00:00:00.500
;q56;Timer-57;22:58:07.014;22:58:07.014;22:58:07.657;00:07:54.233;00:00:00.000;00:00:00.643
;q10;Timer-58;22:58:07.871;22:58:07.871;22:58:08.882;00:07:55.090;00:00:00.000;00:00:01.011
;q16;Timer-59;22:58:08.301;22:58:08.301;22:58:08.304;00:07:55.520;00:00:00.000;00:00:00.003
;q63;Timer-60;22:58:08.301;22:58:08.302;22:58:08.674;00:07:55.520;00:00:00.001;00:00:00.372
;q53;Timer-61;22:58:09.159;22:58:09.159;22:58:09.545;00:07:56.378;00:00:00.000;00:00:00.386
;q3;Timer-62;22:58:09.158;22:58:09.158;22:58:09.289;00:07:56.377;00:00:00.000;00:00:00.131
;q56;Timer-63;22:58:10.016;22:58:10.017;22:58:10.666;00:07:57.235;00:00:00.001;00:00:00.649
;q60;Timer-64;22:58:10.017;22:58:10.017;22:58:10.694;00:07:57.236;00:00:00.000;00:00:00.677
;q49;Timer-65;22:58:10.445;22:58:10.445;22:58:11.741;00:07:57.664;00:00:00.000;00:00:01.296
;q90;Timer-66;22:58:11.304;22:58:11.304;22:58:11.546;00:07:58.523;00:00:00.000;00:00:00.242
;q5;Timer-67;22:58:12.375;22:58:12.375;22:58:17.632;00:07:59.594;00:00:00.000;00:00:05.257
;q46;Timer-68;22:58:14.304;22:58:14.304;22:58:14.941;00:08:01.523;00:00:00.000;00:00:00.637
;q40;Timer-69;22:58:16.233;22:58:16.233;22:58:16.358;00:08:03.452;00:00:00.000;00:00:00.125
;q80;Timer-70;22:58:18.163;22:58:18.164;22:58:18.890;00:08:05.382;00:00:00.001;00:00:00.726
;q33;Timer-71;22:58:19.449;22:58:19.449;22:58:20.036;00:08:06.668;00:00:00.000;00:00:00.587
;q66;Timer-72;22:58:20.307;22:58:20.307;22:58:20.760;00:08:07.526;00:00:00.000;00:00:00.453
;q73;Timer-73;22:58:20.521;22:58:20.521;22:58:20.931;00:08:07.740;00:00:00.000;00:00:00.410
;q70;Timer-74;22:58:20.735;22:58:20.736;22:58:22.458;00:08:07.954;00:00:00.001;00:00:01.722
;q53;Timer-75;22:58:21.593;22:58:21.593;22:58:21.995;00:08:08.812;00:00:00.000;00:00:00.402
;q1;Timer-76;22:58:21.808;22:58:21.808;22:58:22.064;00:08:09.027;00:00:00.000;00:00:00.256
;q95;Timer-77;22:58:22.879;22:58:22.879;22:58:30.060;00:08:10.098;00:00:00.000;00:00:07.181
;q36;Timer-78;22:58:23.094;22:58:23.094;22:58:23.778;00:08:10.313;00:00:00.000;00:00:00.684
;q63;Timer-79;22:58:23.523;22:58:23.523;22:58:23.928;00:08:10.742;00:00:00.000;00:00:00.405
;q18;Timer-80;22:58:24.594;22:58:24.594;22:58:25.108;00:08:11.813;00:00:00.000;00:00:00.514
;q91;Timer-81;22:58:26.737;22:58:26.738;22:58:26.901;00:08:13.956;00:00:00.001;00:00:00.163
;q28;Timer-82;22:58:26.737;22:58:26.738;22:58:29.981;00:08:13.956;00:00:00.001;00:00:03.243
;q74;Timer-83;22:58:26.952;22:58:26.960;22:58:29.328;00:08:14.171;00:00:00.008;00:00:02.368
;q27;Timer-84;22:58:26.951;22:58:26.951;22:58:27.330;00:08:14.170;00:00:00.000;00:00:00.379
;q65;Timer-85;22:58:26.952;22:58:26.968;22:58:28.627;00:08:14.171;00:00:00.016;00:00:01.659
;q81;Timer-86;22:58:28.671;22:58:28.671;22:58:28.839;00:08:15.890;00:00:00.000;00:00:00.168
