tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;19:01:18.877;19:01:19.077;19:01:22.819;00:00:00.000;00:00:00.200;00:00:03.742
;q52;Timer-1;19:01:35.978;19:01:35.979;19:01:36.712;00:00:17.101;00:00:00.001;00:00:00.733
;q43;Timer-10;19:02:53.080;19:02:53.080;19:02:54.792;00:01:34.203;00:00:00.000;00:00:01.712
;q15;Timer-11;19:02:53.080;19:02:53.080;19:02:53.749;00:01:34.203;00:00:00.000;00:00:00.669
;q3;Timer-12;19:02:54.280;19:02:54.280;19:02:55.003;00:01:35.403;00:00:00.000;00:00:00.723
;q80;Timer-13;19:02:56.080;19:02:56.080;19:02:57.751;00:01:37.203;00:00:00.000;00:00:01.671
;q37;Timer-14;19:02:58.480;19:02:58.481;19:03:03.973;00:01:39.603;00:00:00.001;00:00:05.492
;q12;Timer-15;19:03:01.180;19:03:01.181;19:03:01.642;00:01:42.303;00:00:00.001;00:00:00.461
;q55;Timer-16;19:03:03.281;19:03:03.281;19:03:04.013;00:01:44.404;00:00:00.000;00:00:00.732
;q12;Timer-17;19:03:04.481;19:03:04.481;19:03:04.845;00:01:45.604;00:00:00.000;00:00:00.364
;q53;Timer-18;19:03:04.780;19:03:04.780;19:03:05.769;00:01:45.903;00:00:00.000;00:00:00.989
;q81;Timer-19;19:03:11.380;19:03:11.380;19:03:12.644;00:01:52.503;00:00:00.000;00:00:01.264
;q97;Timer-2;19:02:14.678;19:02:14.678;19:02:37.029;00:00:55.801;00:00:00.000;00:00:22.351
;q28;Timer-20;19:03:14.080;19:03:14.081;19:03:24.820;00:01:55.203;00:00:00.001;00:00:10.739
;q21;Timer-21;19:03:14.381;19:03:14.382;19:03:17.338;00:01:55.504;00:00:00.001;00:00:02.956
;q63;Timer-22;19:03:17.682;19:03:17.682;19:03:18.608;00:01:58.805;00:00:00.000;00:00:00.926
;q12;Timer-23;19:03:17.682;19:03:17.683;19:03:18.049;00:01:58.805;00:00:00.001;00:00:00.366
;q15;Timer-24;19:03:19.783;19:03:19.783;19:03:20.449;00:02:00.906;00:00:00.000;00:00:00.666
;q21;Timer-25;19:03:24.883;19:03:24.883;19:03:27.762;00:02:06.006;00:00:00.000;00:00:02.879
;q28;Timer-3;19:02:20.078;19:02:20.089;19:02:31.601;00:01:01.201;00:00:00.011;00:00:11.512
;q97;Timer-4;19:02:23.078;19:02:31.602;19:02:54.666;00:01:04.201;00:00:08.524;00:00:23.064
;q96;Timer-5;19:02:23.979;19:02:23.989;19:02:24.735;00:01:05.102;00:00:00.010;00:00:00.746
;q96;Timer-6;19:02:32.079;19:02:32.079;19:02:32.829;00:01:13.202;00:00:00.000;00:00:00.750
;q96;Timer-7;19:02:34.479;19:02:34.479;19:02:35.219;00:01:15.602;00:00:00.000;00:00:00.740
;q55;Timer-8;19:02:46.178;19:02:46.179;19:02:46.905;00:01:27.301;00:00:00.001;00:00:00.726
;q52;Timer-9;19:02:47.979;19:02:47.980;19:02:48.706;00:01:29.102;00:00:00.001;00:00:00.726
tenant2;q50;Timer-26;19:08:06.284;19:08:06.294;19:08:06.555;00:06:47.407;00:00:00.010;00:00:00.261
;q98;Timer-27;19:08:20.684;19:08:20.684;19:08:20.891;00:07:01.807;00:00:00.000;00:00:00.207
;q8;Timer-28;19:08:29.086;19:08:29.087;19:08:29.904;00:07:10.209;00:00:00.001;00:00:00.817
;q4;Timer-29;19:09:03.887;19:09:03.887;19:09:13.164;00:07:45.010;00:00:00.000;00:00:09.277
;q6;Timer-30;19:09:06.585;19:09:06.595;19:09:06.985;00:07:47.708;00:00:00.010;00:00:00.390
;q99;Timer-31;19:09:07.187;19:09:07.188;19:09:07.459;00:07:48.310;00:00:00.001;00:00:00.271
;q56;Timer-32;19:09:09.588;19:09:09.588;19:09:10.242;00:07:50.711;00:00:00.000;00:00:00.654
;q48;Timer-33;19:09:10.188;19:09:10.197;19:09:10.718;00:07:51.311;00:00:00.009;00:00:00.521
;q5;Timer-34;19:09:12.588;19:09:12.589;19:09:17.744;00:07:53.711;00:00:00.001;00:00:05.155
;q58;Timer-35;19:09:13.189;19:09:13.189;19:09:13.853;00:07:54.312;00:00:00.000;00:00:00.664
;q85;Timer-36;19:09:14.388;19:09:14.388;19:09:14.875;00:07:55.511;00:00:00.000;00:00:00.487
;q23;Timer-37;19:09:17.697;19:09:17.697;19:09:32.379;00:07:58.820;00:00:00.000;00:00:14.682
;q16;Timer-38;19:09:17.697;19:09:17.697;19:09:17.715;00:07:58.820;00:00:00.000;00:00:00.018
;q96;Timer-39;19:09:18.289;19:09:18.289;19:09:18.426;00:07:59.412;00:00:00.000;00:00:00.137
;q24;Timer-40;19:09:18.590;19:09:18.591;19:09:18.675;00:07:59.713;00:00:00.001;00:00:00.084
;q25;Timer-41;19:09:19.190;19:09:19.190;19:09:19.479;00:08:00.313;00:00:00.000;00:00:00.289
;q79;Timer-42;19:09:20.391;19:09:20.392;19:09:20.971;00:08:01.514;00:00:00.001;00:00:00.579
;q11;Timer-43;19:09:20.992;19:09:20.992;19:09:26.045;00:08:02.115;00:00:00.000;00:00:05.053
;q93;Timer-44;19:10:00.293;19:10:00.293;19:10:00.302;00:08:41.416;00:00:00.000;00:00:00.009
;q55;Timer-45;19:10:33.893;19:10:33.893;19:10:34.024;00:09:15.016;00:00:00.000;00:00:00.131
;q15;Timer-46;19:11:05.393;19:11:05.393;19:11:05.527;00:09:46.516;00:00:00.000;00:00:00.134
;q13;Timer-47;19:11:42.893;19:11:42.894;19:11:43.309;00:10:24.016;00:00:00.001;00:00:00.415
;q6;Timer-48;19:11:43.494;19:11:43.494;19:11:43.813;00:10:24.617;00:00:00.000;00:00:00.319
;q46;Timer-49;19:11:45.594;19:11:45.594;19:11:46.254;00:10:26.717;00:00:00.000;00:00:00.660
;q47;Timer-50;19:11:45.595;19:11:45.595;19:11:49.181;00:10:26.718;00:00:00.000;00:00:03.586
;q26;Timer-51;19:11:46.495;19:11:46.495;19:11:46.764;00:10:27.618;00:00:00.000;00:00:00.269
;q79;Timer-52;19:11:47.995;19:11:47.996;19:11:48.571;00:10:29.118;00:00:00.001;00:00:00.575
;q35;Timer-53;19:11:50.696;19:11:50.696;19:11:53.067;00:10:31.819;00:00:00.000;00:00:02.371
;q88;Timer-54;19:12:02.697;19:12:02.697;19:12:05.555;00:10:43.820;00:00:00.000;00:00:02.858
;q17;Timer-55;19:12:17.397;19:12:17.397;19:12:17.705;00:10:58.520;00:00:00.000;00:00:00.308
;q18;Timer-56;19:12:20.697;19:12:20.698;19:12:21.202;00:11:01.820;00:00:00.001;00:00:00.504
;q56;Timer-57;19:12:22.798;19:12:22.798;19:12:23.436;00:11:03.921;00:00:00.000;00:00:00.638
;q10;Timer-58;19:12:23.998;19:12:23.998;19:12:24.936;00:11:05.121;00:00:00.000;00:00:00.938
;q16;Timer-59;19:12:24.598;19:12:24.599;19:12:24.602;00:11:05.721;00:00:00.001;00:00:00.003
;q63;Timer-60;19:12:24.599;19:12:24.599;19:12:24.979;00:11:05.722;00:00:00.000;00:00:00.380
;q53;Timer-61;19:12:25.799;19:12:25.799;19:12:26.185;00:11:06.922;00:00:00.000;00:00:00.386
;q3;Timer-62;19:12:25.799;19:12:25.800;19:12:25.935;00:11:06.922;00:00:00.001;00:00:00.135
;q56;Timer-63;19:12:27.000;19:12:27.000;19:12:27.652;00:11:08.123;00:00:00.000;00:00:00.652
;q60;Timer-64;19:12:27.000;19:12:27.000;19:12:27.680;00:11:08.123;00:00:00.000;00:00:00.680
;q49;Timer-65;19:12:27.600;19:12:27.600;19:12:28.855;00:11:08.723;00:00:00.000;00:00:01.255
;q90;Timer-66;19:12:28.801;19:12:28.801;19:12:29.042;00:11:09.924;00:00:00.000;00:00:00.241
;q5;Timer-67;19:12:30.300;19:12:30.300;19:12:35.476;00:11:11.423;00:00:00.000;00:00:05.176
