tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;21:47:17.696;21:47:17.826;21:47:20.862;00:00:00.000;00:00:00.130;00:00:03.036
;q52;Timer-1;21:47:26.246;21:47:26.247;21:47:26.958;00:00:08.550;00:00:00.001;00:00:00.711
;q43;Timer-10;21:48:04.798;21:48:04.799;21:48:06.552;00:00:47.102;00:00:00.001;00:00:01.753
;q15;Timer-11;21:48:04.798;21:48:04.798;21:48:05.479;00:00:47.102;00:00:00.000;00:00:00.681
;q3;Timer-12;21:48:05.398;21:48:05.406;21:48:06.137;00:00:47.702;00:00:00.008;00:00:00.731
;q80;Timer-13;21:48:06.298;21:48:06.299;21:48:07.944;00:00:48.602;00:00:00.001;00:00:01.645
;q37;Timer-14;21:48:07.498;21:48:07.499;21:48:12.962;00:00:49.802;00:00:00.001;00:00:05.463
;q12;Timer-15;21:48:08.848;21:48:08.850;21:48:09.173;00:00:51.152;00:00:00.002;00:00:00.323
;q55;Timer-16;21:48:09.899;21:48:09.899;21:48:10.690;00:00:52.203;00:00:00.000;00:00:00.791
;q12;Timer-17;21:48:10.499;21:48:10.499;21:48:10.880;00:00:52.803;00:00:00.000;00:00:00.381
;q53;Timer-18;21:48:10.648;21:48:10.648;21:48:11.687;00:00:52.952;00:00:00.000;00:00:01.039
;q81;Timer-19;21:48:13.948;21:48:13.948;21:48:14.905;00:00:56.252;00:00:00.000;00:00:00.957
;q97;Timer-2;21:47:45.597;21:47:45.597;21:47:58.956;00:00:27.901;00:00:00.000;00:00:13.359
;q28;Timer-20;21:48:15.298;21:48:15.299;21:48:23.074;00:00:57.602;00:00:00.001;00:00:07.775
;q21;Timer-21;21:48:15.449;21:48:15.450;21:48:18.363;00:00:57.753;00:00:00.001;00:00:02.913
;q63;Timer-22;21:48:17.100;21:48:17.100;21:48:18.011;00:00:59.404;00:00:00.000;00:00:00.911
;q12;Timer-23;21:48:17.100;21:48:17.100;21:48:17.439;00:00:59.404;00:00:00.000;00:00:00.339
;q15;Timer-24;21:48:18.150;21:48:18.151;21:48:18.793;00:01:00.454;00:00:00.001;00:00:00.642
;q21;Timer-25;21:48:20.701;21:48:20.701;21:48:23.584;00:01:03.005;00:00:00.000;00:00:02.883
;q28;Timer-3;21:47:48.297;21:47:48.304;21:47:56.169;00:00:30.601;00:00:00.007;00:00:07.865
;q97;Timer-4;21:47:49.797;21:47:56.170;21:48:09.825;00:00:32.101;00:00:06.373;00:00:13.655
;q96;Timer-5;21:47:50.246;21:47:50.254;21:47:50.983;00:00:32.550;00:00:00.008;00:00:00.729
;q96;Timer-6;21:47:54.297;21:47:54.298;21:47:55.036;00:00:36.601;00:00:00.001;00:00:00.738
;q96;Timer-7;21:47:55.497;21:47:55.498;21:47:56.235;00:00:37.801;00:00:00.001;00:00:00.737
;q55;Timer-8;21:48:01.348;21:48:01.348;21:48:02.055;00:00:43.652;00:00:00.000;00:00:00.707
;q52;Timer-9;21:48:02.248;21:48:02.248;21:48:02.961;00:00:44.552;00:00:00.000;00:00:00.713
tenant2;q50;Timer-26;21:50:41.401;21:50:41.412;21:50:41.661;00:03:23.705;00:00:00.011;00:00:00.249
;q98;Timer-27;21:50:48.602;21:50:48.602;21:50:48.793;00:03:30.906;00:00:00.000;00:00:00.191
;q8;Timer-28;21:50:52.802;21:50:52.802;21:50:53.511;00:03:35.106;00:00:00.000;00:00:00.709
;q4;Timer-29;21:51:10.204;21:51:10.204;21:51:19.269;00:03:52.508;00:00:00.000;00:00:09.065
;q6;Timer-30;21:51:11.553;21:51:11.561;21:51:11.957;00:03:53.857;00:00:00.008;00:00:00.396
;q99;Timer-31;21:51:11.854;21:51:11.861;21:51:12.186;00:03:54.158;00:00:00.007;00:00:00.325
;q56;Timer-32;21:51:13.054;21:51:13.055;21:51:13.818;00:03:55.358;00:00:00.001;00:00:00.763
;q48;Timer-33;21:51:13.355;21:51:13.355;21:51:13.810;00:03:55.659;00:00:00.000;00:00:00.455
;q5;Timer-34;21:51:14.555;21:51:14.555;21:51:18.209;00:03:56.859;00:00:00.000;00:00:03.654
;q58;Timer-35;21:51:14.855;21:51:14.856;21:51:15.502;00:03:57.159;00:00:00.001;00:00:00.646
;q85;Timer-36;21:51:15.456;21:51:15.462;21:51:15.963;00:03:57.760;00:00:00.006;00:00:00.501
;q23;Timer-37;21:51:17.112;21:51:17.112;21:51:25.522;00:03:59.416;00:00:00.000;00:00:08.410
;q16;Timer-38;21:51:17.112;21:51:17.113;21:51:17.124;00:03:59.416;00:00:00.001;00:00:00.011
;q96;Timer-39;21:51:17.407;21:51:17.407;21:51:17.534;00:03:59.711;00:00:00.000;00:00:00.127
;q24;Timer-40;21:51:17.557;21:51:17.557;21:51:17.618;00:03:59.861;00:00:00.000;00:00:00.061
;q25;Timer-41;21:51:17.857;21:51:17.858;21:51:18.113;00:04:00.161;00:00:00.001;00:00:00.255
;q79;Timer-42;21:51:18.458;21:51:18.458;21:51:19.044;00:04:00.762;00:00:00.000;00:00:00.586
;q11;Timer-43;21:51:18.758;21:51:18.759;21:51:23.880;00:04:01.062;00:00:00.001;00:00:05.121
;q93;Timer-44;21:51:38.408;21:51:38.409;21:51:38.418;00:04:20.712;00:00:00.001;00:00:00.009
;q55;Timer-45;21:51:55.210;21:51:55.210;21:51:55.329;00:04:37.514;00:00:00.000;00:00:00.119
;q15;Timer-46;21:52:10.960;21:52:10.960;21:52:11.076;00:04:53.264;00:00:00.000;00:00:00.116
;q13;Timer-47;21:52:29.709;21:52:29.709;21:52:30.106;00:05:12.013;00:00:00.000;00:00:00.397
;q6;Timer-48;21:52:30.010;21:52:30.010;21:52:30.318;00:05:12.314;00:00:00.000;00:00:00.308
;q46;Timer-49;21:52:31.060;21:52:31.060;21:52:31.655;00:05:13.364;00:00:00.000;00:00:00.595
;q47;Timer-50;21:52:31.060;21:52:31.061;21:52:34.492;00:05:13.364;00:00:00.001;00:00:03.431
;q26;Timer-51;21:52:31.511;21:52:31.511;21:52:31.749;00:05:13.815;00:00:00.000;00:00:00.238
;q79;Timer-52;21:52:32.261;21:52:32.261;21:52:32.789;00:05:14.565;00:00:00.000;00:00:00.528
;q35;Timer-53;21:52:33.611;21:52:33.611;21:52:34.877;00:05:15.915;00:00:00.000;00:00:01.266
;q88;Timer-54;21:52:39.611;21:52:39.611;21:52:42.437;00:05:21.915;00:00:00.000;00:00:02.826
;q17;Timer-55;21:52:46.961;21:52:46.962;21:52:47.234;00:05:29.265;00:00:00.001;00:00:00.272
;q18;Timer-56;21:52:48.612;21:52:48.612;21:52:49.074;00:05:30.916;00:00:00.000;00:00:00.462
;q56;Timer-57;21:52:49.662;21:52:49.662;21:52:50.269;00:05:31.966;00:00:00.000;00:00:00.607
;q10;Timer-58;21:52:50.262;21:52:50.262;21:52:51.056;00:05:32.566;00:00:00.000;00:00:00.794
;q16;Timer-59;21:52:50.562;21:52:50.563;21:52:50.565;00:05:32.866;00:00:00.001;00:00:00.002
;q63;Timer-60;21:52:50.563;21:52:50.563;21:52:50.921;00:05:32.867;00:00:00.000;00:00:00.358
;q53;Timer-61;21:52:51.163;21:52:51.163;21:52:51.521;00:05:33.467;00:00:00.000;00:00:00.358
;q3;Timer-62;21:52:51.163;21:52:51.163;21:52:51.277;00:05:33.467;00:00:00.000;00:00:00.114
;q56;Timer-63;21:52:51.764;21:52:51.764;21:52:52.391;00:05:34.068;00:00:00.000;00:00:00.627
;q60;Timer-64;21:52:51.767;21:52:51.767;21:52:52.439;00:05:34.071;00:00:00.000;00:00:00.672
;q49;Timer-65;21:52:52.067;21:52:52.067;21:52:53.333;00:05:34.371;00:00:00.000;00:00:01.266
;q90;Timer-66;21:52:52.667;21:52:52.667;21:52:52.896;00:05:34.971;00:00:00.000;00:00:00.229
;q5;Timer-67;21:52:53.417;21:52:53.418;21:52:57.492;00:05:35.721;00:00:00.001;00:00:04.074
;q46;Timer-68;21:52:54.767;21:52:54.768;21:52:55.366;00:05:37.071;00:00:00.001;00:00:00.598
;q40;Timer-69;21:52:56.118;21:52:56.118;21:52:56.226;00:05:38.422;00:00:00.000;00:00:00.108
;q80;Timer-70;21:52:57.467;21:52:57.467;21:52:58.132;00:05:39.771;00:00:00.000;00:00:00.665
;q33;Timer-71;21:52:58.368;21:52:58.368;21:52:58.931;00:05:40.672;00:00:00.000;00:00:00.563
;q66;Timer-72;21:52:58.968;21:52:58.969;21:52:59.372;00:05:41.272;00:00:00.001;00:00:00.403
;q73;Timer-73;21:52:59.118;21:52:59.119;21:52:59.518;00:05:41.422;00:00:00.001;00:00:00.399
;q70;Timer-74;21:52:59.269;21:52:59.269;21:53:00.577;00:05:41.573;00:00:00.000;00:00:01.308
;q53;Timer-75;21:52:59.869;21:52:59.869;21:53:00.253;00:05:42.173;00:00:00.000;00:00:00.384
;q1;Timer-76;21:53:00.019;21:53:00.020;21:53:00.237;00:05:42.323;00:00:00.001;00:00:00.217
;q95;Timer-77;21:53:00.770;21:53:00.770;21:53:07.674;00:05:43.074;00:00:00.000;00:00:06.904
;q36;Timer-78;21:53:00.920;21:53:00.920;21:53:01.599;00:05:43.224;00:00:00.000;00:00:00.679
;q63;Timer-79;21:53:01.220;21:53:01.220;21:53:01.720;00:05:43.524;00:00:00.000;00:00:00.500
;q18;Timer-80;21:53:01.971;21:53:01.971;21:53:02.451;00:05:44.275;00:00:00.000;00:00:00.480
;q91;Timer-81;21:53:03.471;21:53:03.471;21:53:03.611;00:05:45.775;00:00:00.000;00:00:00.140
;q28;Timer-82;21:53:03.470;21:53:03.470;21:53:06.539;00:05:45.774;00:00:00.000;00:00:03.069
;q74;Timer-83;21:53:03.621;21:53:03.624;21:53:06.139;00:05:45.925;00:00:00.003;00:00:02.515
;q27;Timer-84;21:53:03.624;21:53:03.625;21:53:03.978;00:05:45.928;00:00:00.001;00:00:00.353
;q65;Timer-85;21:53:03.624;21:53:03.630;21:53:05.347;00:05:45.928;00:00:00.006;00:00:01.717
;q81;Timer-86;21:53:04.822;21:53:04.822;21:53:04.962;00:05:47.126;00:00:00.000;00:00:00.140
;q53;Timer-87;21:53:05.572;21:53:05.572;21:53:05.954;00:05:47.876;00:00:00.000;00:00:00.382
;q4;Timer-88;21:53:05.722;21:53:05.722;21:53:14.448;00:05:48.026;00:00:00.000;00:00:08.726
;q62;Timer-89;21:53:08.421;21:53:08.421;21:53:08.549;00:05:50.725;00:00:00.000;00:00:00.128
;q18;Timer-90;21:53:08.872;21:53:08.872;21:53:09.347;00:05:51.176;00:00:00.000;00:00:00.475
;q11;Timer-91;21:53:09.021;21:53:09.021;21:53:14.012;00:05:51.325;00:00:00.000;00:00:04.991
;q58;Timer-92;21:53:09.322;21:53:09.323;21:53:09.979;00:05:51.626;00:00:00.001;00:00:00.656
;q39;Timer-93;21:53:10.522;21:53:10.523;21:53:22.738;00:05:52.826;00:00:00.001;00:00:12.215
;q86;Timer-94;21:53:10.672;21:53:10.672;21:53:10.814;00:05:52.976;00:00:00.000;00:00:00.142
;q53;Timer-95;21:53:10.973;21:53:10.974;21:53:11.355;00:05:53.277;00:00:00.001;00:00:00.381
;q90;Timer-96;21:53:11.274;21:53:11.274;21:53:11.515;00:05:53.578;00:00:00.000;00:00:00.241
;q88;Timer-97;21:53:11.874;21:53:11.874;21:53:14.929;00:05:54.178;00:00:00.000;00:00:03.055
;q31;Timer-98;21:53:12.474;21:53:12.474;21:53:14.765;00:05:54.778;00:00:00.000;00:00:02.291
tenant3;q80;Timer-100;21:52:37.824;21:52:37.825;21:52:39.449;00:05:20.128;00:00:00.001;00:00:01.624
;q37;Timer-101;21:52:57.924;21:52:57.925;21:53:03.280;00:05:40.228;00:00:00.001;00:00:05.355
;q28;Timer-102;21:53:15.925;21:53:15.925;21:53:23.558;00:05:58.229;00:00:00.000;00:00:07.633
;q96;Timer-103;21:53:17.425;21:53:17.432;21:53:18.171;00:05:59.729;00:00:00.007;00:00:00.739
;q89;Timer-104;21:53:17.725;21:53:17.733;21:53:19.230;00:06:00.029;00:00:00.008;00:00:01.497
;q21;Timer-105;21:53:36.475;21:53:36.475;21:53:39.273;00:06:18.779;00:00:00.000;00:00:02.798
;q12;Timer-106;21:53:37.375;21:53:37.375;21:53:37.702;00:06:19.679;00:00:00.000;00:00:00.327
;q3;Timer-107;21:53:41.275;21:53:41.275;21:53:41.982;00:06:23.579;00:00:00.000;00:00:00.707
;q86;Timer-108;21:53:41.875;21:53:41.875;21:53:44.796;00:06:24.179;00:00:00.000;00:00:02.921
;q20;Timer-109;21:53:58.825;21:53:58.826;21:53:59.362;00:06:41.129;00:00:00.001;00:00:00.536
;q15;Timer-110;21:54:18.026;21:54:18.026;21:54:18.680;00:07:00.330;00:00:00.000;00:00:00.654
;q96;Timer-111;21:54:18.026;21:54:18.026;21:54:18.762;00:07:00.330;00:00:00.000;00:00:00.736
;q89;Timer-112;21:54:18.476;21:54:18.680;21:54:20.147;00:07:00.780;00:00:00.204;00:00:01.467
;q21;Timer-113;21:54:18.926;21:54:18.926;21:54:21.775;00:07:01.230;00:00:00.000;00:00:02.849
;q22;Timer-114;21:54:19.526;21:54:20.864;21:56:00.957;00:07:01.830;00:00:01.338;00:01:40.093
;q42;Timer-115;21:54:19.827;21:54:21.775;21:54:22.471;00:07:02.131;00:00:01.948;00:00:00.696
;q53;Timer-116;21:54:27.777;21:57:01.357;21:57:02.310;00:07:10.081;00:02:33.580;00:00:00.953
;q97;Timer-117;21:54:31.077;21:58:02.233;21:58:15.320;00:07:13.381;00:03:31.156;00:00:13.087
;q52;Timer-118;21:54:32.577;21:58:27.469;21:58:28.180;00:07:14.881;00:03:54.892;00:00:00.711
;q42;Timer-119;21:54:32.728;21:58:28.180;21:58:28.876;00:07:15.032;00:03:55.452;00:00:00.696
;q86;Timer-120;21:54:35.428;21:58:28.877;21:58:31.619;00:07:17.732;00:03:53.449;00:00:02.742
;q12;Timer-121;21:54:35.877;21:58:31.620;21:58:31.939;00:07:18.181;00:03:55.743;00:00:00.319
;q63;Timer-122;21:54:37.979;21:58:31.940;21:58:32.820;00:07:20.283;00:03:53.961;00:00:00.880
;q98;Timer-123;21:54:45.179;21:59:00.906;21:59:01.799;00:07:27.483;00:04:15.727;00:00:00.893
;q20;Timer-124;21:54:45.779;21:59:01.799;21:59:02.328;00:07:28.083;00:04:16.020;00:00:00.529
;q98;Timer-125;21:54:47.279;21:59:03.789;21:59:04.673;00:07:29.583;00:04:16.510;00:00:00.884
;q43;Timer-126;21:54:49.680;21:59:04.685;21:59:06.344;00:07:31.984;00:04:15.005;00:00:01.659
;q15;Timer-127;21:54:52.530;22:00:02.753;22:00:03.396;00:07:34.834;00:05:10.223;00:00:00.643
;q15;Timer-128;21:54:55.379;22:00:04.526;22:00:05.159;00:07:37.683;00:05:09.147;00:00:00.633
;q15;Timer-129;21:54:57.930;22:00:05.159;22:00:05.784;00:07:40.234;00:05:07.229;00:00:00.625
;q52;Timer-130;21:54:59.580;22:00:05.785;22:00:06.483;00:07:41.884;00:05:06.205;00:00:00.698
;q43;Timer-131;21:55:00.480;22:00:06.483;22:00:08.124;00:07:42.784;00:05:06.003;00:00:01.641
;q82;Timer-132;21:55:00.630;22:00:08.125;22:00:13.344;00:07:42.934;00:05:07.495;00:00:05.219
;q93;Timer-133;21:55:03.480;22:00:13.344;22:00:13.352;00:07:45.784;00:05:09.864;00:00:00.008
;q89;Timer-134;21:55:04.231;22:00:13.352;22:00:14.799;00:07:46.535;00:05:09.121;00:00:01.447
;q63;Timer-135;21:55:08.281;22:00:15.462;22:00:16.348;00:07:50.585;00:05:07.181;00:00:00.886
;q21;Timer-136;21:55:08.881;22:00:16.348;22:00:19.150;00:07:51.185;00:05:07.467;00:00:02.802
;q93;Timer-99;21:52:29.124;21:52:29.133;21:52:29.146;00:05:11.428;00:00:00.009;00:00:00.013
tenant4;q59;Timer-137;21:53:32.881;21:53:32.889;21:53:34.556;00:06:15.185;00:00:00.008;00:00:01.667
;q4;Timer-138;21:53:56.881;21:53:56.882;21:54:05.383;00:06:39.185;00:00:00.001;00:00:08.501
;q11;Timer-139;21:54:03.931;21:54:03.938;21:54:08.715;00:06:46.235;00:00:00.007;00:00:04.777
;q4;Timer-140;21:54:12.182;21:54:12.182;21:54:20.863;00:06:54.486;00:00:00.000;00:00:08.681
;q54;Timer-141;21:54:16.232;21:54:16.232;21:54:17.529;00:06:58.536;00:00:00.000;00:00:01.297
