tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;05:16:55.601;05:16:55.743;05:16:58.723;00:00:00.000;00:00:00.142;00:00:02.980
;q52;Timer-1;05:17:12.702;05:17:12.703;05:17:13.404;00:00:17.101;00:00:00.001;00:00:00.701
;q43;Timer-10;05:18:29.804;05:18:29.804;05:18:31.501;00:01:34.203;00:00:00.000;00:00:01.697
;q15;Timer-11;05:18:29.804;05:18:29.804;05:18:30.459;00:01:34.203;00:00:00.000;00:00:00.655
;q3;Timer-12;05:18:31.004;05:18:31.004;05:18:31.713;00:01:35.403;00:00:00.000;00:00:00.709
;q80;Timer-13;05:18:32.804;05:18:32.804;05:18:34.427;00:01:37.203;00:00:00.000;00:00:01.623
;q37;Timer-14;05:18:35.204;05:18:35.204;05:18:40.633;00:01:39.603;00:00:00.000;00:00:05.429
;q12;Timer-15;05:18:37.903;05:18:37.904;05:18:38.288;00:01:42.302;00:00:00.001;00:00:00.384
;q55;Timer-16;05:18:40.004;05:18:40.005;05:18:40.709;00:01:44.403;00:00:00.001;00:00:00.704
;q12;Timer-17;05:18:41.204;05:18:41.205;05:18:41.532;00:01:45.603;00:00:00.001;00:00:00.327
;q53;Timer-18;05:18:41.504;05:18:41.504;05:18:42.477;00:01:45.903;00:00:00.000;00:00:00.973
;q81;Timer-19;05:18:48.105;05:18:48.105;05:18:49.066;00:01:52.504;00:00:00.000;00:00:00.961
;q97;Timer-2;05:17:51.401;05:17:51.402;05:18:04.937;00:00:55.800;00:00:00.001;00:00:13.535
;q28;Timer-20;05:18:50.804;05:18:50.805;05:18:58.572;00:01:55.203;00:00:00.001;00:00:07.767
;q21;Timer-21;05:18:51.105;05:18:51.106;05:18:54.003;00:01:55.504;00:00:00.001;00:00:02.897
;q63;Timer-22;05:18:54.406;05:18:54.406;05:18:55.302;00:01:58.805;00:00:00.000;00:00:00.896
;q12;Timer-23;05:18:54.406;05:18:54.407;05:18:54.737;00:01:58.805;00:00:00.001;00:00:00.330
;q15;Timer-24;05:18:56.506;05:18:56.507;05:18:57.157;00:02:00.905;00:00:00.001;00:00:00.650
;q21;Timer-25;05:19:01.606;05:19:01.607;05:19:04.413;00:02:06.005;00:00:00.001;00:00:02.806
;q28;Timer-3;05:17:56.802;05:17:56.809;05:18:04.666;00:01:01.201;00:00:00.007;00:00:07.857
;q97;Timer-4;05:17:59.802;05:17:59.812;05:18:13.658;00:01:04.201;00:00:00.010;00:00:13.846
;q96;Timer-5;05:18:00.702;05:18:00.712;05:18:01.470;00:01:05.101;00:00:00.010;00:00:00.758
;q96;Timer-6;05:18:08.803;05:18:08.803;05:18:09.532;00:01:13.202;00:00:00.000;00:00:00.729
;q96;Timer-7;05:18:11.203;05:18:11.203;05:18:11.925;00:01:15.602;00:00:00.000;00:00:00.722
;q55;Timer-8;05:18:22.903;05:18:22.904;05:18:23.607;00:01:27.302;00:00:00.001;00:00:00.703
;q52;Timer-9;05:18:24.703;05:18:24.704;05:18:25.409;00:01:29.102;00:00:00.001;00:00:00.705
tenant2;q50;Timer-26;05:23:43.007;05:23:43.017;05:23:43.268;00:06:47.406;00:00:00.010;00:00:00.251
;q98;Timer-27;05:23:57.407;05:23:57.407;05:23:57.596;00:07:01.806;00:00:00.000;00:00:00.189
;q8;Timer-28;05:24:05.806;05:24:05.806;05:24:06.506;00:07:10.205;00:00:00.000;00:00:00.700
;q4;Timer-29;05:24:40.607;05:24:40.607;05:24:49.592;00:07:45.006;00:00:00.000;00:00:08.985
;q6;Timer-30;05:24:43.311;05:24:43.319;05:24:43.689;00:07:47.710;00:00:00.008;00:00:00.370
;q99;Timer-31;05:24:43.913;05:24:43.913;05:24:44.159;00:07:48.312;00:00:00.000;00:00:00.246
;q56;Timer-32;05:24:46.313;05:24:46.313;05:24:46.950;00:07:50.712;00:00:00.000;00:00:00.637
;q48;Timer-33;05:24:46.913;05:24:46.921;05:24:47.415;00:07:51.312;00:00:00.008;00:00:00.494
;q5;Timer-34;05:24:49.313;05:24:49.313;05:24:53.332;00:07:53.712;00:00:00.000;00:00:04.019
;q58;Timer-35;05:24:49.914;05:24:49.914;05:24:50.549;00:07:54.313;00:00:00.000;00:00:00.635
;q85;Timer-36;05:24:51.113;05:24:51.113;05:24:51.589;00:07:55.512;00:00:00.000;00:00:00.476
;q23;Timer-37;05:24:54.414;05:24:54.415;05:25:03.600;00:07:58.813;00:00:00.001;00:00:09.185
;q16;Timer-38;05:24:54.414;05:24:54.415;05:24:54.427;00:07:58.813;00:00:00.001;00:00:00.012
;q96;Timer-39;05:24:55.022;05:24:55.022;05:24:55.144;00:07:59.421;00:00:00.000;00:00:00.122
;q24;Timer-40;05:24:55.315;05:24:55.315;05:24:55.371;00:07:59.714;00:00:00.000;00:00:00.056
;q25;Timer-41;05:24:55.915;05:24:55.915;05:24:56.155;00:08:00.314;00:00:00.000;00:00:00.240
;q79;Timer-42;05:24:57.115;05:24:57.115;05:24:57.652;00:08:01.514;00:00:00.000;00:00:00.537
;q11;Timer-43;05:24:57.715;05:24:57.715;05:25:02.639;00:08:02.114;00:00:00.000;00:00:04.924
;q93;Timer-44;05:25:37.015;05:25:37.016;05:25:37.025;00:08:41.414;00:00:00.001;00:00:00.009
;q55;Timer-45;05:26:10.615;05:26:10.616;05:26:10.734;00:09:15.014;00:00:00.001;00:00:00.118
;q15;Timer-46;05:26:42.116;05:26:42.116;05:26:42.236;00:09:46.515;00:00:00.000;00:00:00.120
;q13;Timer-47;05:27:19.616;05:27:19.617;05:27:20.010;00:10:24.015;00:00:00.001;00:00:00.393
;q6;Timer-48;05:27:20.217;05:27:20.217;05:27:20.524;00:10:24.616;00:00:00.000;00:00:00.307
;q46;Timer-49;05:27:22.317;05:27:22.317;05:27:22.894;00:10:26.716;00:00:00.000;00:00:00.577
;q47;Timer-50;05:27:22.317;05:27:22.317;05:27:25.741;00:10:26.716;00:00:00.000;00:00:03.424
;q26;Timer-51;05:27:23.217;05:27:23.218;05:27:23.451;00:10:27.616;00:00:00.001;00:00:00.233
;q79;Timer-52;05:27:24.718;05:27:24.718;05:27:25.229;00:10:29.117;00:00:00.000;00:00:00.511
;q35;Timer-53;05:27:27.418;05:27:27.419;05:27:28.778;00:10:31.817;00:00:00.001;00:00:01.359
;q88;Timer-54;05:27:39.419;05:27:39.419;05:27:42.241;00:10:43.818;00:00:00.000;00:00:02.822
;q17;Timer-55;05:27:54.119;05:27:54.119;05:27:54.391;00:10:58.518;00:00:00.000;00:00:00.272
;q18;Timer-56;05:27:57.419;05:27:57.419;05:27:57.898;00:11:01.818;00:00:00.000;00:00:00.479
;q56;Timer-57;05:27:59.518;05:27:59.518;05:28:00.133;00:11:03.917;00:00:00.000;00:00:00.615
;q10;Timer-58;05:28:00.719;05:28:00.719;05:28:01.523;00:11:05.118;00:00:00.000;00:00:00.804
;q16;Timer-59;05:28:01.319;05:28:01.320;05:28:01.324;00:11:05.718;00:00:00.001;00:00:00.004
;q63;Timer-60;05:28:01.319;05:28:01.320;05:28:01.675;00:11:05.718;00:00:00.001;00:00:00.355
;q53;Timer-61;05:28:02.520;05:28:02.520;05:28:02.878;00:11:06.919;00:00:00.000;00:00:00.358
;q3;Timer-62;05:28:02.520;05:28:02.520;05:28:02.636;00:11:06.919;00:00:00.000;00:00:00.116
;q56;Timer-63;05:28:03.720;05:28:03.720;05:28:04.347;00:11:08.119;00:00:00.000;00:00:00.627
;q60;Timer-64;05:28:03.720;05:28:03.720;05:28:04.383;00:11:08.119;00:00:00.000;00:00:00.663
;q49;Timer-65;05:28:04.320;05:28:04.320;05:28:05.628;00:11:08.719;00:00:00.000;00:00:01.308
;q90;Timer-66;05:28:05.520;05:28:05.521;05:28:05.791;00:11:09.919;00:00:00.001;00:00:00.270
;q5;Timer-67;05:28:07.022;05:28:07.022;05:28:11.147;00:11:11.421;00:00:00.000;00:00:04.125
;q46;Timer-68;05:28:09.722;05:28:09.723;05:28:10.329;00:11:14.121;00:00:00.001;00:00:00.606
;q40;Timer-69;05:28:12.423;05:28:12.423;05:28:12.533;00:11:16.822;00:00:00.000;00:00:00.110
;q80;Timer-70;05:28:15.123;05:28:15.123;05:28:15.791;00:11:19.522;00:00:00.000;00:00:00.668
;q33;Timer-71;05:28:16.923;05:28:16.923;05:28:17.483;00:11:21.322;00:00:00.000;00:00:00.560
;q66;Timer-72;05:28:18.123;05:28:18.123;05:28:18.515;00:11:22.522;00:00:00.000;00:00:00.392
;q73;Timer-73;05:28:18.423;05:28:18.423;05:28:18.792;00:11:22.822;00:00:00.000;00:00:00.369
;q70;Timer-74;05:28:18.723;05:28:18.724;05:28:20.116;00:11:23.122;00:00:00.001;00:00:01.392
;q53;Timer-75;05:28:19.923;05:28:19.924;05:28:20.290;00:11:24.322;00:00:00.001;00:00:00.366
;q1;Timer-76;05:28:20.224;05:28:20.224;05:28:20.499;00:11:24.623;00:00:00.000;00:00:00.275
;q95;Timer-77;05:28:21.724;05:28:21.724;05:28:28.582;00:11:26.123;00:00:00.000;00:00:06.858
;q36;Timer-78;05:28:22.024;05:28:22.024;05:28:22.688;00:11:26.423;00:00:00.000;00:00:00.664
;q63;Timer-79;05:28:22.624;05:28:22.624;05:28:22.986;00:11:27.023;00:00:00.000;00:00:00.362
;q18;Timer-80;05:28:24.124;05:28:24.125;05:28:24.612;00:11:28.523;00:00:00.001;00:00:00.487
;q91;Timer-81;05:28:27.124;05:28:27.125;05:28:27.259;00:11:31.523;00:00:00.001;00:00:00.134
;q28;Timer-82;05:28:27.125;05:28:27.125;05:28:30.131;00:11:31.524;00:00:00.000;00:00:03.006
