tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;15:54:02.234;15:54:02.376;15:54:05.285;00:00:00.000;00:00:00.142;00:00:02.909
;q52;Timer-1;15:54:11.735;15:54:11.736;15:54:12.454;00:00:09.501;00:00:00.001;00:00:00.718
;q43;Timer-10;15:54:54.570;15:54:54.570;15:54:56.279;00:00:52.336;00:00:00.000;00:00:01.709
;q15;Timer-11;15:54:54.570;15:54:54.570;15:54:55.235;00:00:52.336;00:00:00.000;00:00:00.665
;q3;Timer-12;15:54:55.237;15:54:55.237;15:54:55.946;00:00:53.003;00:00:00.000;00:00:00.709
;q80;Timer-13;15:54:56.237;15:54:56.237;15:54:57.857;00:00:54.003;00:00:00.000;00:00:01.620
;q37;Timer-14;15:54:57.570;15:54:57.570;15:55:02.948;00:00:55.336;00:00:00.000;00:00:05.378
;q12;Timer-15;15:54:59.070;15:54:59.071;15:54:59.399;00:00:56.836;00:00:00.001;00:00:00.328
;q55;Timer-16;15:55:00.238;15:55:00.238;15:55:00.954;00:00:58.004;00:00:00.000;00:00:00.716
;q12;Timer-17;15:55:00.904;15:55:00.904;15:55:01.290;00:00:58.670;00:00:00.000;00:00:00.386
;q53;Timer-18;15:55:01.071;15:55:01.071;15:55:02.054;00:00:58.837;00:00:00.000;00:00:00.983
;q81;Timer-19;15:55:04.738;15:55:04.738;15:55:05.683;00:01:02.504;00:00:00.000;00:00:00.945
;q97;Timer-2;15:54:33.235;15:54:33.236;15:54:45.892;00:00:31.001;00:00:00.001;00:00:12.656
;q28;Timer-20;15:55:06.236;15:55:06.236;15:55:13.971;00:01:04.002;00:00:00.000;00:00:07.735
;q21;Timer-21;15:55:06.404;15:55:06.404;15:55:09.335;00:01:04.170;00:00:00.000;00:00:02.931
;q63;Timer-22;15:55:08.238;15:55:08.239;15:55:09.146;00:01:06.004;00:00:00.001;00:00:00.907
;q12;Timer-23;15:55:08.238;15:55:08.239;15:55:08.571;00:01:06.004;00:00:00.001;00:00:00.332
;q15;Timer-24;15:55:09.405;15:55:09.405;15:55:10.046;00:01:07.171;00:00:00.000;00:00:00.641
;q21;Timer-25;15:55:12.239;15:55:12.240;15:55:15.104;00:01:10.005;00:00:00.001;00:00:02.864
;q28;Timer-3;15:54:36.235;15:54:36.242;15:54:44.217;00:00:34.001;00:00:00.007;00:00:07.975
;q97;Timer-4;15:54:37.901;15:54:37.909;15:54:50.807;00:00:35.667;00:00:00.008;00:00:12.898
;q96;Timer-5;15:54:38.401;15:54:38.410;15:54:39.161;00:00:36.167;00:00:00.009;00:00:00.751
;q96;Timer-6;15:54:42.902;15:54:42.902;15:54:43.651;00:00:40.668;00:00:00.000;00:00:00.749
;q96;Timer-7;15:54:44.235;15:54:44.235;15:54:44.952;00:00:42.001;00:00:00.000;00:00:00.717
;q55;Timer-8;15:54:50.736;15:54:50.737;15:54:51.440;00:00:48.502;00:00:00.001;00:00:00.703
;q52;Timer-9;15:54:51.736;15:54:51.737;15:54:52.432;00:00:49.502;00:00:00.001;00:00:00.695
tenant2;q50;Timer-26;15:57:48.573;15:57:48.581;15:57:48.826;00:03:46.339;00:00:00.008;00:00:00.245
;q98;Timer-27;15:57:56.573;15:57:56.573;15:57:56.736;00:03:54.339;00:00:00.000;00:00:00.163
;q8;Timer-28;15:58:01.240;15:58:01.240;15:58:01.954;00:03:59.006;00:00:00.000;00:00:00.714
;q4;Timer-29;15:58:20.572;15:58:20.572;15:58:29.649;00:04:18.338;00:00:00.000;00:00:09.077
