tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;03:31:30.011;03:31:30.158;03:31:33.167;00:00:00.000;00:00:00.147;00:00:03.009
;q52;Timer-1;03:31:51.387;03:31:51.388;03:31:52.097;00:00:21.376;00:00:00.001;00:00:00.709
;q43;Timer-10;03:33:27.764;03:33:27.764;03:33:29.452;00:01:57.753;00:00:00.000;00:00:01.688
;q15;Timer-11;03:33:27.763;03:33:27.764;03:33:28.429;00:01:57.752;00:00:00.001;00:00:00.665
;q3;Timer-12;03:33:29.264;03:33:29.264;03:33:29.971;00:01:59.253;00:00:00.000;00:00:00.707
;q80;Timer-13;03:33:31.514;03:33:31.514;03:33:33.117;00:02:01.503;00:00:00.000;00:00:01.603
;q37;Timer-14;03:33:34.513;03:33:34.513;03:33:39.821;00:02:04.502;00:00:00.000;00:00:05.308
;q12;Timer-15;03:33:37.889;03:33:37.890;03:33:38.322;00:02:07.878;00:00:00.001;00:00:00.432
;q55;Timer-16;03:33:40.514;03:33:40.515;03:33:41.207;00:02:10.503;00:00:00.001;00:00:00.692
;q12;Timer-17;03:33:42.014;03:33:42.015;03:33:42.342;00:02:12.003;00:00:00.001;00:00:00.327
;q53;Timer-18;03:33:42.389;03:33:42.389;03:33:43.340;00:02:12.378;00:00:00.000;00:00:00.951
;q81;Timer-19;03:33:50.640;03:33:50.640;03:33:51.605;00:02:20.629;00:00:00.000;00:00:00.965
;q97;Timer-2;03:32:39.762;03:32:39.763;03:32:53.737;00:01:09.751;00:00:00.001;00:00:13.974
;q28;Timer-20;03:33:54.014;03:33:54.014;03:34:01.785;00:02:24.003;00:00:00.000;00:00:07.771
;q21;Timer-21;03:33:54.390;03:33:54.390;03:33:57.289;00:02:24.379;00:00:00.000;00:00:02.899
;q63;Timer-22;03:33:58.515;03:33:58.515;03:33:59.458;00:02:28.504;00:00:00.000;00:00:00.943
;q12;Timer-23;03:33:58.515;03:33:58.516;03:33:58.888;00:02:28.504;00:00:00.001;00:00:00.372
