tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;02:53:26.978;02:53:27.122;02:53:30.104;00:00:00.000;00:00:00.144;00:00:02.982
;q52;Timer-1;02:54:23.979;02:54:23.980;02:54:24.689;00:00:57.001;00:00:00.001;00:00:00.709
;q43;Timer-10;02:58:40.981;02:58:40.981;02:58:42.656;00:05:14.003;00:00:00.000;00:00:01.675
;q15;Timer-11;02:58:40.981;02:58:40.981;02:58:41.635;00:05:14.003;00:00:00.000;00:00:00.654
;q3;Timer-12;02:58:44.981;02:58:44.981;02:58:45.697;00:05:18.003;00:00:00.000;00:00:00.716
;q80;Timer-13;02:58:50.980;02:58:50.980;02:58:52.601;00:05:24.002;00:00:00.000;00:00:01.621
;q37;Timer-14;02:58:58.981;02:58:58.982;02:59:04.351;00:05:32.003;00:00:00.001;00:00:05.369
;q12;Timer-15;02:59:07.981;02:59:07.983;02:59:08.316;00:05:41.003;00:00:00.002;00:00:00.333
;q55;Timer-16;02:59:14.982;02:59:14.982;02:59:15.674;00:05:48.004;00:00:00.000;00:00:00.692
;q12;Timer-17;02:59:18.982;02:59:18.982;02:59:19.312;00:05:52.004;00:00:00.000;00:00:00.330
;q53;Timer-18;02:59:19.980;02:59:19.980;02:59:20.905;00:05:53.002;00:00:00.000;00:00:00.925
;q81;Timer-19;02:59:41.982;02:59:41.983;02:59:42.936;00:06:15.004;00:00:00.001;00:00:00.953
;q97;Timer-2;02:56:32.978;02:56:32.979;02:56:48.570;00:03:06.000;00:00:00.001;00:00:15.591
;q28;Timer-20;02:59:50.981;02:59:50.982;02:59:58.744;00:06:24.003;00:00:00.001;00:00:07.762
;q21;Timer-21;02:59:51.983;02:59:51.983;02:59:54.868;00:06:25.005;00:00:00.000;00:00:02.885
;q63;Timer-22;03:00:02.983;03:00:02.983;03:00:03.870;00:06:36.005;00:00:00.000;00:00:00.887
;q12;Timer-23;03:00:02.983;03:00:02.983;03:00:03.322;00:06:36.005;00:00:00.000;00:00:00.339
;q15;Timer-24;03:00:09.983;03:00:09.983;03:00:10.618;00:06:43.005;00:00:00.000;00:00:00.635
;q21;Timer-25;03:00:26.983;03:00:26.984;03:00:29.801;00:07:00.005;00:00:00.001;00:00:02.817
;q28;Timer-3;02:56:50.979;02:56:50.980;02:56:58.769;00:03:24.001;00:00:00.001;00:00:07.789
;q97;Timer-4;02:57:00.979;02:57:00.980;02:57:16.367;00:03:34.001;00:00:00.001;00:00:15.387
;q96;Timer-5;02:57:03.980;02:57:03.987;02:57:04.724;00:03:37.002;00:00:00.007;00:00:00.737
;q96;Timer-6;02:57:30.980;02:57:30.980;02:57:31.694;00:04:04.002;00:00:00.000;00:00:00.714
;q96;Timer-7;02:57:38.980;02:57:38.981;02:57:39.688;00:04:12.002;00:00:00.001;00:00:00.707
;q55;Timer-8;02:58:17.980;02:58:17.981;02:58:18.674;00:04:51.002;00:00:00.001;00:00:00.693
;q52;Timer-9;02:58:23.981;02:58:23.981;02:58:24.682;00:04:57.003;00:00:00.000;00:00:00.701
tenant2;q50;Timer-26;03:16:04.984;03:16:04.992;03:16:05.255;00:22:38.006;00:00:00.008;00:00:00.263
;q98;Timer-27;03:16:52.985;03:16:52.985;03:16:53.179;00:23:26.007;00:00:00.000;00:00:00.194
;q8;Timer-28;03:17:20.985;03:17:20.985;03:17:21.708;00:23:54.007;00:00:00.000;00:00:00.723
