tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;16:35:29.418;16:35:29.552;16:35:32.488;00:00:00.000;00:00:00.134;00:00:02.936
;q52;Timer-1;16:35:38.419;16:35:38.420;16:35:39.129;00:00:09.001;00:00:00.001;00:00:00.709
;q43;Timer-10;16:36:18.998;16:36:18.999;16:36:20.705;00:00:49.580;00:00:00.001;00:00:01.706
;q15;Timer-11;16:36:18.998;16:36:18.999;16:36:19.661;00:00:49.580;00:00:00.001;00:00:00.662
;q3;Timer-12;16:36:19.631;16:36:19.631;16:36:20.338;00:00:50.213;00:00:00.000;00:00:00.707
;q80;Timer-13;16:36:20.578;16:36:20.578;16:36:22.191;00:00:51.160;00:00:00.000;00:00:01.613
;q37;Timer-14;16:36:21.842;16:36:21.842;16:36:27.229;00:00:52.424;00:00:00.000;00:00:05.387
;q12;Timer-15;16:36:23.262;16:36:23.263;16:36:23.589;00:00:53.844;00:00:00.001;00:00:00.326
;q55;Timer-16;16:36:24.368;16:36:24.369;16:36:25.078;00:00:54.950;00:00:00.001;00:00:00.709
;q12;Timer-17;16:36:24.999;16:36:25.000;16:36:25.338;00:00:55.581;00:00:00.001;00:00:00.338
;q53;Timer-18;16:36:25.157;16:36:25.158;16:36:26.162;00:00:55.739;00:00:00.001;00:00:01.004
;q81;Timer-19;16:36:28.632;16:36:28.632;16:36:29.582;00:00:59.214;00:00:00.000;00:00:00.950
;q97;Timer-2;16:35:58.787;16:35:58.787;16:36:11.709;00:00:29.369;00:00:00.000;00:00:12.922
;q28;Timer-20;16:36:30.052;16:36:30.052;16:36:37.790;00:01:00.634;00:00:00.000;00:00:07.738
;q21;Timer-21;16:36:30.211;16:36:30.212;16:36:33.128;00:01:00.793;00:00:00.001;00:00:02.916
;q63;Timer-22;16:36:31.949;16:36:31.949;16:36:32.853;00:01:02.531;00:00:00.000;00:00:00.904
;q12;Timer-23;16:36:31.949;16:36:31.949;16:36:32.285;00:01:02.531;00:00:00.000;00:00:00.336
;q15;Timer-24;16:36:33.054;16:36:33.054;16:36:33.693;00:01:03.636;00:00:00.000;00:00:00.639
;q21;Timer-25;16:36:35.738;16:36:35.739;16:36:38.611;00:01:06.320;00:00:00.001;00:00:02.872
;q28;Timer-3;16:36:01.628;16:36:01.636;16:36:09.608;00:00:32.210;00:00:00.008;00:00:07.972
;q97;Timer-4;16:36:03.208;16:36:03.215;16:36:15.858;00:00:33.790;00:00:00.007;00:00:12.643
;q96;Timer-5;16:36:03.682;16:36:03.689;16:36:04.442;00:00:34.264;00:00:00.007;00:00:00.753
;q96;Timer-6;16:36:07.946;16:36:07.946;16:36:08.715;00:00:38.528;00:00:00.000;00:00:00.769
