tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;09:11:04.272;09:11:04.415;09:11:07.402;00:00:00.000;00:00:00.143;00:00:02.987
;q52;Timer-1;09:11:15.673;09:11:15.674;09:11:16.389;00:00:11.401;00:00:00.001;00:00:00.715
;q43;Timer-10;09:12:07.074;09:12:07.075;09:12:08.778;00:01:02.802;00:00:00.001;00:00:01.703
;q15;Timer-11;09:12:07.074;09:12:07.075;09:12:07.727;00:01:02.802;00:00:00.001;00:00:00.652
;q3;Timer-12;09:12:07.874;09:12:07.875;09:12:08.583;00:01:03.602;00:00:00.001;00:00:00.708
;q80;Timer-13;09:12:09.074;09:12:09.075;09:12:10.690;00:01:04.802;00:00:00.001;00:00:01.615
;q37;Timer-14;09:12:10.675;09:12:10.675;09:12:16.022;00:01:06.403;00:00:00.000;00:00:05.347
;q12;Timer-15;09:12:12.475;09:12:12.476;09:12:12.803;00:01:08.203;00:00:00.001;00:00:00.327
;q55;Timer-16;09:12:13.875;09:12:13.875;09:12:14.642;00:01:09.603;00:00:00.000;00:00:00.767
;q12;Timer-17;09:12:14.675;09:12:14.675;09:12:15.003;00:01:10.403;00:00:00.000;00:00:00.328
;q53;Timer-18;09:12:14.874;09:12:14.875;09:12:15.887;00:01:10.602;00:00:00.001;00:00:01.012
;q81;Timer-19;09:12:19.276;09:12:19.276;09:12:20.226;00:01:15.004;00:00:00.000;00:00:00.950
;q97;Timer-2;09:11:41.473;09:11:41.473;09:11:54.739;00:00:37.201;00:00:00.000;00:00:13.266
;q28;Timer-20;09:12:21.075;09:12:21.075;09:12:28.858;00:01:16.803;00:00:00.000;00:00:07.783
;q21;Timer-21;09:12:21.276;09:12:21.276;09:12:24.188;00:01:17.004;00:00:00.000;00:00:02.912
;q63;Timer-22;09:12:23.475;09:12:23.476;09:12:24.385;00:01:19.203;00:00:00.001;00:00:00.909
;q12;Timer-23;09:12:23.476;09:12:23.476;09:12:23.811;00:01:19.204;00:00:00.000;00:00:00.335
;q15;Timer-24;09:12:24.876;09:12:24.877;09:12:25.520;00:01:20.604;00:00:00.001;00:00:00.643
;q21;Timer-25;09:12:28.277;09:12:28.277;09:12:31.102;00:01:24.005;00:00:00.000;00:00:02.825
;q28;Timer-3;09:11:45.073;09:11:45.083;09:11:53.011;00:00:40.801;00:00:00.010;00:00:07.928
;q97;Timer-4;09:11:47.072;09:11:47.080;09:11:59.480;00:00:42.800;00:00:00.008;00:00:12.400
;q96;Timer-5;09:11:47.673;09:11:47.681;09:11:48.438;00:00:43.401;00:00:00.008;00:00:00.757
;q96;Timer-6;09:11:53.073;09:11:53.074;09:11:53.800;00:00:48.801;00:00:00.001;00:00:00.726
;q96;Timer-7;09:11:54.674;09:11:54.674;09:11:55.392;00:00:50.402;00:00:00.000;00:00:00.718
;q55;Timer-8;09:12:02.474;09:12:02.474;09:12:03.165;00:00:58.202;00:00:00.000;00:00:00.691
;q52;Timer-9;09:12:03.673;09:12:03.673;09:12:04.372;00:00:59.401;00:00:00.000;00:00:00.699
tenant2;q50;Timer-26;09:15:35.877;09:15:35.885;09:15:36.091;00:04:31.605;00:00:00.008;00:00:00.206
;q98;Timer-27;09:15:45.478;09:15:45.478;09:15:45.647;00:04:41.206;00:00:00.000;00:00:00.169
;q8;Timer-28;09:15:51.078;09:15:51.078;09:15:51.781;00:04:46.806;00:00:00.000;00:00:00.703
;q4;Timer-29;09:16:14.277;09:16:14.277;09:16:23.013;00:05:10.005;00:00:00.000;00:00:08.736
;q6;Timer-30;09:16:16.077;09:16:16.087;09:16:16.448;00:05:11.805;00:00:00.010;00:00:00.361
;q99;Timer-31;09:16:16.479;09:16:16.479;09:16:16.724;00:05:12.207;00:00:00.000;00:00:00.245
;q56;Timer-32;09:16:18.078;09:16:18.079;09:16:18.734;00:05:13.806;00:00:00.001;00:00:00.655
;q48;Timer-33;09:16:18.479;09:16:18.487;09:16:18.960;00:05:14.207;00:00:00.008;00:00:00.473
;q5;Timer-34;09:16:20.080;09:16:20.080;09:16:23.545;00:05:15.808;00:00:00.000;00:00:03.465
;q58;Timer-35;09:16:20.480;09:16:20.480;09:16:21.121;00:05:16.208;00:00:00.000;00:00:00.641
;q85;Timer-36;09:16:21.280;09:16:21.280;09:16:21.760;00:05:17.008;00:00:00.000;00:00:00.480
;q23;Timer-37;09:16:23.480;09:16:23.481;09:16:32.359;00:05:19.208;00:00:00.001;00:00:08.878
;q16;Timer-38;09:16:23.481;09:16:23.481;09:16:23.494;00:05:19.209;00:00:00.000;00:00:00.013
;q96;Timer-39;09:16:23.888;09:16:23.888;09:16:24.009;00:05:19.616;00:00:00.000;00:00:00.121
;q24;Timer-40;09:16:24.083;09:16:24.083;09:16:24.144;00:05:19.811;00:00:00.000;00:00:00.061
;q25;Timer-41;09:16:24.483;09:16:24.484;09:16:24.723;00:05:20.211;00:00:00.001;00:00:00.239
;q79;Timer-42;09:16:25.284;09:16:25.284;09:16:25.806;00:05:21.012;00:00:00.000;00:00:00.522
;q11;Timer-43;09:16:25.684;09:16:25.685;09:16:30.694;00:05:21.412;00:00:00.001;00:00:05.009
;q93;Timer-44;09:16:51.884;09:16:51.885;09:16:51.895;00:05:47.612;00:00:00.001;00:00:00.010
;q55;Timer-45;09:17:14.285;09:17:14.285;09:17:14.403;00:06:10.013;00:00:00.000;00:00:00.118
;q15;Timer-46;09:17:35.285;09:17:35.285;09:17:35.404;00:06:31.013;00:00:00.000;00:00:00.119
;q13;Timer-47;09:18:00.285;09:18:00.286;09:18:00.681;00:06:56.013;00:00:00.001;00:00:00.395
;q6;Timer-48;09:18:00.686;09:18:00.686;09:18:00.983;00:06:56.414;00:00:00.000;00:00:00.297
;q46;Timer-49;09:18:02.086;09:18:02.086;09:18:02.646;00:06:57.814;00:00:00.000;00:00:00.560
;q47;Timer-50;09:18:02.086;09:18:02.086;09:18:05.508;00:06:57.814;00:00:00.000;00:00:03.422
;q26;Timer-51;09:18:02.690;09:18:02.690;09:18:02.934;00:06:58.418;00:00:00.000;00:00:00.244
;q79;Timer-52;09:18:03.690;09:18:03.690;09:18:04.190;00:06:59.418;00:00:00.000;00:00:00.500
;q35;Timer-53;09:18:05.491;09:18:05.491;09:18:06.866;00:07:01.219;00:00:00.000;00:00:01.375
;q88;Timer-54;09:18:13.491;09:18:13.491;09:18:16.299;00:07:09.219;00:00:00.000;00:00:02.808
;q17;Timer-55;09:18:23.291;09:18:23.292;09:18:23.569;00:07:19.019;00:00:00.001;00:00:00.277
