tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;17:18:39.066;17:18:39.215;17:18:42.175;00:00:00.000;00:00:00.149;00:00:02.960
;q52;Timer-1;17:18:47.617;17:18:47.618;17:18:48.336;00:00:08.551;00:00:00.001;00:00:00.718
;q43;Timer-10;17:19:26.169;17:19:26.169;17:19:27.860;00:00:47.103;00:00:00.000;00:00:01.691
;q15;Timer-11;17:19:26.169;17:19:26.169;17:19:26.836;00:00:47.103;00:00:00.000;00:00:00.667
;q3;Timer-12;17:19:26.769;17:19:26.769;17:19:27.483;00:00:47.703;00:00:00.000;00:00:00.714
;q80;Timer-13;17:19:27.669;17:19:27.669;17:19:29.325;00:00:48.603;00:00:00.000;00:00:01.656
;q37;Timer-14;17:19:28.869;17:19:28.869;17:19:34.338;00:00:49.803;00:00:00.000;00:00:05.469
;q12;Timer-15;17:19:30.219;17:19:30.220;17:19:30.546;00:00:51.153;00:00:00.001;00:00:00.326
;q55;Timer-16;17:19:31.269;17:19:31.270;17:19:31.990;00:00:52.203;00:00:00.001;00:00:00.720
;q12;Timer-17;17:19:31.870;17:19:31.870;17:19:32.209;00:00:52.804;00:00:00.000;00:00:00.339
;q53;Timer-18;17:19:32.019;17:19:32.019;17:19:33.041;00:00:52.953;00:00:00.000;00:00:01.022
;q81;Timer-19;17:19:35.320;17:19:35.320;17:19:36.278;00:00:56.254;00:00:00.000;00:00:00.958
;q97;Timer-2;17:19:06.966;17:19:06.967;17:19:19.740;00:00:27.900;00:00:00.001;00:00:12.773
;q28;Timer-20;17:19:36.669;17:19:36.669;17:19:44.426;00:00:57.603;00:00:00.000;00:00:07.757
;q21;Timer-21;17:19:36.819;17:19:36.819;17:19:39.741;00:00:57.753;00:00:00.000;00:00:02.922
;q63;Timer-22;17:19:38.470;17:19:38.471;17:19:39.393;00:00:59.404;00:00:00.001;00:00:00.922
;q12;Timer-23;17:19:38.470;17:19:38.471;17:19:38.813;00:00:59.404;00:00:00.001;00:00:00.342
;q15;Timer-24;17:19:39.520;17:19:39.521;17:19:40.167;00:01:00.454;00:00:00.001;00:00:00.646
;q21;Timer-25;17:19:42.071;17:19:42.071;17:19:44.924;00:01:03.005;00:00:00.000;00:00:02.853
;q28;Timer-3;17:19:09.667;17:19:09.674;17:19:17.661;00:00:30.601;00:00:00.007;00:00:07.987
;q97;Timer-4;17:19:11.167;17:19:11.177;17:19:23.771;00:00:32.101;00:00:00.010;00:00:12.594
;q96;Timer-5;17:19:11.618;17:19:11.625;17:19:12.364;00:00:32.552;00:00:00.007;00:00:00.739
;q96;Timer-6;17:19:15.668;17:19:15.668;17:19:16.419;00:00:36.602;00:00:00.000;00:00:00.751
;q96;Timer-7;17:19:16.868;17:19:16.868;17:19:17.613;00:00:37.802;00:00:00.000;00:00:00.745
;q55;Timer-8;17:19:22.718;17:19:22.719;17:19:23.417;00:00:43.652;00:00:00.001;00:00:00.698
;q52;Timer-9;17:19:23.618;17:19:23.619;17:19:24.321;00:00:44.552;00:00:00.001;00:00:00.702
tenant2;q50;Timer-26;17:22:02.771;17:22:02.781;17:22:03.053;00:03:23.705;00:00:00.010;00:00:00.272
;q98;Timer-27;17:22:09.972;17:22:09.972;17:22:10.223;00:03:30.906;00:00:00.000;00:00:00.251
;q8;Timer-28;17:22:14.172;17:22:14.173;17:22:14.900;00:03:35.106;00:00:00.001;00:00:00.727
;q4;Timer-29;17:22:31.573;17:22:31.573;17:22:40.602;00:03:52.507;00:00:00.000;00:00:09.029
;q6;Timer-30;17:22:32.922;17:22:32.931;17:22:33.300;00:03:53.856;00:00:00.009;00:00:00.369
;q99;Timer-31;17:22:33.223;17:22:33.232;17:22:33.529;00:03:54.157;00:00:00.009;00:00:00.297
;q56;Timer-32;17:22:34.424;17:22:34.424;17:22:35.122;00:03:55.358;00:00:00.000;00:00:00.698
;q48;Timer-33;17:22:34.724;17:22:34.724;17:22:35.177;00:03:55.658;00:00:00.000;00:00:00.453
;q5;Timer-34;17:22:35.924;17:22:35.924;17:22:39.361;00:03:56.858;00:00:00.000;00:00:03.437
;q58;Timer-35;17:22:36.224;17:22:36.225;17:22:36.894;00:03:57.158;00:00:00.001;00:00:00.669
;q85;Timer-36;17:22:36.824;17:22:36.830;17:22:37.348;00:03:57.758;00:00:00.006;00:00:00.518
;q23;Timer-37;17:22:38.474;17:22:38.475;17:22:47.150;00:03:59.408;00:00:00.001;00:00:08.675
;q16;Timer-38;17:22:38.475;17:22:38.475;17:22:38.485;00:03:59.409;00:00:00.000;00:00:00.010
;q96;Timer-39;17:22:38.775;17:22:38.775;17:22:38.909;00:03:59.709;00:00:00.000;00:00:00.134
;q24;Timer-40;17:22:38.931;17:22:38.931;17:22:38.979;00:03:59.865;00:00:00.000;00:00:00.048
;q25;Timer-41;17:22:39.225;17:22:39.225;17:22:39.472;00:04:00.159;00:00:00.000;00:00:00.247
;q79;Timer-42;17:22:39.826;17:22:39.826;17:22:40.538;00:04:00.760;00:00:00.000;00:00:00.712
;q11;Timer-43;17:22:40.126;17:22:40.126;17:22:45.290;00:04:01.060;00:00:00.000;00:00:05.164
;q93;Timer-44;17:22:59.775;17:22:59.775;17:22:59.784;00:04:20.709;00:00:00.000;00:00:00.009
;q55;Timer-45;17:23:16.576;17:23:16.576;17:23:16.696;00:04:37.510;00:00:00.000;00:00:00.120
;q15;Timer-46;17:23:32.326;17:23:32.327;17:23:32.447;00:04:53.260;00:00:00.001;00:00:00.120
;q13;Timer-47;17:23:51.076;17:23:51.077;17:23:51.475;00:05:12.010;00:00:00.001;00:00:00.398
;q6;Timer-48;17:23:51.377;17:23:51.377;17:23:51.688;00:05:12.311;00:00:00.000;00:00:00.311
;q46;Timer-49;17:23:52.426;17:23:52.426;17:23:52.998;00:05:13.360;00:00:00.000;00:00:00.572
;q47;Timer-50;17:23:52.427;17:23:52.427;17:23:55.902;00:05:13.361;00:00:00.000;00:00:03.475
;q26;Timer-51;17:23:52.877;17:23:52.877;17:23:53.127;00:05:13.811;00:00:00.000;00:00:00.250
;q79;Timer-52;17:23:53.627;17:23:53.628;17:23:54.135;00:05:14.561;00:00:00.001;00:00:00.507
;q35;Timer-53;17:23:54.977;17:23:54.978;17:23:56.244;00:05:15.911;00:00:00.001;00:00:01.266
;q88;Timer-54;17:24:00.981;17:24:00.981;17:24:03.788;00:05:21.915;00:00:00.000;00:00:02.807
;q17;Timer-55;17:24:08.331;17:24:08.331;17:24:08.607;00:05:29.265;00:00:00.000;00:00:00.276
;q18;Timer-56;17:24:09.981;17:24:09.981;17:24:10.456;00:05:30.915;00:00:00.000;00:00:00.475
;q56;Timer-57;17:24:11.031;17:24:11.032;17:24:11.650;00:05:31.965;00:00:00.001;00:00:00.618
;q10;Timer-58;17:24:11.631;17:24:11.632;17:24:12.445;00:05:32.565;00:00:00.001;00:00:00.813
;q16;Timer-59;17:24:11.931;17:24:11.932;17:24:11.934;00:05:32.865;00:00:00.001;00:00:00.002
;q63;Timer-60;17:24:11.932;17:24:11.932;17:24:12.280;00:05:32.866;00:00:00.000;00:00:00.348
;q53;Timer-61;17:24:12.532;17:24:12.532;17:24:12.891;00:05:33.466;00:00:00.000;00:00:00.359
;q3;Timer-62;17:24:12.531;17:24:12.531;17:24:12.645;00:05:33.465;00:00:00.000;00:00:00.114
;q56;Timer-63;17:24:13.132;17:24:13.133;17:24:13.762;00:05:34.066;00:00:00.001;00:00:00.629
;q60;Timer-64;17:24:13.132;17:24:13.133;17:24:13.789;00:05:34.066;00:00:00.001;00:00:00.656
;q49;Timer-65;17:24:13.432;17:24:13.433;17:24:14.691;00:05:34.366;00:00:00.001;00:00:01.258
;q90;Timer-66;17:24:14.033;17:24:14.033;17:24:14.260;00:05:34.967;00:00:00.000;00:00:00.227
;q5;Timer-67;17:24:14.783;17:24:14.783;17:24:18.924;00:05:35.717;00:00:00.000;00:00:04.141
;q46;Timer-68;17:24:16.133;17:24:16.133;17:24:16.717;00:05:37.067;00:00:00.000;00:00:00.584
