tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;07:39:22.660;07:39:22.795;07:39:25.755;00:00:00.000;00:00:00.135;00:00:02.960
;q52;Timer-1;07:39:35.814;07:39:35.815;07:39:36.524;00:00:13.154;00:00:00.001;00:00:00.709
;q43;Timer-10;07:40:35.123;07:40:35.124;07:40:36.851;00:01:12.463;00:00:00.001;00:00:01.727
;q15;Timer-11;07:40:35.123;07:40:35.124;07:40:35.793;00:01:12.463;00:00:00.001;00:00:00.669
;q3;Timer-12;07:40:36.046;07:40:36.047;07:40:36.771;00:01:13.386;00:00:00.001;00:00:00.724
;q80;Timer-13;07:40:37.432;07:40:37.432;07:40:39.032;00:01:14.772;00:00:00.000;00:00:01.600
;q37;Timer-14;07:40:39.278;07:40:39.278;07:40:44.618;00:01:16.618;00:00:00.000;00:00:05.340
;q12;Timer-15;07:40:41.355;07:40:41.356;07:40:41.685;00:01:18.695;00:00:00.001;00:00:00.329
;q55;Timer-16;07:40:42.970;07:40:42.971;07:40:43.684;00:01:20.310;00:00:00.001;00:00:00.713
;q12;Timer-17;07:40:43.893;07:40:43.894;07:40:44.226;00:01:21.233;00:00:00.001;00:00:00.332
;q53;Timer-18;07:40:44.124;07:40:44.125;07:40:45.082;00:01:21.464;00:00:00.001;00:00:00.957
;q81;Timer-19;07:40:49.202;07:40:49.202;07:40:50.171;00:01:26.542;00:00:00.000;00:00:00.969
;q97;Timer-2;07:40:05.584;07:40:05.584;07:40:18.844;00:00:42.924;00:00:00.000;00:00:13.260
;q28;Timer-20;07:40:51.279;07:40:51.279;07:40:59.023;00:01:28.619;00:00:00.000;00:00:07.744
;q21;Timer-21;07:40:51.510;07:40:51.510;07:40:54.368;00:01:28.850;00:00:00.000;00:00:02.858
;q63;Timer-22;07:40:54.047;07:40:54.048;07:40:54.981;00:01:31.387;00:00:00.001;00:00:00.933
;q12;Timer-23;07:40:54.048;07:40:54.048;07:40:54.426;00:01:31.388;00:00:00.000;00:00:00.378
;q15;Timer-24;07:40:55.664;07:40:55.665;07:40:56.314;00:01:33.004;00:00:00.001;00:00:00.649
;q21;Timer-25;07:40:59.587;07:40:59.588;07:41:02.409;00:01:36.927;00:00:00.001;00:00:02.821
;q28;Timer-3;07:40:09.736;07:40:09.744;07:40:17.692;00:00:47.076;00:00:00.008;00:00:07.948
;q97;Timer-4;07:40:12.045;07:40:12.054;07:40:25.010;00:00:49.385;00:00:00.009;00:00:12.956
;q96;Timer-5;07:40:12.737;07:40:12.745;07:40:13.488;00:00:50.077;00:00:00.008;00:00:00.743
;q96;Timer-6;07:40:18.969;07:40:18.969;07:40:19.688;00:00:56.309;00:00:00.000;00:00:00.719
;q96;Timer-7;07:40:20.815;07:40:20.815;07:40:21.534;00:00:58.155;00:00:00.000;00:00:00.719
;q55;Timer-8;07:40:29.814;07:40:29.815;07:40:30.507;00:01:07.154;00:00:00.001;00:00:00.692
;q52;Timer-9;07:40:31.200;07:40:31.200;07:40:31.911;00:01:08.540;00:00:00.000;00:00:00.711
tenant2;q50;Timer-26;07:44:36.049;07:44:36.059;07:44:36.266;00:05:13.389;00:00:00.010;00:00:00.207
;q98;Timer-27;07:44:47.126;07:44:47.126;07:44:47.298;00:05:24.466;00:00:00.000;00:00:00.172
;q8;Timer-28;07:44:53.588;07:44:53.589;07:44:54.310;00:05:30.928;00:00:00.001;00:00:00.721
;q4;Timer-29;07:45:20.357;07:45:20.358;07:45:29.304;00:05:57.697;00:00:00.001;00:00:08.946
;q6;Timer-30;07:45:22.435;07:45:22.443;07:45:22.777;00:05:59.775;00:00:00.008;00:00:00.334
;q99;Timer-31;07:45:22.896;07:45:22.896;07:45:23.132;00:06:00.236;00:00:00.000;00:00:00.236
;q56;Timer-32;07:45:24.742;07:45:24.743;07:45:25.389;00:06:02.082;00:00:00.001;00:00:00.646
;q48;Timer-33;07:45:25.204;07:45:25.211;07:45:25.676;00:06:02.544;00:00:00.007;00:00:00.465
;q5;Timer-34;07:45:27.050;07:45:27.051;07:45:30.686;00:06:04.390;00:00:00.001;00:00:03.635
;q58;Timer-35;07:45:27.513;07:45:27.513;07:45:28.162;00:06:04.853;00:00:00.000;00:00:00.649
;q85;Timer-36;07:45:28.436;07:45:28.436;07:45:28.919;00:06:05.776;00:00:00.000;00:00:00.483
;q23;Timer-37;07:45:30.974;07:45:30.974;07:45:39.948;00:06:08.314;00:00:00.000;00:00:08.974
;q16;Timer-38;07:45:30.973;07:45:30.973;07:45:30.984;00:06:08.313;00:00:00.000;00:00:00.011
;q96;Timer-39;07:45:31.443;07:45:31.443;07:45:31.559;00:06:08.783;00:00:00.000;00:00:00.116
;q24;Timer-40;07:45:31.668;07:45:31.668;07:45:31.718;00:06:09.008;00:00:00.000;00:00:00.050
;q25;Timer-41;07:45:32.129;07:45:32.130;07:45:32.372;00:06:09.469;00:00:00.001;00:00:00.242
;q79;Timer-42;07:45:33.053;07:45:33.053;07:45:33.571;00:06:10.393;00:00:00.000;00:00:00.518
;q11;Timer-43;07:45:33.515;07:45:33.515;07:45:38.441;00:06:10.855;00:00:00.000;00:00:04.926
;q93;Timer-44;07:46:03.745;07:46:03.746;07:46:03.754;00:06:41.085;00:00:00.001;00:00:00.008
;q55;Timer-45;07:46:29.592;07:46:29.593;07:46:29.710;00:07:06.932;00:00:00.001;00:00:00.117
;q15;Timer-46;07:46:53.823;07:46:53.823;07:46:53.942;00:07:31.163;00:00:00.000;00:00:00.119
;q13;Timer-47;07:47:22.670;07:47:22.670;07:47:23.064;00:08:00.010;00:00:00.000;00:00:00.394
;q6;Timer-48;07:47:23.130;07:47:23.130;07:47:23.434;00:08:00.470;00:00:00.000;00:00:00.304
;q46;Timer-49;07:47:24.746;07:47:24.746;07:47:25.317;00:08:02.086;00:00:00.000;00:00:00.571
;q47;Timer-50;07:47:24.746;07:47:24.746;07:47:28.197;00:08:02.086;00:00:00.000;00:00:03.451
;q26;Timer-51;07:47:25.440;07:47:25.440;07:47:25.673;00:08:02.780;00:00:00.000;00:00:00.233
;q79;Timer-52;07:47:26.594;07:47:26.594;07:47:27.091;00:08:03.934;00:00:00.000;00:00:00.497
;q35;Timer-53;07:47:28.671;07:47:28.671;07:47:30.049;00:08:06.011;00:00:00.000;00:00:01.378
;q88;Timer-54;07:47:37.901;07:47:37.902;07:47:40.752;00:08:15.241;00:00:00.001;00:00:02.850
;q17;Timer-55;07:47:49.209;07:47:49.210;07:47:49.485;00:08:26.549;00:00:00.001;00:00:00.275
;q18;Timer-56;07:47:51.747;07:47:51.748;07:47:52.224;00:08:29.087;00:00:00.001;00:00:00.476
;q56;Timer-57;07:47:53.364;07:47:53.364;07:47:53.960;00:08:30.704;00:00:00.000;00:00:00.596
;q10;Timer-58;07:47:54.287;07:47:54.287;07:47:55.082;00:08:31.627;00:00:00.000;00:00:00.795
;q16;Timer-59;07:47:54.748;07:47:54.748;07:47:54.750;00:08:32.088;00:00:00.000;00:00:00.002
;q63;Timer-60;07:47:54.747;07:47:54.747;07:47:55.106;00:08:32.087;00:00:00.000;00:00:00.359
;q53;Timer-61;07:47:55.672;07:47:55.672;07:47:56.034;00:08:33.012;00:00:00.000;00:00:00.362
;q3;Timer-62;07:47:55.672;07:47:55.673;07:47:55.787;00:08:33.012;00:00:00.001;00:00:00.114
;q56;Timer-63;07:47:56.595;07:47:56.596;07:47:57.229;00:08:33.935;00:00:00.001;00:00:00.633
;q60;Timer-64;07:47:56.596;07:47:56.596;07:47:57.248;00:08:33.936;00:00:00.000;00:00:00.652
;q49;Timer-65;07:47:57.057;07:47:57.057;07:47:58.313;00:08:34.397;00:00:00.000;00:00:01.256
;q90;Timer-66;07:47:57.979;07:47:57.979;07:47:58.213;00:08:35.319;00:00:00.000;00:00:00.234
;q5;Timer-67;07:47:59.135;07:47:59.135;07:48:03.208;00:08:36.475;00:00:00.000;00:00:04.073
;q46;Timer-68;07:48:01.212;07:48:01.212;07:48:01.837;00:08:38.552;00:00:00.000;00:00:00.625
