tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;06:06:09.562;06:06:09.703;06:06:12.672;00:00:00.000;00:00:00.141;00:00:02.969
;q52;Timer-1;06:06:25.106;06:06:25.107;06:06:25.826;00:00:15.544;00:00:00.001;00:00:00.719
;q43;Timer-10;06:07:35.200;06:07:35.200;06:07:36.898;00:01:25.638;00:00:00.000;00:00:01.698
;q15;Timer-11;06:07:35.200;06:07:35.200;06:07:35.857;00:01:25.638;00:00:00.000;00:00:00.657
;q3;Timer-12;06:07:36.291;06:07:36.291;06:07:36.997;00:01:26.729;00:00:00.000;00:00:00.706
;q80;Timer-13;06:07:37.927;06:07:37.928;06:07:39.554;00:01:28.365;00:00:00.001;00:00:01.626
;q37;Timer-14;06:07:40.109;06:07:40.110;06:07:45.506;00:01:30.547;00:00:00.001;00:00:05.396
;q12;Timer-15;06:07:42.564;06:07:42.566;06:07:42.896;00:01:33.002;00:00:00.002;00:00:00.330
;q55;Timer-16;06:07:44.474;06:07:44.474;06:07:45.214;00:01:34.912;00:00:00.000;00:00:00.740
;q12;Timer-17;06:07:45.565;06:07:45.565;06:07:45.887;00:01:36.003;00:00:00.000;00:00:00.322
;q53;Timer-18;06:07:45.836;06:07:45.836;06:07:46.773;00:01:36.274;00:00:00.000;00:00:00.937
;q81;Timer-19;06:07:51.837;06:07:51.837;06:07:52.799;00:01:42.275;00:00:00.000;00:00:00.962
;q97;Timer-2;06:07:00.289;06:07:00.290;06:07:13.767;00:00:50.727;00:00:00.001;00:00:13.477
;q28;Timer-20;06:07:54.292;06:07:54.293;06:08:02.037;00:01:44.730;00:00:00.001;00:00:07.744
;q21;Timer-21;06:07:54.565;06:07:54.566;06:07:57.473;00:01:45.003;00:00:00.001;00:00:02.907
;q63;Timer-22;06:07:57.566;06:07:57.566;06:07:58.470;00:01:48.004;00:00:00.000;00:00:00.904
;q12;Timer-23;06:07:57.566;06:07:57.567;06:07:57.902;00:01:48.004;00:00:00.001;00:00:00.335
;q15;Timer-24;06:07:59.475;06:07:59.476;06:08:00.117;00:01:49.913;00:00:00.001;00:00:00.641
;q21;Timer-25;06:08:04.111;06:08:04.112;06:08:06.913;00:01:54.549;00:00:00.001;00:00:02.801
;q28;Timer-3;06:07:05.199;06:07:05.208;06:07:13.097;00:00:55.637;00:00:00.009;00:00:07.889
;q97;Timer-4;06:07:07.926;06:07:07.933;06:07:21.100;00:00:58.364;00:00:00.007;00:00:13.167
;q96;Timer-5;06:07:08.744;06:07:08.751;06:07:09.580;00:00:59.182;00:00:00.007;00:00:00.829
;q96;Timer-6;06:07:16.108;06:07:16.109;06:07:16.835;00:01:06.546;00:00:00.001;00:00:00.726
;q96;Timer-7;06:07:18.290;06:07:18.291;06:07:19.012;00:01:08.728;00:00:00.001;00:00:00.721
;q55;Timer-8;06:07:28.927;06:07:28.927;06:07:29.620;00:01:19.365;00:00:00.000;00:00:00.693
;q52;Timer-9;06:07:30.564;06:07:30.564;06:07:31.260;00:01:21.002;00:00:00.000;00:00:00.696
tenant2;q50;Timer-26;06:12:19.930;06:12:19.939;06:12:20.145;00:06:10.368;00:00:00.009;00:00:00.206
;q98;Timer-27;06:12:33.020;06:12:33.020;06:12:33.208;00:06:23.458;00:00:00.000;00:00:00.188
;q8;Timer-28;06:12:40.657;06:12:40.657;06:12:41.366;00:06:31.095;00:00:00.000;00:00:00.709
;q4;Timer-29;06:13:12.295;06:13:12.295;06:13:21.051;00:07:02.733;00:00:00.000;00:00:08.756
;q6;Timer-30;06:13:14.749;06:13:14.758;06:13:15.162;00:07:05.187;00:00:00.009;00:00:00.404
;q99;Timer-31;06:13:15.295;06:13:15.295;06:13:15.545;00:07:05.733;00:00:00.000;00:00:00.250
;q56;Timer-32;06:13:17.476;06:13:17.476;06:13:18.120;00:07:07.914;00:00:00.000;00:00:00.644
;q48;Timer-33;06:13:18.022;06:13:18.029;06:13:18.506;00:07:08.460;00:00:00.007;00:00:00.477
;q5;Timer-34;06:13:20.205;06:13:20.205;06:13:24.152;00:07:10.643;00:00:00.000;00:00:03.947
;q58;Timer-35;06:13:20.750;06:13:20.750;06:13:21.404;00:07:11.188;00:00:00.000;00:00:00.654
;q85;Timer-36;06:13:21.840;06:13:21.840;06:13:22.327;00:07:12.278;00:00:00.000;00:00:00.487
;q23;Timer-37;06:13:24.841;06:13:24.842;06:13:33.870;00:07:15.279;00:00:00.001;00:00:09.028
;q16;Timer-38;06:13:24.842;06:13:24.842;06:13:24.853;00:07:15.280;00:00:00.000;00:00:00.011
;q96;Timer-39;06:13:25.387;06:13:25.387;06:13:25.508;00:07:15.825;00:00:00.000;00:00:00.121
;q24;Timer-40;06:13:25.667;06:13:25.667;06:13:25.714;00:07:16.105;00:00:00.000;00:00:00.047
;q25;Timer-41;06:13:26.207;06:13:26.207;06:13:26.448;00:07:16.645;00:00:00.000;00:00:00.241
;q79;Timer-42;06:13:27.301;06:13:27.301;06:13:27.823;00:07:17.739;00:00:00.000;00:00:00.522
;q11;Timer-43;06:13:27.847;06:13:27.847;06:13:32.805;00:07:18.285;00:00:00.000;00:00:04.958
;q93;Timer-44;06:14:03.576;06:14:03.576;06:14:03.584;00:07:54.014;00:00:00.000;00:00:00.008
;q55;Timer-45;06:14:34.121;06:14:34.121;06:14:34.240;00:08:24.559;00:00:00.000;00:00:00.119
;q15;Timer-46;06:15:02.757;06:15:02.757;06:15:02.878;00:08:53.195;00:00:00.000;00:00:00.121
;q13;Timer-47;06:15:36.849;06:15:36.849;06:15:37.247;00:09:27.287;00:00:00.000;00:00:00.398
;q6;Timer-48;06:15:37.394;06:15:37.394;06:15:37.701;00:09:27.832;00:00:00.000;00:00:00.307
;q46;Timer-49;06:15:39.304;06:15:39.305;06:15:39.875;00:09:29.742;00:00:00.001;00:00:00.570
;q47;Timer-50;06:15:39.304;06:15:39.305;06:15:42.769;00:09:29.742;00:00:00.001;00:00:03.464
;q26;Timer-51;06:15:40.123;06:15:40.123;06:15:40.363;00:09:30.561;00:00:00.000;00:00:00.240
;q79;Timer-52;06:15:41.487;06:15:41.487;06:15:41.984;00:09:31.925;00:00:00.000;00:00:00.497
;q35;Timer-53;06:15:43.940;06:15:43.940;06:15:45.300;00:09:34.378;00:00:00.000;00:00:01.360
;q88;Timer-54;06:15:54.850;06:15:54.850;06:15:57.663;00:09:45.288;00:00:00.000;00:00:02.813
;q17;Timer-55;06:16:08.214;06:16:08.215;06:16:08.485;00:09:58.652;00:00:00.001;00:00:00.270
;q18;Timer-56;06:16:11.214;06:16:11.215;06:16:11.689;00:10:01.652;00:00:00.001;00:00:00.474
;q56;Timer-57;06:16:13.123;06:16:13.124;06:16:13.726;00:10:03.561;00:00:00.001;00:00:00.602
;q10;Timer-58;06:16:14.215;06:16:14.215;06:16:15.018;00:10:04.653;00:00:00.000;00:00:00.803
;q16;Timer-59;06:16:14.759;06:16:14.759;06:16:14.761;00:10:05.197;00:00:00.000;00:00:00.002
;q63;Timer-60;06:16:14.760;06:16:14.761;06:16:15.113;00:10:05.198;00:00:00.001;00:00:00.352
;q53;Timer-61;06:16:15.852;06:16:15.852;06:16:16.216;00:10:06.290;00:00:00.000;00:00:00.364
;q3;Timer-62;06:16:15.852;06:16:15.852;06:16:15.967;00:10:06.290;00:00:00.000;00:00:00.115
;q56;Timer-63;06:16:16.943;06:16:16.943;06:16:17.562;00:10:07.381;00:00:00.000;00:00:00.619
;q60;Timer-64;06:16:16.942;06:16:16.942;06:16:17.578;00:10:07.380;00:00:00.000;00:00:00.636
;q49;Timer-65;06:16:17.489;06:16:17.489;06:16:18.732;00:10:07.927;00:00:00.000;00:00:01.243
;q90;Timer-66;06:16:18.580;06:16:18.581;06:16:18.808;00:10:09.018;00:00:00.001;00:00:00.227
;q5;Timer-67;06:16:19.944;06:16:19.944;06:16:24.050;00:10:10.382;00:00:00.000;00:00:04.106
;q46;Timer-68;06:16:22.399;06:16:22.399;06:16:22.987;00:10:12.837;00:00:00.000;00:00:00.588
;q40;Timer-69;06:16:24.853;06:16:24.854;06:16:24.969;00:10:15.291;00:00:00.001;00:00:00.115
;q80;Timer-70;06:16:27.308;06:16:27.309;06:16:27.977;00:10:17.746;00:00:00.001;00:00:00.668
;q33;Timer-71;06:16:28.945;06:16:28.945;06:16:29.516;00:10:19.383;00:00:00.000;00:00:00.571
;q66;Timer-72;06:16:30.036;06:16:30.036;06:16:30.432;00:10:20.474;00:00:00.000;00:00:00.396
