tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0_tenant1;16:05:48.805;16:05:48.805;16:06:03.762;00:00:00.000;00:00:00.000;00:00:14.957
;q43;Timer-10_tenant1;16:05:57.370;16:06:08.249;16:06:09.700;00:00:08.565;00:00:10.879;00:00:01.451
;q15;Timer-11_tenant1;16:05:57.369;16:06:08.105;16:06:10.096;00:00:08.564;00:00:10.736;00:00:01.991
;q3;Timer-12_tenant1;16:05:57.479;16:06:08.560;16:06:09.828;00:00:08.674;00:00:11.081;00:00:01.268
;q80;Timer-13_tenant1;16:05:57.643;16:06:09.700;16:06:14.814;00:00:08.838;00:00:12.057;00:00:05.114
;q37;Timer-14_tenant1;16:05:57.861;16:06:09.828;16:06:11.915;00:00:09.056;00:00:11.967;00:00:02.087
;q12;Timer-15_tenant1;16:05:58.107;16:06:10.096;16:06:12.439;00:00:09.302;00:00:11.989;00:00:02.343
;q55;Timer-16_tenant1;16:05:58.297;16:06:11.915;16:06:13.731;00:00:09.492;00:00:13.618;00:00:01.816
;q12;Timer-17_tenant1;16:05:58.408;16:06:12.439;16:06:14.667;00:00:09.603;00:00:14.031;00:00:02.228
;q53;Timer-18_tenant1;16:05:58.434;16:06:13.732;16:06:15.551;00:00:09.629;00:00:15.298;00:00:01.819
;q81;Timer-19_tenant1;16:05:59.035;16:06:14.667;16:06:17.347;00:00:10.230;00:00:15.632;00:00:02.680
;q52;Timer-1_tenant1;16:05:50.359;16:05:50.359;16:05:59.942;00:00:01.554;00:00:00.000;00:00:09.583
;q28;Timer-20_tenant1;16:05:59.280;16:06:14.814;16:06:16.794;00:00:10.475;00:00:15.534;00:00:01.980
;q21;Timer-21_tenant1;16:05:59.308;16:06:15.551;16:06:17.797;00:00:10.503;00:00:16.243;00:00:02.246
;q63;Timer-22_tenant1;16:05:59.609;16:06:16.794;16:06:18.331;00:00:10.804;00:00:17.185;00:00:01.537
;q12;Timer-23_tenant1;16:05:59.609;16:06:17.347;16:06:18.435;00:00:10.804;00:00:17.738;00:00:01.088
;q15;Timer-24_tenant1;16:05:59.799;16:06:17.797;16:06:19.206;00:00:10.994;00:00:17.998;00:00:01.409
;q21;Timer-25_tenant1;16:06:00.263;16:06:18.331;16:06:19.621;00:00:11.458;00:00:18.068;00:00:01.290
;q97;Timer-2_tenant1;16:05:53.878;16:05:53.878;16:06:03.226;00:00:05.073;00:00:00.000;00:00:09.348
