tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0_tenant1;16:21:23.439;16:21:23.439;16:21:34.516;00:00:00.000;00:00:00.000;00:00:11.077
;q43;Timer-10_tenant1;16:21:30.168;16:21:42.648;16:21:44.553;00:00:06.729;00:00:12.480;00:00:01.905
;q15;Timer-11_tenant1;16:21:30.169;16:21:43.055;16:21:45.759;00:00:06.730;00:00:12.886;00:00:02.704
;q3;Timer-12_tenant1;16:21:30.254;16:21:44.553;16:21:45.499;00:00:06.815;00:00:14.299;00:00:00.946
;q80;Timer-13_tenant1;16:21:30.383;16:21:44.593;16:21:49.638;00:00:06.944;00:00:14.210;00:00:05.045
;q37;Timer-14_tenant1;16:21:30.555;16:21:45.499;16:21:48.181;00:00:07.116;00:00:14.944;00:00:02.682
;q12;Timer-15_tenant1;16:21:30.748;16:21:45.759;16:21:48.785;00:00:07.309;00:00:15.011;00:00:03.026
;q55;Timer-16_tenant1;16:21:30.898;16:21:48.181;16:21:48.929;00:00:07.459;00:00:17.283;00:00:00.748
;q12;Timer-17_tenant1;16:21:30.986;16:21:48.785;16:21:50.179;00:00:07.547;00:00:17.799;00:00:01.394
;q53;Timer-18_tenant1;16:21:31.008;16:21:48.929;16:21:50.191;00:00:07.569;00:00:17.921;00:00:01.262
;q81;Timer-19_tenant1;16:21:31.479;16:21:49.638;16:21:52.191;00:00:08.040;00:00:18.159;00:00:02.553
;q52;Timer-1_tenant1;16:21:24.660;16:21:24.660;16:21:34.516;00:00:01.221;00:00:00.000;00:00:09.856
;q28;Timer-20_tenant1;16:21:31.672;16:21:50.179;16:21:52.321;00:00:08.233;00:00:18.507;00:00:02.142
;q21;Timer-21_tenant1;16:21:31.694;16:21:50.191;16:21:53.055;00:00:08.255;00:00:18.497;00:00:02.864
;q63;Timer-22_tenant1;16:21:31.930;16:21:52.191;16:21:53.907;00:00:08.491;00:00:20.261;00:00:01.716
;q12;Timer-23_tenant1;16:21:31.930;16:21:52.321;16:21:53.439;00:00:08.491;00:00:20.391;00:00:01.118
;q15;Timer-24_tenant1;16:21:32.081;16:21:53.055;16:21:54.351;00:00:08.642;00:00:20.974;00:00:01.296
;q21;Timer-25_tenant1;16:21:32.445;16:21:53.439;16:21:54.379;00:00:09.006;00:00:20.994;00:00:00.940
;q97;Timer-2_tenant1;16:21:27.424;16:21:27.424;16:21:40.878;00:00:03.985;00:00:00.000;00:00:13.454
;q28;Timer-3_tenant1;16:21:27.810;16:21:34.517;16:21:39.394;00:00:04.371;00:00:06.707;00:00:04.877
;q97;Timer-4_tenant1;16:21:28.025;16:21:34.517;16:21:42.648;00:00:04.586;00:00:06.492;00:00:08.131
;q96;Timer-5_tenant1;16:21:28.090;16:21:39.394;16:21:40.504;00:00:04.651;00:00:11.304;00:00:01.110
;q96;Timer-6_tenant1;16:21:28.667;16:21:40.504;16:21:42.372;00:00:05.228;00:00:11.837;00:00:01.868
;q96;Timer-7_tenant1;16:21:28.840;16:21:40.878;16:21:41.540;00:00:05.401;00:00:12.038;00:00:00.662
;q55;Timer-8_tenant1;16:21:29.675;16:21:41.540;16:21:43.055;00:00:06.236;00:00:11.865;00:00:01.515
;q52;Timer-9_tenant1;16:21:29.804;16:21:42.372;16:21:44.593;00:00:06.365;00:00:12.568;00:00:02.221
tenant2;q50;Timer-0_tenant2;09:27:27.108;09:27:27.109;09:27:36.355;17:06:03.669;00:00:00.001;00:00:09.246
;q85;Timer-10_tenant2;09:27:31.974;09:27:44.844;09:27:50.818;17:06:08.535;00:00:12.870;00:00:05.974
;q23;Timer-11_tenant2;09:27:32.210;09:27:47.664;09:28:00.662;17:06:08.771;00:00:15.454;00:00:12.998
;q16;Timer-12_tenant2;09:27:32.210;09:27:47.735;09:27:48.190;17:06:08.771;00:00:15.525;00:00:00.455
;q96;Timer-13_tenant2;09:27:32.252;09:27:48.190;09:27:51.177;17:06:08.813;00:00:15.938;00:00:02.987
;q24;Timer-14_tenant2;09:27:32.274;09:27:50.818;09:27:52.057;17:06:08.835;00:00:18.544;00:00:01.239
;q25;Timer-15_tenant2;09:27:32.317;09:27:51.177;09:27:54.465;17:06:08.878;00:00:18.860;00:00:03.288
;q79;Timer-16_tenant2;09:27:32.402;09:27:52.057;09:27:54.135;17:06:08.963;00:00:19.655;00:00:02.078
;q11;Timer-17_tenant2;09:27:32.445;09:27:54.135;09:27:59.608;17:06:09.006;00:00:21.690;00:00:05.473
;q93;Timer-18_tenant2;09:27:35.253;09:27:54.465;09:27:55.321;17:06:11.814;00:00:19.212;00:00:00.856
;q55;Timer-19_tenant2;09:27:37.652;09:27:55.321;09:27:59.167;17:06:14.213;00:00:17.669;00:00:03.846
;q98;Timer-1_tenant2;09:27:28.136;09:27:28.136;09:27:36.356;17:06:04.697;00:00:00.000;00:00:08.220
;q15;Timer-20_tenant2;09:27:39.915;09:27:59.178;09:28:00.366;17:06:16.476;00:00:19.263;00:00:01.188
