tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0_tenant1;16:01:54.342;16:01:54.342;16:02:09.274;00:00:00.000;00:00:00.000;00:00:14.932
;q43;Timer-10_tenant1;16:02:03.764;16:02:13.580;16:02:14.952;00:00:09.422;00:00:09.816;00:00:01.372
;q15;Timer-11_tenant1;16:02:03.764;16:02:13.798;16:02:15.918;00:00:09.422;00:00:10.034;00:00:02.120
;q3;Timer-12_tenant1;16:02:03.884;16:02:13.899;16:02:14.877;00:00:09.542;00:00:10.015;00:00:00.978
;q80;Timer-13_tenant1;16:02:04.064;16:02:14.877;16:02:19.785;00:00:09.722;00:00:10.813;00:00:04.908
;q37;Timer-14_tenant1;16:02:04.304;16:02:14.952;16:02:17.487;00:00:09.962;00:00:10.648;00:00:02.535
;q12;Timer-15_tenant1;16:02:04.574;16:02:15.918;16:02:18.169;00:00:10.232;00:00:11.344;00:00:02.251
;q55;Timer-16_tenant1;16:02:04.784;16:02:17.487;16:02:18.954;00:00:10.442;00:00:12.703;00:00:01.467
;q12;Timer-17_tenant1;16:02:04.905;16:02:18.169;16:02:19.910;00:00:10.563;00:00:13.264;00:00:01.741
;q53;Timer-18_tenant1;16:02:04.934;16:02:18.954;16:02:20.122;00:00:10.592;00:00:14.020;00:00:01.168
;q81;Timer-19_tenant1;16:02:05.595;16:02:19.785;16:02:22.731;00:00:11.253;00:00:14.190;00:00:02.946
;q52;Timer-1_tenant1;16:01:56.052;16:01:56.052;16:02:05.208;00:00:01.710;00:00:00.000;00:00:09.156
;q28;Timer-20_tenant1;16:02:05.864;16:02:19.910;16:02:22.019;00:00:11.522;00:00:14.046;00:00:02.109
;q21;Timer-21_tenant1;16:02:05.895;16:02:20.122;16:02:23.051;00:00:11.553;00:00:14.227;00:00:02.929
;q63;Timer-22_tenant1;16:02:06.227;16:02:22.019;16:02:23.138;00:00:11.885;00:00:15.792;00:00:01.119
;q12;Timer-23_tenant1;16:02:06.228;16:02:22.731;16:02:23.403;00:00:11.886;00:00:16.503;00:00:00.672
;q15;Timer-24_tenant1;16:02:06.439;16:02:23.051;16:02:24.798;00:00:12.097;00:00:16.612;00:00:01.747
;q21;Timer-25_tenant1;16:02:06.948;16:02:23.138;16:02:24.311;00:00:12.606;00:00:16.190;00:00:01.173
;q97;Timer-2_tenant1;16:01:59.923;16:01:59.923;16:02:08.934;00:00:05.581;00:00:00.000;00:00:09.011
;q28;Timer-3_tenant1;16:02:00.462;16:02:05.208;16:02:11.654;00:00:06.120;00:00:04.746;00:00:06.446
