TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;00:37:46.920
tenant1;q86;Timer-0;Started;00:37:47.126
tenant1;q86;Timer-0;Finished;00:37:50.734
tenant1;q52;Timer-1;Launched;00:40:37.920
tenant1;q52;Timer-1;Started;00:40:37.921
tenant1;q52;Timer-1;Finished;00:40:38.644
tenant1;q97;Timer-2;Launched;00:47:04.920
tenant1;q97;Timer-2;Started;00:47:04.921
tenant1;q97;Timer-2;Finished;00:47:29.329
tenant1;q28;Timer-3;Launched;00:47:58.921
tenant1;q28;Timer-3;Started;00:47:58.921
tenant1;q28;Timer-3;Finished;00:48:12.246
tenant1;q97;Timer-4;Launched;00:48:28.921
tenant1;q97;Timer-4;Started;00:48:28.922
tenant1;q96;Timer-5;Launched;00:48:37.920
tenant1;q96;Timer-5;Started;00:48:37.931
tenant1;q96;Timer-5;Finished;00:48:38.670
tenant1;q97;Timer-4;Finished;00:48:52.896
tenant1;q96;Timer-6;Launched;00:49:58.921
tenant1;q96;Timer-6;Started;00:49:58.922
tenant1;q96;Timer-6;Finished;00:49:59.646
tenant1;q96;Timer-7;Launched;00:50:22.922
tenant1;q96;Timer-7;Started;00:50:22.922
tenant1;q96;Timer-7;Finished;00:50:23.654
tenant1;q55;Timer-8;Launched;00:52:19.922
tenant1;q55;Timer-8;Started;00:52:19.922
tenant1;q55;Timer-8;Finished;00:52:20.634
tenant1;q52;Timer-9;Launched;00:52:37.922
tenant1;q52;Timer-9;Started;00:52:37.922
tenant1;q52;Timer-9;Finished;00:52:38.640
tenant1;q43;Timer-10;Launched;00:53:28.922
tenant1;q15;Timer-11;Launched;00:53:28.922
tenant1;q43;Timer-10;Started;00:53:28.923
tenant1;q15;Timer-11;Started;00:53:28.923
tenant1;q15;Timer-11;Finished;00:53:29.601
tenant1;q43;Timer-10;Finished;00:53:30.632
tenant1;q3;Timer-12;Launched;00:53:40.922
tenant1;q3;Timer-12;Started;00:53:40.923
tenant1;q3;Timer-12;Finished;00:53:41.649
tenant1;q80;Timer-13;Launched;00:53:58.923
tenant1;q80;Timer-13;Started;00:53:58.923
tenant1;q80;Timer-13;Finished;00:54:00.623
tenant1;q37;Timer-14;Launched;00:54:22.923
tenant1;q37;Timer-14;Started;00:54:22.923
tenant1;q37;Timer-14;Finished;00:54:28.341
tenant1;q12;Timer-15;Launched;00:54:49.923
tenant1;q12;Timer-15;Started;00:54:49.924
tenant1;q12;Timer-15;Finished;00:54:50.295
tenant1;q55;Timer-16;Launched;00:55:10.923
tenant1;q55;Timer-16;Started;00:55:10.924
tenant1;q55;Timer-16;Finished;00:55:11.632
tenant1;q12;Timer-17;Launched;00:55:22.923
tenant1;q12;Timer-17;Started;00:55:22.924
tenant1;q12;Timer-17;Finished;00:55:23.287
tenant1;q53;Timer-18;Launched;00:55:25.923
tenant1;q53;Timer-18;Started;00:55:25.923
tenant1;q53;Timer-18;Finished;00:55:26.916
tenant1;q81;Timer-19;Launched;00:56:31.924
tenant1;q81;Timer-19;Started;00:56:31.924
tenant1;q81;Timer-19;Finished;00:56:33.194
tenant1;q28;Timer-20;Launched;00:56:58.923
tenant1;q28;Timer-20;Started;00:56:58.923
tenant1;q21;Timer-21;Launched;00:57:01.924
tenant1;q21;Timer-21;Started;00:57:01.924
tenant1;q21;Timer-21;Finished;00:57:04.896
tenant1;q28;Timer-20;Finished;00:57:10.377
tenant1;q63;Timer-22;Launched;00:57:34.924
tenant1;q12;Timer-23;Launched;00:57:34.924
tenant1;q63;Timer-22;Started;00:57:34.925
tenant1;q12;Timer-23;Started;00:57:34.925
tenant1;q12;Timer-23;Finished;00:57:35.292
tenant1;q63;Timer-22;Finished;00:57:35.840
tenant1;q15;Timer-24;Launched;00:57:55.924
tenant1;q15;Timer-24;Started;00:57:55.925
tenant1;q15;Timer-24;Finished;00:57:56.584
tenant1;q21;Timer-25;Launched;00:58:46.925
tenant1;q21;Timer-25;Started;00:58:46.925
tenant1;q21;Timer-25;Finished;00:58:49.797
tenant2;q50;Timer-26;Launched;01:45:40.926
tenant2;q50;Timer-26;Started;01:45:40.936
tenant2;q50;Timer-26;Finished;01:45:41.188
tenant2;q98;Timer-27;Launched;01:48:04.926
tenant2;q98;Timer-27;Started;01:48:04.926
tenant2;q98;Timer-27;Finished;01:48:05.122
tenant2;q8;Timer-28;Launched;01:49:28.926
tenant2;q8;Timer-28;Started;01:49:28.927
