TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;03:31:30.011
tenant1;q86;Timer-0;Started;03:31:30.158
tenant1;q86;Timer-0;Finished;03:31:33.167
tenant1;q52;Timer-1;Launched;03:31:51.387
tenant1;q52;Timer-1;Started;03:31:51.388
tenant1;q52;Timer-1;Finished;03:31:52.097
tenant1;q97;Timer-2;Launched;03:32:39.762
tenant1;q97;Timer-2;Started;03:32:39.763
tenant1;q28;Timer-3;Launched;03:32:46.512
tenant1;q28;Timer-3;Started;03:32:46.522
tenant1;q97;Timer-4;Launched;03:32:50.262
tenant1;q97;Timer-4;Started;03:32:50.269
tenant1;q96;Timer-5;Launched;03:32:51.387
tenant1;q96;Timer-5;Started;03:32:51.395
tenant1;q96;Timer-5;Finished;03:32:52.140
tenant1;q97;Timer-2;Finished;03:32:53.737
tenant1;q28;Timer-3;Finished;03:32:54.347
tenant1;q96;Timer-6;Launched;03:33:01.513
tenant1;q96;Timer-6;Started;03:33:01.513
tenant1;q96;Timer-6;Finished;03:33:02.241
tenant1;q97;Timer-4;Finished;03:33:03.904
tenant1;q96;Timer-7;Launched;03:33:04.513
tenant1;q96;Timer-7;Started;03:33:04.513
tenant1;q96;Timer-7;Finished;03:33:05.221
tenant1;q55;Timer-8;Launched;03:33:19.138
tenant1;q55;Timer-8;Started;03:33:19.139
tenant1;q55;Timer-8;Finished;03:33:19.831
tenant1;q52;Timer-9;Launched;03:33:21.388
tenant1;q52;Timer-9;Started;03:33:21.389
tenant1;q52;Timer-9;Finished;03:33:22.090
tenant1;q15;Timer-11;Launched;03:33:27.763
tenant1;q43;Timer-10;Launched;03:33:27.764
tenant1;q15;Timer-11;Started;03:33:27.764
tenant1;q43;Timer-10;Started;03:33:27.764
tenant1;q15;Timer-11;Finished;03:33:28.429
tenant1;q3;Timer-12;Launched;03:33:29.264
tenant1;q3;Timer-12;Started;03:33:29.264
tenant1;q43;Timer-10;Finished;03:33:29.452
tenant1;q3;Timer-12;Finished;03:33:29.971
tenant1;q80;Timer-13;Launched;03:33:31.514
tenant1;q80;Timer-13;Started;03:33:31.514
tenant1;q80;Timer-13;Finished;03:33:33.117
tenant1;q37;Timer-14;Launched;03:33:34.513
tenant1;q37;Timer-14;Started;03:33:34.513
tenant1;q12;Timer-15;Launched;03:33:37.889
tenant1;q12;Timer-15;Started;03:33:37.890
tenant1;q12;Timer-15;Finished;03:33:38.322
tenant1;q37;Timer-14;Finished;03:33:39.821
tenant1;q55;Timer-16;Launched;03:33:40.514
