TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;17:18:39.066
tenant1;q86;Timer-0;Started;17:18:39.215
tenant1;q86;Timer-0;Finished;17:18:42.175
tenant1;q52;Timer-1;Launched;17:18:47.617
tenant1;q52;Timer-1;Started;17:18:47.618
tenant1;q52;Timer-1;Finished;17:18:48.336
tenant1;q97;Timer-2;Launched;17:19:06.966
tenant1;q97;Timer-2;Started;17:19:06.967
tenant1;q28;Timer-3;Launched;17:19:09.667
tenant1;q28;Timer-3;Started;17:19:09.674
tenant1;q97;Timer-4;Launched;17:19:11.167
tenant1;q97;Timer-4;Started;17:19:11.177
tenant1;q96;Timer-5;Launched;17:19:11.618
tenant1;q96;Timer-5;Started;17:19:11.625
tenant1;q96;Timer-5;Finished;17:19:12.364
tenant1;q96;Timer-6;Launched;17:19:15.668
tenant1;q96;Timer-6;Started;17:19:15.668
tenant1;q96;Timer-6;Finished;17:19:16.419
tenant1;q96;Timer-7;Launched;17:19:16.868
tenant1;q96;Timer-7;Started;17:19:16.868
tenant1;q96;Timer-7;Finished;17:19:17.613
tenant1;q28;Timer-3;Finished;17:19:17.661
tenant1;q97;Timer-2;Finished;17:19:19.740
tenant1;q55;Timer-8;Launched;17:19:22.718
tenant1;q55;Timer-8;Started;17:19:22.719
tenant1;q55;Timer-8;Finished;17:19:23.417
tenant1;q52;Timer-9;Launched;17:19:23.618
tenant1;q52;Timer-9;Started;17:19:23.619
tenant1;q97;Timer-4;Finished;17:19:23.771
tenant1;q52;Timer-9;Finished;17:19:24.321
tenant1;q43;Timer-10;Launched;17:19:26.169
tenant1;q15;Timer-11;Launched;17:19:26.169
tenant1;q43;Timer-10;Started;17:19:26.169
tenant1;q15;Timer-11;Started;17:19:26.169
tenant1;q3;Timer-12;Launched;17:19:26.769
tenant1;q3;Timer-12;Started;17:19:26.769
tenant1;q15;Timer-11;Finished;17:19:26.836
