TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;05:16:55.601
tenant1;q86;Timer-0;Started;05:16:55.743
tenant1;q86;Timer-0;Finished;05:16:58.723
tenant1;q52;Timer-1;Launched;05:17:12.702
tenant1;q52;Timer-1;Started;05:17:12.703
tenant1;q52;Timer-1;Finished;05:17:13.404
tenant1;q97;Timer-2;Launched;05:17:51.401
tenant1;q97;Timer-2;Started;05:17:51.402
tenant1;q28;Timer-3;Launched;05:17:56.802
tenant1;q28;Timer-3;Started;05:17:56.809
tenant1;q97;Timer-4;Launched;05:17:59.802
tenant1;q97;Timer-4;Started;05:17:59.812
tenant1;q96;Timer-5;Launched;05:18:00.702
tenant1;q96;Timer-5;Started;05:18:00.712
tenant1;q96;Timer-5;Finished;05:18:01.470
tenant1;q28;Timer-3;Finished;05:18:04.666
tenant1;q97;Timer-2;Finished;05:18:04.937
tenant1;q96;Timer-6;Launched;05:18:08.803
tenant1;q96;Timer-6;Started;05:18:08.803
tenant1;q96;Timer-6;Finished;05:18:09.532
tenant1;q96;Timer-7;Launched;05:18:11.203
tenant1;q96;Timer-7;Started;05:18:11.203
tenant1;q96;Timer-7;Finished;05:18:11.925
tenant1;q97;Timer-4;Finished;05:18:13.658
tenant1;q55;Timer-8;Launched;05:18:22.903
tenant1;q55;Timer-8;Started;05:18:22.904
tenant1;q55;Timer-8;Finished;05:18:23.607
tenant1;q52;Timer-9;Launched;05:18:24.703
tenant1;q52;Timer-9;Started;05:18:24.704
tenant1;q52;Timer-9;Finished;05:18:25.409
tenant1;q43;Timer-10;Launched;05:18:29.804
tenant1;q15;Timer-11;Launched;05:18:29.804
tenant1;q43;Timer-10;Started;05:18:29.804
tenant1;q15;Timer-11;Started;05:18:29.804
tenant1;q15;Timer-11;Finished;05:18:30.459
tenant1;q3;Timer-12;Launched;05:18:31.004
tenant1;q3;Timer-12;Started;05:18:31.004
tenant1;q43;Timer-10;Finished;05:18:31.501
tenant1;q3;Timer-12;Finished;05:18:31.713
tenant1;q80;Timer-13;Launched;05:18:32.804
tenant1;q80;Timer-13;Started;05:18:32.804
tenant1;q80;Timer-13;Finished;05:18:34.427
tenant1;q37;Timer-14;Launched;05:18:35.204
tenant1;q37;Timer-14;Started;05:18:35.204
tenant1;q12;Timer-15;Launched;05:18:37.903
tenant1;q12;Timer-15;Started;05:18:37.904
tenant1;q12;Timer-15;Finished;05:18:38.288
tenant1;q55;Timer-16;Launched;05:18:40.004
tenant1;q55;Timer-16;Started;05:18:40.005
tenant1;q37;Timer-14;Finished;05:18:40.633
tenant1;q55;Timer-16;Finished;05:18:40.709
tenant1;q12;Timer-17;Launched;05:18:41.204
tenant1;q12;Timer-17;Started;05:18:41.205
