query_stream_id,query_id,start,relative_start,query_duration,query_duration_with_queue,start_delay
15,1,1733488062203,22426,11097,14681,1
15,2,1733488079239,39462,3931,6526,0
15,9,1733488142400,102623,6598,11928,0
15,4,1733488156293,116516,2122,3314,0
15,17,1733488206953,167176,4173,7977,0
15,22,1733488239664,199887,3542,6678,0
15,17,1733488275016,235239,3780,7054,1
15,15,1733488298543,258766,1323,2200,0
15,12,1733488334565,294788,1531,2566,0
15,12,1733488366815,327038,1059,1870,0
15,3,1733488432756,392979,1727,3091,0
15,5,1733488444236,404459,2399,4283,0
15,8,1733488476243,436466,2440,4171,0
15,16,1733488538718,498941,1741,2598,0
15,14,1733488567201,527424,1210,2399,0
15,2,1733488589222,549445,1763,2951,1
15,6,1733488616531,576754,369,788,1
15,8,1733488680737,640960,1737,3364,0
15,2,1733488696640,656863,1091,2249,0
15,9,1733488750569,710792,5153,9721,0
15,19,1733488779353,739576,1007,1753,0
15,5,1733488810106,770329,2124,3912,0
15,22,1733488847083,807306,3364,6169,0
15,16,1733488895247,855470,1253,1912,0
15,20,1733488938597,898820,2474,3990,0
15,22,1733488964060,924283,3069,5873,1
15,5,1733489002296,962519,1821,3542,1
15,20,1733489014460,974683,1949,3183,0
15,3,1733489072340,1032563,1381,2694,0
15,18,1733489095973,1056196,3516,6421,0
15,7,1733489135389,1095612,4387,8629,0
15,2,1733489171082,1131305,1733,3133,0
15,23,1733489198151,1158374,1459,1529,0
15,9,1733489255550,1215773,5042,9376,0
15,9,1733489273426,1233649,4158,8255,1
15,23,1733489337007,1297230,1021,1083,0
15,13,1733489334840,1295063,3883,7445,0
15,3,1733489372165,1332388,1420,2744,0
15,15,1733489443604,1403827,1164,2330,0
15,9,1733489463311,1423534,4198,8148,0
15,10,1733489495838,1456061,1729,3087,0
15,23,1733489517426,1477649,898,955,0
15,14,1733489558515,1518738,1014,2093,0
15,21,1733489610430,1570653,4713,10415,1
15,1,1733489629009,1589232,4415,6123,0
15,6,1733489678463,1638686,461,863,0
15,23,1733489716179,1676402,1207,1262,0
15,17,1733489757397,1717620,1981,3503,0
15,22,1733489789745,1749968,3081,6060,0
15,9,1733489822541,1782764,5016,9157,0
15,18,1733489865922,1826145,2823,5501,0
15,9,1733489891514,1851737,4610,8475,0
15,14,1733489930405,1890628,1025,1844,0
15,18,1733489971094,1931317,3019,5520,0
15,7,1733489992346,1952569,4412,8640,0
15,19,1733490038633,1998856,954,1748,0
15,14,1733490077636,2037859,1039,2076,1
15,19,1733490107157,2067380,381,750,1
15,23,1733490160242,2120465,905,960,0
15,19,1733490171819,2132042,384,762,0
15,22,1733490215889,2176112,2977,5841,0
15,17,1733490252286,2212509,1617,3205,0
15,20,1733490288846,2249069,2805,4618,0
15,17,1733490333082,2293305,1496,2869,0
15,1,1733490361324,2321547,2148,4112,0
15,8,1733490389334,2349557,2617,4760,1
15,12,1733490424420,2384643,1220,2166,1
15,1,1733490453522,2413745,2412,4194,0
15,21,1733490504029,2464252,7867,12952,0
15,10,1733490545794,2506017,3922,5308,0
15,19,1733490582537,2542760,806,1487,0
15,12,1733490628705,2588928,1205,2031,0
15,1,1733490647815,2608038,1989,3634,1
15,19,1733490698593,2658816,379,743,0
15,21,1733490722683,2682906,3802,8771,0
15,12,1733490768852,2729075,3033,3993,0
15,19,1733490781551,2741774,809,1471,0
15,3,1733490837558,2797781,1406,2452,1
15,19,1733490848794,2809017,400,809,0
15,7,1733490895283,2855506,4507,8744,0
15,15,1733490923295,2883518,1029,1797,1
15,23,1733490978512,2938735,1201,1252,0
15,13,1733490999246,2959469,3735,7246,0
15,7,1733491040512,3000735,4049,8014,0
15,6,1733491080493,3040716,444,832,0
15,6,1733491102328,3062551,380,654,1
15,6,1733491155687,3115910,450,652,0
15,9,1733491186888,3147111,4943,9379,0
15,7,1733491232438,3192661,4074,8396,0
15,5,1733491275626,3235849,1854,3654,1
15,19,1733491310253,3270476,391,792,0
15,23,1733491331547,3291770,1175,1229,0
15,8,1733491366947,3327170,2606,5573,1
15,19,1733491396801,3357024,362,745,0
15,11,1733491441299,3401522,1045,1683,0
15,1,1733491466286,3426509,2130,4017,0
15,22,1733491517152,3477375,2986,5991,0
15,6,1733491552882,3513105,322,537,0
15,9,1733491568786,3529009,4362,8387,0
15,21,1733491618719,3578942,3665,10078,0
