TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;00:09:32.185
tenant1;q86;Timer-0;Started;00:09:32.186
tenant1;q52;Timer-1;Launched;00:09:33.739
tenant1;q52;Timer-1;Started;00:09:33.739
tenant1;q97;Timer-2;Launched;00:09:37.258
tenant1;q97;Timer-2;Started;00:09:37.258
tenant1;q28;Timer-3;Launched;00:09:37.748
tenant1;q97;Timer-4;Launched;00:09:38.022
tenant1;q96;Timer-5;Launched;00:09:38.104
tenant1;q96;Timer-6;Launched;00:09:38.840
tenant1;q96;Timer-7;Launched;00:09:39.059
tenant1;q55;Timer-8;Launched;00:09:40.123
tenant1;q52;Timer-9;Launched;00:09:40.286
tenant1;q43;Timer-10;Launched;00:09:40.750
tenant1;q15;Timer-11;Launched;00:09:40.750
tenant1;q3;Timer-12;Launched;00:09:40.859
tenant1;q80;Timer-13;Launched;00:09:41.023
tenant1;q37;Timer-14;Launched;00:09:41.241
tenant1;q12;Timer-15;Launched;00:09:41.488
tenant1;q55;Timer-16;Launched;00:09:41.677
tenant1;q12;Timer-17;Launched;00:09:41.788
tenant1;q53;Timer-18;Launched;00:09:41.815
tenant1;q86;Timer-0;Finished;00:09:42.135
tenant1;q52;Timer-1;Finished;00:09:42.135
tenant1;q28;Timer-3;Started;00:09:42.135
tenant1;q97;Timer-4;Started;00:09:42.135
tenant1;q81;Timer-19;Launched;00:09:42.415
tenant1;q28;Timer-20;Launched;00:09:42.660
tenant1;q21;Timer-21;Launched;00:09:42.689
tenant1;q63;Timer-22;Launched;00:09:42.989
tenant1;q12;Timer-23;Launched;00:09:42.989
tenant1;q15;Timer-24;Launched;00:09:43.179
tenant1;q21;Timer-25;Launched;00:09:43.643
tenant1;q97;Timer-2;Finished;00:09:45.525
tenant1;q96;Timer-5;Started;00:09:45.525
tenant1;q96;Timer-5;Finished;00:09:46.641
tenant1;q96;Timer-6;Started;00:09:46.642
tenant1;q28;Timer-3;Finished;00:09:47.864
tenant1;q96;Timer-7;Started;00:09:47.864
tenant1;q96;Timer-6;Finished;00:09:48.549
tenant1;q55;Timer-8;Started;00:09:48.549
tenant1;q96;Timer-7;Finished;00:09:48.741
tenant1;q52;Timer-9;Started;00:09:48.741
tenant1;q97;Timer-4;Finished;00:09:49.869
tenant1;q43;Timer-10;Started;00:09:49.869
tenant1;q55;Timer-8;Finished;00:09:50.327
tenant1;q52;Timer-9;Finished;00:09:50.327
tenant1;q15;Timer-11;Started;00:09:50.327
tenant1;q3;Timer-12;Started;00:09:50.327
tenant1;q43;Timer-10;Finished;00:09:51.071
tenant1;q80;Timer-13;Started;00:09:51.072
tenant1;q3;Timer-12;Finished;00:09:51.165
tenant1;q37;Timer-14;Started;00:09:51.165
tenant1;q15;Timer-11;Finished;00:09:52.147
tenant1;q12;Timer-15;Started;00:09:52.148
tenant1;q37;Timer-14;Finished;00:09:53.112
tenant1;q55;Timer-16;Started;00:09:53.113
tenant1;q12;Timer-15;Finished;00:09:54.063
tenant1;q12;Timer-17;Started;00:09:54.064
tenant1;q55;Timer-16;Finished;00:09:54.323
tenant1;q53;Timer-18;Started;00:09:54.323
tenant1;q80;Timer-13;Finished;00:09:55.374
tenant1;q81;Timer-19;Started;00:09:55.374
tenant1;q12;Timer-17;Finished;00:09:55.591
tenant1;q28;Timer-20;Started;00:09:55.591
tenant1;q53;Timer-18;Finished;00:09:55.985
tenant1;q21;Timer-21;Started;00:09:55.985
tenant1;q28;Timer-20;Finished;00:09:57.300
