TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;00:35:25.438
tenant1;q86;Timer-0;Started;00:35:25.438
tenant1;q52;Timer-1;Launched;00:35:26.388
tenant1;q52;Timer-1;Started;00:35:26.388
tenant1;q97;Timer-2;Launched;00:35:28.538
tenant1;q97;Timer-2;Started;00:35:28.539
tenant1;q28;Timer-3;Launched;00:35:28.838
tenant1;q97;Timer-4;Launched;00:35:29.004
tenant1;q96;Timer-5;Launched;00:35:29.055
tenant1;q96;Timer-6;Launched;00:35:29.504
tenant1;q96;Timer-7;Launched;00:35:29.639
tenant1;q55;Timer-8;Launched;00:35:30.289
tenant1;q52;Timer-9;Launched;00:35:30.389
tenant1;q43;Timer-10;Launched;00:35:30.672
tenant1;q15;Timer-11;Launched;00:35:30.673
tenant1;q3;Timer-12;Launched;00:35:30.740
tenant1;q80;Timer-13;Launched;00:35:30.840
tenant1;q37;Timer-14;Launched;00:35:30.973
tenant1;q12;Timer-15;Launched;00:35:31.123
tenant1;q55;Timer-16;Launched;00:35:31.240
tenant1;q12;Timer-17;Launched;00:35:31.306
tenant1;q53;Timer-18;Launched;00:35:31.323
tenant1;q81;Timer-19;Launched;00:35:31.690
tenant1;q28;Timer-20;Launched;00:35:31.840
tenant1;q21;Timer-21;Launched;00:35:31.857
tenant1;q63;Timer-22;Launched;00:35:32.041
tenant1;q12;Timer-23;Launched;00:35:32.041
tenant1;q15;Timer-24;Launched;00:35:32.157
tenant1;q21;Timer-25;Launched;00:35:32.441
tenant1;q52;Timer-1;Finished;00:35:35.826
tenant1;q28;Timer-3;Started;00:35:35.826
tenant1;q97;Timer-2;Finished;00:35:38.943
tenant1;q97;Timer-4;Started;00:35:38.944
tenant1;q86;Timer-0;Finished;00:35:39.220
tenant1;q96;Timer-5;Started;00:35:39.220
tenant1;q28;Timer-3;Finished;00:35:40.945
tenant1;q96;Timer-6;Started;00:35:40.945
tenant1;q96;Timer-5;Finished;00:35:41.601
tenant1;q96;Timer-7;Started;00:35:41.601
tenant1;q96;Timer-6;Finished;00:35:41.980
tenant1;q55;Timer-8;Started;00:35:41.980
tenant1;q96;Timer-7;Finished;00:35:42.340
tenant1;q52;Timer-9;Started;00:35:42.340
tenant1;q55;Timer-8;Finished;00:35:42.910
tenant1;q43;Timer-10;Started;00:35:42.910
tenant1;q52;Timer-9;Finished;00:35:43.683
tenant1;q15;Timer-11;Started;00:35:43.683
tenant1;q43;Timer-10;Finished;00:35:44.002
tenant1;q3;Timer-12;Started;00:35:44.002
tenant1;q97;Timer-4;Finished;00:35:44.521
tenant1;q80;Timer-13;Started;00:35:44.521
tenant1;q3;Timer-12;Finished;00:35:44.919
tenant1;q37;Timer-14;Started;00:35:44.919
tenant1;q15;Timer-11;Finished;00:35:45.601
tenant1;q12;Timer-15;Started;00:35:45.601
tenant1;q37;Timer-14;Finished;00:35:46.764
tenant1;q55;Timer-16;Started;00:35:46.764
tenant1;q12;Timer-15;Finished;00:35:47.449
tenant1;q12;Timer-17;Started;00:35:47.449
tenant1;q55;Timer-16;Finished;00:35:47.608
tenant1;q53;Timer-18;Started;00:35:47.608
tenant2;q50;Timer-26;Launched;00:35:48.075
tenant1;q12;Timer-17;Finished;00:35:48.456
tenant1;q81;Timer-19;Started;00:35:48.456
tenant2;q98;Timer-27;Launched;00:35:48.874
tenant1;q80;Timer-13;Finished;00:35:48.893
tenant1;q28;Timer-20;Started;00:35:48.893
tenant1;q53;Timer-18;Finished;00:35:49.246
tenant1;q21;Timer-21;Started;00:35:49.246
tenant2;q8;Timer-28;Launched;00:35:49.342
tenant1;q28;Timer-20;Finished;00:35:50.379
tenant1;q63;Timer-22;Started;00:35:50.379
tenant1;q81;Timer-19;Finished;00:35:50.855
tenant1;q12;Timer-23;Started;00:35:50.856
tenant1;q21;Timer-21;Finished;00:35:51.099
tenant1;q15;Timer-24;Started;00:35:51.099
tenant2;q4;Timer-29;Launched;00:35:51.276
tenant1;q63;Timer-22;Finished;00:35:51.397
tenant1;q21;Timer-25;Started;00:35:51.397
tenant2;q6;Timer-30;Launched;00:35:51.426
tenant2;q99;Timer-31;Launched;00:35:51.459
tenant2;q56;Timer-32;Launched;00:35:51.594
tenant2;q48;Timer-33;Launched;00:35:51.626
tenant2;q5;Timer-34;Launched;00:35:51.760
tenant2;q58;Timer-35;Launched;00:35:51.795
tenant2;q85;Timer-36;Launched;00:35:51.861
tenant1;q12;Timer-23;Finished;00:35:52.001
tenant2;q50;Timer-26;Started;00:35:52.001
tenant2;q23;Timer-37;Launched;00:35:52.045
tenant2;q16;Timer-38;Launched;00:35:52.046
tenant2;q96;Timer-39;Launched;00:35:52.079
tenant2;q24;Timer-40;Launched;00:35:52.096
tenant2;q25;Timer-41;Launched;00:35:52.129
tenant2;q79;Timer-42;Launched;00:35:52.196
tenant2;q11;Timer-43;Launched;00:35:52.229
tenant1;q15;Timer-24;Finished;00:35:52.382
tenant2;q98;Timer-27;Started;00:35:52.382
tenant1;q21;Timer-25;Finished;00:35:52.603
tenant2;q8;Timer-28;Started;00:35:52.603
tenant2;q50;Timer-26;Finished;00:35:53.064
tenant2;q4;Timer-29;Started;00:35:53.065
tenant2;q98;Timer-27;Finished;00:35:53.458
tenant2;q6;Timer-30;Started;00:35:53.458
tenant2;q8;Timer-28;Finished;00:35:53.500
tenant2;q99;Timer-31;Started;00:35:53.500
tenant2;q99;Timer-31;Finished;00:35:54.404
tenant2;q56;Timer-32;Started;00:35:54.404
tenant2;q93;Timer-44;Launched;00:35:54.412
tenant2;q4;Timer-29;Finished;00:35:54.826
tenant2;q48;Timer-33;Started;00:35:54.826
tenant2;q6;Timer-30;Finished;00:35:54.909
tenant2;q5;Timer-34;Started;00:35:54.909
tenant2;q56;Timer-32;Finished;00:35:55.329
tenant2;q58;Timer-35;Started;00:35:55.329
tenant2;q48;Timer-33;Finished;00:35:55.620
tenant2;q85;Timer-36;Started;00:35:55.621
tenant2;q5;Timer-34;Finished;00:35:56.137
tenant2;q23;Timer-37;Started;00:35:56.138
tenant2;q55;Timer-45;Launched;00:35:56.280
tenant2;q58;Timer-35;Finished;00:35:56.402
tenant2;q16;Timer-38;Started;00:35:56.402
tenant2;q16;Timer-38;Finished;00:35:57.066
tenant2;q96;Timer-39;Started;00:35:57.066
tenant2;q96;Timer-39;Finished;00:35:57.562
tenant2;q24;Timer-40;Started;00:35:57.562
tenant2;q24;Timer-40;Finished;00:35:57.969
tenant2;q25;Timer-41;Started;00:35:57.969
tenant2;q15;Timer-46;Launched;00:35:58.029
tenant2;q85;Timer-36;Finished;00:35:58.181
tenant2;q79;Timer-42;Started;00:35:58.182
tenant2;q79;Timer-42;Finished;00:35:59.010
tenant2;q11;Timer-43;Started;00:35:59.010
tenant2;q25;Timer-41;Finished;00:35:59.884
tenant2;q93;Timer-44;Started;00:35:59.885
tenant3;q93;Timer-99;Launched;00:36:00.054
tenant2;q13;Timer-47;Launched;00:36:00.113
tenant2;q6;Timer-48;Launched;00:36:00.147
tenant2;q93;Timer-44;Finished;00:36:00.181
tenant2;q55;Timer-45;Started;00:36:00.182
tenant2;q47;Timer-50;Launched;00:36:00.263
tenant2;q46;Timer-49;Launched;00:36:00.263
tenant2;q26;Timer-51;Launched;00:36:00.314
tenant2;q79;Timer-52;Launched;00:36:00.398
tenant2;q35;Timer-53;Launched;00:36:00.548
tenant2;q55;Timer-45;Finished;00:36:00.579
tenant2;q15;Timer-46;Started;00:36:00.580
tenant2;q11;Timer-43;Finished;00:36:00.590
tenant3;q93;Timer-99;Started;00:36:00.590
tenant2;q23;Timer-37;Finished;00:36:00.682
tenant2;q13;Timer-47;Started;00:36:00.682
tenant3;q93;Timer-99;Finished;00:36:00.766
tenant2;q6;Timer-48;Started;00:36:00.766
tenant3;q80;Timer-100;Launched;00:36:01.020
tenant2;q88;Timer-54;Launched;00:36:01.214
tenant2;q13;Timer-47;Finished;00:36:01.371
tenant2;q47;Timer-50;Started;00:36:01.371
tenant2;q15;Timer-46;Finished;00:36:01.387
tenant2;q46;Timer-49;Started;00:36:01.387
tenant2;q17;Timer-55;Launched;00:36:02.031
tenant2;q46;Timer-49;Finished;00:36:02.188
tenant2;q26;Timer-51;Started;00:36:02.188
tenant2;q18;Timer-56;Launched;00:36:02.214
tenant2;q56;Timer-57;Launched;00:36:02.331
tenant2;q6;Timer-48;Finished;00:36:02.373
tenant2;q79;Timer-52;Started;00:36:02.374
tenant2;q10;Timer-58;Launched;00:36:02.398
tenant2;q16;Timer-59;Launched;00:36:02.432
tenant2;q63;Timer-60;Launched;00:36:02.432
tenant2;q3;Timer-62;Launched;00:36:02.499
tenant2;q53;Timer-61;Launched;00:36:02.499
tenant2;q56;Timer-63;Launched;00:36:02.565
tenant2;q60;Timer-64;Launched;00:36:02.565
tenant2;q49;Timer-65;Launched;00:36:02.599
tenant2;q90;Timer-66;Launched;00:36:02.665
tenant2;q26;Timer-51;Finished;00:36:02.696
tenant2;q35;Timer-53;Started;00:36:02.696
tenant2;q5;Timer-67;Launched;00:36:02.749
tenant2;q46;Timer-68;Launched;00:36:02.899
tenant2;q79;Timer-52;Finished;00:36:02.917
tenant3;q80;Timer-100;Started;00:36:02.917
tenant2;q40;Timer-69;Launched;00:36:03.050
tenant2;q80;Timer-70;Launched;00:36:03.200
tenant3;q37;Timer-101;Launched;00:36:03.254
tenant2;q33;Timer-71;Launched;00:36:03.300
tenant2;q66;Timer-72;Launched;00:36:03.366
tenant2;q73;Timer-73;Launched;00:36:03.383
tenant2;q70;Timer-74;Launched;00:36:03.400
tenant2;q53;Timer-75;Launched;00:36:03.466
tenant2;q1;Timer-76;Launched;00:36:03.483
tenant2;q95;Timer-77;Launched;00:36:03.567
tenant2;q36;Timer-78;Launched;00:36:03.584
tenant2;q47;Timer-50;Finished;00:36:03.611
tenant2;q88;Timer-54;Started;00:36:03.611
tenant2;q63;Timer-79;Launched;00:36:03.616
tenant2;q18;Timer-80;Launched;00:36:03.701
tenant2;q91;Timer-81;Launched;00:36:03.867
tenant2;q28;Timer-82;Launched;00:36:03.867
tenant2;q74;Timer-83;Launched;00:36:03.884
tenant2;q27;Timer-84;Launched;00:36:03.884
tenant2;q65;Timer-85;Launched;00:36:03.884
tenant2;q81;Timer-86;Launched;00:36:04.017
tenant2;q53;Timer-87;Launched;00:36:04.101
tenant2;q4;Timer-88;Launched;00:36:04.117
tenant2;q62;Timer-89;Launched;00:36:04.418
tenant2;q18;Timer-90;Launched;00:36:04.468
tenant2;q11;Timer-91;Launched;00:36:04.485
tenant2;q58;Timer-92;Launched;00:36:04.518
tenant2;q39;Timer-93;Launched;00:36:04.652
