TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant3;q93;Timer-0;Launched;22:09:51.458
tenant3;q93;Timer-0;Started;22:09:51.458
tenant3;q80;Timer-1;Launched;22:09:52.423
tenant3;q80;Timer-1;Started;22:09:52.423
tenant3;q37;Timer-2;Launched;22:09:54.658
tenant3;q37;Timer-2;Started;22:09:54.658
tenant3;q28;Timer-3;Launched;22:09:56.658
tenant3;q96;Timer-4;Launched;22:09:56.824
tenant3;q89;Timer-5;Launched;22:09:56.858
tenant3;q93;Timer-0;Finished;22:09:58.939
tenant3;q28;Timer-3;Started;22:09:58.939
tenant3;q21;Timer-6;Launched;22:09:58.942
tenant3;q12;Timer-7;Launched;22:09:59.041
tenant3;q3;Timer-8;Launched;22:09:59.475
tenant3;q86;Timer-9;Launched;22:09:59.542
tenant3;q20;Timer-10;Launched;22:10:01.425
tenant3;q15;Timer-11;Launched;22:10:03.559
tenant3;q96;Timer-12;Launched;22:10:03.560
tenant3;q89;Timer-13;Launched;22:10:03.609
tenant3;q21;Timer-14;Launched;22:10:03.659
tenant3;q22;Timer-15;Launched;22:10:03.727
tenant3;q42;Timer-16;Launched;22:10:03.760
tenant3;q53;Timer-17;Launched;22:10:04.644
tenant3;q97;Timer-18;Launched;22:10:05.011
tenant3;q52;Timer-19;Launched;22:10:05.180
tenant3;q42;Timer-20;Launched;22:10:05.197
tenant3;q86;Timer-21;Launched;22:10:05.497
tenant3;q12;Timer-22;Launched;22:10:05.547
tenant3;q63;Timer-23;Launched;22:10:05.781
tenant3;q98;Timer-24;Launched;22:10:06.581
tenant3;q20;Timer-25;Launched;22:10:06.649
tenant3;q98;Timer-26;Launched;22:10:06.816
tenant3;q37;Timer-2;Finished;22:10:06.955
tenant3;q96;Timer-4;Started;22:10:06.955
tenant3;q28;Timer-3;Finished;22:10:06.955
tenant3;q89;Timer-5;Started;22:10:06.955
tenant3;q80;Timer-1;Finished;22:10:06.955
tenant3;q21;Timer-6;Started;22:10:06.956
tenant3;q43;Timer-27;Launched;22:10:07.082
tenant3;q15;Timer-28;Launched;22:10:07.399
tenant3;q15;Timer-29;Launched;22:10:07.717
tenant3;q15;Timer-30;Launched;22:10:08.000
tenant3;q52;Timer-31;Launched;22:10:08.183
tenant3;q43;Timer-32;Launched;22:10:08.284
tenant3;q82;Timer-33;Launched;22:10:08.301
tenant3;q96;Timer-4;Finished;22:10:08.474
tenant3;q12;Timer-7;Started;22:10:08.475
tenant3;q93;Timer-34;Launched;22:10:08.619
tenant3;q89;Timer-35;Launched;22:10:08.703
tenant3;q63;Timer-36;Launched;22:10:09.153
tenant3;q21;Timer-37;Launched;22:10:09.220
tenant3;q21;Timer-6;Finished;22:10:09.423
tenant3;q3;Timer-8;Started;22:10:09.424
tenant3;q89;Timer-5;Finished;22:10:09.980
tenant3;q86;Timer-9;Started;22:10:09.980
tenant3;q3;Timer-8;Finished;22:10:10.115
tenant3;q20;Timer-10;Started;22:10:10.115
tenant3;q12;Timer-7;Finished;22:10:10.116
tenant3;q15;Timer-11;Started;22:10:10.116
tenant3;q86;Timer-9;Finished;22:10:11.298
tenant3;q96;Timer-12;Started;22:10:11.298
tenant3;q20;Timer-10;Finished;22:10:11.803
tenant3;q89;Timer-13;Started;22:10:11.803
tenant3;q96;Timer-12;Finished;22:10:11.874
tenant3;q21;Timer-14;Started;22:10:11.874
tenant3;q15;Timer-11;Finished;22:10:11.906
tenant3;q22;Timer-15;Started;22:10:11.906
tenant3;q89;Timer-13;Finished;22:10:13.024
tenant3;q42;Timer-16;Started;22:10:13.024
tenant3;q21;Timer-14;Finished;22:10:13.447
tenant3;q53;Timer-17;Started;22:10:13.447
tenant3;q42;Timer-16;Finished;22:10:13.685
tenant3;q97;Timer-18;Started;22:10:13.685
tenant3;q53;Timer-17;Finished;22:10:14.714
tenant3;q52;Timer-19;Started;22:10:14.714
tenant3;q52;Timer-19;Finished;22:10:15.628
tenant3;q42;Timer-20;Started;22:10:15.628
tenant3;q42;Timer-20;Finished;22:10:16.286
tenant3;q86;Timer-21;Started;22:10:16.286
tenant3;q97;Timer-18;Finished;22:10:16.669
tenant3;q12;Timer-22;Started;22:10:16.669
tenant3;q86;Timer-21;Finished;22:10:17.313
tenant3;q63;Timer-23;Started;22:10:17.313
tenant3;q12;Timer-22;Finished;22:10:17.880
tenant3;q98;Timer-24;Started;22:10:17.880
tenant3;q98;Timer-24;Finished;22:10:18.705
tenant3;q20;Timer-25;Started;22:10:18.705
tenant3;q63;Timer-23;Finished;22:10:18.887
tenant3;q98;Timer-26;Started;22:10:18.887
tenant3;q20;Timer-25;Finished;22:10:19.315
tenant3;q43;Timer-27;Started;22:10:19.316
tenant3;q98;Timer-26;Finished;22:10:20.056
tenant3;q15;Timer-28;Started;22:10:20.056
tenant3;q22;Timer-15;Finished;22:10:20.364
tenant3;q15;Timer-29;Started;22:10:20.364
tenant3;q43;Timer-27;Finished;22:10:20.473
tenant3;q15;Timer-30;Started;22:10:20.473
tenant3;q15;Timer-30;Finished;22:10:21.483
tenant3;q52;Timer-31;Started;22:10:21.483
tenant3;q15;Timer-28;Finished;22:10:21.749
tenant3;q43;Timer-32;Started;22:10:21.749
tenant3;q15;Timer-29;Finished;22:10:21.753
tenant3;q82;Timer-33;Started;22:10:21.753
tenant3;q52;Timer-31;Finished;22:10:22.026
