TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant5;q15;Timer-0;Launched;23:43:51.802
tenant5;q15;Timer-0;Started;23:43:51.802
tenant5;q98;Timer-1;Launched;23:43:52.552
tenant5;q98;Timer-1;Started;23:43:52.552
tenant5;q42;Timer-2;Launched;23:43:52.986
tenant5;q42;Timer-2;Started;23:43:52.986
tenant5;q96;Timer-3;Launched;23:43:53.497
tenant5;q89;Timer-4;Launched;23:43:53.616
tenant5;q41;Timer-5;Launched;23:43:53.616
tenant5;q89;Timer-6;Launched;23:43:53.888
tenant5;q86;Timer-7;Launched;23:43:53.933
tenant5;q55;Timer-8;Launched;23:43:54.188
tenant5;q97;Timer-9;Launched;23:43:54.188
tenant5;q89;Timer-10;Launched;23:43:54.293
tenant5;q22;Timer-11;Launched;23:43:54.518
tenant5;q15;Timer-12;Launched;23:43:54.878
tenant5;q93;Timer-13;Launched;23:43:55.418
tenant5;q53;Timer-14;Launched;23:43:56.048
tenant5;q52;Timer-15;Launched;23:43:58.643
tenant5;q12;Timer-16;Launched;23:43:59.424
tenant5;q52;Timer-17;Launched;23:43:59.664
tenant5;q53;Timer-18;Launched;23:43:59.784
tenant5;q41;Timer-19;Launched;23:43:59.799
tenant5;q28;Timer-20;Launched;23:44:00.084
tenant5;q20;Timer-21;Launched;23:44:00.160
tenant5;q28;Timer-22;Launched;23:44:00.476
tenant5;q53;Timer-23;Launched;23:44:00.505
tenant5;q22;Timer-24;Launched;23:44:00.656
tenant5;q81;Timer-25;Launched;23:44:00.986
tenant5;q36;Timer-26;Launched;23:44:01.661
tenant5;q37;Timer-27;Launched;23:44:01.677
tenant5;q42;Timer-28;Launched;23:44:01.707
tenant5;q53;Timer-29;Launched;23:44:01.737
tenant5;q97;Timer-30;Launched;23:44:01.738
tenant5;q3;Timer-31;Launched;23:44:02.263
tenant5;q22;Timer-32;Launched;23:44:02.803
tenant5;q81;Timer-33;Launched;23:44:03.028
tenant5;q28;Timer-34;Launched;23:44:03.029
tenant5;q20;Timer-35;Launched;23:44:03.254
tenant5;q42;Timer-2;Finished;23:44:06.446
tenant5;q96;Timer-3;Started;23:44:06.446
tenant5;q96;Timer-3;Finished;23:44:07.989
tenant5;q89;Timer-4;Started;23:44:07.989
tenant5;q15;Timer-0;Finished;23:44:08.871
tenant5;q41;Timer-5;Started;23:44:08.871
tenant5;q98;Timer-1;Finished;23:44:09.020
tenant5;q89;Timer-6;Started;23:44:09.020
tenant5;q41;Timer-5;Finished;23:44:11.893
tenant5;q86;Timer-7;Started;23:44:11.894
tenant5;q89;Timer-6;Finished;23:44:12.255
tenant5;q55;Timer-8;Started;23:44:12.255
tenant5;q89;Timer-4;Finished;23:44:12.840
tenant5;q97;Timer-9;Started;23:44:12.840
tenant5;q55;Timer-8;Finished;23:44:15.378
tenant5;q89;Timer-10;Started;23:44:15.378
tenant5;q86;Timer-7;Finished;23:44:15.561
tenant5;q22;Timer-11;Started;23:44:15.561
tenant5;q89;Timer-10;Finished;23:44:17.181
tenant5;q15;Timer-12;Started;23:44:17.181
tenant5;q15;Timer-12;Finished;23:44:19.734
tenant5;q93;Timer-13;Started;23:44:19.734
tenant5;q97;Timer-9;Finished;23:44:23.809
tenant5;q53;Timer-14;Started;23:44:23.810
tenant5;q53;Timer-14;Finished;23:44:27.137
tenant5;q52;Timer-15;Started;23:44:27.137
tenant5;q93;Timer-13;Finished;23:44:28.364
tenant5;q12;Timer-16;Started;23:44:28.364
tenant5;q52;Timer-15;Finished;23:44:29.177
tenant5;q52;Timer-17;Started;23:44:29.177
tenant5;q12;Timer-16;Finished;23:44:29.894
tenant5;q53;Timer-18;Started;23:44:29.894
tenant5;q52;Timer-17;Finished;23:44:30.714
tenant5;q41;Timer-19;Started;23:44:30.714
tenant5;q41;Timer-19;Finished;23:44:31.169
tenant5;q28;Timer-20;Started;23:44:31.170
tenant5;q53;Timer-18;Finished;23:44:31.451
tenant5;q20;Timer-21;Started;23:44:31.452
tenant5;q22;Timer-11;Finished;23:44:31.459
tenant5;q28;Timer-22;Started;23:44:31.459
tenant5;q28;Timer-20;Finished;23:44:39.733
tenant5;q53;Timer-23;Started;23:44:39.733
tenant5;q28;Timer-22;Finished;23:44:39.826
tenant5;q22;Timer-24;Started;23:44:39.826
tenant5;q53;Timer-23;Finished;23:44:40.860
tenant5;q81;Timer-25;Started;23:44:40.860
tenant5;q20;Timer-21;Finished;23:44:41.181
tenant5;q36;Timer-26;Started;23:44:41.181
tenant5;q36;Timer-26;Finished;23:44:44.027
tenant5;q37;Timer-27;Started;23:44:44.028
tenant5;q37;Timer-27;Finished;23:44:46.240
tenant5;q42;Timer-28;Started;23:44:46.240
tenant5;q81;Timer-25;Finished;23:44:46.908
tenant5;q53;Timer-29;Started;23:44:46.908
tenant5;q42;Timer-28;Finished;23:44:47.724
tenant5;q97;Timer-30;Started;23:44:47.724
tenant5;q53;Timer-29;Finished;23:44:49.269
tenant5;q3;Timer-31;Started;23:44:49.269
tenant5;q3;Timer-31;Finished;23:44:50.440
tenant5;q22;Timer-32;Started;23:44:50.440
tenant5;q22;Timer-24;Finished;23:44:53.431
tenant5;q81;Timer-33;Started;23:44:53.432
tenant5;q97;Timer-30;Finished;23:44:53.910
tenant5;q28;Timer-34;Started;23:44:53.910
tenant5;q28;Timer-34;Finished;23:44:57.998
tenant5;q20;Timer-35;Started;23:44:57.998
tenant5;q20;Timer-35;Finished;23:44:59.242
tenant5;q81;Timer-33;Finished;23:45:00.204
tenant5;q22;Timer-32;Finished;23:45:03.432
