TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant4;q59;Timer-0;Launched;09:09:35.703
tenant4;q59;Timer-0;Started;09:09:35.703
tenant4;q4;Timer-1;Launched;09:09:40.502
tenant4;q4;Timer-1;Started;09:09:40.502
tenant4;q11;Timer-2;Launched;09:09:41.921
tenant4;q11;Timer-2;Started;09:09:41.921
tenant4;q4;Timer-3;Launched;09:09:43.563
tenant4;q54;Timer-4;Launched;09:09:44.373
tenant4;q18;Timer-5;Launched;09:09:44.523
tenant4;q14;Timer-6;Launched;09:09:49.354
tenant4;q59;Timer-0;Finished;09:09:49.729
tenant4;q4;Timer-3;Started;09:09:49.729
tenant4;q49;Timer-7;Launched;09:09:49.773
tenant4;q4;Timer-1;Finished;09:09:49.863
tenant4;q54;Timer-4;Started;09:09:49.863
tenant4;q11;Timer-2;Finished;09:09:49.863
tenant4;q18;Timer-5;Started;09:09:49.863
tenant4;q8;Timer-8;Launched;09:09:51.664
tenant4;q29;Timer-9;Launched;09:09:51.843
tenant4;q54;Timer-4;Finished;09:09:54.248
tenant4;q14;Timer-6;Started;09:09:54.248
tenant4;q4;Timer-3;Finished;09:09:54.570
tenant4;q49;Timer-7;Started;09:09:54.570
tenant4;q18;Timer-5;Finished;09:09:54.880
tenant4;q8;Timer-8;Started;09:09:54.880
tenant4;q33;Timer-10;Launched;09:09:55.714
tenant4;q14;Timer-11;Launched;09:09:57.580
tenant4;q49;Timer-7;Finished;09:09:58.340
tenant4;q29;Timer-9;Started;09:09:58.340
tenant4;q8;Timer-8;Finished;09:09:58.350
tenant4;q33;Timer-10;Started;09:09:58.350
tenant4;q11;Timer-12;Launched;09:10:00.844
tenant4;q33;Timer-10;Finished;09:10:01.585
tenant4;q14;Timer-11;Started;09:10:01.585
tenant4;q29;Timer-9;Finished;09:10:02.393
tenant4;q11;Timer-12;Started;09:10:02.393
tenant4;q33;Timer-13;Launched;09:10:03.875
tenant4;q54;Timer-14;Launched;09:10:03.964
tenant4;q48;Timer-15;Launched;09:10:07.025
tenant4;q11;Timer-12;Finished;09:10:08.411
tenant4;q33;Timer-13;Started;09:10:08.411
tenant4;q33;Timer-13;Finished;09:10:11.426
tenant4;q54;Timer-14;Started;09:10:11.426
tenant4;q54;Timer-14;Finished;09:10:13.937
tenant4;q48;Timer-15;Started;09:10:13.937
tenant4;q8;Timer-16;Launched;09:10:14.465
tenant4;q48;Timer-15;Finished;09:10:16.338
tenant4;q8;Timer-16;Started;09:10:16.338
tenant4;q39;Timer-17;Launched;09:10:16.801
tenant4;q14;Timer-6;Finished;09:10:17.516
tenant4;q39;Timer-17;Started;09:10:17.516
tenant4;q31;Timer-18;Launched;09:10:18.005
tenant4;q56;Timer-19;Launched;09:10:18.455
tenant4;q8;Timer-16;Finished;09:10:18.570
tenant4;q31;Timer-18;Started;09:10:18.570
tenant4;q44;Timer-20;Launched;09:10:21.695
tenant4;q31;Timer-18;Finished;09:10:22.376
tenant4;q56;Timer-19;Started;09:10:22.376
tenant4;q25;Timer-21;Launched;09:10:22.595
tenant4;q39;Timer-17;Finished;09:10:25.610
tenant4;q44;Timer-20;Started;09:10:25.610
tenant4;q14;Timer-11;Finished;09:10:25.650
tenant4;q25;Timer-21;Started;09:10:25.650
tenant4;q56;Timer-19;Finished;09:10:25.682
tenant4;q44;Timer-20;Finished;09:10:27.226
tenant4;q25;Timer-21;Finished;09:10:28.081
tenant4;q56;Timer-22;Launched;09:10:29.676
tenant4;q56;Timer-22;Started;09:10:29.676
tenant4;q18;Timer-23;Launched;09:10:30.005
tenant4;q18;Timer-23;Started;09:10:30.005
tenant4;q56;Timer-22;Finished;09:10:31.370
tenant4;q24;Timer-24;Launched;09:10:31.806
tenant4;q24;Timer-24;Started;09:10:31.806
tenant4;q24;Timer-24;Finished;09:10:32.477
tenant4;q18;Timer-23;Finished;09:10:32.619
tenant4;q48;Timer-25;Launched;09:10:37.866
tenant4;q48;Timer-25;Started;09:10:37.866
tenant4;q48;Timer-25;Finished;09:10:38.923
tenant4;q4;Timer-26;Launched;09:10:41.168
tenant4;q4;Timer-26;Started;09:10:41.168
tenant4;q14;Timer-27;Launched;09:10:41.768
tenant4;q14;Timer-27;Started;09:10:41.768
tenant4;q8;Timer-28;Launched;09:10:42.159
tenant4;q8;Timer-28;Started;09:10:42.159
tenant4;q11;Timer-29;Launched;09:10:42.596
tenant4;q49;Timer-30;Launched;09:10:42.848
tenant4;q9;Timer-31;Launched;09:10:43.000
tenant4;q46;Timer-32;Launched;09:10:45.850
tenant4;q49;Timer-33;Launched;09:10:47.644
tenant4;q4;Timer-26;Finished;09:10:47.961
tenant4;q11;Timer-29;Started;09:10:47.961
tenant4;q29;Timer-34;Launched;09:10:48.250
tenant4;q8;Timer-28;Finished;09:10:48.730
tenant4;q49;Timer-30;Started;09:10:48.730
tenant4;q46;Timer-35;Launched;09:10:52.150
tenant4;q11;Timer-29;Finished;09:10:52.502
tenant4;q9;Timer-31;Started;09:10:52.502
tenant4;q31;Timer-36;Launched;09:10:52.990
tenant4;q49;Timer-30;Finished;09:10:54.163
tenant4;q46;Timer-32;Started;09:10:54.163
tenant4;q9;Timer-31;Finished;09:10:54.596
tenant4;q49;Timer-33;Started;09:10:54.596
tenant4;q46;Timer-32;Finished;09:10:56.180
tenant4;q29;Timer-34;Started;09:10:56.180
tenant4;q49;Timer-33;Finished;09:10:58.098
tenant4;q46;Timer-35;Started;09:10:58.098
tenant4;q56;Timer-37;Launched;09:10:59.111
tenant4;q46;Timer-38;Launched;09:10:59.531
