TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant5;q15;Timer-0;Launched;23:28:32.077
tenant5;q15;Timer-0;Started;23:28:32.078
tenant5;q98;Timer-1;Launched;23:28:33.231
tenant5;q98;Timer-1;Started;23:28:33.231
tenant5;q42;Timer-2;Launched;23:28:33.900
tenant5;q42;Timer-2;Started;23:28:33.901
tenant5;q96;Timer-3;Launched;23:28:34.685
tenant5;q89;Timer-4;Launched;23:28:34.869
tenant5;q41;Timer-5;Launched;23:28:34.870
tenant5;q89;Timer-6;Launched;23:28:35.285
tenant5;q86;Timer-7;Launched;23:28:35.356
tenant5;q55;Timer-8;Launched;23:28:35.747
tenant5;q97;Timer-9;Launched;23:28:35.748
tenant5;q89;Timer-10;Launched;23:28:35.909
tenant5;q22;Timer-11;Launched;23:28:36.256
tenant5;q15;Timer-12;Launched;23:28:36.808
tenant5;q93;Timer-13;Launched;23:28:37.640
tenant5;q53;Timer-14;Launched;23:28:38.609
tenant5;q52;Timer-15;Launched;23:28:42.602
tenant5;q12;Timer-16;Launched;23:28:43.802
tenant5;q52;Timer-17;Launched;23:28:44.171
tenant5;q53;Timer-18;Launched;23:28:44.357
tenant5;q41;Timer-19;Launched;23:28:44.380
tenant5;q28;Timer-20;Launched;23:28:44.818
tenant5;q20;Timer-21;Launched;23:28:44.934
tenant5;q28;Timer-22;Launched;23:28:45.418
tenant5;q53;Timer-23;Launched;23:28:45.464
tenant5;q22;Timer-24;Launched;23:28:45.696
tenant5;q81;Timer-25;Launched;23:28:46.205
tenant5;q42;Timer-2;Finished;23:28:46.871
tenant5;q96;Timer-3;Started;23:28:46.871
tenant5;q36;Timer-26;Launched;23:28:47.243
tenant5;q37;Timer-27;Launched;23:28:47.266
tenant5;q42;Timer-28;Launched;23:28:47.313
tenant5;q53;Timer-29;Launched;23:28:47.360
tenant5;q97;Timer-30;Launched;23:28:47.360
tenant5;q98;Timer-1;Finished;23:28:47.876
tenant5;q89;Timer-4;Started;23:28:47.876
tenant5;q3;Timer-31;Launched;23:28:48.167
tenant5;q96;Timer-3;Finished;23:28:48.514
tenant5;q41;Timer-5;Started;23:28:48.514
tenant5;q22;Timer-32;Launched;23:28:48.998
tenant5;q81;Timer-33;Launched;23:28:49.346
tenant5;q28;Timer-34;Launched;23:28:49.347
tenant5;q20;Timer-35;Launched;23:28:49.693
tenant5;q15;Timer-0;Finished;23:28:50.101
tenant5;q89;Timer-6;Started;23:28:50.101
tenant5;q41;Timer-5;Finished;23:28:50.491
tenant5;q86;Timer-7;Started;23:28:50.491
tenant5;q89;Timer-4;Finished;23:28:51.404
tenant5;q55;Timer-8;Started;23:28:51.405
tenant5;q86;Timer-7;Finished;23:28:53.189
tenant5;q97;Timer-9;Started;23:28:53.189
tenant5;q89;Timer-6;Finished;23:28:53.426
tenant5;q89;Timer-10;Started;23:28:53.426
tenant5;q55;Timer-8;Finished;23:28:53.502
tenant5;q22;Timer-11;Started;23:28:53.502
tenant5;q89;Timer-10;Finished;23:28:57.059
tenant5;q15;Timer-12;Started;23:28:57.059
tenant5;q15;Timer-12;Finished;23:29:01.485
tenant5;q93;Timer-13;Started;23:29:01.486
tenant5;q97;Timer-9;Finished;23:29:04.137
tenant5;q53;Timer-14;Started;23:29:04.137
tenant5;q53;Timer-14;Finished;23:29:06.502
tenant5;q52;Timer-15;Started;23:29:06.502
tenant5;q93;Timer-13;Finished;23:29:08.289
tenant5;q12;Timer-16;Started;23:29:08.289
tenant5;q52;Timer-15;Finished;23:29:08.532
tenant5;q52;Timer-17;Started;23:29:08.532
tenant5;q22;Timer-11;Finished;23:29:09.459
tenant5;q53;Timer-18;Started;23:29:09.459
tenant5;q12;Timer-16;Finished;23:29:10.369
tenant5;q41;Timer-19;Started;23:29:10.369
tenant5;q52;Timer-17;Finished;23:29:10.380
tenant5;q28;Timer-20;Started;23:29:10.380
tenant5;q53;Timer-18;Finished;23:29:13.534
tenant5;q20;Timer-21;Started;23:29:13.534
tenant5;q41;Timer-19;Finished;23:29:15.212
tenant5;q28;Timer-22;Started;23:29:15.212
tenant5;q28;Timer-20;Finished;23:29:18.668
tenant5;q53;Timer-23;Started;23:29:18.668
tenant5;q20;Timer-21;Finished;23:29:18.677
tenant5;q22;Timer-24;Started;23:29:18.677
tenant5;q28;Timer-22;Finished;23:29:18.968
tenant5;q81;Timer-25;Started;23:29:18.968
tenant5;q53;Timer-23;Finished;23:29:20.196
tenant5;q36;Timer-26;Started;23:29:20.196
tenant5;q36;Timer-26;Finished;23:29:23.330
tenant5;q37;Timer-27;Started;23:29:23.330
tenant5;q81;Timer-25;Finished;23:29:24.419
tenant5;q42;Timer-28;Started;23:29:24.419
tenant5;q37;Timer-27;Finished;23:29:25.568
tenant5;q53;Timer-29;Started;23:29:25.568
tenant5;q42;Timer-28;Finished;23:29:25.599
tenant5;q97;Timer-30;Started;23:29:25.599
tenant5;q53;Timer-29;Finished;23:29:27.813
tenant5;q3;Timer-31;Started;23:29:27.813
tenant5;q3;Timer-31;Finished;23:29:28.787
tenant5;q22;Timer-32;Started;23:29:28.787
tenant5;q22;Timer-24;Finished;23:29:31.807
tenant5;q81;Timer-33;Started;23:29:31.807
tenant5;q97;Timer-30;Finished;23:29:34.421
tenant5;q28;Timer-34;Started;23:29:34.422
tenant5;q28;Timer-34;Finished;23:29:38.509
tenant5;q20;Timer-35;Started;23:29:38.509
tenant5;q81;Timer-33;Finished;23:29:39.264
tenant5;q20;Timer-35;Finished;23:29:39.754
tenant5;q22;Timer-32;Finished;23:29:41.205
