TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant5;q15;Timer-0;Launched;23:39:43.045
tenant5;q15;Timer-0;Started;23:39:43.046
tenant5;q98;Timer-1;Launched;23:39:43.878
tenant5;q98;Timer-1;Started;23:39:43.879
tenant5;q42;Timer-2;Launched;23:39:44.362
tenant5;q42;Timer-2;Started;23:39:44.363
tenant5;q96;Timer-3;Launched;23:39:44.928
tenant5;q41;Timer-5;Launched;23:39:45.061
tenant5;q89;Timer-4;Launched;23:39:45.062
tenant5;q89;Timer-6;Launched;23:39:45.363
tenant5;q86;Timer-7;Launched;23:39:45.413
tenant5;q55;Timer-8;Launched;23:39:45.696
tenant5;q97;Timer-9;Launched;23:39:45.696
tenant5;q89;Timer-10;Launched;23:39:45.813
tenant5;q22;Timer-11;Launched;23:39:46.063
tenant5;q15;Timer-12;Launched;23:39:46.464
tenant5;q93;Timer-13;Launched;23:39:47.064
tenant5;q53;Timer-14;Launched;23:39:47.763
tenant5;q52;Timer-15;Launched;23:39:50.647
tenant5;q12;Timer-16;Launched;23:39:51.514
tenant5;q52;Timer-17;Launched;23:39:51.780
tenant5;q53;Timer-18;Launched;23:39:51.914
tenant5;q41;Timer-19;Launched;23:39:51.931
tenant5;q28;Timer-20;Launched;23:39:52.248
tenant5;q20;Timer-21;Launched;23:39:52.331
tenant5;q28;Timer-22;Launched;23:39:52.681
tenant5;q53;Timer-23;Launched;23:39:52.715
tenant5;q22;Timer-24;Launched;23:39:52.881
tenant5;q81;Timer-25;Launched;23:39:53.248
tenant5;q36;Timer-26;Launched;23:39:53.998
tenant5;q37;Timer-27;Launched;23:39:54.016
tenant5;q42;Timer-28;Launched;23:39:54.049
tenant5;q97;Timer-30;Launched;23:39:54.083
tenant5;q53;Timer-29;Launched;23:39:54.083
tenant5;q3;Timer-31;Launched;23:39:54.668
tenant5;q22;Timer-32;Launched;23:39:55.269
tenant5;q81;Timer-33;Launched;23:39:55.519
tenant5;q28;Timer-34;Launched;23:39:55.519
tenant5;q20;Timer-35;Launched;23:39:55.769
tenant5;q42;Timer-2;Finished;23:39:58.203
tenant5;q96;Timer-3;Started;23:39:58.203
tenant5;q98;Timer-1;Finished;23:39:58.947
tenant5;q41;Timer-5;Started;23:39:58.947
tenant5;q96;Timer-3;Finished;23:39:59.824
tenant5;q89;Timer-4;Started;23:39:59.824
tenant5;q15;Timer-0;Finished;23:40:00.223
tenant5;q89;Timer-6;Started;23:40:00.224
tenant5;q41;Timer-5;Finished;23:40:00.433
tenant5;q86;Timer-7;Started;23:40:00.433
tenant5;q86;Timer-7;Finished;23:40:03.658
tenant5;q55;Timer-8;Started;23:40:03.658
tenant5;q89;Timer-4;Finished;23:40:03.810
tenant5;q97;Timer-9;Started;23:40:03.810
tenant5;q89;Timer-6;Finished;23:40:03.836
tenant5;q89;Timer-10;Started;23:40:03.836
tenant5;q55;Timer-8;Finished;23:40:07.386
tenant5;q22;Timer-11;Started;23:40:07.386
tenant5;q89;Timer-10;Finished;23:40:07.697
tenant5;q15;Timer-12;Started;23:40:07.697
tenant5;q15;Timer-12;Finished;23:40:10.421
tenant5;q93;Timer-13;Started;23:40:10.422
tenant5;q97;Timer-9;Finished;23:40:14.747
tenant5;q53;Timer-14;Started;23:40:14.747
tenant5;q53;Timer-14;Finished;23:40:17.594
tenant5;q52;Timer-15;Started;23:40:17.595
tenant5;q93;Timer-13;Finished;23:40:18.827
tenant5;q12;Timer-16;Started;23:40:18.827
tenant5;q52;Timer-15;Finished;23:40:19.087
tenant5;q52;Timer-17;Started;23:40:19.087
tenant5;q12;Timer-16;Finished;23:40:20.426
tenant5;q53;Timer-18;Started;23:40:20.427
tenant5;q52;Timer-17;Finished;23:40:20.576
tenant5;q41;Timer-19;Started;23:40:20.576
tenant5;q41;Timer-19;Finished;23:40:21.479
tenant5;q28;Timer-20;Started;23:40:21.479
tenant5;q53;Timer-18;Finished;23:40:21.963
tenant5;q20;Timer-21;Started;23:40:21.963
tenant5;q22;Timer-11;Finished;23:40:23.605
tenant5;q28;Timer-22;Started;23:40:23.605
tenant5;q28;Timer-20;Finished;23:40:29.933
tenant5;q53;Timer-23;Started;23:40:29.933
tenant5;q28;Timer-22;Finished;23:40:30.074
tenant5;q22;Timer-24;Started;23:40:30.075
tenant5;q20;Timer-21;Finished;23:40:31.257
tenant5;q81;Timer-25;Started;23:40:31.257
tenant5;q53;Timer-23;Finished;23:40:31.537
tenant5;q36;Timer-26;Started;23:40:31.537
tenant5;q36;Timer-26;Finished;23:40:34.286
tenant5;q37;Timer-27;Started;23:40:34.286
tenant5;q37;Timer-27;Finished;23:40:36.084
tenant5;q42;Timer-28;Started;23:40:36.084
tenant5;q81;Timer-25;Finished;23:40:37.236
tenant5;q97;Timer-30;Started;23:40:37.236
tenant5;q42;Timer-28;Finished;23:40:37.413
tenant5;q53;Timer-29;Started;23:40:37.413
tenant5;q53;Timer-29;Finished;23:40:41.710
tenant5;q3;Timer-31;Started;23:40:41.710
tenant5;q3;Timer-31;Finished;23:40:42.901
tenant5;q22;Timer-32;Started;23:40:42.901
tenant5;q97;Timer-30;Finished;23:40:43.948
tenant5;q81;Timer-33;Started;23:40:43.948
tenant5;q22;Timer-24;Finished;23:40:44.816
tenant5;q28;Timer-34;Started;23:40:44.816
tenant5;q28;Timer-34;Finished;23:40:49.348
tenant5;q20;Timer-35;Started;23:40:49.348
tenant5;q81;Timer-33;Finished;23:40:50.460
tenant5;q20;Timer-35;Finished;23:40:51.227
tenant5;q22;Timer-32;Finished;23:40:54.821
