TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant2;q50;Timer-0;Launched;09:12:17.163
tenant2;q50;Timer-0;Started;09:12:17.164
tenant2;q98;Timer-1;Launched;09:12:18.472
tenant2;q98;Timer-1;Started;09:12:18.473
tenant2;q8;Timer-2;Launched;09:12:19.237
tenant2;q8;Timer-2;Started;09:12:19.237
tenant2;q4;Timer-3;Launched;09:12:22.400
tenant2;q6;Timer-4;Launched;09:12:22.645
tenant2;q99;Timer-5;Launched;09:12:22.700
tenant2;q56;Timer-6;Launched;09:12:22.918
tenant2;q48;Timer-7;Launched;09:12:22.976
tenant2;q5;Timer-8;Launched;09:12:23.192
tenant2;q58;Timer-9;Launched;09:12:23.247
tenant2;q85;Timer-10;Launched;09:12:23.355
tenant2;q23;Timer-11;Launched;09:12:23.656
tenant2;q16;Timer-12;Launched;09:12:23.656
tenant2;q96;Timer-13;Launched;09:12:23.740
tenant2;q24;Timer-14;Launched;09:12:23.742
tenant2;q25;Timer-15;Launched;09:12:23.794
tenant2;q79;Timer-16;Launched;09:12:23.903
tenant2;q11;Timer-17;Launched;09:12:23.960
tenant2;q8;Timer-2;Finished;09:12:25.630
tenant2;q4;Timer-3;Started;09:12:25.630
tenant2;q50;Timer-0;Finished;09:12:26.038
tenant2;q6;Timer-4;Started;09:12:26.038
tenant2;q98;Timer-1;Finished;09:12:26.040
tenant2;q99;Timer-5;Started;09:12:26.040
tenant2;q93;Timer-18;Launched;09:12:27.531
tenant2;q99;Timer-5;Finished;09:12:28.890
tenant2;q56;Timer-6;Started;09:12:28.890
tenant2;q55;Timer-19;Launched;09:12:30.586
tenant2;q4;Timer-3;Finished;09:12:32.988
tenant2;q48;Timer-7;Started;09:12:32.988
tenant2;q6;Timer-4;Finished;09:12:33.013
tenant2;q5;Timer-8;Started;09:12:33.013
tenant2;q56;Timer-6;Finished;09:12:33.393
tenant2;q58;Timer-9;Started;09:12:33.393
tenant2;q15;Timer-20;Launched;09:12:33.449
tenant2;q48;Timer-7;Finished;09:12:35.673
tenant2;q85;Timer-10;Started;09:12:35.673
tenant2;q5;Timer-8;Finished;09:12:36.802
tenant2;q23;Timer-11;Started;09:12:36.802
tenant2;q13;Timer-21;Launched;09:12:36.859
tenant2;q6;Timer-22;Launched;09:12:36.914
tenant2;q46;Timer-23;Launched;09:12:37.105
tenant2;q47;Timer-24;Launched;09:12:37.105
tenant2;q26;Timer-25;Launched;09:12:37.188
tenant2;q58;Timer-9;Finished;09:12:37.209
tenant2;q16;Timer-12;Started;09:12:37.209
tenant2;q79;Timer-26;Launched;09:12:37.324
tenant2;q35;Timer-27;Launched;09:12:37.583
tenant2;q88;Timer-28;Launched;09:12:38.662
tenant2;q17;Timer-29;Launched;09:12:39.998
tenant2;q18;Timer-30;Launched;09:12:40.366
tenant2;q56;Timer-31;Launched;09:12:40.489
tenant2;q16;Timer-12;Finished;09:12:40.582
tenant2;q96;Timer-13;Started;09:12:40.583
tenant2;q10;Timer-32;Launched;09:12:40.599
tenant2;q16;Timer-33;Launched;09:12:40.654
tenant2;q63;Timer-34;Launched;09:12:40.654
tenant2;q53;Timer-35;Launched;09:12:40.763
tenant2;q3;Timer-36;Launched;09:12:40.764
tenant2;q56;Timer-37;Launched;09:12:40.872
tenant2;q60;Timer-38;Launched;09:12:40.873
tenant2;q49;Timer-39;Launched;09:12:40.927
tenant2;q90;Timer-40;Launched;09:12:41.037
tenant2;q85;Timer-10;Finished;09:12:41.149
tenant2;q24;Timer-14;Started;09:12:41.149
tenant2;q5;Timer-41;Launched;09:12:41.173
tenant2;q46;Timer-42;Launched;09:12:41.421
tenant2;q40;Timer-43;Launched;09:12:41.665
tenant2;q80;Timer-44;Launched;09:12:41.910
tenant2;q33;Timer-45;Launched;09:12:42.074
tenant2;q66;Timer-46;Launched;09:12:42.184
tenant2;q73;Timer-47;Launched;09:12:42.211
tenant2;q70;Timer-48;Launched;09:12:42.239
tenant2;q96;Timer-13;Finished;09:12:42.272
tenant2;q25;Timer-15;Started;09:12:42.272
tenant2;q53;Timer-49;Launched;09:12:42.349
tenant2;q1;Timer-50;Launched;09:12:42.376
tenant2;q24;Timer-14;Finished;09:12:42.442
tenant2;q79;Timer-16;Started;09:12:42.442
tenant2;q95;Timer-51;Launched;09:12:42.513
tenant2;q36;Timer-52;Launched;09:12:42.540
tenant2;q63;Timer-53;Launched;09:12:42.597
tenant2;q18;Timer-54;Launched;09:12:42.731
tenant2;q91;Timer-55;Launched;09:12:43.004
tenant2;q28;Timer-56;Launched;09:12:43.004
tenant2;q74;Timer-57;Launched;09:12:43.031
tenant2;q27;Timer-58;Launched;09:12:43.032
tenant2;q65;Timer-59;Launched;09:12:43.032
tenant2;q81;Timer-60;Launched;09:12:43.251
tenant2;q53;Timer-61;Launched;09:12:43.387
tenant2;q4;Timer-62;Launched;09:12:43.414
tenant2;q62;Timer-63;Launched;09:12:43.906
tenant2;q18;Timer-64;Launched;09:12:43.988
tenant2;q11;Timer-65;Launched;09:12:44.015
tenant2;q58;Timer-66;Launched;09:12:44.070
tenant2;q39;Timer-67;Launched;09:12:44.296
tenant2;q86;Timer-68;Launched;09:12:44.315
tenant2;q53;Timer-69;Launched;09:12:44.371
tenant2;q90;Timer-70;Launched;09:12:44.425
tenant2;q88;Timer-71;Launched;09:12:44.534
tenant2;q31;Timer-72;Launched;09:12:44.644
tenant2;q25;Timer-15;Finished;09:12:46.783
tenant2;q11;Timer-17;Started;09:12:46.783
tenant2;q79;Timer-16;Finished;09:12:47.810
tenant2;q93;Timer-18;Started;09:12:47.810
tenant2;q93;Timer-18;Finished;09:12:48.808
tenant2;q55;Timer-19;Started;09:12:48.808
tenant2;q55;Timer-19;Finished;09:12:51.694
tenant2;q15;Timer-20;Started;09:12:51.695
tenant2;q11;Timer-17;Finished;09:12:51.727
tenant2;q13;Timer-21;Started;09:12:51.727
tenant2;q23;Timer-11;Finished;09:12:52.121
tenant2;q6;Timer-22;Started;09:12:52.121
tenant2;q15;Timer-20;Finished;09:12:53.418
tenant2;q46;Timer-23;Started;09:12:53.418
tenant2;q13;Timer-21;Finished;09:12:53.622
tenant2;q47;Timer-24;Started;09:12:53.622
tenant2;q6;Timer-22;Finished;09:12:55.085
tenant2;q26;Timer-25;Started;09:12:55.086
tenant2;q46;Timer-23;Finished;09:12:55.171
tenant2;q79;Timer-26;Started;09:12:55.172
tenant2;q79;Timer-26;Finished;09:12:57.353
tenant2;q35;Timer-27;Started;09:12:57.353
tenant2;q26;Timer-25;Finished;09:12:57.582
tenant2;q88;Timer-28;Started;09:12:57.582
tenant2;q47;Timer-24;Finished;09:12:57.665
tenant2;q17;Timer-29;Started;09:12:57.665
tenant2;q88;Timer-28;Finished;09:13:02.649
tenant2;q18;Timer-30;Started;09:13:02.649
tenant2;q35;Timer-27;Finished;09:13:02.744
tenant2;q56;Timer-31;Started;09:13:02.745
tenant2;q17;Timer-29;Finished;09:13:03.133
tenant2;q10;Timer-32;Started;09:13:03.133
tenant2;q56;Timer-31;Finished;09:13:05.775
tenant2;q16;Timer-33;Started;09:13:05.776
tenant2;q16;Timer-33;Finished;09:13:06.165
tenant2;q63;Timer-34;Started;09:13:06.165
tenant2;q18;Timer-30;Finished;09:13:06.244
tenant2;q53;Timer-35;Started;09:13:06.245
tenant2;q10;Timer-32;Finished;09:13:07.651
tenant2;q3;Timer-36;Started;09:13:07.651
tenant2;q63;Timer-34;Finished;09:13:07.689
tenant2;q56;Timer-37;Started;09:13:07.689
tenant2;q53;Timer-35;Finished;09:13:07.689
tenant2;q60;Timer-38;Started;09:13:07.689
tenant2;q3;Timer-36;Finished;09:13:08.495
tenant2;q49;Timer-39;Started;09:13:08.495
tenant2;q56;Timer-37;Finished;09:13:10.858
tenant2;q90;Timer-40;Started;09:13:10.858
