TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant3;q93;Timer-0;Launched;21:59:57.984
tenant3;q93;Timer-0;Started;21:59:57.985
tenant3;q80;Timer-1;Launched;21:59:59.567
tenant3;q80;Timer-1;Started;21:59:59.567
tenant3;q37;Timer-2;Launched;22:00:03.220
tenant3;q37;Timer-2;Started;22:00:03.220
tenant3;q93;Timer-0;Finished;22:00:04.518
tenant3;q28;Timer-3;Launched;22:00:06.494
tenant3;q28;Timer-3;Started;22:00:06.494
tenant3;q96;Timer-4;Launched;22:00:06.767
tenant3;q89;Timer-5;Launched;22:00:06.821
tenant3;q21;Timer-6;Launched;22:00:10.230
tenant3;q12;Timer-7;Launched;22:00:10.394
tenant3;q3;Timer-8;Launched;22:00:11.103
tenant3;q86;Timer-9;Launched;22:00:11.213
tenant3;q37;Timer-2;Finished;22:00:13.805
tenant3;q96;Timer-4;Started;22:00:13.805
tenant3;q80;Timer-1;Finished;22:00:13.806
tenant3;q89;Timer-5;Started;22:00:13.806
tenant3;q28;Timer-3;Finished;22:00:13.807
tenant3;q21;Timer-6;Started;22:00:13.807
tenant3;q20;Timer-10;Launched;22:00:14.294
tenant3;q96;Timer-4;Finished;22:00:15.328
tenant3;q12;Timer-7;Started;22:00:15.328
tenant3;q89;Timer-5;Finished;22:00:16.623
tenant3;q3;Timer-8;Started;22:00:16.623
tenant3;q21;Timer-6;Finished;22:00:16.807
tenant3;q86;Timer-9;Started;22:00:16.807
tenant3;q12;Timer-7;Finished;22:00:16.937
tenant3;q20;Timer-10;Started;22:00:16.937
tenant3;q3;Timer-8;Finished;22:00:17.559
tenant3;q15;Timer-11;Launched;22:00:17.786
tenant3;q15;Timer-11;Started;22:00:17.786
tenant3;q96;Timer-12;Launched;22:00:17.786
tenant3;q89;Timer-13;Launched;22:00:17.868
tenant3;q21;Timer-14;Launched;22:00:17.949
tenant3;q22;Timer-15;Launched;22:00:18.059
tenant3;q42;Timer-16;Launched;22:00:18.114
tenant3;q86;Timer-9;Finished;22:00:18.224
tenant3;q96;Timer-12;Started;22:00:18.225
tenant3;q20;Timer-10;Finished;22:00:18.294
tenant3;q89;Timer-13;Started;22:00:18.294
tenant3;q96;Timer-12;Finished;22:00:19.114
tenant3;q21;Timer-14;Started;22:00:19.114
tenant3;q53;Timer-17;Launched;22:00:19.559
tenant3;q15;Timer-11;Finished;22:00:19.567
tenant3;q22;Timer-15;Started;22:00:19.567
tenant3;q89;Timer-13;Finished;22:00:20.064
tenant3;q42;Timer-16;Started;22:00:20.064
tenant3;q97;Timer-18;Launched;22:00:20.159
tenant3;q52;Timer-19;Launched;22:00:20.432
tenant3;q42;Timer-20;Launched;22:00:20.459
tenant3;q21;Timer-14;Finished;22:00:20.517
tenant3;q53;Timer-17;Started;22:00:20.517
tenant3;q42;Timer-16;Finished;22:00:20.836
tenant3;q97;Timer-18;Started;22:00:20.836
tenant3;q86;Timer-21;Launched;22:00:20.951
tenant3;q12;Timer-22;Launched;22:00:21.035
tenant3;q63;Timer-23;Launched;22:00:21.417
tenant3;q53;Timer-17;Finished;22:00:21.834
tenant3;q52;Timer-19;Started;22:00:21.834
tenant3;q52;Timer-19;Finished;22:00:22.718
tenant3;q42;Timer-20;Started;22:00:22.718
tenant3;q98;Timer-24;Launched;22:00:22.726
tenant3;q20;Timer-25;Launched;22:00:22.835
tenant3;q98;Timer-26;Launched;22:00:23.108
tenant3;q97;Timer-18;Finished;22:00:23.249
tenant3;q86;Timer-21;Started;22:00:23.250
tenant3;q42;Timer-20;Finished;22:00:23.354
tenant3;q12;Timer-22;Started;22:00:23.354
