TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant3;q93;Timer-0;Launched;22:07:15.426
tenant3;q93;Timer-0;Started;22:07:15.426
tenant3;q80;Timer-1;Launched;22:07:16.513
tenant3;q80;Timer-1;Started;22:07:16.513
tenant3;q37;Timer-2;Launched;22:07:19.026
tenant3;q37;Timer-2;Started;22:07:19.026
tenant3;q28;Timer-3;Launched;22:07:21.276
tenant3;q96;Timer-4;Launched;22:07:21.463
tenant3;q89;Timer-5;Launched;22:07:21.501
tenant3;q21;Timer-6;Launched;22:07:23.845
tenant3;q12;Timer-7;Launched;22:07:23.958
tenant3;q93;Timer-0;Finished;22:07:24.075
tenant3;q28;Timer-3;Started;22:07:24.075
tenant3;q3;Timer-8;Launched;22:07:24.444
tenant3;q86;Timer-9;Launched;22:07:24.520
tenant3;q20;Timer-10;Launched;22:07:26.639
tenant3;q15;Timer-11;Launched;22:07:29.039
tenant3;q96;Timer-12;Launched;22:07:29.039
tenant3;q89;Timer-13;Launched;22:07:29.095
tenant3;q21;Timer-14;Launched;22:07:29.152
tenant3;q22;Timer-15;Launched;22:07:29.228
tenant3;q42;Timer-16;Launched;22:07:29.266
tenant3;q53;Timer-17;Launched;22:07:30.260
tenant3;q97;Timer-18;Launched;22:07:30.672
tenant3;q52;Timer-19;Launched;22:07:30.862
tenant3;q42;Timer-20;Launched;22:07:30.881
tenant3;q86;Timer-21;Launched;22:07:31.218
tenant3;q12;Timer-22;Launched;22:07:31.274
tenant3;q37;Timer-2;Finished;22:07:31.471
tenant3;q96;Timer-4;Started;22:07:31.471
tenant3;q80;Timer-1;Finished;22:07:31.471
tenant3;q89;Timer-5;Started;22:07:31.471
tenant3;q28;Timer-3;Finished;22:07:31.473
tenant3;q21;Timer-6;Started;22:07:31.473
tenant3;q63;Timer-23;Launched;22:07:31.537
tenant3;q98;Timer-24;Launched;22:07:32.437
tenant3;q20;Timer-25;Launched;22:07:32.513
tenant3;q98;Timer-26;Launched;22:07:32.700
tenant3;q96;Timer-4;Finished;22:07:32.867
tenant3;q12;Timer-7;Started;22:07:32.867
tenant3;q43;Timer-27;Launched;22:07:33.000
tenant3;q15;Timer-28;Launched;22:07:33.357
tenant3;q15;Timer-29;Launched;22:07:33.714
tenant3;q21;Timer-6;Finished;22:07:33.815
tenant3;q3;Timer-8;Started;22:07:33.816
tenant3;q15;Timer-30;Launched;22:07:34.033
tenant3;q52;Timer-31;Launched;22:07:34.239
tenant3;q43;Timer-32;Launched;22:07:34.352
tenant3;q82;Timer-33;Launched;22:07:34.371
tenant3;q3;Timer-8;Finished;22:07:34.526
tenant3;q86;Timer-9;Started;22:07:34.526
tenant3;q89;Timer-5;Finished;22:07:34.533
tenant3;q20;Timer-10;Started;22:07:34.533
tenant3;q12;Timer-7;Finished;22:07:34.620
tenant3;q15;Timer-11;Started;22:07:34.620
tenant3;q93;Timer-34;Launched;22:07:34.728
tenant3;q89;Timer-35;Launched;22:07:34.822
tenant3;q63;Timer-36;Launched;22:07:35.328
tenant3;q21;Timer-37;Launched;22:07:35.404
tenant3;q86;Timer-9;Finished;22:07:36.053
tenant3;q96;Timer-12;Started;22:07:36.053
tenant3;q15;Timer-11;Finished;22:07:36.244
tenant3;q89;Timer-13;Started;22:07:36.244
tenant3;q20;Timer-10;Finished;22:07:36.320
tenant3;q21;Timer-14;Started;22:07:36.320
tenant3;q96;Timer-12;Finished;22:07:36.828
tenant3;q22;Timer-15;Started;22:07:36.828
tenant3;q89;Timer-13;Finished;22:07:37.170
tenant3;q42;Timer-16;Started;22:07:37.170
tenant3;q21;Timer-14;Finished;22:07:37.842
tenant3;q53;Timer-17;Started;22:07:37.843
tenant3;q42;Timer-16;Finished;22:07:37.980
tenant3;q97;Timer-18;Started;22:07:37.980
tenant3;q53;Timer-17;Finished;22:07:39.094
tenant3;q52;Timer-19;Started;22:07:39.094
tenant3;q52;Timer-19;Finished;22:07:39.900
tenant3;q42;Timer-20;Started;22:07:39.900
tenant3;q42;Timer-20;Finished;22:07:40.539
tenant3;q86;Timer-21;Started;22:07:40.539
tenant3;q97;Timer-18;Finished;22:07:40.757
tenant3;q12;Timer-22;Started;22:07:40.757
tenant3;q86;Timer-21;Finished;22:07:41.288
tenant3;q63;Timer-23;Started;22:07:41.288
tenant3;q12;Timer-22;Finished;22:07:41.962
tenant3;q98;Timer-24;Started;22:07:41.962
tenant3;q63;Timer-23;Finished;22:07:42.313
tenant3;q20;Timer-25;Started;22:07:42.313
tenant3;q98;Timer-24;Finished;22:07:42.811
tenant3;q98;Timer-26;Started;22:07:42.811
tenant3;q20;Timer-25;Finished;22:07:43.454
tenant3;q43;Timer-27;Started;22:07:43.454
tenant3;q98;Timer-26;Finished;22:07:43.918
tenant3;q15;Timer-28;Started;22:07:43.918
tenant3;q43;Timer-27;Finished;22:07:44.527
tenant3;q15;Timer-29;Started;22:07:44.527
tenant3;q22;Timer-15;Finished;22:07:45.262
tenant3;q15;Timer-30;Started;22:07:45.262
tenant3;q15;Timer-28;Finished;22:07:45.574
tenant3;q52;Timer-31;Started;22:07:45.574
tenant3;q15;Timer-29;Finished;22:07:45.599
tenant3;q43;Timer-32;Started;22:07:45.599
tenant3;q43;Timer-32;Finished;22:07:46.240
tenant3;q82;Timer-33;Started;22:07:46.240
tenant3;q52;Timer-31;Finished;22:07:46.290
tenant3;q93;Timer-34;Started;22:07:46.290
tenant3;q15;Timer-30;Finished;22:07:46.345
tenant3;q89;Timer-35;Started;22:07:46.345
tenant3;q93;Timer-34;Finished;22:07:46.484
tenant3;q63;Timer-36;Started;22:07:46.484
tenant3;q63;Timer-36;Finished;22:07:47.379
tenant3;q21;Timer-37;Started;22:07:47.379
tenant3;q82;Timer-33;Finished;22:07:47.543
tenant3;q89;Timer-35;Finished;22:07:47.858
tenant3;q21;Timer-37;Finished;22:07:48.451
