TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;16:29:02.321
tenant1;q86;Timer-0;Started;16:29:02.322
tenant1;q52;Timer-1;Launched;16:29:03.390
tenant1;q52;Timer-1;Started;16:29:03.390
tenant1;q97;Timer-2;Launched;16:29:05.808
tenant1;q97;Timer-2;Started;16:29:05.808
tenant1;q28;Timer-3;Launched;16:29:06.165
tenant1;q97;Timer-4;Launched;16:29:06.334
tenant1;q96;Timer-5;Launched;16:29:06.390
tenant1;q96;Timer-6;Launched;16:29:06.898
tenant1;q96;Timer-7;Launched;16:29:07.048
tenant1;q55;Timer-8;Launched;16:29:07.778
tenant1;q52;Timer-9;Launched;16:29:07.891
tenant1;q43;Timer-10;Launched;16:29:08.210
tenant1;q15;Timer-11;Launched;16:29:08.210
tenant1;q3;Timer-12;Launched;16:29:08.285
tenant1;q80;Timer-13;Launched;16:29:08.398
tenant1;q37;Timer-14;Launched;16:29:08.549
tenant1;q12;Timer-15;Launched;16:29:08.716
tenant1;q55;Timer-16;Launched;16:29:08.849
tenant1;q12;Timer-17;Launched;16:29:08.924
tenant1;q53;Timer-18;Launched;16:29:08.942
tenant1;q81;Timer-19;Launched;16:29:09.355
tenant1;q28;Timer-20;Launched;16:29:09.524
tenant1;q21;Timer-21;Launched;16:29:09.543
tenant1;q63;Timer-22;Launched;16:29:09.750
tenant1;q12;Timer-23;Launched;16:29:09.750
tenant1;q15;Timer-24;Launched;16:29:09.882
tenant1;q21;Timer-25;Launched;16:29:10.201
tenant1;q52;Timer-1;Finished;16:29:13.621
tenant1;q28;Timer-3;Started;16:29:13.621
tenant1;q97;Timer-2;Finished;16:29:16.876
tenant1;q97;Timer-4;Started;16:29:16.876
tenant1;q86;Timer-0;Finished;16:29:17.171
tenant1;q96;Timer-5;Started;16:29:17.171
tenant1;q96;Timer-5;Finished;16:29:18.326
tenant1;q96;Timer-6;Started;16:29:18.326
tenant1;q28;Timer-3;Finished;16:29:19.764
tenant1;q96;Timer-7;Started;16:29:19.764
tenant1;q96;Timer-6;Finished;16:29:20.628
tenant1;q55;Timer-8;Started;16:29:20.628
tenant1;q96;Timer-7;Finished;16:29:20.687
tenant1;q52;Timer-9;Started;16:29:20.688
tenant1;q55;Timer-8;Finished;16:29:21.732
tenant1;q43;Timer-10;Started;16:29:21.732
tenant1;q97;Timer-4;Finished;16:29:21.810
tenant1;q15;Timer-11;Started;16:29:21.810
tenant1;q52;Timer-9;Finished;16:29:21.990
tenant1;q3;Timer-12;Started;16:29:21.990
tenant1;q43;Timer-10;Finished;16:29:23.033
tenant1;q80;Timer-13;Started;16:29:23.033
tenant1;q3;Timer-12;Finished;16:29:23.052
tenant1;q37;Timer-14;Started;16:29:23.052
tenant1;q15;Timer-11;Finished;16:29:24.206
tenant1;q12;Timer-15;Started;16:29:24.206
tenant1;q37;Timer-14;Finished;16:29:25.791
tenant1;q55;Timer-16;Started;16:29:25.791
tenant1;q12;Timer-15;Finished;16:29:27.015
tenant1;q12;Timer-17;Started;16:29:27.015
tenant1;q55;Timer-16;Finished;16:29:27.109
tenant1;q53;Timer-18;Started;16:29:27.109
tenant1;q80;Timer-13;Finished;16:29:27.790
tenant1;q81;Timer-19;Started;16:29:27.790
tenant1;q12;Timer-17;Finished;16:29:28.652
tenant1;q28;Timer-20;Started;16:29:28.652
tenant1;q53;Timer-18;Finished;16:29:28.842
tenant1;q21;Timer-21;Started;16:29:28.842
tenant1;q81;Timer-19;Finished;16:29:30.527
tenant1;q63;Timer-22;Started;16:29:30.527
tenant1;q28;Timer-20;Finished;16:29:30.680
tenant1;q12;Timer-23;Started;16:29:30.680
tenant1;q21;Timer-21;Finished;16:29:31.544
tenant1;q15;Timer-24;Started;16:29:31.544
tenant1;q12;Timer-23;Finished;16:29:31.933
tenant1;q21;Timer-25;Started;16:29:31.933
tenant1;q63;Timer-22;Finished;16:29:32.153
tenant1;q15;Timer-24;Finished;16:29:32.870
tenant1;q21;Timer-25;Finished;16:29:33.381
