TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant4;q59;Timer-0;Launched;09:15:06.014
tenant4;q59;Timer-0;Started;09:15:06.015
tenant4;q4;Timer-1;Launched;09:15:10.379
tenant4;q4;Timer-1;Started;09:15:10.379
tenant4;q11;Timer-2;Launched;09:15:11.659
tenant4;q11;Timer-2;Started;09:15:11.659
tenant4;q4;Timer-3;Launched;09:15:13.159
tenant4;q54;Timer-4;Launched;09:15:13.895
tenant4;q18;Timer-5;Launched;09:15:14.060
tenant4;q14;Timer-6;Launched;09:15:18.424
tenant4;q49;Timer-7;Launched;09:15:18.806
tenant4;q4;Timer-1;Finished;09:15:20.297
tenant4;q11;Timer-2;Finished;09:15:20.297
tenant4;q59;Timer-0;Finished;09:15:20.297
tenant4;q4;Timer-3;Started;09:15:20.297
tenant4;q54;Timer-4;Started;09:15:20.297
tenant4;q18;Timer-5;Started;09:15:20.297
tenant4;q8;Timer-8;Launched;09:15:20.524
tenant4;q29;Timer-9;Launched;09:15:20.687
tenant4;q33;Timer-10;Launched;09:15:24.206
tenant4;q54;Timer-4;Finished;09:15:25.123
tenant4;q14;Timer-6;Started;09:15:25.123
tenant4;q18;Timer-5;Finished;09:15:25.380
tenant4;q49;Timer-7;Started;09:15:25.380
tenant4;q4;Timer-3;Finished;09:15:25.557
tenant4;q8;Timer-8;Started;09:15:25.557
tenant4;q14;Timer-11;Launched;09:15:25.843
tenant4;q11;Timer-12;Launched;09:15:28.901
tenant4;q49;Timer-7;Finished;09:15:29.769
tenant4;q29;Timer-9;Started;09:15:29.769
tenant4;q8;Timer-8;Finished;09:15:29.942
tenant4;q33;Timer-10;Started;09:15:29.942
tenant4;q33;Timer-13;Launched;09:15:31.625
tenant4;q54;Timer-14;Launched;09:15:31.707
tenant4;q33;Timer-10;Finished;09:15:32.274
tenant4;q14;Timer-11;Started;09:15:32.274
tenant4;q29;Timer-9;Finished;09:15:33.002
tenant4;q11;Timer-12;Started;09:15:33.002
tenant4;q48;Timer-15;Launched;09:15:34.544
tenant4;q11;Timer-12;Finished;09:15:38.854
tenant4;q33;Timer-13;Started;09:15:38.854
tenant4;q8;Timer-16;Launched;09:15:41.408
tenant4;q33;Timer-13;Finished;09:15:41.824
tenant4;q54;Timer-14;Started;09:15:41.824
tenant4;q39;Timer-17;Launched;09:15:43.352
tenant4;q31;Timer-18;Launched;09:15:44.470
tenant4;q54;Timer-14;Finished;09:15:44.773
tenant4;q48;Timer-15;Started;09:15:44.774
tenant4;q56;Timer-19;Launched;09:15:44.880
tenant4;q14;Timer-6;Finished;09:15:46.884
tenant4;q8;Timer-16;Started;09:15:46.884
tenant4;q48;Timer-15;Finished;09:15:47.455
tenant4;q39;Timer-17;Started;09:15:47.455
tenant4;q44;Timer-20;Launched;09:15:47.850
tenant4;q25;Timer-21;Launched;09:15:48.644
tenant4;q8;Timer-16;Finished;09:15:51.041
tenant4;q31;Timer-18;Started;09:15:51.041
tenant4;q56;Timer-22;Launched;09:15:55.092
tenant4;q39;Timer-17;Finished;09:15:55.334
tenant4;q56;Timer-19;Started;09:15:55.334
tenant4;q31;Timer-18;Finished;09:15:55.364
tenant4;q44;Timer-20;Started;09:15:55.365
tenant4;q18;Timer-23;Launched;09:15:55.382
tenant4;q14;Timer-11;Finished;09:15:55.396
tenant4;q25;Timer-21;Started;09:15:55.396
tenant4;q24;Timer-24;Launched;09:15:57.019
tenant4;q56;Timer-19;Finished;09:15:58.648
tenant4;q56;Timer-22;Started;09:15:58.648
tenant4;q25;Timer-21;Finished;09:15:58.723
tenant4;q18;Timer-23;Started;09:15:58.724
tenant4;q44;Timer-20;Finished;09:15:58.810
tenant4;q24;Timer-24;Started;09:15:58.811
tenant4;q56;Timer-22;Finished;09:15:59.583
tenant4;q24;Timer-24;Finished;09:15:59.592
tenant4;q18;Timer-23;Finished;09:16:00.618
tenant4;q48;Timer-25;Launched;09:16:02.528
tenant4;q48;Timer-25;Started;09:16:02.528
tenant4;q48;Timer-25;Finished;09:16:03.727
tenant4;q4;Timer-26;Launched;09:16:05.529
tenant4;q4;Timer-26;Started;09:16:05.529
tenant4;q14;Timer-27;Launched;09:16:06.074
tenant4;q14;Timer-27;Started;09:16:06.074
tenant4;q8;Timer-28;Launched;09:16:06.430
tenant4;q8;Timer-28;Started;09:16:06.430
tenant4;q11;Timer-29;Launched;09:16:06.784
tenant4;q49;Timer-30;Launched;09:16:07.057
tenant4;q9;Timer-31;Launched;09:16:07.196
tenant4;q46;Timer-32;Launched;09:16:09.787
tenant4;q49;Timer-33;Launched;09:16:11.401
tenant4;q29;Timer-34;Launched;09:16:12.002
tenant4;q4;Timer-26;Finished;09:16:12.446
tenant4;q11;Timer-29;Started;09:16:12.446
tenant4;q8;Timer-28;Finished;09:16:13.181
tenant4;q49;Timer-30;Started;09:16:13.181
tenant4;q46;Timer-35;Launched;09:16:15.516
tenant4;q31;Timer-36;Launched;09:16:16.278
tenant4;q11;Timer-29;Finished;09:16:16.861
tenant4;q9;Timer-31;Started;09:16:16.861
tenant4;q49;Timer-30;Finished;09:16:19.395
tenant4;q46;Timer-32;Started;09:16:19.395
tenant4;q9;Timer-31;Finished;09:16:19.417
tenant4;q49;Timer-33;Started;09:16:19.417
tenant4;q46;Timer-32;Finished;09:16:21.741
tenant4;q29;Timer-34;Started;09:16:21.741
tenant4;q56;Timer-37;Launched;09:16:21.845
tenant4;q46;Timer-38;Launched;09:16:22.225
tenant4;q49;Timer-33;Finished;09:16:23.933
tenant4;q46;Timer-35;Started;09:16:23.933
tenant4;q13;Timer-39;Launched;09:16:26.016
tenant4;q46;Timer-35;Finished;09:16:26.108
tenant4;q31;Timer-36;Started;09:16:26.108
tenant4;q29;Timer-34;Finished;09:16:26.194
tenant4;q56;Timer-37;Started;09:16:26.194
tenant4;q49;Timer-40;Launched;09:16:30.761
tenant4;q31;Timer-36;Finished;09:16:31.309
tenant4;q46;Timer-38;Started;09:16:31.309
tenant4;q14;Timer-27;Finished;09:16:31.412
tenant4;q13;Timer-39;Started;09:16:31.412
tenant4;q56;Timer-37;Finished;09:16:31.473
tenant4;q49;Timer-40;Started;09:16:31.473
tenant4;q46;Timer-38;Finished;09:16:32.491
tenant4;q13;Timer-39;Finished;09:16:33.387
tenant4;q49;Timer-40;Finished;09:16:33.857
tenant4;q39;Timer-41;Launched;09:16:34.389
tenant4;q39;Timer-41;Started;09:16:34.389
tenant4;q18;Timer-42;Launched;09:16:34.415
tenant4;q18;Timer-42;Started;09:16:34.415
tenant4;q24;Timer-43;Launched;09:16:34.471
tenant4;q24;Timer-43;Started;09:16:34.471
tenant4;q24;Timer-43;Finished;09:16:36.080
tenant4;q39;Timer-41;Finished;09:16:37.576
tenant4;q18;Timer-42;Finished;09:16:37.577
tenant4;q59;Timer-44;Launched;09:16:40.607
tenant4;q59;Timer-44;Started;09:16:40.607
tenant4;q59;Timer-44;Finished;09:16:41.694
tenant4;q17;Timer-45;Launched;09:16:46.089
tenant4;q17;Timer-45;Started;09:16:46.089
tenant4;q49;Timer-46;Launched;09:16:47.645
tenant4;q49;Timer-46;Started;09:16:47.645
tenant4;q17;Timer-45;Finished;09:16:48.169
tenant4;q58;Timer-47;Launched;09:16:48.381
tenant4;q58;Timer-47;Started;09:16:48.382
tenant4;q49;Timer-46;Finished;09:16:50.015
tenant4;q58;Timer-47;Finished;09:16:50.264
