TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant6;q78;Timer-0;Launched;16:23:10.165
tenant6;q78;Timer-0;Started;16:23:10.166
tenant6;q34;Timer-1;Launched;16:23:11.173
tenant6;q34;Timer-1;Started;16:23:11.173
tenant6;q89;Timer-2;Launched;16:23:13.893
tenant6;q89;Timer-2;Started;16:23:13.894
tenant6;q93;Timer-3;Launched;16:23:14.237
tenant6;q44;Timer-4;Launched;16:23:16.508
tenant6;q58;Timer-5;Launched;16:23:18.480
tenant6;q69;Timer-6;Launched;16:23:18.802
tenant6;q40;Timer-7;Launched;16:23:20.987
tenant6;q27;Timer-8;Launched;16:23:21.267
tenant6;q34;Timer-1;Finished;16:23:23.600
tenant6;q89;Timer-2;Finished;16:23:23.600
tenant6;q93;Timer-3;Started;16:23:23.600
tenant6;q44;Timer-4;Started;16:23:23.600
tenant6;q93;Timer-3;Finished;16:23:23.891
tenant6;q58;Timer-5;Started;16:23:23.891
tenant6;q67;Timer-9;Launched;16:23:24.374
tenant6;q45;Timer-10;Launched;16:23:24.416
tenant6;q44;Timer-11;Launched;16:23:24.545
tenant6;q19;Timer-12;Launched;16:23:24.738
tenant6;q33;Timer-13;Launched;16:23:24.974
tenant6;q27;Timer-14;Launched;16:23:25.252
tenant6;q65;Timer-15;Launched;16:23:25.488
tenant6;q31;Timer-16;Launched;16:23:25.660
tenant6;q18;Timer-17;Launched;16:23:25.768
tenant6;q89;Timer-18;Launched;16:23:25.811
tenant6;q44;Timer-4;Finished;16:23:26.086
tenant6;q69;Timer-6;Started;16:23:26.086
tenant6;q8;Timer-19;Launched;16:23:26.174
tenant6;q87;Timer-20;Launched;16:23:26.304
tenant6;q15;Timer-21;Launched;16:23:26.304
tenant6;q45;Timer-22;Launched;16:23:26.433
tenant6;q58;Timer-23;Launched;16:23:26.840
tenant6;q89;Timer-24;Launched;16:23:26.884
tenant6;q17;Timer-25;Launched;16:23:26.991
tenant6;q96;Timer-26;Launched;16:23:27.399
tenant6;q69;Timer-6;Finished;16:23:27.421
tenant6;q40;Timer-7;Started;16:23:27.421
tenant6;q23;Timer-27;Launched;16:23:27.957
tenant6;q58;Timer-5;Finished;16:23:28.084
tenant6;q27;Timer-8;Started;16:23:28.084
tenant6;q78;Timer-0;Finished;16:23:28.178
tenant6;q67;Timer-9;Started;16:23:28.178
tenant6;q61;Timer-28;Launched;16:23:28.279
tenant6;q20;Timer-29;Launched;16:23:28.578
tenant6;q70;Timer-30;Launched;16:23:28.815
tenant6;q54;Timer-31;Launched;16:23:28.966
tenant6;q15;Timer-32;Launched;16:23:29.030
tenant6;q72;Timer-33;Launched;16:23:29.051
tenant6;q61;Timer-34;Launched;16:23:29.244
tenant6;q48;Timer-35;Launched;16:23:29.330
tenant6;q82;Timer-36;Launched;16:23:29.567
tenant6;q14;Timer-37;Launched;16:23:29.589
tenant6;q81;Timer-38;Launched;16:23:29.697
tenant6;q89;Timer-39;Launched;16:23:29.954
tenant6;q89;Timer-40;Launched;16:23:30.598
tenant6;q75;Timer-41;Launched;16:23:30.620
tenant6;q12;Timer-42;Launched;16:23:30.641
tenant6;q97;Timer-43;Launched;16:23:30.684
tenant6;q88;Timer-44;Launched;16:23:30.705
tenant6;q27;Timer-8;Finished;16:23:30.854
tenant6;q45;Timer-10;Started;16:23:30.854
tenant6;q40;Timer-7;Finished;16:23:31.047
tenant6;q44;Timer-11;Started;16:23:31.047
tenant6;q61;Timer-45;Launched;16:23:31.327
tenant6;q44;Timer-11;Finished;16:23:31.512
tenant6;q19;Timer-12;Started;16:23:31.512
tenant6;q19;Timer-46;Launched;16:23:31.585
tenant6;q61;Timer-47;Launched;16:23:31.692
tenant6;q5;Timer-48;Launched;16:23:31.714
tenant6;q36;Timer-49;Launched;16:23:31.928
tenant6;q44;Timer-50;Launched;16:23:31.972
tenant6;q53;Timer-51;Launched;16:23:32.165
tenant6;q96;Timer-52;Launched;16:23:32.165
tenant6;q99;Timer-53;Launched;16:23:32.250
tenant6;q62;Timer-54;Launched;16:23:32.380
tenant6;q45;Timer-10;Finished;16:23:32.570
tenant6;q33;Timer-13;Started;16:23:32.570
tenant6;q90;Timer-55;Launched;16:23:32.616
tenant6;q82;Timer-56;Launched;16:23:32.893
tenant6;q2;Timer-57;Launched;16:23:33.194
tenant6;q41;Timer-58;Launched;16:23:33.453
tenant6;q75;Timer-59;Launched;16:23:33.840
tenant6;q6;Timer-60;Launched;16:23:33.947
tenant6;q19;Timer-12;Finished;16:23:33.987
tenant6;q27;Timer-14;Started;16:23:33.987
tenant6;q36;Timer-61;Launched;16:23:33.990
tenant6;q17;Timer-62;Launched;16:23:34.354
tenant6;q97;Timer-63;Launched;16:23:34.462
tenant6;q33;Timer-13;Finished;16:23:34.788
tenant6;q65;Timer-15;Started;16:23:34.788
tenant6;q67;Timer-9;Finished;16:23:34.799
tenant6;q31;Timer-16;Started;16:23:34.800
tenant6;q27;Timer-14;Finished;16:23:34.969
tenant6;q18;Timer-17;Started;16:23:34.969
tenant6;q99;Timer-64;Launched;16:23:35.383
tenant6;q89;Timer-65;Launched;16:23:35.491
tenant6;q97;Timer-66;Launched;16:23:35.834
tenant6;q36;Timer-67;Launched;16:23:35.898
tenant6;q29;Timer-68;Launched;16:23:35.984
tenant6;q31;Timer-16;Finished;16:23:39.014
tenant6;q89;Timer-18;Started;16:23:39.014
tenant6;q65;Timer-15;Finished;16:23:39.163
tenant6;q8;Timer-19;Started;16:23:39.163
tenant6;q18;Timer-17;Finished;16:23:39.982
tenant6;q87;Timer-20;Started;16:23:39.982
tenant6;q89;Timer-18;Finished;16:23:40.313
tenant6;q15;Timer-21;Started;16:23:40.313
tenant6;q8;Timer-19;Finished;16:23:41.758
tenant6;q45;Timer-22;Started;16:23:41.758
tenant6;q15;Timer-21;Finished;16:23:42.940
tenant6;q58;Timer-23;Started;16:23:42.940
tenant6;q87;Timer-20;Finished;16:23:43.035
tenant6;q89;Timer-24;Started;16:23:43.035
