TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;17:04:47.885
tenant1;q86;Timer-0;Started;17:04:47.885
tenant1;q52;Timer-1;Launched;17:04:48.740
tenant1;q52;Timer-1;Started;17:04:48.741
tenant1;q97;Timer-2;Launched;17:04:50.675
tenant1;q97;Timer-2;Started;17:04:50.676
tenant1;q28;Timer-3;Launched;17:04:50.945
tenant1;q97;Timer-4;Launched;17:04:51.095
tenant1;q96;Timer-5;Launched;17:04:51.141
tenant1;q96;Timer-6;Launched;17:04:51.545
tenant1;q96;Timer-7;Launched;17:04:51.666
tenant1;q55;Timer-8;Launched;17:04:52.251
tenant1;q52;Timer-9;Launched;17:04:52.341
tenant1;q15;Timer-11;Launched;17:04:52.597
tenant1;q43;Timer-10;Launched;17:04:52.597
tenant1;q3;Timer-12;Launched;17:04:52.657
tenant1;q80;Timer-13;Launched;17:04:52.747
tenant1;q37;Timer-14;Launched;17:04:52.867
tenant1;q12;Timer-15;Launched;17:04:53.003
tenant1;q55;Timer-16;Launched;17:04:53.108
tenant1;q12;Timer-17;Launched;17:04:53.168
tenant1;q53;Timer-18;Launched;17:04:53.183
tenant1;q81;Timer-19;Launched;17:04:53.514
tenant1;q28;Timer-20;Launched;17:04:53.648
tenant1;q21;Timer-21;Launched;17:04:53.665
tenant1;q63;Timer-22;Launched;17:04:53.832
tenant1;q12;Timer-23;Launched;17:04:53.832
tenant1;q15;Timer-24;Launched;17:04:53.938
tenant1;q21;Timer-25;Launched;17:04:54.193
tenant1;q52;Timer-1;Finished;17:04:59.319
tenant1;q28;Timer-3;Started;17:04:59.320
tenant1;q97;Timer-2;Finished;17:05:02.540
tenant1;q97;Timer-4;Started;17:05:02.540
tenant1;q86;Timer-0;Finished;17:05:02.751
tenant1;q96;Timer-5;Started;17:05:02.751
tenant1;q28;Timer-3;Finished;17:05:03.785
tenant1;q96;Timer-6;Started;17:05:03.785
tenant1;q96;Timer-5;Finished;17:05:04.061
tenant1;q96;Timer-7;Started;17:05:04.061
tenant1;q96;Timer-7;Finished;17:05:04.780
tenant1;q55;Timer-8;Started;17:05:04.780
tenant1;q55;Timer-8;Finished;17:05:06.177
tenant1;q52;Timer-9;Started;17:05:06.177
tenant1;q96;Timer-6;Finished;17:05:06.484
tenant1;q15;Timer-11;Started;17:05:06.484
tenant1;q52;Timer-9;Finished;17:05:07.234
tenant1;q43;Timer-10;Started;17:05:07.234
tenant1;q97;Timer-4;Finished;17:05:07.727
tenant1;q3;Timer-12;Started;17:05:07.727
tenant1;q43;Timer-10;Finished;17:05:08.722
tenant1;q80;Timer-13;Started;17:05:08.722
tenant1;q3;Timer-12;Finished;17:05:08.946
tenant1;q37;Timer-14;Started;17:05:08.946
tenant1;q15;Timer-11;Finished;17:05:08.985
tenant1;q12;Timer-15;Started;17:05:08.985
tenant1;q37;Timer-14;Finished;17:05:11.301
tenant1;q55;Timer-16;Started;17:05:11.301
tenant1;q12;Timer-15;Finished;17:05:11.426
tenant1;q12;Timer-17;Started;17:05:11.426
tenant1;q55;Timer-16;Finished;17:05:12.300
tenant1;q53;Timer-18;Started;17:05:12.300
tenant1;q80;Timer-13;Finished;17:05:13.602
tenant1;q81;Timer-19;Started;17:05:13.602
tenant1;q12;Timer-17;Finished;17:05:13.651
tenant1;q28;Timer-20;Started;17:05:13.651
tenant1;q53;Timer-18;Finished;17:05:14.266
tenant1;q21;Timer-21;Started;17:05:14.266
tenant1;q28;Timer-20;Finished;17:05:15.682
tenant1;q63;Timer-22;Started;17:05:15.682
tenant1;q81;Timer-19;Finished;17:05:16.383
tenant1;q12;Timer-23;Started;17:05:16.383
tenant1;q21;Timer-21;Finished;17:05:16.637
tenant1;q15;Timer-24;Started;17:05:16.637
tenant1;q63;Timer-22;Finished;17:05:17.201
tenant1;q21;Timer-25;Started;17:05:17.201
tenant1;q12;Timer-23;Finished;17:05:17.226
tenant1;q15;Timer-24;Finished;17:05:18.365
tenant1;q21;Timer-25;Finished;17:05:18.597
