TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant6;q78;Timer-0;Launched;16:33:59.886
tenant6;q78;Timer-0;Started;16:33:59.886
tenant6;q34;Timer-1;Launched;16:34:00.715
tenant6;q34;Timer-1;Started;16:34:00.715
tenant6;q89;Timer-2;Launched;16:34:02.957
tenant6;q89;Timer-2;Started;16:34:02.957
tenant6;q93;Timer-3;Launched;16:34:03.239
tenant6;q44;Timer-4;Launched;16:34:05.110
tenant6;q58;Timer-5;Launched;16:34:06.733
tenant6;q69;Timer-6;Launched;16:34:06.999
tenant6;q40;Timer-7;Launched;16:34:08.799
tenant6;q27;Timer-8;Launched;16:34:09.028
tenant6;q67;Timer-9;Launched;16:34:11.587
tenant6;q45;Timer-10;Launched;16:34:11.623
tenant6;q44;Timer-11;Launched;16:34:11.728
tenant6;q19;Timer-12;Launched;16:34:11.888
tenant6;q33;Timer-13;Launched;16:34:12.082
tenant6;q27;Timer-14;Launched;16:34:12.311
tenant6;q34;Timer-1;Finished;16:34:12.335
tenant6;q89;Timer-2;Finished;16:34:12.335
tenant6;q93;Timer-3;Started;16:34:12.336
tenant6;q44;Timer-4;Started;16:34:12.336
tenant6;q65;Timer-15;Launched;16:34:12.506
tenant6;q93;Timer-3;Finished;16:34:12.635
tenant6;q58;Timer-5;Started;16:34:12.635
tenant6;q31;Timer-16;Launched;16:34:12.647
tenant6;q18;Timer-17;Launched;16:34:12.736
tenant6;q89;Timer-18;Launched;16:34:12.772
tenant6;q8;Timer-19;Launched;16:34:13.072
tenant6;q87;Timer-20;Launched;16:34:13.178
tenant6;q15;Timer-21;Launched;16:34:13.179
tenant6;q45;Timer-22;Launched;16:34:13.284
tenant6;q58;Timer-23;Launched;16:34:13.619
tenant6;q89;Timer-24;Launched;16:34:13.655
tenant6;q17;Timer-25;Launched;16:34:13.744
tenant6;q96;Timer-26;Launched;16:34:14.078
tenant6;q23;Timer-27;Launched;16:34:14.538
tenant6;q44;Timer-4;Finished;16:34:14.718
tenant6;q69;Timer-6;Started;16:34:14.718
tenant6;q61;Timer-28;Launched;16:34:14.803
tenant6;q20;Timer-29;Launched;16:34:15.050
tenant6;q70;Timer-30;Launched;16:34:15.244
tenant6;q54;Timer-31;Launched;16:34:15.368
tenant6;q58;Timer-5;Finished;16:34:15.377
tenant6;q40;Timer-7;Started;16:34:15.377
tenant6;q15;Timer-32;Launched;16:34:15.422
tenant6;q72;Timer-33;Launched;16:34:15.438
tenant6;q61;Timer-34;Launched;16:34:15.598
tenant6;q48;Timer-35;Launched;16:34:15.669
tenant6;q69;Timer-6;Finished;16:34:15.711
tenant6;q27;Timer-8;Started;16:34:15.711
tenant6;q82;Timer-36;Launched;16:34:15.864
tenant6;q14;Timer-37;Launched;16:34:15.881
tenant6;q81;Timer-38;Launched;16:34:15.970
tenant6;q89;Timer-39;Launched;16:34:16.184
tenant6;q89;Timer-40;Launched;16:34:16.713
tenant6;q75;Timer-41;Launched;16:34:16.731
tenant6;q12;Timer-42;Launched;16:34:16.748
tenant6;q97;Timer-43;Launched;16:34:16.784
tenant6;q88;Timer-44;Launched;16:34:16.802
tenant6;q61;Timer-45;Launched;16:34:17.315
tenant6;q19;Timer-46;Launched;16:34:17.527
tenant6;q61;Timer-47;Launched;16:34:17.615
tenant6;q5;Timer-48;Launched;16:34:17.635
tenant6;q36;Timer-49;Launched;16:34:17.811
tenant6;q44;Timer-50;Launched;16:34:17.846
tenant6;q78;Timer-0;Finished;16:34:17.854
tenant6;q67;Timer-9;Started;16:34:17.854
tenant6;q53;Timer-51;Launched;16:34:18.005
tenant6;q96;Timer-52;Launched;16:34:18.005
tenant6;q99;Timer-53;Launched;16:34:18.076
tenant6;q62;Timer-54;Launched;16:34:18.183
tenant6;q90;Timer-55;Launched;16:34:18.377
tenant6;q82;Timer-56;Launched;16:34:18.606
tenant6;q40;Timer-7;Finished;16:34:18.792
tenant6;q45;Timer-10;Started;16:34:18.793
tenant6;q2;Timer-57;Launched;16:34:18.853
tenant6;q41;Timer-58;Launched;16:34:19.065
tenant6;q75;Timer-59;Launched;16:34:19.400
tenant6;q6;Timer-60;Launched;16:34:19.472
tenant6;q36;Timer-61;Launched;16:34:19.510
tenant6;q17;Timer-62;Launched;16:34:19.810
tenant6;q97;Timer-63;Launched;16:34:19.899
tenant6;q45;Timer-10;Finished;16:34:20.627
tenant6;q44;Timer-11;Started;16:34:20.627
tenant6;q99;Timer-64;Launched;16:34:20.658
tenant6;q89;Timer-65;Launched;16:34:20.746
tenant6;q97;Timer-66;Launched;16:34:21.029
tenant6;q36;Timer-67;Launched;16:34:21.082
tenant6;q29;Timer-68;Launched;16:34:21.153
tenant6;q44;Timer-11;Finished;16:34:21.832
tenant6;q19;Timer-12;Started;16:34:21.833
tenant6;q27;Timer-8;Finished;16:34:22.214
tenant6;q33;Timer-13;Started;16:34:22.214
tenant6;q67;Timer-9;Finished;16:34:22.808
tenant6;q27;Timer-14;Started;16:34:22.809
tenant6;q19;Timer-12;Finished;16:34:23.993
tenant6;q65;Timer-15;Started;16:34:23.993
tenant6;q33;Timer-13;Finished;16:34:25.019
tenant6;q31;Timer-16;Started;16:34:25.019
tenant6;q27;Timer-14;Finished;16:34:25.151
tenant6;q18;Timer-17;Started;16:34:25.152
tenant6;q65;Timer-15;Finished;16:34:28.550
tenant6;q89;Timer-18;Started;16:34:28.550
tenant6;q31;Timer-16;Finished;16:34:28.797
tenant6;q8;Timer-19;Started;16:34:28.797
tenant6;q18;Timer-17;Finished;16:34:29.429
tenant6;q87;Timer-20;Started;16:34:29.429
tenant6;q89;Timer-18;Finished;16:34:30.200
tenant6;q15;Timer-21;Started;16:34:30.200
tenant6;q8;Timer-19;Finished;16:34:31.091
tenant6;q45;Timer-22;Started;16:34:31.091
tenant6;q45;Timer-22;Finished;16:34:32.422
tenant6;q58;Timer-23;Started;16:34:32.422
tenant6;q15;Timer-21;Finished;16:34:32.590
tenant6;q89;Timer-24;Started;16:34:32.590
tenant6;q87;Timer-20;Finished;16:34:32.725
tenant6;q17;Timer-25;Started;16:34:32.725
tenant6;q89;Timer-24;Finished;16:34:34.158
tenant6;q96;Timer-26;Started;16:34:34.158
tenant6;q58;Timer-23;Finished;16:34:34.550
tenant6;q23;Timer-27;Started;16:34:34.550
tenant6;q96;Timer-26;Finished;16:34:34.753
tenant6;q61;Timer-28;Started;16:34:34.754
tenant6;q61;Timer-28;Finished;16:34:41.005
tenant6;q20;Timer-29;Started;16:34:41.005
tenant6;q17;Timer-25;Finished;16:34:41.314
tenant6;q70;Timer-30;Started;16:34:41.314
tenant6;q20;Timer-29;Finished;16:34:43.542
tenant6;q54;Timer-31;Started;16:34:43.542
tenant6;q70;Timer-30;Finished;16:34:44.965
