TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;17:00:11.747
tenant1;q86;Timer-0;Started;17:00:11.747
tenant1;q52;Timer-1;Launched;17:00:12.647
tenant1;q52;Timer-1;Started;17:00:12.648
tenant1;q97;Timer-2;Launched;17:00:14.684
tenant1;q97;Timer-2;Started;17:00:14.684
tenant1;q28;Timer-3;Launched;17:00:14.969
tenant1;q97;Timer-4;Launched;17:00:15.125
tenant1;q96;Timer-5;Launched;17:00:15.174
tenant1;q96;Timer-6;Launched;17:00:15.600
tenant1;q96;Timer-7;Launched;17:00:15.726
tenant1;q55;Timer-8;Launched;17:00:16.342
tenant1;q52;Timer-9;Launched;17:00:16.438
tenant1;q43;Timer-10;Launched;17:00:16.706
tenant1;q15;Timer-11;Launched;17:00:16.706
tenant1;q3;Timer-12;Launched;17:00:16.770
tenant1;q80;Timer-13;Launched;17:00:16.864
tenant1;q37;Timer-14;Launched;17:00:16.991
tenant1;q12;Timer-15;Launched;17:00:17.133
tenant1;q55;Timer-16;Launched;17:00:17.244
tenant1;q12;Timer-17;Launched;17:00:17.306
tenant1;q53;Timer-18;Launched;17:00:17.323
tenant1;q81;Timer-19;Launched;17:00:17.671
tenant1;q28;Timer-20;Launched;17:00:17.813
tenant1;q21;Timer-21;Launched;17:00:17.828
tenant1;q63;Timer-22;Launched;17:00:18.003
tenant1;q12;Timer-23;Launched;17:00:18.003
tenant1;q15;Timer-24;Launched;17:00:18.114
tenant1;q21;Timer-25;Launched;17:00:18.383
tenant1;q52;Timer-1;Finished;17:00:21.884
tenant1;q86;Timer-0;Finished;17:00:21.884
tenant1;q28;Timer-3;Started;17:00:21.884
tenant1;q97;Timer-4;Started;17:00:21.884
tenant1;q97;Timer-2;Finished;17:00:26.775
tenant1;q96;Timer-5;Started;17:00:26.775
tenant1;q28;Timer-3;Finished;17:00:28.258
tenant1;q96;Timer-6;Started;17:00:28.258
tenant1;q96;Timer-5;Finished;17:00:29.097
tenant1;q96;Timer-7;Started;17:00:29.097
tenant1;q96;Timer-6;Finished;17:00:29.128
tenant1;q55;Timer-8;Started;17:00:29.128
tenant1;q96;Timer-7;Finished;17:00:30.204
tenant1;q52;Timer-9;Started;17:00:30.204
tenant1;q55;Timer-8;Finished;17:00:30.797
tenant1;q43;Timer-10;Started;17:00:30.797
tenant1;q97;Timer-4;Finished;17:00:30.899
tenant1;q15;Timer-11;Started;17:00:30.900
tenant1;q52;Timer-9;Finished;17:00:31.057
tenant1;q3;Timer-12;Started;17:00:31.057
tenant1;q3;Timer-12;Finished;17:00:32.131
tenant1;q80;Timer-13;Started;17:00:32.131
tenant1;q43;Timer-10;Finished;17:00:32.293
tenant1;q37;Timer-14;Started;17:00:32.293
tenant1;q15;Timer-11;Finished;17:00:33.369
tenant1;q12;Timer-15;Started;17:00:33.369
tenant1;q37;Timer-14;Finished;17:00:34.900
tenant1;q55;Timer-16;Started;17:00:34.900
tenant1;q12;Timer-15;Finished;17:00:35.769
tenant1;q12;Timer-17;Started;17:00:35.769
tenant1;q55;Timer-16;Finished;17:00:36.327
tenant1;q53;Timer-18;Started;17:00:36.327
tenant1;q12;Timer-17;Finished;17:00:37.325
tenant1;q81;Timer-19;Started;17:00:37.325
tenant1;q80;Timer-13;Finished;17:00:37.767
tenant1;q28;Timer-20;Started;17:00:37.767
tenant1;q53;Timer-18;Finished;17:00:37.920
tenant1;q21;Timer-21;Started;17:00:37.920
tenant1;q28;Timer-20;Finished;17:00:39.843
tenant1;q63;Timer-22;Started;17:00:39.843
tenant1;q81;Timer-19;Finished;17:00:40.245
tenant1;q12;Timer-23;Started;17:00:40.245
tenant1;q21;Timer-21;Finished;17:00:40.814
tenant1;q15;Timer-24;Started;17:00:40.814
tenant1;q12;Timer-23;Finished;17:00:41.353
tenant1;q21;Timer-25;Started;17:00:41.354
tenant1;q63;Timer-22;Finished;17:00:41.361
tenant1;q15;Timer-24;Finished;17:00:42.191
tenant1;q21;Timer-25;Finished;17:00:42.900
