TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;16:09:47.610
tenant1;q86;Timer-0;Started;16:09:47.611
tenant1;q52;Timer-1;Launched;16:09:49.036
tenant1;q52;Timer-1;Started;16:09:49.036
tenant1;q97;Timer-2;Launched;16:09:52.260
tenant1;q97;Timer-2;Started;16:09:52.260
tenant1;q28;Timer-3;Launched;16:09:52.710
tenant1;q97;Timer-4;Launched;16:09:52.961
tenant1;q96;Timer-5;Launched;16:09:53.036
tenant1;q96;Timer-6;Launched;16:09:53.711
tenant1;q96;Timer-7;Launched;16:09:53.911
tenant1;q55;Timer-8;Launched;16:09:54.886
tenant1;q52;Timer-9;Launched;16:09:55.037
tenant1;q43;Timer-10;Launched;16:09:55.461
tenant1;q15;Timer-11;Launched;16:09:55.462
tenant1;q3;Timer-12;Launched;16:09:55.562
tenant1;q80;Timer-13;Launched;16:09:55.712
tenant1;q37;Timer-14;Launched;16:09:55.912
tenant1;q12;Timer-15;Launched;16:09:56.138
tenant1;q55;Timer-16;Launched;16:09:56.313
tenant1;q12;Timer-17;Launched;16:09:56.413
tenant1;q53;Timer-18;Launched;16:09:56.437
tenant1;q81;Timer-19;Launched;16:09:56.989
tenant1;q28;Timer-20;Launched;16:09:57.216
tenant1;q21;Timer-21;Launched;16:09:57.241
tenant1;q63;Timer-22;Launched;16:09:57.517
tenant1;q12;Timer-23;Launched;16:09:57.517
tenant1;q15;Timer-24;Launched;16:09:57.692
tenant1;q52;Timer-1;Finished;16:09:57.727
tenant1;q28;Timer-3;Started;16:09:57.727
tenant1;q21;Timer-25;Launched;16:09:58.118
tenant1;q97;Timer-2;Finished;16:10:01.498
tenant1;q97;Timer-4;Started;16:10:01.499
tenant1;q86;Timer-0;Finished;16:10:02.121
tenant1;q96;Timer-5;Started;16:10:02.121
tenant1;q28;Timer-3;Finished;16:10:03.840
tenant1;q96;Timer-6;Started;16:10:03.841
tenant1;q96;Timer-5;Finished;16:10:04.770
tenant1;q96;Timer-7;Started;16:10:04.770
tenant1;q96;Timer-6;Finished;16:10:04.972
tenant1;q55;Timer-8;Started;16:10:04.972
tenant1;q55;Timer-8;Finished;16:10:06.220
tenant1;q52;Timer-9;Started;16:10:06.220
tenant1;q96;Timer-7;Finished;16:10:06.230
tenant1;q43;Timer-10;Started;16:10:06.231
tenant1;q97;Timer-4;Finished;16:10:06.302
tenant1;q15;Timer-11;Started;16:10:06.302
tenant1;q52;Timer-9;Finished;16:10:07.655
tenant1;q3;Timer-12;Started;16:10:07.655
tenant1;q43;Timer-10;Finished;16:10:07.833
tenant1;q80;Timer-13;Started;16:10:07.833
tenant1;q3;Timer-12;Finished;16:10:08.702
tenant1;q37;Timer-14;Started;16:10:08.702
tenant1;q15;Timer-11;Finished;16:10:08.744
tenant1;q12;Timer-15;Started;16:10:08.744
tenant1;q37;Timer-14;Finished;16:10:11.425
tenant1;q55;Timer-16;Started;16:10:11.425
tenant1;q12;Timer-15;Finished;16:10:12.039
tenant1;q12;Timer-17;Started;16:10:12.039
tenant1;q55;Timer-16;Finished;16:10:12.285
tenant1;q53;Timer-18;Started;16:10:12.285
tenant1;q80;Timer-13;Finished;16:10:12.932
tenant1;q81;Timer-19;Started;16:10:12.932
tenant1;q12;Timer-17;Finished;16:10:13.374
tenant1;q28;Timer-20;Started;16:10:13.374
tenant1;q53;Timer-18;Finished;16:10:14.125
tenant1;q21;Timer-21;Started;16:10:14.125
tenant1;q28;Timer-20;Finished;16:10:15.475
tenant1;q63;Timer-22;Started;16:10:15.476
tenant1;q81;Timer-19;Finished;16:10:15.969
tenant1;q12;Timer-23;Started;16:10:15.969
tenant1;q21;Timer-21;Finished;16:10:16.355
tenant1;q15;Timer-24;Started;16:10:16.355
tenant1;q12;Timer-23;Finished;16:10:17.086
tenant1;q21;Timer-25;Started;16:10:17.087
tenant1;q63;Timer-22;Finished;16:10:17.145
tenant1;q15;Timer-24;Finished;16:10:17.768
tenant1;q21;Timer-25;Finished;16:10:18.594
