TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant6;q78;Timer-0;Launched;17:01:42.984
tenant6;q78;Timer-0;Started;17:01:42.984
tenant6;q34;Timer-1;Launched;17:01:43.727
tenant6;q34;Timer-1;Started;17:01:43.727
tenant6;q89;Timer-2;Launched;17:01:45.732
tenant6;q89;Timer-2;Started;17:01:45.732
tenant6;q93;Timer-3;Launched;17:01:45.984
tenant6;q44;Timer-4;Launched;17:01:47.658
tenant6;q58;Timer-5;Launched;17:01:49.112
tenant6;q69;Timer-6;Launched;17:01:49.348
tenant6;q40;Timer-7;Launched;17:01:50.959
tenant6;q27;Timer-8;Launched;17:01:51.164
tenant6;q67;Timer-9;Launched;17:01:53.454
tenant6;q45;Timer-10;Launched;17:01:53.485
tenant6;q44;Timer-11;Launched;17:01:53.580
tenant6;q19;Timer-12;Launched;17:01:53.723
tenant6;q33;Timer-13;Launched;17:01:53.897
tenant6;q27;Timer-14;Launched;17:01:54.102
tenant6;q65;Timer-15;Launched;17:01:54.276
tenant6;q31;Timer-16;Launched;17:01:54.402
tenant6;q18;Timer-17;Launched;17:01:54.481
tenant6;q89;Timer-18;Launched;17:01:54.513
tenant6;q8;Timer-19;Launched;17:01:54.782
tenant6;q87;Timer-20;Launched;17:01:54.876
tenant6;q15;Timer-21;Launched;17:01:54.877
tenant6;q45;Timer-22;Launched;17:01:54.972
tenant6;q58;Timer-23;Launched;17:01:55.272
tenant6;q89;Timer-24;Launched;17:01:55.304
tenant6;q17;Timer-25;Launched;17:01:55.383
tenant6;q96;Timer-26;Launched;17:01:55.683
tenant6;q23;Timer-27;Launched;17:01:56.094
tenant6;q34;Timer-1;Finished;17:01:56.298
tenant6;q93;Timer-3;Started;17:01:56.298
tenant6;q61;Timer-28;Launched;17:01:56.330
tenant6;q20;Timer-29;Launched;17:01:56.552
tenant6;q70;Timer-30;Launched;17:01:56.726
tenant6;q54;Timer-31;Launched;17:01:56.837
tenant6;q15;Timer-32;Launched;17:01:56.887
tenant6;q72;Timer-33;Launched;17:01:56.903
tenant6;q61;Timer-34;Launched;17:01:57.046
tenant6;q48;Timer-35;Launched;17:01:57.109
tenant6;q82;Timer-36;Launched;17:01:57.283
tenant6;q14;Timer-37;Launched;17:01:57.300
tenant6;q89;Timer-2;Finished;17:01:57.325
tenant6;q44;Timer-4;Started;17:01:57.325
