TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;16:17:23.227
tenant1;q86;Timer-0;Started;16:17:23.227
tenant1;q52;Timer-1;Launched;16:17:24.542
tenant1;q52;Timer-1;Started;16:17:24.542
tenant1;q97;Timer-2;Launched;16:17:27.519
tenant1;q97;Timer-2;Started;16:17:27.519
tenant1;q28;Timer-3;Launched;16:17:27.934
tenant1;q97;Timer-4;Launched;16:17:28.165
tenant1;q96;Timer-5;Launched;16:17:28.235
tenant1;q96;Timer-6;Launched;16:17:28.858
tenant1;q96;Timer-7;Launched;16:17:29.043
tenant1;q55;Timer-8;Launched;16:17:29.942
tenant1;q52;Timer-9;Launched;16:17:30.081
tenant1;q43;Timer-10;Launched;16:17:30.474
tenant1;q15;Timer-11;Launched;16:17:30.474
tenant1;q3;Timer-12;Launched;16:17:30.566
tenant1;q80;Timer-13;Launched;16:17:30.705
tenant1;q37;Timer-14;Launched;16:17:30.890
tenant1;q12;Timer-15;Launched;16:17:31.098
tenant1;q55;Timer-16;Launched;16:17:31.259
tenant1;q12;Timer-17;Launched;16:17:31.352
tenant1;q53;Timer-18;Launched;16:17:31.375
tenant1;q81;Timer-19;Launched;16:17:31.885
tenant1;q28;Timer-20;Launched;16:17:32.093
tenant1;q21;Timer-21;Launched;16:17:32.117
tenant1;q63;Timer-22;Launched;16:17:32.371
tenant1;q12;Timer-23;Launched;16:17:32.371
tenant1;q15;Timer-24;Launched;16:17:32.533
tenant1;q21;Timer-25;Launched;16:17:32.925
tenant1;q52;Timer-1;Finished;16:17:34.081
tenant1;q28;Timer-3;Started;16:17:34.082
tenant1;q97;Timer-2;Finished;16:17:37.518
tenant1;q97;Timer-4;Started;16:17:37.518
tenant1;q86;Timer-0;Finished;16:17:37.790
tenant1;q96;Timer-5;Started;16:17:37.790
tenant1;q28;Timer-3;Finished;16:17:40.016
tenant1;q96;Timer-6;Started;16:17:40.016
tenant1;q96;Timer-5;Finished;16:17:40.201
tenant1;q96;Timer-7;Started;16:17:40.201
tenant1;q96;Timer-6;Finished;16:17:40.682
tenant1;q55;Timer-8;Started;16:17:40.682
tenant1;q96;Timer-7;Finished;16:17:40.729
tenant1;q52;Timer-9;Started;16:17:40.729
tenant1;q52;Timer-9;Finished;16:17:41.761
tenant1;q43;Timer-10;Started;16:17:41.762
tenant1;q55;Timer-8;Finished;16:17:42.399
tenant1;q15;Timer-11;Started;16:17:42.400
tenant1;q43;Timer-10;Finished;16:17:43.260
tenant1;q3;Timer-12;Started;16:17:43.260
tenant1;q97;Timer-4;Finished;16:17:43.591
tenant1;q80;Timer-13;Started;16:17:43.591
tenant1;q3;Timer-12;Finished;16:17:44.141
tenant1;q37;Timer-14;Started;16:17:44.142
tenant1;q15;Timer-11;Finished;16:17:44.576
tenant1;q12;Timer-15;Started;16:17:44.576
tenant1;q37;Timer-14;Finished;16:17:47.012
tenant1;q55;Timer-16;Started;16:17:47.012
tenant1;q55;Timer-16;Finished;16:17:47.730
tenant1;q12;Timer-17;Started;16:17:47.730
tenant1;q12;Timer-15;Finished;16:17:47.739
tenant1;q53;Timer-18;Started;16:17:47.739
tenant1;q80;Timer-13;Finished;16:17:48.858
tenant1;q81;Timer-19;Started;16:17:48.858
tenant1;q12;Timer-17;Finished;16:17:49.005
tenant1;q28;Timer-20;Started;16:17:49.005
tenant1;q53;Timer-18;Finished;16:17:49.495
tenant1;q21;Timer-21;Started;16:17:49.495
tenant1;q28;Timer-20;Finished;16:17:51.143
tenant1;q63;Timer-22;Started;16:17:51.143
tenant1;q81;Timer-19;Finished;16:17:51.562
tenant1;q12;Timer-23;Started;16:17:51.562
tenant1;q21;Timer-21;Finished;16:17:51.961
tenant1;q15;Timer-24;Started;16:17:51.961
tenant1;q12;Timer-23;Finished;16:17:52.213
tenant1;q21;Timer-25;Started;16:17:52.213
tenant1;q63;Timer-22;Finished;16:17:52.588
tenant1;q15;Timer-24;Finished;16:17:53.269
tenant1;q21;Timer-25;Finished;16:17:53.548
