TenantName;QueryNumber;ThreadName;Event;TimeStamp
tenant1;q86;Timer-0;Launched;16:35:58.403
tenant1;q86;Timer-0;Started;16:35:58.404
tenant1;q52;Timer-1;Launched;16:35:59.353
tenant1;q52;Timer-1;Started;16:35:59.354
tenant1;q97;Timer-2;Launched;16:36:01.503
tenant1;q97;Timer-2;Started;16:36:01.503
tenant1;q28;Timer-3;Launched;16:36:01.804
tenant1;q97;Timer-4;Launched;16:36:01.969
tenant1;q96;Timer-5;Launched;16:36:02.020
tenant1;q96;Timer-6;Launched;16:36:02.470
tenant1;q96;Timer-7;Launched;16:36:02.604
tenant1;q55;Timer-8;Launched;16:36:03.254
tenant1;q52;Timer-9;Launched;16:36:03.355
tenant1;q43;Timer-10;Launched;16:36:03.638
tenant1;q15;Timer-11;Launched;16:36:03.638
tenant1;q3;Timer-12;Launched;16:36:03.705
tenant1;q80;Timer-13;Launched;16:36:03.805
tenant1;q37;Timer-14;Launched;16:36:03.938
tenant1;q12;Timer-15;Launched;16:36:04.088
tenant1;q55;Timer-16;Launched;16:36:04.205
tenant1;q12;Timer-17;Launched;16:36:04.271
tenant1;q53;Timer-18;Launched;16:36:04.289
tenant1;q81;Timer-19;Launched;16:36:04.656
tenant1;q28;Timer-20;Launched;16:36:04.805
tenant1;q21;Timer-21;Launched;16:36:04.822
tenant1;q63;Timer-22;Launched;16:36:05.007
tenant1;q12;Timer-23;Launched;16:36:05.007
tenant1;q15;Timer-24;Launched;16:36:05.123
tenant1;q21;Timer-25;Launched;16:36:05.408
tenant1;q52;Timer-1;Finished;16:36:09.330
tenant1;q28;Timer-3;Started;16:36:09.330
tenant1;q97;Timer-2;Finished;16:36:13.048
tenant1;q97;Timer-4;Started;16:36:13.049
tenant1;q86;Timer-0;Finished;16:36:13.466
tenant1;q96;Timer-5;Started;16:36:13.466
tenant1;q28;Timer-3;Finished;16:36:15.229
tenant1;q96;Timer-6;Started;16:36:15.229
tenant1;q96;Timer-5;Finished;16:36:15.328
tenant1;q96;Timer-7;Started;16:36:15.328
tenant1;q96;Timer-6;Finished;16:36:15.911
tenant1;q55;Timer-8;Started;16:36:15.911
tenant1;q96;Timer-7;Finished;16:36:15.962
tenant1;q52;Timer-9;Started;16:36:15.962
tenant1;q52;Timer-9;Finished;16:36:17.264
tenant1;q43;Timer-10;Started;16:36:17.264
tenant1;q97;Timer-4;Finished;16:36:17.366
tenant1;q15;Timer-11;Started;16:36:17.366
tenant1;q55;Timer-8;Finished;16:36:17.422
tenant1;q3;Timer-12;Started;16:36:17.422
tenant1;q3;Timer-12;Finished;16:36:18.477
tenant1;q80;Timer-13;Started;16:36:18.478
tenant1;q43;Timer-10;Finished;16:36:18.637
tenant1;q37;Timer-14;Started;16:36:18.637
tenant1;q15;Timer-11;Finished;16:36:19.676
tenant1;q12;Timer-15;Started;16:36:19.676
tenant1;q37;Timer-14;Finished;16:36:21.182
tenant1;q55;Timer-16;Started;16:36:21.183
tenant1;q12;Timer-15;Finished;16:36:21.785
tenant1;q12;Timer-17;Started;16:36:21.785
tenant1;q55;Timer-16;Finished;16:36:22.685
tenant1;q53;Timer-18;Started;16:36:22.685
tenant1;q80;Timer-13;Finished;16:36:23.253
tenant1;q81;Timer-19;Started;16:36:23.253
tenant1;q12;Timer-17;Finished;16:36:23.518
tenant1;q28;Timer-20;Started;16:36:23.518
tenant1;q53;Timer-18;Finished;16:36:24.436
tenant1;q21;Timer-21;Started;16:36:24.436
tenant1;q28;Timer-20;Finished;16:36:25.567
tenant1;q63;Timer-22;Started;16:36:25.568
tenant1;q81;Timer-19;Finished;16:36:25.902
tenant1;q12;Timer-23;Started;16:36:25.902
tenant1;q21;Timer-21;Finished;16:36:26.478
tenant1;q15;Timer-24;Started;16:36:26.478
tenant1;q12;Timer-23;Finished;16:36:26.668
tenant1;q21;Timer-25;Started;16:36:26.668
tenant1;q63;Timer-22;Finished;16:36:27.164
tenant1;q15;Timer-24;Finished;16:36:28.034
tenant1;q21;Timer-25;Finished;16:36:28.057
