query_stream_id,query_id,start,relative_start,query_duration,query_duration_with_queue,start_delay
11,12,1733228683013,9897,7499,10729,0
11,17,1733228725434,52318,1226,2194,0
11,18,1733228767865,94749,1873,3398,0
11,19,1733228784527,111411,721,1310,0
11,1,1733228849528,176412,1041,1919,1
11,10,1733228886189,213073,1212,2246,0
11,2,1733228891578,218462,1973,3721,0
11,6,1733228892239,219123,732,4265,0
11,8,1733228959355,286239,1152,2100,0
11,13,1733228962794,289678,1808,3947,0
11,16,1733229017468,344352,1154,1899,1
11,16,1733229046434,373318,2043,2672,0
11,3,1733229101339,428223,777,1639,0
11,9,1733229107590,434474,3459,6799,0
11,3,1733229176203,503087,913,1800,1
11,19,1733229195333,522217,1908,2668,0
11,16,1733229217536,544420,989,1626,0
11,18,1733229261529,588413,1321,3035,0
11,7,1733229310567,637451,1968,3949,0
11,10,1733229322235,649119,1134,2538,0
11,5,1733229378890,705774,1291,2377,0
11,9,1733229421143,748027,2314,4510,1
11,2,1733229431059,757943,3028,5267,0
11,7,1733229471926,798810,3250,5066,0
11,13,1733229520190,847074,2111,4991,0
11,5,1733229542734,869618,1859,6660,0
11,5,1733229577159,904043,1333,5533,0
11,20,1733229586785,913669,2640,4681,0
11,3,1733229627569,954453,930,1745,1
11,13,1733229645423,972307,1772,3828,0
11,3,1733229691181,1018065,2982,5954,0
11,7,1733229736576,1063460,2048,3831,10
11,19,1733229749133,1076017,709,1341,1
11,6,1733229769811,1096695,332,546,0
11,7,1733229787746,1114630,1799,3540,0
11,4,1733229804888,1131772,2502,4875,1
11,1,1733229830018,1156902,1074,1912,0
11,18,1733229863714,1190598,1485,2603,0
11,19,1733229931284,1258168,756,1336,0
11,11,1733229938747,1265631,952,1638,1
11,23,1733229967098,1293982,678,729,0
11,1,1733229979318,1306202,1182,2232,0
11,21,1733230008436,1335320,5912,12011,0
11,15,1733230010426,1337310,1517,12922,0
11,8,1733230046664,1373548,1137,2054,0
11,11,1733230098616,1425500,3183,4184,0
11,1,1733230099046,1425930,1065,6928,0
11,12,1733230129078,1455962,2657,4709,1
11,3,1733230168478,1495362,780,1882,0
11,16,1733230215689,1542573,1154,1900,0
11,2,1733230227938,1554822,1223,2441,0
11,9,1733230269528,1596412,2132,4120,1
11,2,1733230316678,1643562,1149,2294,0
11,9,1733230321909,1648793,2287,4307,0
11,13,1733230357493,1684377,1838,3361,0
11,22,1733230367460,1694344,1623,3052,0
11,22,1733230374216,1701100,1372,2594,0
11,5,1733230412164,1739048,1875,3083,0
11,12,1733230463339,1790223,3102,4952,0
11,17,1733230475743,1802627,867,1534,1
11,20,1733230504294,1831178,2420,4505,0
11,11,1733230530255,1857139,909,1623,58
11,13,1733230534421,1861305,1750,3575,0
11,16,1733230554159,1881043,2025,2870,0
11,20,1733230602281,1929165,2928,5491,1
11,16,1733230628226,1955110,1150,2184,0
11,5,1733230652838,1979722,1220,2284,0
11,1,1733230668314,1995198,1068,1967,1
11,12,1733230703094,2029978,2200,4186,0
11,23,1733230732862,2059746,718,771,0
11,3,1733230765904,2092788,932,1804,0
11,9,1733230798428,2125312,2537,6772,0
11,1,1733230843226,2170110,1047,1795,0
11,13,1733230877348,2204232,1752,3209,0
11,6,1733230886920,2213804,354,546,0
11,19,1733230923010,2249894,398,884,1
11,11,1733230929637,2256521,862,1519,0
11,23,1733230946359,2273243,756,801,0
11,13,1733231004858,2331742,2162,5087,0
11,3,1733231025553,2352437,4877,5762,0
11,3,1733231061380,2388264,1426,2350,0
11,9,1733231094378,2421262,6072,10591,0
11,14,1733231121643,2448527,1633,2318,1
11,11,1733231166574,2493458,982,2515,0
11,22,1733231179129,2506013,4752,8181,0
11,8,1733231195145,2522029,2672,5075,0
11,2,1733231256289,2583173,1698,2839,0
11,8,1733231298911,2625795,1678,3182,0
11,14,1733231329650,2656534,1536,2828,0
11,18,1733231356251,2683135,2603,4880,1
11,15,1733231406004,2732888,1272,1936,0
11,17,1733231408060,2734944,882,2724,0
11,18,1733231443901,2770785,1451,3218,0
11,21,1733231450323,2777207,7550,12464,1
11,14,1733231499768,2826652,1876,2831,0
11,14,1733231541636,2868520,1604,2413,0
11,5,1733231542979,2869863,4448,8914,0
11,11,1733231550811,2877695,928,2717,0
11,4,1733231555005,2881889,3398,5809,0
11,8,1733231612946,2939830,2306,4228,1
11,22,1733231643235,2970119,2084,4018,0
11,4,1733231645954,2972838,3322,7098,0
11,13,1733231687375,3014259,2844,5151,0
11,7,1733231704239,3031123,2707,5028,0
11,23,1733231736905,3063789,991,1041,0
11,9,1733231785892,3112776,5701,9166,1
11,22,1733231787318,3114202,2611,11970,0
11,8,1733231814779,3141663,3582,6574,0
11,17,1733231861394,3188278,2531,4510,0
11,13,1733231890116,3217000,6563,11008,0
11,17,1733231929933,3256817,3996,5472,0
11,3,1733231953696,3280580,2350,4376,0
11,2,1733231994220,3321104,1925,3798,1
11,23,1733232052792,3379676,722,771,0
11,3,1733232083036,3409920,933,1763,0
11,4,1733232097577,3424461,4237,7962,0
11,22,1733232123843,3450727,1428,4247,0
11,22,1733232139919,3466803,1793,3074,0
11,11,1733232160451,3487335,900,2141,0
11,4,1733232190348,3517232,3968,7578,0
11,7,1733232236106,3562990,4072,7368,1
11,6,1733232236224,3563108,527,8236,0
11,2,1733232246177,3573061,1249,2446,0
