query_stream_id,query_id,start,relative_start,query_duration,query_duration_with_queue,start_delay
0,20,1733230353687,1680603,1524,2529,0
0,10,1733230368416,1695332,1332,2476,0
0,18,1733230406041,1732957,1180,2101,0
0,22,1733230439481,1766397,940,1853,0
0,16,1733230474378,1801294,886,1487,0
0,3,1733230537116,1864032,1837,3574,0
0,8,1733230556167,1883083,1145,1991,1
0,2,1733230595795,1922711,1072,2219,0
0,5,1733230623595,1950511,2812,5772,0
0,10,1733231193600,2520516,2924,4140,0
0,1,1733231243236,2570152,2929,3498,0
0,23,1733231280346,2607262,3154,3208,1
0,19,1733231893701,3220617,2776,3307,0
0,12,1733231916138,3243054,2699,4295,0
0,8,1733231949754,3276670,1329,2795,0
