tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;20:39:19.759;20:39:19.907;20:39:21.148;00:00:00.000;00:00:00.148;00:00:01.241
;q52;Timer-1;20:40:45.265;20:40:45.266;20:40:46.406;00:01:25.506;00:00:00.001;00:00:01.140
;q43;Timer-10;20:47:10.783;20:47:10.783;20:47:12.028;00:07:51.024;00:00:00.000;00:00:01.245
;q15;Timer-11;20:47:10.785;20:47:10.791;20:47:11.321;00:07:51.026;00:00:00.006;00:00:00.530
;q3;Timer-12;20:47:16.787;20:47:16.787;20:47:17.245;00:07:57.028;00:00:00.000;00:00:00.458
;q80;Timer-13;20:47:25.805;20:47:25.806;20:47:27.109;00:08:06.046;00:00:00.001;00:00:01.303
;q37;Timer-14;20:47:37.797;20:47:37.798;20:47:38.420;00:08:18.038;00:00:00.001;00:00:00.622
;q12;Timer-15;20:47:51.388;20:47:51.399;20:47:51.668;00:08:31.629;00:00:00.011;00:00:00.269
;q55;Timer-16;20:48:01.804;20:48:01.805;20:48:02.241;00:08:42.045;00:00:00.001;00:00:00.436
;q12;Timer-17;20:48:07.797;20:48:07.797;20:48:08.147;00:08:48.038;00:00:00.000;00:00:00.350
;q53;Timer-18;20:48:09.323;20:48:09.323;20:48:09.947;00:08:49.564;00:00:00.000;00:00:00.624
;q81;Timer-19;20:48:42.308;20:48:42.311;20:49:20.915;00:09:22.549;00:00:00.003;00:00:38.604
;q97;Timer-2;20:43:58.766;20:43:58.767;20:44:02.665;00:04:39.007;00:00:00.001;00:00:03.898
;q28;Timer-20;20:48:55.795;20:48:55.796;20:49:00.726;00:09:36.036;00:00:00.001;00:00:04.930
;q21;Timer-21;20:48:57.298;20:48:57.303;20:48:59.171;00:09:37.539;00:00:00.005;00:00:01.868
;q63;Timer-22;20:49:13.798;20:49:13.799;20:49:14.309;00:09:54.039;00:00:00.001;00:00:00.510
;q12;Timer-23;20:49:13.799;20:49:13.800;20:49:13.993;00:09:54.040;00:00:00.001;00:00:00.193
;q15;Timer-24;20:49:24.313;20:49:24.314;20:49:24.630;00:10:04.554;00:00:00.001;00:00:00.316
;q21;Timer-25;20:49:49.853;20:49:49.854;20:49:50.772;00:10:30.094;00:00:00.001;00:00:00.918
;q28;Timer-3;20:44:25.776;20:44:25.777;20:44:31.385;00:05:06.017;00:00:00.001;00:00:05.608
;q97;Timer-4;20:44:40.790;20:44:40.791;20:44:44.026;00:05:21.031;00:00:00.001;00:00:03.235
;q96;Timer-5;20:44:45.294;20:44:45.295;20:44:45.751;00:05:25.535;00:00:00.001;00:00:00.456
;q96;Timer-6;20:45:25.844;20:45:25.845;20:45:26.320;00:06:06.085;00:00:00.001;00:00:00.475
;q96;Timer-7;20:45:37.780;20:45:37.781;20:45:38.186;00:06:18.021;00:00:00.001;00:00:00.405
;q55;Timer-8;20:46:36.316;20:46:36.317;20:46:36.788;00:07:16.557;00:00:00.001;00:00:00.471
;q52;Timer-9;20:46:45.298;20:46:45.300;20:46:45.775;00:07:25.539;00:00:00.002;00:00:00.475
tenant2;q50;Timer-26;21:13:16.815;21:13:16.822;21:13:18.183;00:33:57.056;00:00:00.007;00:00:01.361
;q98;Timer-27;21:14:28.981;21:14:28.983;21:14:29.695;00:35:09.222;00:00:00.002;00:00:00.712
;q8;Timer-28;21:15:10.843;21:15:10.843;21:15:11.830;00:35:51.084;00:00:00.000;00:00:00.987
;q4;Timer-29;21:18:04.825;21:18:04.826;21:19:00.030;00:38:45.066;00:00:00.001;00:00:55.204
;q6;Timer-30;21:18:18.321;21:18:18.326;21:22:45.978;00:38:58.562;00:00:00.005;00:04:27.652
;q99;Timer-31;21:18:21.331;21:18:21.336;21:18:23.342;00:39:01.572;00:00:00.005;00:00:02.006
;q56;Timer-32;21:18:33.325;21:18:33.327;21:18:35.877;00:39:13.566;00:00:00.002;00:00:02.550
;q48;Timer-33;21:18:36.328;21:18:36.328;21:18:39.236;00:39:16.569;00:00:00.000;00:00:02.908
;q5;Timer-34;21:18:48.359;21:18:48.361;21:19:01.259;00:39:28.600;00:00:00.002;00:00:12.898
;q58;Timer-35;21:18:51.355;21:19:00.030;21:19:03.173;00:39:31.596;00:00:08.675;00:00:03.143
;q85;Timer-36;21:18:57.354;21:19:01.259;21:19:04.283;00:39:37.595;00:00:03.905;00:00:03.024
;q23;Timer-37;21:19:13.854;21:19:13.854;21:20:02.449;00:39:54.095;00:00:00.000;00:00:48.595
;q16;Timer-38;21:19:13.857;21:19:13.857;21:19:40.505;00:39:54.098;00:00:00.000;00:00:26.648
;q96;Timer-39;21:19:16.853;21:19:40.505;21:19:41.289;00:39:57.094;00:00:23.652;00:00:00.784
;q24;Timer-40;21:19:18.354;21:19:41.289;21:19:41.422;00:39:58.595;00:00:22.935;00:00:00.133
;q25;Timer-41;21:19:21.354;21:19:41.423;21:19:42.835;00:40:01.595;00:00:20.069;00:00:01.412
;q79;Timer-42;21:19:27.367;21:19:42.835;21:19:44.947;00:40:07.608;00:00:15.468;00:00:02.112
;q11;Timer-43;21:19:30.361;21:19:44.947;21:20:31.551;00:40:10.602;00:00:14.586;00:00:46.604
;q93;Timer-44;21:22:46.909;21:22:46.910;21:22:46.933;00:43:27.150;00:00:00.001;00:00:00.023
;q55;Timer-45;21:25:34.868;21:25:34.869;21:25:35.304;00:46:15.109;00:00:00.001;00:00:00.435
;q15;Timer-46;21:28:12.373;21:28:12.374;21:28:12.848;00:48:52.614;00:00:00.001;00:00:00.474
;q13;Timer-47;21:31:19.875;21:31:19.876;21:31:21.650;00:52:00.116;00:00:00.001;00:00:01.774
;q6;Timer-48;21:31:22.967;21:31:22.969;21:35:18.002;00:52:03.208;00:00:00.002;00:03:55.033
;q46;Timer-49;21:31:33.399;21:31:33.399;21:31:35.622;00:52:13.640;00:00:00.000;00:00:02.223
;q47;Timer-50;21:31:33.399;21:31:33.401;21:31:45.231;00:52:13.640;00:00:00.002;00:00:11.830
;q26;Timer-51;21:31:37.929;21:31:37.929;21:31:39.402;00:52:18.170;00:00:00.000;00:00:01.473
;q79;Timer-52;21:31:45.416;21:31:45.417;21:31:46.760;00:52:25.657;00:00:00.001;00:00:01.343
;q35;Timer-53;21:31:58.915;21:31:58.915;22:21:54.648;00:52:39.156;00:00:00.000;00:49:55.733
;q88;Timer-54;21:32:58.897;21:32:58.897;21:33:10.341;00:53:39.138;00:00:00.000;00:00:11.444
;q17;Timer-55;21:34:12.397;21:34:12.398;21:34:14.595;00:54:52.638;00:00:00.001;00:00:02.197
;q18;Timer-56;21:34:28.900;21:34:28.900;21:34:31.983;00:55:09.141;00:00:00.000;00:00:03.083
;q56;Timer-57;21:34:39.432;21:34:39.433;21:34:41.894;00:55:19.673;00:00:00.001;00:00:02.461
;q10;Timer-58;21:34:45.437;21:34:45.438;22:01:37.588;00:55:25.678;00:00:00.001;00:26:52.150
;q16;Timer-59;21:34:48.413;21:35:18.002;21:35:30.539;00:55:28.654;00:00:29.589;00:00:12.537
;q63;Timer-60;21:34:48.414;21:35:30.540;21:35:32.020;00:55:28.655;00:00:42.126;00:00:01.480
;q53;Timer-61;21:34:54.437;21:35:32.020;21:35:33.466;00:55:34.678;00:00:37.583;00:00:01.446
;q3;Timer-62;21:34:54.437;21:35:33.467;21:35:34.180;00:55:34.678;00:00:39.030;00:00:00.713
;q56;Timer-63;21:35:00.426;21:35:34.181;21:35:36.550;00:55:40.667;00:00:33.755;00:00:02.369
;q60;Timer-64;21:35:00.426;21:35:36.551;21:35:38.829;00:55:40.667;00:00:36.125;00:00:02.278
;q49;Timer-65;21:35:03.434;21:35:38.829;21:35:43.963;00:55:43.675;00:00:35.395;00:00:05.134
;q90;Timer-66;21:35:09.464;21:35:43.964;21:35:44.788;00:55:49.705;00:00:34.500;00:00:00.824
;q5;Timer-67;21:35:16.927;21:35:44.789;21:35:56.714;00:55:57.168;00:00:27.862;00:00:11.925
;q46;Timer-68;21:35:30.425;21:35:56.714;21:35:58.965;00:56:10.666;00:00:26.289;00:00:02.251
;q40;Timer-69;21:35:43.938;21:35:58.965;21:35:59.550;00:56:24.179;00:00:15.027;00:00:00.585
;q80;Timer-70;21:35:57.425;21:35:59.550;21:36:02.007;00:56:37.666;00:00:02.125;00:00:02.457
;q33;Timer-71;21:36:06.437;21:36:06.438;21:36:08.626;00:56:46.678;00:00:00.001;00:00:02.188
;q66;Timer-72;21:36:12.435;21:36:12.435;21:36:13.886;00:56:52.676;00:00:00.000;00:00:01.451
;q73;Timer-73;21:36:13.927;21:36:13.927;21:36:15.345;00:56:54.168;00:00:00.000;00:00:01.418
;q70;Timer-74;21:36:15.429;21:36:15.429;21:36:20.249;00:56:55.670;00:00:00.000;00:00:04.820
;q53;Timer-75;21:36:21.433;21:36:21.434;21:36:22.958;00:57:01.674;00:00:00.001;00:00:01.524
;q1;Timer-76;21:36:22.930;21:36:22.958;21:39:24.349;00:57:03.171;00:00:00.028;00:03:01.391
;q95;Timer-77;21:36:30.429;21:39:24.349;21:39:43.821;00:57:10.670;00:02:53.920;00:00:19.472
