tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;08:21:13.076;08:21:13.293;08:21:14.440;00:00:00.000;00:00:00.217;00:00:01.147
;q52;Timer-1;08:21:24.482;08:21:24.484;08:21:25.631;00:00:11.406;00:00:00.002;00:00:01.147
;q43;Timer-10;08:22:15.916;08:22:15.920;08:22:17.310;00:01:02.840;00:00:00.004;00:00:01.390
;q15;Timer-11;08:22:15.916;08:22:15.919;08:22:16.510;00:01:02.840;00:00:00.003;00:00:00.591
;q3;Timer-12;08:22:16.704;08:22:16.704;08:22:17.230;00:01:03.628;00:00:00.000;00:00:00.526
;q80;Timer-13;08:22:17.905;08:22:17.907;08:22:19.091;00:01:04.829;00:00:00.002;00:00:01.184
;q37;Timer-14;08:22:19.519;08:22:19.520;08:22:20.142;00:01:06.443;00:00:00.001;00:00:00.622
;q12;Timer-15;08:22:21.320;08:22:21.322;08:22:21.561;00:01:08.244;00:00:00.002;00:00:00.239
;q55;Timer-16;08:22:22.722;08:22:22.723;08:22:23.212;00:01:09.646;00:00:00.001;00:00:00.489
;q12;Timer-17;08:22:23.521;08:22:23.522;08:22:23.753;00:01:10.445;00:00:00.001;00:00:00.231
;q53;Timer-18;08:22:23.709;08:22:23.710;08:22:24.225;00:01:10.633;00:00:00.001;00:00:00.515
;q81;Timer-19;08:22:28.128;08:22:28.128;08:23:07.015;00:01:15.052;00:00:00.000;00:00:38.887
;q97;Timer-2;08:21:50.290;08:21:50.291;08:21:54.253;00:00:37.214;00:00:00.001;00:00:03.962
;q28;Timer-20;08:22:29.906;08:22:29.906;08:22:35.117;00:01:16.830;00:00:00.000;00:00:05.211
;q21;Timer-21;08:22:30.118;08:22:30.119;08:22:31.855;00:01:17.042;00:00:00.001;00:00:01.736
;q63;Timer-22;08:22:32.318;08:22:32.318;08:22:33.065;00:01:19.242;00:00:00.000;00:00:00.747
;q12;Timer-23;08:22:32.319;08:22:33.066;08:22:33.309;00:01:19.243;00:00:00.747;00:00:00.243
;q15;Timer-24;08:22:33.719;08:22:33.719;08:22:34.208;00:01:20.643;00:00:00.000;00:00:00.489
;q21;Timer-25;08:22:37.118;08:22:37.118;08:22:38.014;00:01:24.042;00:00:00.000;00:00:00.896
;q28;Timer-3;08:21:53.880;08:21:53.884;08:21:59.102;00:00:40.804;00:00:00.004;00:00:05.218
;q97;Timer-4;08:21:55.880;08:21:55.881;08:22:00.011;00:00:42.804;00:00:00.001;00:00:04.130
;q96;Timer-5;08:21:56.524;08:21:56.528;08:21:57.574;00:00:43.448;00:00:00.004;00:00:01.046
;q96;Timer-6;08:22:01.898;08:22:01.899;08:22:02.393;00:00:48.822;00:00:00.001;00:00:00.494
;q96;Timer-7;08:22:03.519;08:22:03.521;08:22:03.998;00:00:50.443;00:00:00.002;00:00:00.477
;q55;Timer-8;08:22:11.297;08:22:11.298;08:22:11.791;00:00:58.221;00:00:00.001;00:00:00.493
;q52;Timer-9;08:22:12.546;08:22:12.547;08:22:12.971;00:00:59.470;00:00:00.001;00:00:00.424
tenant2;q50;Timer-26;08:25:44.758;08:25:44.775;08:25:45.933;00:04:31.682;00:00:00.017;00:00:01.158
;q98;Timer-27;08:25:54.330;08:25:54.332;08:25:55.041;00:04:41.254;00:00:00.002;00:00:00.709
;q8;Timer-28;08:25:59.920;08:25:59.921;08:26:00.968;00:04:46.844;00:00:00.001;00:00:01.047
;q4;Timer-29;08:26:23.128;08:26:23.128;08:28:02.956;00:05:10.052;00:00:00.000;00:01:39.828
;q6;Timer-30;08:26:24.935;08:26:24.951;08:32:54.766;00:05:11.859;00:00:00.016;00:06:29.815
;q99;Timer-31;08:26:25.344;08:26:25.359;08:26:27.000;00:05:12.268;00:00:00.015;00:00:01.641
;q56;Timer-32;08:26:26.921;08:26:27.001;08:26:29.619;00:05:13.845;00:00:00.080;00:00:02.618
;q48;Timer-33;08:26:27.324;08:26:29.619;08:26:32.462;00:05:14.248;00:00:02.295;00:00:02.843
