tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;07:19:43.054;07:19:43.280;07:19:44.420;00:00:00.000;00:00:00.226;00:00:01.140
;q52;Timer-1;07:19:55.274;07:19:55.275;07:19:56.424;00:00:12.220;00:00:00.001;00:00:01.149
;q43;Timer-10;07:20:50.367;07:20:50.369;07:20:51.688;00:01:07.313;00:00:00.002;00:00:01.319
;q15;Timer-11;07:20:50.368;07:20:50.371;07:20:50.929;00:01:07.314;00:00:00.003;00:00:00.558
;q3;Timer-12;07:20:51.221;07:20:51.221;07:20:51.658;00:01:08.167;00:00:00.000;00:00:00.437
;q80;Timer-13;07:20:52.512;07:20:52.513;07:20:53.643;00:01:09.458;00:00:00.001;00:00:01.130
;q37;Timer-14;07:20:54.221;07:20:54.222;07:20:54.836;00:01:11.167;00:00:00.001;00:00:00.614
;q12;Timer-15;07:20:56.166;07:20:56.167;07:20:56.437;00:01:13.112;00:00:00.001;00:00:00.270
;q55;Timer-16;07:20:57.667;07:20:57.668;07:20:58.150;00:01:14.613;00:00:00.001;00:00:00.482
;q12;Timer-17;07:20:58.512;07:20:58.512;07:20:58.740;00:01:15.458;00:00:00.000;00:00:00.228
;q53;Timer-18;07:20:58.721;07:20:58.721;07:20:59.296;00:01:15.667;00:00:00.000;00:00:00.575
;q81;Timer-19;07:21:03.456;07:21:03.457;07:21:42.313;00:01:20.402;00:00:00.001;00:00:38.856
;q97;Timer-2;07:20:22.922;07:20:22.923;07:20:26.773;00:00:39.868;00:00:00.001;00:00:03.850
;q28;Timer-20;07:21:05.365;07:21:05.365;07:21:10.865;00:01:22.311;00:00:00.000;00:00:05.500
;q21;Timer-21;07:21:05.584;07:21:05.585;07:21:07.241;00:01:22.530;00:00:00.001;00:00:01.656
;q63;Timer-22;07:21:07.942;07:21:07.942;07:21:08.683;00:01:24.888;00:00:00.000;00:00:00.741
;q12;Timer-23;07:21:07.943;07:21:08.683;07:21:08.906;00:01:24.889;00:00:00.740;00:00:00.223
;q15;Timer-24;07:21:09.441;07:21:09.441;07:21:09.945;00:01:26.387;00:00:00.000;00:00:00.504
;q21;Timer-25;07:21:13.086;07:21:13.086;07:21:13.971;00:01:30.032;00:00:00.000;00:00:00.885
;q28;Timer-3;07:20:26.775;07:20:26.775;07:20:32.346;00:00:43.721;00:00:00.000;00:00:05.571
;q97;Timer-4;07:20:28.920;07:20:28.926;07:20:32.836;00:00:45.866;00:00:00.006;00:00:03.910
;q96;Timer-5;07:20:29.563;07:20:29.567;07:20:30.616;00:00:46.509;00:00:00.004;00:00:01.049
;q96;Timer-6;07:20:35.385;07:20:35.387;07:20:35.811;00:00:52.331;00:00:00.002;00:00:00.424
