tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;04:09:40.093;04:09:40.338;04:09:41.475;00:00:00.000;00:00:00.245;00:00:01.137
;q52;Timer-1;04:09:55.639;04:09:55.640;04:09:56.791;00:00:15.546;00:00:00.001;00:00:01.151
;q43;Timer-10;04:11:05.788;04:11:05.790;04:11:07.214;00:01:25.695;00:00:00.002;00:00:01.424
;q15;Timer-11;04:11:05.788;04:11:05.789;04:11:06.412;00:01:25.695;00:00:00.001;00:00:00.623
;q3;Timer-12;04:11:06.845;04:11:06.846;04:11:07.356;00:01:26.752;00:00:00.001;00:00:00.510
;q80;Timer-13;04:11:08.493;04:11:08.494;04:11:09.767;00:01:28.400;00:00:00.001;00:00:01.273
;q37;Timer-14;04:11:10.685;04:11:10.687;04:11:11.334;00:01:30.592;00:00:00.002;00:00:00.647
;q12;Timer-15;04:11:13.133;04:11:13.133;04:11:13.369;00:01:33.040;00:00:00.000;00:00:00.236
;q55;Timer-16;04:11:15.036;04:11:15.037;04:11:15.520;00:01:34.943;00:00:00.001;00:00:00.483
;q12;Timer-17;04:11:16.153;04:11:16.154;04:11:16.345;00:01:36.060;00:00:00.001;00:00:00.191
;q53;Timer-18;04:11:16.400;04:11:16.400;04:11:16.950;00:01:36.307;00:00:00.000;00:00:00.550
;q81;Timer-19;04:11:22.399;04:11:22.400;04:12:12.545;00:01:42.306;00:00:00.001;00:00:50.145
;q97;Timer-2;04:10:30.848;04:10:30.849;04:10:34.739;00:00:50.755;00:00:00.001;00:00:03.890
;q28;Timer-20;04:11:24.854;04:11:24.855;04:11:29.908;00:01:44.761;00:00:00.001;00:00:05.053
;q21;Timer-21;04:11:25.127;04:11:25.128;04:11:26.912;00:01:45.034;00:00:00.001;00:00:01.784
;q63;Timer-22;04:11:28.127;04:11:28.127;04:11:28.881;00:01:48.034;00:00:00.000;00:00:00.754
;q12;Timer-23;04:11:28.132;04:11:28.882;04:11:29.157;00:01:48.039;00:00:00.750;00:00:00.275
;q15;Timer-24;04:11:30.042;04:11:30.042;04:11:30.407;00:01:49.949;00:00:00.000;00:00:00.365
;q21;Timer-25;04:11:34.678;04:11:34.678;04:11:35.607;00:01:54.585;00:00:00.000;00:00:00.929
;q28;Timer-3;04:10:35.743;04:10:35.744;04:10:41.145;00:00:55.650;00:00:00.001;00:00:05.401
;q97;Timer-4;04:10:38.464;04:10:38.470;04:10:42.406;00:00:58.371;00:00:00.006;00:00:03.936
;q96;Timer-5;04:10:39.293;04:10:39.298;04:10:40.347;00:00:59.200;00:00:00.005;00:00:01.049
;q96;Timer-6;04:10:46.652;04:10:46.654;04:10:47.094;00:01:06.559;00:00:00.002;00:00:00.440
;q96;Timer-7;04:10:48.870;04:10:48.871;04:10:49.418;00:01:08.777;00:00:00.001;00:00:00.547
;q55;Timer-8;04:10:59.487;04:10:59.488;04:10:59.903;00:01:19.394;00:00:00.001;00:00:00.415
;q52;Timer-9;04:11:01.108;04:11:01.108;04:11:01.594;00:01:21.015;00:00:00.000;00:00:00.486
tenant2;q50;Timer-26;04:15:50.497;04:15:50.510;04:15:51.632;00:06:10.404;00:00:00.013;00:00:01.122
;q98;Timer-27;04:16:03.610;04:16:03.611;04:16:04.387;00:06:23.517;00:00:00.001;00:00:00.776
;q8;Timer-28;04:16:11.238;04:16:11.239;04:16:12.281;00:06:31.145;00:00:00.001;00:00:01.042
;q4;Timer-29;04:16:42.869;04:16:42.869;04:18:26.594;00:07:02.776;00:00:00.000;00:01:43.725
