tenantName;queryName;timerName;launchTime;startTime;finishTime;relativeLaunchTime;waitingTime;executionTime
tenant1;q86;Timer-0;22:30:01.015;22:30:01.464;22:30:03.459;00:00:00.000;00:00:00.449;00:00:01.995
;q52;Timer-1;22:30:29.516;22:30:29.517;22:30:31.298;00:00:28.501;00:00:00.001;00:00:01.781
;q43;Timer-10;22:32:38.019;22:32:38.020;22:32:39.509;00:02:37.004;00:00:00.001;00:00:01.489
;q15;Timer-11;22:32:38.021;22:32:38.021;22:32:38.791;00:02:37.006;00:00:00.000;00:00:00.770
;q3;Timer-12;22:32:40.019;22:32:40.020;22:32:40.449;00:02:39.004;00:00:00.001;00:00:00.429
;q80;Timer-13;22:32:43.019;22:32:43.020;22:32:44.450;00:02:42.004;00:00:00.001;00:00:01.430
;q37;Timer-14;22:32:47.024;22:32:47.026;22:32:47.995;00:02:46.009;00:00:00.002;00:00:00.969
;q12;Timer-15;22:32:51.532;22:32:51.532;22:32:51.747;00:02:50.517;00:00:00.000;00:00:00.215
;q55;Timer-16;22:32:55.021;22:32:55.022;22:32:55.470;00:02:54.006;00:00:00.001;00:00:00.448
;q12;Timer-17;22:32:57.022;22:32:57.022;22:32:57.281;00:02:56.007;00:00:00.000;00:00:00.259
;q53;Timer-18;22:32:57.521;22:32:57.522;22:32:58.094;00:02:56.506;00:00:00.001;00:00:00.572
;q81;Timer-19;22:33:08.522;22:33:08.524;22:33:47.147;00:03:07.507;00:00:00.002;00:00:38.623
;q97;Timer-2;22:31:34.017;22:31:34.018;22:31:39.001;00:01:33.002;00:00:00.001;00:00:04.983
;q28;Timer-20;22:33:13.021;22:33:13.021;22:33:17.752;00:03:12.006;00:00:00.000;00:00:04.731
;q21;Timer-21;22:33:13.522;22:33:13.528;22:33:15.652;00:03:12.507;00:00:00.006;00:00:02.124
;q63;Timer-22;22:33:19.022;22:33:19.022;22:33:19.607;00:03:18.007;00:00:00.000;00:00:00.585
;q12;Timer-23;22:33:19.023;22:33:19.023;22:33:19.295;00:03:18.008;00:00:00.000;00:00:00.272
;q15;Timer-24;22:33:22.522;22:33:22.522;22:33:22.937;00:03:21.507;00:00:00.000;00:00:00.415
;q21;Timer-25;22:33:31.022;22:33:31.022;22:33:31.931;00:03:30.007;00:00:00.000;00:00:00.909
;q28;Timer-3;22:31:43.017;22:31:43.017;22:31:48.710;00:01:42.002;00:00:00.000;00:00:05.693
;q97;Timer-4;22:31:48.017;22:31:48.022;22:31:51.677;00:01:47.002;00:00:00.005;00:00:03.655
;q96;Timer-5;22:31:49.518;22:31:49.519;22:31:50.045;00:01:48.503;00:00:00.001;00:00:00.526
;q96;Timer-6;22:32:03.017;22:32:03.019;22:32:03.491;00:02:02.002;00:00:00.002;00:00:00.472
;q96;Timer-7;22:32:07.020;22:32:07.021;22:32:07.487;00:02:06.005;00:00:00.001;00:00:00.466
;q55;Timer-8;22:32:26.520;22:32:26.522;22:32:26.965;00:02:25.505;00:00:00.002;00:00:00.443
;q52;Timer-9;22:32:29.519;22:32:29.520;22:32:29.962;00:02:28.504;00:00:00.001;00:00:00.442
tenant2;q50;Timer-26;22:41:20.024;22:41:20.035;22:41:22.217;00:11:19.009;00:00:00.011;00:00:02.182
;q98;Timer-27;22:41:44.024;22:41:44.026;22:41:44.833;00:11:43.009;00:00:00.002;00:00:00.807
;q8;Timer-28;22:41:58.025;22:41:58.025;22:41:59.132;00:11:57.010;00:00:00.000;00:00:01.107
;q4;Timer-29;22:42:56.025;22:42:56.026;22:44:37.069;00:12:55.010;00:00:00.001;00:01:41.043
;q6;Timer-30;22:43:00.524;22:43:00.539;22:48:21.613;00:12:59.509;00:00:00.015;00:05:21.074
;q99;Timer-31;22:43:01.525;22:43:01.533;22:43:04.762;00:13:00.510;00:00:00.008;00:00:03.229
;q56;Timer-32;22:43:05.524;22:43:05.527;22:43:09.338;00:13:04.509;00:00:00.003;00:00:03.811
;q48;Timer-33;22:43:06.527;22:43:09.338;22:43:12.837;00:13:05.512;00:00:02.811;00:00:03.499
;q5;Timer-34;22:43:10.529;22:43:12.838;22:43:25.489;00:13:09.514;00:00:02.309;00:00:12.651
;q58;Timer-35;22:43:11.528;22:43:25.490;22:43:27.794;00:13:10.513;00:00:13.962;00:00:02.304
;q85;Timer-36;22:43:13.529;22:43:27.795;22:43:31.248;00:13:12.514;00:00:14.266;00:00:03.453
;q23;Timer-37;22:43:19.029;22:43:56.919;22:44:35.134;00:13:18.014;00:00:37.890;00:00:38.215
;q16;Timer-38;22:43:19.029;22:43:31.248;22:43:56.918;00:13:18.014;00:00:12.219;00:00:25.670
;q96;Timer-39;22:43:20.028;22:44:35.134;22:44:35.836;00:13:19.013;00:01:15.106;00:00:00.702
;q24;Timer-40;22:43:20.529;22:44:35.837;22:44:35.959;00:13:19.514;00:01:15.308;00:00:00.122
;q25;Timer-41;22:43:21.531;22:44:35.960;22:44:37.352;00:13:20.516;00:01:14.429;00:00:01.392
;q79;Timer-42;22:43:23.530;22:44:37.069;22:44:39.183;00:13:22.515;00:01:13.539;00:00:02.114
;q11;Timer-43;22:43:24.530;22:44:37.353;22:45:17.832;00:13:23.515;00:01:12.823;00:00:40.479
;q93;Timer-44;22:44:30.030;22:44:39.183;22:44:39.199;00:14:29.015;00:00:09.153;00:00:00.016
;q55;Timer-45;22:45:26.030;22:45:26.031;22:45:26.582;00:15:25.015;00:00:00.001;00:00:00.551
